BLOCK_NUMBER_,BLOCK_TIMESTAMP_,ASSET,LB,LT,LTV,ADDRESS,SYMBOL
11362828,2020-11-30 22:22:30.000,0x0000000000085d4780b73119b644ae5ecd22b376,105.0,80.0,75.0,0x0000000000085d4780b73119b644ae5ecd22b376,TUSD
13219713,2021-09-13 21:05:08.000,0x0000000000085d4780b73119b644ae5ecd22b376,105.0,82.5,80.0,0x0000000000085d4780b73119b644ae5ecd22b376,TUSD
