BLOCK_NUMBER_,BLOCK_TIMESTAMP_,SYMBOL,TX_HASH,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
11072572,2020-10-17 09:17:06,COMP,0xedb643b35ea58bb570489c205ba122ae9d9412ce117714f38507fbb65e784160,0x70e36f6bf80a52b3b46b3af8e106cc0ed743e8e4,0.0,60.0
13765755,2021-12-08 16:09:50,COMP,0x96640aa3878f36bb876d36bb25e29d083461750ed36f0e9f885b9c1c120f3cf7,0x70e36f6bf80a52b3b46b3af8e106cc0ed743e8e4,60.0,65.0
16319290,2023-01-02 13:08:59,COMP,0x8b1370953513175c540b96450510d38bc3b7419e48e4dbe5c04995711aa128a1,0x70e36f6bf80a52b3b46b3af8e106cc0ed743e8e4,65.0,62.0
16569936,2023-02-06 13:06:35,COMP,0xfef2062d5ebe119553451659cb013a840860dfeab8bd91586ef59538ae69aa61,0x70e36f6bf80a52b3b46b3af8e106cc0ed743e8e4,62.0,60.0
