BLOCK_NUMBER_,BLOCK_TIMESTAMP_,ASSET,LB,LT,LTV,ADDRESS,SYMBOL
11362828,2020-11-30 22:22:30.000,0xdac17f958d2ee523a2206206994597c13d831ec7,105.0,85.0,80.0,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
11366594,2020-12-01 12:15:24.000,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,0.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT
