BLOCK_NUMBER_,BLOCK_TIMESTAMP_,SYMBOL,TX_HASH,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
7710797,2019-05-07 01:34:11,BAT,0x75c98895a662e865c1d3e00b29cfa0e821aa9ed3bd89298bb970f3651f885320,0x6c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e,0.0,60.0
11994144,2021-03-07 22:44:43,BAT,0x7e544d0457f7fa0d5619ab51c13cd9143285282ee64c2eb23b047732e1b190d2,0x6c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e,60.0,65.0
13699346,2021-11-28 00:56:55,BAT,0xd2ea4e5afeb6a6cb0b462d74199caadc33013e6d03f2928a8870a066fe062f49,0x6c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e,65.0,60.0
13841132,2021-12-20 09:08:19,BAT,0xcb6b4c7481b594a3cd326dedf723b4736e0338af0673f912b8186d622adf1bc7,0x6c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e,60.0,65.0
16319290,2023-01-02 13:08:59,BAT,0x8b1370953513175c540b96450510d38bc3b7419e48e4dbe5c04995711aa128a1,0x6c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e,65.0,62.0
16569936,2023-02-06 13:06:35,BAT,0xfef2062d5ebe119553451659cb013a840860dfeab8bd91586ef59538ae69aa61,0x6c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e,62.0,60.0
