BLOCK_NUMBER_,BLOCK_TIMESTAMP_,SYMBOL,TX_HASH,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
13039770,2021-08-17 01:23:40,MKR,0x508fb41d92720531093f0ac8183aab74b509233c6f5680e83c10a17c15c21327,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,0.0,35.0
13583937,2021-11-09 19:10:53,MKR,0xdea23d13d04e4160dccc378a2564b7163eb55e7f433d593948dd2eca71843bb1,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,35.0,45.0
13635170,2021-11-17 20:36:01,MKR,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,45.0,55.0
14292829,2022-02-28 05:51:32,MKR,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,60.0
14430843,2022-03-21 16:42:18,MKR,0x6815d51121f42c69c08c357b3fe6dbcb69ebee6486de7a541e4a885126a53451,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,65.0
14700684,2022-05-02 21:34:16,MKR,0xa12ff9fcb25c367f1bcd84e5dd1f14773c2268d4b3261f93fd0c48ad1a18e0c1,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,65.0,70.0
14879331,2022-05-31 14:58:05,MKR,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
