BLOCK_NUMBER_,BLOCK_TIMESTAMP_,ASSET,LB,LT,LTV,ADDRESS,SYMBOL
11362828,2020-11-30 22:22:30.000,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,110.0,75.0,70.0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC
13160803,2021-09-04 18:16:45.000,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,109.0,75.0,70.0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC
13219713,2021-09-13 21:05:08.000,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,109.0,75.0,70.0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC
13290779,2021-09-24 21:05:24.000,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,107.5,75.0,70.0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC
13474128,2021-10-23 13:47:07.000,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,106.5,75.0,70.0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC
15429050,2022-08-28 17:08:02.000,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,105.0,80.0,70.0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC
15759644,2022-10-16 09:00:47.000,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,105.0,82.0,72.0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC
