BLOCK_NUMBER_,BLOCK_TIMESTAMP_,SYMBOL,TX_HASH,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
7710801,2019-05-07 01:34:41,ETH,0x5399681926eb83f323555029230181c1d421ef3803910a21b84d849f8e0d120a,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0.0,75.0
13699346,2021-11-28 00:56:55,ETH,0xd2ea4e5afeb6a6cb0b462d74199caadc33013e6d03f2928a8870a066fe062f49,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,75.0,80.0
14030172,2022-01-18 14:58:32,ETH,0xe329abcad31dd532ee531718646320123b3d441934222ecdfcd19a6a6633d2fe,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,80.0,82.5
