BLOCK_NUMBER_,BLOCK_TIMESTAMP_,ASSET,LB,LT,LTV,ADDRESS,SYMBOL
14109970,2022-01-30 22:46:16.000,0x956f47f50a910163d8bf957cf5846d573e7f87ca,106.5,60.0,50.0,0x956f47f50a910163d8bf957cf5846d573e7f87ca,FEI
14246054,2022-02-20 23:51:45.000,0x956f47f50a910163d8bf957cf5846d573e7f87ca,106.5,70.0,60.0,0x956f47f50a910163d8bf957cf5846d573e7f87ca,FEI
14470645,2022-03-27 21:22:18.000,0x956f47f50a910163d8bf957cf5846d573e7f87ca,106.5,75.0,65.0,0x956f47f50a910163d8bf957cf5846d573e7f87ca,FEI
