BLOCK_NUMBER_,BLOCK_TIMESTAMP_,SYMBOL,TX_HASH,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
7710796,2019-05-07 01:34:01,ZRX,0x71738853d0931d6719d7878a6dae263d75ad2da15746bbb6e9cdd137160935a0,0xb3319f5d18bc0d84dd1b4825dcde5d5f7266d407,0.0,60.0
11994144,2021-03-07 22:44:43,ZRX,0x7e544d0457f7fa0d5619ab51c13cd9143285282ee64c2eb23b047732e1b190d2,0xb3319f5d18bc0d84dd1b4825dcde5d5f7266d407,60.0,65.0
13699346,2021-11-28 00:56:55,ZRX,0xd2ea4e5afeb6a6cb0b462d74199caadc33013e6d03f2928a8870a066fe062f49,0xb3319f5d18bc0d84dd1b4825dcde5d5f7266d407,65.0,60.0
14430843,2022-03-21 16:42:18,ZRX,0x6815d51121f42c69c08c357b3fe6dbcb69ebee6486de7a541e4a885126a53451,0xb3319f5d18bc0d84dd1b4825dcde5d5f7266d407,60.0,65.0
