BLOCK_NUMBER_,BLOCK_TIMESTAMP_,SYMBOL,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
7710796,2019-05-07 01:34:01,ZRX,0xb3319f5d18bc0d84dd1b4825dcde5d5f7266d407,0.0,60.0
11994144,2021-03-07 22:44:43,ZRX,0xb3319f5d18bc0d84dd1b4825dcde5d5f7266d407,60.0,65.0
13699346,2021-11-28 00:56:55,ZRX,0xb3319f5d18bc0d84dd1b4825dcde5d5f7266d407,65.0,60.0
14430843,2022-03-21 16:42:18,ZRX,0xb3319f5d18bc0d84dd1b4825dcde5d5f7266d407,60.0,65.0
