BLOCK_NUMBER_,BLOCK_TIMESTAMP_,ASSET,LB,LT,LTV,ADDRESS,SYMBOL
11362828,2020-11-30 22:22:30.000,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,110.0,65.0,60.0,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI
13219713,2021-09-13 21:05:08.000,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,110.0,70.0,60.0,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI
13381378,2021-10-09 00:23:27.000,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,110.0,70.0,50.0,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI
13426219,2021-10-16 01:59:30.000,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,108.0,70.0,55.0,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI
13474128,2021-10-23 13:47:07.000,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,108.0,70.0,60.0,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI
14246054,2022-02-20 23:51:45.000,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,107.5,70.0,60.0,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI
14693506,2022-05-01 18:16:54.000,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,109.0,75.0,60.0,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI
15655918,2022-10-01 21:15:47.000,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,109.0,77.0,65.0,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI
