BLOCK_NUMBER_,BLOCK_TIMESTAMP_,ASSET,LB,LT,LTV,ADDRESS,SYMBOL
11362828,2020-11-30 22:22:30.000,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,115.0,55.0,40.0,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI
13160803,2021-09-04 18:16:45.000,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,112.5,55.0,40.0,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI
13219713,2021-09-13 21:05:08.000,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,112.5,60.0,45.0,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI
13290779,2021-09-24 21:05:24.000,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,110.0,60.0,45.0,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI
13381378,2021-10-09 00:23:27.000,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,108.0,65.0,50.0,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI
13426219,2021-10-16 01:59:30.000,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,108.0,65.0,50.0,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI
13474128,2021-10-23 13:47:07.000,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,107.5,65.0,50.0,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI
