BLOCK_NUMBER_,BLOCK_TIMESTAMP_,ASSET,LB,LT,LTV,ADDRESS,SYMBOL
11362828,2020-11-30 22:22:30.000,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,110.0,65.0,60.0,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,KNC
13219713,2021-09-13 21:05:08.000,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,110.0,70.0,60.0,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,KNC
