BLOCK_NUMBER_,BLOCK_TIMESTAMP_,ASSET,LB,LT,LTV,ADDRESS,SYMBOL
11362828,2020-11-30 22:22:30.000,0x408e41876cccdc0f92210600ef50372656052a38,110.0,60.0,55.0,0x408e41876cccdc0f92210600ef50372656052a38,REN
13160803,2021-09-04 18:16:45.000,0x408e41876cccdc0f92210600ef50372656052a38,109.0,60.0,55.0,0x408e41876cccdc0f92210600ef50372656052a38,REN
13219713,2021-09-13 21:05:08.000,0x408e41876cccdc0f92210600ef50372656052a38,109.0,60.0,55.0,0x408e41876cccdc0f92210600ef50372656052a38,REN
13290779,2021-09-24 21:05:24.000,0x408e41876cccdc0f92210600ef50372656052a38,107.5,60.0,55.0,0x408e41876cccdc0f92210600ef50372656052a38,REN
13426219,2021-10-16 01:59:30.000,0x408e41876cccdc0f92210600ef50372656052a38,107.5,60.0,50.0,0x408e41876cccdc0f92210600ef50372656052a38,REN
13474128,2021-10-23 13:47:07.000,0x408e41876cccdc0f92210600ef50372656052a38,107.5,60.0,55.0,0x408e41876cccdc0f92210600ef50372656052a38,REN
13877253,2021-12-25 23:14:51.000,0x408e41876cccdc0f92210600ef50372656052a38,107.5,65.0,60.0,0x408e41876cccdc0f92210600ef50372656052a38,REN
16057154,2022-11-26 22:31:11.000,0x408e41876cccdc0f92210600ef50372656052a38,107.5,60.0,55.0,0x408e41876cccdc0f92210600ef50372656052a38,REN
