BLOCK_NUMBER_,BLOCK_TIMESTAMP_,ASSET,LB,LT,LTV,ADDRESS,SYMBOL
11362828,2020-11-30 22:22:30.000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,105.0,82.5,80.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
13219713,2021-09-13 21:05:08.000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,105.0,85.0,80.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
13381378,2021-10-09 00:23:27.000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,105.0,85.0,82.5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
15655918,2022-10-01 21:15:47.000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,105.0,86.0,82.5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
