BLOCK_NUMBER_,BLOCK_TIMESTAMP_,SYMBOL,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
10456497,2020-07-14 08:14:56,WBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,0.0,40.0
10972683,2020-10-01 21:42:05,WBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,40.0,60.0
11804197,2021-02-06 17:50:01,WBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,60.0,75.0
11994144,2021-03-07 22:44:43,WBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,75.0,65.0
12069867,2021-03-19 14:54:14,WBTC,0xccf4429db6322d5c611ee964527d42e5d685dd6a,0.0,65.0
13765755,2021-12-08 16:09:50,WBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,65.0,70.0
13841132,2021-12-20 09:08:19,WBTC,0xccf4429db6322d5c611ee964527d42e5d685dd6a,65.0,70.0
16826903,2023-03-14 14:52:23,WBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,70.0,60.0
