BLOCK_NUMBER_,BLOCK_TIMESTAMP_,ASSET,LB,LT,LTV,ADDRESS,SYMBOL
14956476,2022-06-13 14:28:50.000,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,108.5,60.0,45.0,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,CVX
15826167,2022-10-25 16:03:59.000,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,108.5,45.0,35.0,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,CVX
