BLOCK_NUMBER_,BLOCK_TIMESTAMP_,SYMBOL,TX_HASH,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
13039770,2021-08-17 01:23:40,AAVE,0x508fb41d92720531093f0ac8183aab74b509233c6f5680e83c10a17c15c21327,0xe65cdb6479bac1e22340e4e755fae7e509ecd06c,0.0,50.0
13583937,2021-11-09 19:10:53,AAVE,0xdea23d13d04e4160dccc378a2564b7163eb55e7f433d593948dd2eca71843bb1,0xe65cdb6479bac1e22340e4e755fae7e509ecd06c,50.0,60.0
14292829,2022-02-28 05:51:32,AAVE,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0xe65cdb6479bac1e22340e4e755fae7e509ecd06c,60.0,65.0
14700684,2022-05-02 21:34:16,AAVE,0xa12ff9fcb25c367f1bcd84e5dd1f14773c2268d4b3261f93fd0c48ad1a18e0c1,0xe65cdb6479bac1e22340e4e755fae7e509ecd06c,65.0,70.0
14959593,2022-06-14 03:25:49,AAVE,0x4b538b66c3b1ec6af0187f0813328f8236c9cef704cbc0e8e5e59477fe3d684e,0xe65cdb6479bac1e22340e4e755fae7e509ecd06c,70.0,73.0
