BLOCK_NUMBER_,BLOCK_TIMESTAMP_,SYMBOL,TX_HASH,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
7716047,2019-05-07 21:21:49,USDC,0xd8c7c626c276a3841aeaed4c6ac584f49b0ead005aed327f1937306cbd6ac20a,0x39aa39c021dfbae8fac545936693ac917d5e7563,0.0,75.0
13583937,2021-11-09 19:10:53,USDC,0xdea23d13d04e4160dccc378a2564b7163eb55e7f433d593948dd2eca71843bb1,0x39aa39c021dfbae8fac545936693ac917d5e7563,75.0,80.0
14879331,2022-05-31 14:58:05,USDC,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x39aa39c021dfbae8fac545936693ac917d5e7563,80.0,82.5
14959593,2022-06-14 03:25:49,USDC,0x4b538b66c3b1ec6af0187f0813328f8236c9cef704cbc0e8e5e59477fe3d684e,0x39aa39c021dfbae8fac545936693ac917d5e7563,82.5,84.0
15077600,2022-07-04 18:11:51,USDC,0x4d403c6067ed2991c6243775ec38ec085b6da5f4a1f2c8493c7518203284c1ab,0x39aa39c021dfbae8fac545936693ac917d5e7563,84.0,85.5
