BLOCK_NUMBER_,BLOCK_TIMESTAMP_,ASSET,LB,LT,LTV,ADDRESS,SYMBOL
11362828,2020-11-30 22:22:30.000,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,110.0,65.0,50.0,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE
13160803,2021-09-04 18:16:45.000,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,108.0,65.0,50.0,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE
13219713,2021-09-13 21:05:08.000,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,108.0,70.0,60.0,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE
13290779,2021-09-24 21:05:24.000,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,107.5,70.0,60.0,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE
14470645,2022-03-27 21:22:18.000,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,107.5,70.0,62.5,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE
15655918,2022-10-01 21:15:47.000,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,107.5,73.0,66.0,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE
