BLOCK_NUMBER_,BLOCK_TIMESTAMP_,ASSET,LB,LT,LTV,ADDRESS,SYMBOL
11362828,2020-11-30 22:22:30.000,0xe41d2489571d322189246dafa5ebde1f4699f498,110.0,65.0,60.0,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX
13160803,2021-09-04 18:16:45.000,0xe41d2489571d322189246dafa5ebde1f4699f498,108.0,65.0,60.0,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX
13219713,2021-09-13 21:05:08.000,0xe41d2489571d322189246dafa5ebde1f4699f498,108.0,70.0,60.0,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX
13290779,2021-09-24 21:05:24.000,0xe41d2489571d322189246dafa5ebde1f4699f498,107.5,70.0,60.0,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX
13381378,2021-10-09 00:23:27.000,0xe41d2489571d322189246dafa5ebde1f4699f498,107.5,70.0,65.0,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX
13426219,2021-10-16 01:59:30.000,0xe41d2489571d322189246dafa5ebde1f4699f498,107.5,75.0,65.0,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX
13518027,2021-10-30 10:50:08.000,0xe41d2489571d322189246dafa5ebde1f4699f498,107.5,75.0,60.0,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX
13877253,2021-12-25 23:14:51.000,0xe41d2489571d322189246dafa5ebde1f4699f498,107.5,75.0,65.0,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX
15826167,2022-10-25 16:03:59.000,0xe41d2489571d322189246dafa5ebde1f4699f498,107.5,65.0,55.0,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX
