,block,block_timestamp,b_price,price_volatility,combined_USDT,rolling_USDT,liquidity_volatility,rolling_USDT_Vola,TX_HASH,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
441,15228000,2022-07-28,57.92,0.9979418580951481,58377.57191034331,1970840.3598017108,52.0479142810298,1.5053556252865532,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
442,15240000,2022-07-29,57.27,0.9786189571513995,72854.17054024187,1853709.1383036308,52.022326975989095,1.334789126346233,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
443,15246000,2022-07-30,58.08,0.9783972623020949,81376.29698477531,1745410.3614660213,52.00042837321907,1.2612409335776684,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
444,15252000,2022-07-31,57.0,0.9813275196667677,67137.06254159888,1638896.0209530042,52.02151998079121,1.2213142081247776,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
445,15258000,2022-08-01,58.62,0.9827829199672372,56763.63750379099,1520175.1116718885,52.05384787917935,1.1852485012409277,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
446,15264000,2022-08-02,56.39,0.9869797939872865,68902.94664190235,1418806.8823621199,52.01380547530606,1.1725011861500036,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
447,15270000,2022-08-03,56.58,0.9867130960691927,63387.11517429688,1323797.3770095184,52.01604250372753,1.16663201087217,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
448,15276000,2022-08-04,56.86,0.960625078266118,79606.89931395899,1295586.5911446637,51.86735312125438,1.168772340945946,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
449,15282000,2022-08-05,61.19,0.9802020446844498,113008.77829105474,979691.635122221,44.99206159085462,1.049130097146558,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
450,15288000,2022-08-06,64.95,0.9869737021022305,131850.2861195264,977838.8713183084,44.79711305502641,1.0486017699082395,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
451,15294000,2022-08-07,62.81,0.9888195532636309,121229.91051182535,973524.7674808695,44.825868280059005,1.0477478776277647,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
452,15300000,2022-08-08,62.75,0.8609967459634533,136303.78516672214,841801.5090978189,5.633566014788907,1.0581444359214698,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
453,15306000,2022-08-09,58.83,0.8781395543040442,130497.4269988698,717547.1057045028,5.633150289930825,1.0781302843450038,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
454,15312000,2022-08-10,66.49,0.9032046334841952,232733.2856015667,620279.4257966595,6.082535347354667,1.0905044161643231,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
455,15318000,2022-08-11,63.55,0.8952277978003301,192355.2425256972,545617.2156330206,6.066575632161913,1.094171282111222,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
456,15324000,2022-08-12,65.27,0.8753019850740165,150305.08971150292,430716.25987412536,5.927874877007199,1.1599949268898395,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
457,15336000,2022-08-13,65.53,0.8177236078660706,109767.00248054859,296271.9949634226,5.948438167648648,1.3410256286775442,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
458,15342000,2022-08-14,62.81,0.829680605813572,47806.952702824434,170641.14505592914,6.1444768050749925,1.6621063529379794,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
459,15348000,2022-08-15,61.46,0.8329574742407807,77754.50059166648,123146.49969642567,6.211019325676797,1.735414705147338,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
460,15354000,2022-08-16,61.13,0.8305712158164272,67951.91342026538,91977.80777323729,6.145717484084487,1.7743597861803448,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
461,15360000,2022-08-17,58.66,0.830087502225002,48514.62661653854,87230.83152340418,5.719546439969652,1.7554515168483116,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
462,15366000,2022-08-18,56.07,0.8205041610702977,61523.73631877856,86508.03731040748,5.489249254068296,1.7511341430174947,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
463,15372000,2022-08-19,49.97,0.8461697891312162,40312.31171328562,86536.35663788205,5.349220996251683,1.751071160018877,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
464,15378000,2022-08-20,49.44,0.8399680953703592,46490.19462086378,85977.19479259384,5.098224863300622,1.7476874458155447,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
465,15384000,2022-08-21,50.96,0.8409209832003223,47633.34006977129,85732.63375964908,5.0739647829290355,1.7462268033852357,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
466,15390000,2022-08-22,50.82,0.8409052215398305,54575.78779149486,85528.40275474451,5.079911551659847,1.744969607524905,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
467,15396000,2022-08-23,50.86,0.8402566812239535,47702.94817318635,85258.05186687599,5.0911099577164425,1.7434472209623737,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
468,15402000,2022-08-24,50.59,0.7954392376598649,54371.5044889863,85537.81953963856,5.056540534738351,1.7473887946251576,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
469,15408000,2022-08-25,51.75,0.7967130620730679,56842.25473719797,86184.22320285844,5.00676779713116,1.766740193060273,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
470,15414000,2022-08-26,46.25,0.7757255172281644,32060.355082808783,84999.89781152969,4.68075013232299,1.779414709390017,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
471,15420000,2022-08-27,46.26,0.7602770885851314,49148.22822571146,84692.25302204196,4.887319989744829,1.7955887335535154,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
472,15426000,2022-08-28,43.94,0.7707418996377121,43929.924723431264,83728.11149481495,4.863822681807126,1.8084718532658897,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
473,15432000,2022-08-29,49.52,0.8624176734021917,65686.49845185771,83205.11821038436,5.04432427575526,1.8227078226207878,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
474,15438000,2022-08-30,47.56,0.867655071845314,27590.977176759112,81886.91536488969,5.323407944602345,1.8332932863808429,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
475,15444000,2022-08-31,46.47,0.8634290111130147,28732.11493115757,80952.53127913525,5.295606655141197,1.8459841349711776,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
476,15450000,2022-09-01,48.17,0.8666751127491229,35720.1583589455,79846.43833637003,5.304974113622673,1.8569020114194155,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
477,15456000,2022-09-02,46.18,0.8731071167777212,47390.43765914004,79313.21575253145,5.359436208069897,1.8696490252807159,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
478,15468000,2022-09-03,47.83,0.8807725467709255,56662.66760429772,78548.40802887609,5.341945139825113,1.8731967113481671,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
479,15474000,2022-09-04,48.57,0.849628401342586,1980442.3187525196,140796.19271092492,98.44349157896902,3.0972693708698227,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
480,15480000,2022-09-05,48.79,0.8258713284195248,6839174.819719773,364373.67716426647,98.46534023060016,5.6612539308392,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
481,15486000,2022-09-06,44.6,0.853441793787332,3167434.8997556707,465913.84347239457,98.52737766871108,5.715584944824589,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
482,15492000,2022-09-07,48.68,0.9025553612203102,6300019.062534704,671371.0193846606,98.47532313183122,5.825812488655495,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
483,15498000,2022-09-08,48.5,0.8870416594806659,5872859.1646655435,862783.0773068832,98.47823281645672,5.842647117340436,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
484,15504000,2022-09-09,52.57,0.8343472024913857,7105889.188852815,1091888.2740819247,98.51599660763274,5.847695664525232,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
485,15510000,2022-09-10,54.03,0.8321280832563915,1194544.1951267465,1125294.5725019597,98.61613975914169,5.8228285104359605,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
486,15516000,2022-09-11,55.9,0.8348638469518712,82381.06867165124,1123030.438467298,98.72747665371256,5.7671502333568565,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
487,15522000,2022-09-12,54.93,0.8354218839375409,98173.0727709233,1122643.9741436436,98.67732779300418,5.654886197636563,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
488,15528000,2022-09-13,54.4,0.8282388508218623,85658.65419159745,1123905.697526603,98.61741213724534,5.452567173161402,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
489,15534000,2022-09-14,59.88,0.879304446342724,99966.36014903101,1124646.0928451817,98.65033330004003,5.34332015021058,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
490,15540000,2022-09-15,56.7,0.8929047293073304,57677.71345788419,1124303.6195131023,98.68883216552135,5.243733199468146,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
491,15546000,2022-09-16,53.96,0.8962317342313424,38752.881861455404,1123978.2280212664,98.69438447224674,5.231447289183595,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
492,15552000,2022-09-17,54.49,0.8873859300552719,48712.87776460645,1123551.1994027938,98.69529469882393,5.2298230539595885,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
493,15558000,2022-09-18,49.55,0.8693418457399249,43672.55510671536,1123663.2075159082,98.66514412777585,5.229868162347259,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
494,15564000,2022-09-19,52.0,0.8796413159919343,47860.08485579009,1123708.8705237391,98.67056682859662,5.228541586393395,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
495,15576000,2022-09-20,54.72,0.8877004351705031,53017.75145509204,1123888.3509032498,98.66227327924771,5.227937094411442,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
496,15582000,2022-09-21,56.66,0.892116005606502,34493.37032179905,1123218.9369875933,98.71865764663977,5.22757690586148,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
497,15588000,2022-09-22,61.49,0.9216195879653849,41748.33530634925,1123020.449892032,98.68471274565856,5.226973911929562,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
498,15594000,2022-09-23,63.61,0.9238502964559439,1345948.1356683134,1166073.0042646762,131.50322069744968,5.221160073523694,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
499,15600000,2022-09-24,60.75,0.9360168669663076,4205882.689231674,1304374.3520811587,131.34089988219833,5.210083480387257,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
500,15612000,2022-09-25,61.3,0.8722045830459426,3781364.8948648297,1429351.1700738927,131.28382056564487,5.194420668805235,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
501,15618000,2022-09-26,62.74,0.8723415412055215,4529077.856438242,1578682.1576809774,131.326876565723,5.1799657165341095,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
502,15624000,2022-09-27,61.29,0.8591148818120463,4389492.82455886,1723534.254342158,131.31505825875337,5.163747489269759,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
503,15630000,2022-09-28,61.88,0.7876295984723755,4435077.759073426,1869180.6296962104,131.38056133827837,5.148778329304625,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
504,15636000,2022-09-29,62.03,0.7745838774969473,4410319.042073757,2015271.565192777,131.28216539998763,5.1314683308457285,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
505,15648000,2022-09-30,60.94,0.772759952856082,4472435.757356467,2163395.0199402873,131.286277350125,5.115335448952943,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
506,15654000,2022-10-01,60.91,0.7692312079677333,3845515.0159698515,2290388.181860651,131.3432863254779,5.1001719268614085,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
507,15660000,2022-10-02,58.35,0.769641389679239,3865499.668236606,2417658.4895465663,131.38839299211327,5.087058866919462,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
508,15666000,2022-10-03,59.35,0.7658990027660392,3447249.8595147054,2530678.0626102467,131.43325390877973,5.074390114273506,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
509,15672000,2022-10-04,60.07,0.7656898614558545,4222550.103953472,2605414.988783612,90.88689690976615,4.704392508030706,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
510,15684000,2022-10-05,59.28,0.7681427256311216,3818527.2130590496,2504726.7352282545,90.86881410007024,1.735398817604741,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
511,15690000,2022-10-06,58.7,0.7176418238531013,3110329.104114548,2502823.2087068837,90.82077447731767,1.6309320021416918,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
512,15696000,2022-10-07,58.75,0.6752353658162802,3706828.731567722,2416383.531007984,90.85663297705763,1.1943289660722904,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
513,15702000,2022-10-08,58.8,0.6747286621898178,3162102.351014103,2326024.970552936,90.86536343323262,0.9798508822892561,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
514,15708000,2022-10-09,59.25,0.6344854944347665,3059846.945066432,2191156.8957600566,90.88741524654588,0.7380071962859286,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
515,15714000,2022-10-10,57.0,0.642332558177316,2979358.6902624154,2250650.7122645793,90.77342005485791,0.7378274767963637,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
516,15726000,2022-10-11,55.3,0.6415517495835344,3391766.5956985946,2360963.563165477,90.62202263873107,0.7367851963712079,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
517,15732000,2022-10-12,55.46,0.6393567337638255,3220878.760331733,2465053.7527508372,90.64579849029042,0.7341850453319044,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
518,15738000,2022-10-13,54.59,0.6404772875895478,3456743.6008364386,2577423.250972332,90.62421832323447,0.7315744495225482,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
519,15744000,2022-10-14,54.76,0.5664613021857555,4456618.121326465,2722644.9763449132,90.61400302910371,0.730598601695626,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
520,15750000,2022-10-15,54.01,0.5469602459330215,3836757.1982020354,2848614.2925030515,90.57621253181377,0.7257643086078203,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
521,15762000,2022-10-16,54.97,0.5306136647070936,3651669.108259752,2969044.8333829944,90.5411905417583,0.7195341841097055,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
522,15768000,2022-10-17,54.94,0.5299934587016928,2683592.045287622,3056874.1389670954,90.5970923039357,0.7123434222824718,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
523,15774000,2022-10-18,52.74,0.4711132173201156,591149.9135062563,3075123.38424708,90.69650421727825,0.7100527831861078,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
524,15780000,2022-10-19,49.95,0.47585434930590803,602366.2148054526,3093606.9219120685,90.70403430859145,0.707700454812442,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
525,15786000,2022-10-20,49.17,0.44985604151802283,23530.08719612067,3092623.999770103,90.85613605506386,0.7079076003425926,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
526,15798000,2022-10-21,50.12,0.4401439726229881,20396.117883714833,3092154.0913555003,90.82951152947093,0.7077135054606317,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
527,15804000,2022-10-22,50.41,0.3520195517050382,28338.465526465643,3091707.095696171,90.8166140300424,0.7076995177645202,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
528,15810000,2022-10-23,51.23,0.3373113555327796,38379.52250922239,3048121.475257535,7.664363559258834,0.7218982653910586,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
529,15816000,2022-10-24,49.91,0.3227987773589414,25100.089057980356,2908762.055251745,4.461188752469604,0.7106135754578664,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
530,15822000,2022-10-25,50.83,0.3277885474006614,38471.37701505435,2783998.9379900857,4.773136057748321,0.7093753056341245,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
531,15834000,2022-10-26,52.67,0.33958568717573623,27193.517504505762,2633936.126692294,4.77706621418152,0.7005779244755017,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
532,15840000,2022-10-27,50.53,0.35104262317640433,24704.253168594754,2488443.174312619,4.778024707253633,0.6958797960499569,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
533,15846000,2022-10-28,51.51,0.35597034067907724,13476.977016119916,2341056.4815773754,4.9120710208128315,0.6926541943211236,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
534,15852000,2022-10-29,51.02,0.3552399408987908,17074.069720294166,2194614.9824989266,5.0052476016289695,0.6896505828654721,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
535,15858000,2022-10-30,50.39,0.3541136432461712,27682.611782759213,2046456.5443131363,5.3787520350657525,0.686826280527322,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
536,15870000,2022-10-31,50.19,0.353780712723729,20832.043110964143,1918967.111884507,5.405095706164389,0.6850489271438033,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
537,15876000,2022-11-01,48.47,0.34761093936038673,12200.661623117177,1790523.811664057,5.508193425178005,0.6829744351450131,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
538,15882000,2022-11-02,46.57,0.3534229942647959,16707.482512034177,1676172.3990973013,5.642094858648291,0.6796692764736142,0x0f0c6fba386a7f654e249d6d1531696708805ad335ef4d234d1aa7d5378466b9,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,70.0,73.0
