,block,block_timestamp,b_price,price_volatility,combined_USDT,rolling_USDT,liquidity_volatility,rolling_USDT_Vola,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
399,15024000,2022-06-25,7050.71,1.4239833587677284,503446.10994583834,1178896.1475160085,4.238071744769287,1.2694854077935713,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
400,15030000,2022-06-26,6452.32,1.4346197068831485,458808.9291111509,786752.0712711167,4.210265061115719,1.4713941330655826,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
401,15036000,2022-06-27,6218.14,1.4352196783335587,432039.19967772724,409140.63508162426,4.210572981593529,1.887878366847429,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
402,15042000,2022-06-28,5650.84,1.4448181466627519,372451.41703751666,351563.84666852024,3.519116660104138,1.8973143942632624,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
403,15048000,2022-06-30,5419.1,1.430835819439388,363143.6200619283,350357.8279110727,2.6005873542356603,1.900824870611278,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
404,15054000,2022-07-01,5460.96,1.4267533917948192,361217.44274670567,350960.80104923964,2.5627279306297277,1.9054396082560927,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
405,15060000,2022-07-02,6024.03,1.4574469794879483,397185.22757691034,353568.9332794074,2.5623873937063504,1.9094070200488653,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
406,15072000,2022-07-03,5841.34,1.4581715428999595,384574.60256658244,356676.4144303604,2.5478600952323083,1.9141380575689395,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
407,15078000,2022-07-04,6370.89,1.4338799630893744,430062.5724636612,360216.21757760446,2.550020886611942,1.918862032365359,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
408,15084000,2022-07-05,6151.55,1.4330906019251595,404040.0442129896,363152.38081601885,2.557617148414091,1.922828121806496,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
409,15090000,2022-07-06,6315.44,1.4265480024318982,414238.8262683786,367279.3565472037,2.540138642007074,1.928057268998075,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
410,15102000,2022-07-08,6302.51,1.4254703911372888,412360.1674162134,371515.8527256071,2.5386099193185343,1.9344723761326938,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,73.0,75.0
