,block,block_timestamp,Asset Price,Asset Volatility (30 Days),Asset Liquidity,Asset Liquidity (30 Days),liquidity_volatility,Asset Liquidity Volatility (30 Days),TOKEN_ADDRESS,NEW_COLLATERAL,Asset Volatility (60 Days),Asset Liquidity (60 Days),Asset Liquidity Volatility (60 Days),Formula C,Formula A,Formula C (60 Days),Formula A (60 Days)
97,13044000,2021-08-17,12.583,0.9340752525179364,1717007.814799457,880030.184284697,6.874066759518642,0.3137674717345257,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,35001.402465391606,99143.93766795921,,
98,13050000,2021-08-18,12.559,0.90377935261851,344875.3312265333,866830.7395304812,7.17189769025253,0.3127054583807964,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,35072.07343158245,94230.2898328181,,
99,13056000,2021-08-19,14.007,0.9121219853203716,1567220.3600115157,896881.6088437426,12.337496477549816,0.3375260734129433,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,31548.88508718096,92762.13358609786,,
100,13062000,2021-08-20,14.671,0.8649820790251076,2199796.647622152,943939.6519873672,12.35272204244087,0.3793070716473669,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,25975.767320873543,79262.90578633416,,
101,13068000,2021-08-21,13.664,0.8072696690300136,2286309.134669009,989467.3679415684,12.361153602408825,0.4092675422389535,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,22187.09986936286,65862.13347202695,,
102,13074000,2021-08-22,13.764,0.8042525856880876,3138788.784833356,1053903.0226565849,12.367599445273756,0.4539600765939112,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,18744.675314877284,61373.979168929865,,
103,13080000,2021-08-23,13.798,0.7668753560856021,2646721.870303144,1109974.2296504574,12.35617899397236,0.4819945503314961,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,16368.442875473547,52983.01492608681,,
104,13086000,2021-08-24,12.329,0.846616651176306,2423272.5847390066,1154002.5103790737,12.38256214581792,0.4956881782175579,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,16085.260102229244,62110.76211727976,,
105,13092000,2021-08-25,12.257,0.8464802864591598,2259840.611634526,1198364.8645279305,12.363334763206748,0.5082460591648047,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,15105.855884218456,59792.21325436992,,
106,13098000,2021-08-26,11.625,0.8651940048793381,2009845.59415705,1231350.39096072,12.392130890464228,0.5139198004632219,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,14698.727800943265,60791.84865447671,,
107,13110000,2021-08-27,12.22,0.8706377514096664,2045574.76146238,1260897.0793498969,12.40107107954084,0.5177595365937105,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,14292.592171159878,60116.730111747165,,
108,13116000,2021-08-28,11.782,0.8822772833447271,2055211.4915148315,1287820.8630482862,12.40813670044315,0.5205408434422625,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,14011.746797364282,60444.21448986618,,
109,13122000,2021-08-29,11.595,0.8837817629119962,1651368.0153607768,1316028.1078625466,12.357266169305811,0.5209443497289343,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,13712.480428912753,59350.571601728676,,
110,13128000,2021-08-30,11.529,0.8789703754249365,1887767.3323867584,1351019.6265968354,12.350403561543208,0.5246270754902693,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,13227.408331567778,57185.617859658676,,
111,13134000,2021-08-31,12.053,0.8699106910485042,2263010.9680184573,1416350.7885502495,12.098830303431257,0.5350544300959571,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,12307.463067768624,53429.17986970415,,
112,13140000,2021-09-01,13.849,0.949403622074676,2224181.1017369647,1484096.7150287004,11.994077035596892,0.5412329125568776,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,12130.50943655798,60735.073966596785,,
113,13146000,2021-09-02,13.099,0.9623717582120612,1716108.768465956,1533380.5475574376,12.066852513522266,0.5407103615170936,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,11831.96274123811,60399.84024053767,,
114,13152000,2021-09-03,13.075,0.943802895210568,1267675.390378235,1568461.0730368758,12.113497813369328,0.5350449747054083,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,11576.48247443178,56792.222664674824,,
115,13158000,2021-09-04,13.096,0.909751594748838,1602657.9803836946,1603082.9873691162,11.35305577066876,0.5321781926589733,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,11180.168095802479,51628.516469153,,
116,13164000,2021-09-05,14.276,0.9375171972232078,1946938.0526134928,1647386.7853155022,11.352221379855292,0.5293696581312511,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,11102.863441625954,53353.49918573783,,
117,13170000,2021-09-06,13.618,0.9454297797883864,2025895.1640643948,1698190.9267328854,11.309536304314085,0.5094546346744856,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,11238.868900449186,52634.686385373185,,
118,13176000,2021-09-07,10.913,1.0860497593394824,1445625.4486973677,1736576.6384388849,11.257854601820425,0.4591184524928411,0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,40.0,,,,13070.920091692542,67921.22234361486,,
