,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
237,237,15156555.0,15.751883587801315,0.06348447120155377,0.0015545416090381873,0.0030921666929334267,0.004622123212068601,0.006144449411888391,0.0076591834173293525,0.009166362944239559,0.010666025833163914,0.012158209489411582,0.013642951145378496,0.015120288015538613,0.016590257020551315,0.016692879922982812,0.016692879922982812,0.016692879922982812,0.016692879922982812,0.016692879922982812,0.016692879922982812,0.016692879922982812,0.016692879922982812,0.016692879922982812,0.024684893429302038,0.048905383772991334,0.07300508043077619,0.09698458594801929,0.12084449872716017,0.14458541596463342,0.16820793025982778,0.19171263418687215,0.2151001120401713,0.23837095087901186,0.2615257322638033,0.2845650336149519,0.30748943126870526,0.3302994986423055,0.35299580768488187,0.3755789219816783,0.39804940989474935,0.42040783097729795,0.44265474412824235,0.46479070572180714
238,238,15162770.0,15.6279401257789,0.06398795951044506,0.001553579112989172,0.003097289555864237,0.00463330103441642,0.006161652013995615,0.007682380754974493,0.009195525117933359,0.010701123013410745,0.012199212194255916,0.013689829891777463,0.015173013512092477,0.016648800089981267,0.017912088548397844,0.017912088548397844,0.017912088548397844,0.017912088548397844,0.017912088548397844,0.017912088548397844,0.017912088548397844,0.017912088548397844,0.017912088548397844,0.024698780802507415,0.0488237944057338,0.07282849104055614,0.09671346784776896,0.12047932555469022,0.14412665559030535,0.16765604936617165,0.19106809650712273,0.21436338140249764,0.2375424861963257,0.260605990583176,0.2835544699475049,0.30638850008924146,0.32910865041499704,0.35171549033898064,0.3742095823986068,0.3965914904058283,0.4188617742305392,0.44102098955907243,0.46306969108595036
239,239,15163578.0,15.623252681261317,0.06400715781800098,0.0015544485009950924,0.0030983904610646894,0.004634632381466106,0.006163212587350623,0.007684169392629011,0.009197540799976698,0.010703364585531184,0.012201678376353492,0.013692519721029785,0.015175925810995895,0.016651933732841174,0.017959388548395298,0.017959388548395298,0.017959388548395298,0.017959388548395298,0.017959388548395298,0.017959388548395298,0.017959388548395298,0.017959388548395298,0.017959388548395298,0.02468513431974837,0.04880652960232285,0.07280762606058429,0.09668902147183592,0.12045131401828685,0.14409509733625148,0.16762096186219488,0.1910294978407412,0.21432128866082467,0.23749691707672488,0.2605569617570184,0.28350200033850714,0.30633260593358635,0.3290493485390775,0.35165279649008724,0.37414351627408793,0.39652206725931144,0.4187890115867742,0.440944903833156,0.4629902975565916
240,240,15169114.0,14.734081663627496,0.06786985594552504,0.00161046486690329,0.003200311282215413,0.004782228658487505,0.006356256577585946,0.007922434403656869,0.009480801270397033,0.01103139616733282,0.012574257825603974,0.014109424803677936,0.015636935471984848,0.01715682799879258,0.018669140428066774,0.020173910571445755,0.021671175997700066,0.0231609741968225,0.024643342302002685,0.026118317425705768,0.027219719377303678,0.027219719377303678,0.027219719377303678,0.023827993492896122,0.04725291967226928,0.07056101894476288,0.09375287609029437,0.11682906693934463,0.13979017285805506,0.1626367641503032,0.185369412972598,0.20798868820882482,0.2304951552434131,0.2528893774222666,0.27517191245634137,0.29734331726675495,0.319404149542032,0.3413549572554419,0.3631962904287008,0.38492869406790253,0.4065527131573541,0.4203354549248028,0.42033545492480584
241,241,15171298.0,14.529251915266357,0.06882666814726142,0.0016132134743187144,0.0032142273469895123,0.0048072564505649475,0.006392340647042647,0.007969519600575724,0.009538832763048524,0.011100319360876862,0.012654018382964413,0.014199968666759459,0.01573820888114414,0.017268777510645112,0.018791712748175753,0.020307052671310853,0.021814835223102323,0.023315098016998444,0.024807878595587203,0.02629321423647962,0.027771142198827672,0.02924169928011892,0.029461649377182993,0.023786216371744,0.04704774871037118,0.07019327008280977,0.09322335789867059,0.11613858847129539,0.13893953518152613,0.1616267665876062,0.1842008511966258,0.20666235225664228,0.2290118325690395,0.251249849221208,0.273376958440079,0.2953937137079007,0.3173006672829404,0.3390983630729109,0.36078734851957966,0.3823681640111001,0.38753152528787377,0.38753152528787677,0.38753152528787976
242,242,15174167.0,14.775392835413369,0.06768009562515453,0.001611121293097632,0.003198743512619374,0.004778447947260179,0.006350273888324165,0.007914260720565223,0.009470447491102362,0.011018873100605956,0.012559576381791665,0.01409259569776008,0.015617969507485006,0.017135735780174237,0.01864593263641467,0.020148597596829264,0.021643768476152313,0.023131482469864434,0.024611776853576454,0.026084688530744065,0.02677441725585338,0.02677441725585338,0.02677441725585338,0.0238183868202955,0.047276128858512005,0.07061688171084463,0.09384122768106304,0.11694974668870604,0.1399430177103005,0.16282161529560196,0.18558611097503772,0.2082370747120908,0.23077507135571043,0.25320066543864794,0.27551441593035836,0.29771688107642946,0.31980861823895346,0.3417901768354619,0.3636621083970413,0.3854249577735559,0.4070792698284685,0.4269058427067447,0.42690584270674775
243,243,15176294.0,14.940305019890765,0.066933037757171,0.0015970899788549534,0.003175925796693505,0.004746887499013457,0.006310014478477209,0.007865345589407156,0.00941291993735939,0.010952776065557106,0.012484952534448548,0.01400948761344282,0.01552641936597455,0.017035785817502726,0.018537624663845093,0.020031973443023363,0.021518869433251795,0.022998349899939388,0.024470451818304196,0.02499860936299446,0.02499860936299446,0.02499860936299446,0.02499860936299446,0.02402735690992264,0.047615645795975596,0.0710862930743701,0.09443988577482919,0.1176770071831767,0.140798239877784,0.16380416062115788,0.18669534337874505,0.20947236243104325,0.23213578721867908,0.25468618207576443,0.2771241127151097,0.2994501393287332,0.3216648180126224,0.3437687090965969,0.3657623598750799,0.38764632319164416,0.40942114525410367,0.43108736882728615,0.4526455400415791
244,244,15178678.0,15.447712373369585,0.06473450410197348,0.001574380299956551,0.0031270697614965534,0.004672015546222476,0.0062092562912068215,0.00773883044769413,0.009260776081616929,0.010775131421209084,0.012281934278516806,0.01378122231764483,0.01527303295108029,0.016757403502665698,0.01823437110241188,0.01970397267364507,0.01973328987777543,0.01973328987777543,0.01973328987777543,0.01973328987777543,0.01973328987777543,0.01973328987777543,0.01973328987777543,0.024374203136486784,0.0483597048042832,0.07222558332108575,0.09597243482267986,0.11960085564796276,0.14311143574427823,0.16650476159686203,0.18978141762123107,0.21294198759949515,0.2359870495821153,0.258917178902473,0.281732951285425,0.30443493269321503,0.32702369403760345,0.3494997993554056,0.37186381057643925,0.394116285624542,0.4162577815988411,0.4382888528913328,0.46021004924887376
245,245,15179192.0,15.144870834708001,0.06602895534165051,0.0015890142638899866,0.00315715089741764,0.004717466877009793,0.006270001128348485,0.007814792425416824,0.009351879468840144,0.010881300581349018,0.012403094077628834,0.013917298054816061,0.015423950201039281,0.01692308832868173,0.01841474981507198,0.01989897195040123,0.021375791832520204,0.022845246520642504,0.022845246520642504,0.022845246520642504,0.022845246520642504,0.022845246520642504,0.022845246520642504,0.024149686751507377,0.04789891453512004,0.07152969769751054,0.09504262896157065,0.11843829278684986,0.14171727803884032,0.16488016322333107,0.18792752923506362,0.21085995265938223,0.23367800551745324,0.2563822583447993,0.2789732783314395,0.3014516307799272,0.32381787891447994,0.34607257857608364,0.3682162898773466,0.39024956340599026,0.41217295021825884,0.4339869999736477,0.455692257267703
246,246,15179949.0,14.867280233301994,0.06726179800929884,0.0015931241350211375,0.003175832582955071,0.004750647705978329,0.006317608735511346,0.00787675498138222,0.00942812530745637,0.010971758522190483,0.012507693259436568,0.01403596777566399,0.015556620503669143,0.01706968919328965,0.01857521191929405,0.02007322605927139,0.021563769273686417,0.023046878772781363,0.024522591575399853,0.02577115937738168,0.02577115937738168,0.02577115937738168,0.02577115937738168,0.024085777233155744,0.04761634707237034,0.07102956532624316,0.09432601456430507,0.11750627834620932,0.14057093616883792,0.1635205632166088,0.1863557350868038,0.2090770209810969,0.23168499010612736,0.25418020815949083,0.2765632354042439,0.2988346314954145,0.320994955322949,0.34304475969367376,0.3649845944927517,0.38681501167956894,0.4085365529851982,0.4301497617929163,0.4417760427564324
247,247,15181199.0,15.129734290221466,0.06609501401794693,0.0015822845662393098,0.003151205437443063,0.004712301685804437,0.0062656123132722105,0.007811176265189233,0.00934903192867005,0.01087921799210483,0.012401772561149028,0.013916733721191725,0.01542413933142836,0.016924027191036837,0.018416434579716232,0.01990139904228388,0.021378957495201502,0.022849147079845963,0.02299576213279178,0.02299576213279178,0.02299576213279178,0.02299576213279178,0.02299576213279178,0.024251461565650844,0.04798881833941326,0.07160779075550117,0.095108967187403,0.11849293898572229,0.14176028737098126,0.16491159449102366,0.18794744000620398,0.21086840087952946,0.23367504783855025,0.2563679517542852,0.27894768014295646,0.30141479693741247,0.32376986394927065,0.34601344067301487,0.36814608237308616,0.39016834327869243,0.4120807729576252,0.4338839177976703,0.45557832602949716
248,248,15183944.0,15.406061885910633,0.06490951467062027,0.0015761274752261565,0.0031309143993510633,0.004677947177968029,0.00621726452662612,0.007748904788652817,0.009272906399167762,0.010789307392767069,0.012298145675609006,0.013799459007311006,0.015293284896685294,0.016779660592792494,0.018258623416643367,0.01973021014316292,0.020155595923044705,0.020155595923044705,0.020155595923044705,0.020155595923044705,0.020155595923044705,0.020155595923044705,0.020155595923044705,0.024347169845365862,0.048300313670343493,0.07213399701179275,0.0958488137191607,0.11944535936490012,0.14292422306532604,0.16628599041301018,0.18953124650070136,0.2126605724829537,0.23567454532916549,0.2585737425377547,0.28135873368520603,0.30403009178497226,0.32658837978689303,0.3490341636898755,0.37136800568699013,0.39359046222111643,0.4157020888413226,0.4377034383167641,0.4595950621578851
249,249,15187141.0,15.277199389245151,0.0654570235369174,0.0015782661907362283,0.0031395966240575935,0.004693140343238146,0.006238936050820171,0.007777022479232746,0.009307437984110515,0.010830220914751288,0.012345409404094093,0.013853041176781643,0.015353153906117693,0.016845785277886667,0.018330972445935477,0.01980875255233492,0.021279162617915154,0.021469776520716567,0.021469776520716567,0.021469776520716567,0.021469776520716567,0.021469776520716567,0.021469776520716567,0.024313797664325974,0.04816655358118557,0.07190034987890845,0.09551578041709381,0.1190134325937258,0.14239389676019193,0.1656577547411408,0.18880559093403684,0.2118379823520176,0.23475550325268846,0.25755872991007395,0.2802482304960101,0.30282457312615896,0.32528832065260743,0.34764003377985475,0.3698802742772186,0.3920095980120297,0.41402855465953065,0.4359376977876257,0.4577375743826387
