,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20
28,28,12771195.0,0.999500149965007,1.0005001000100004,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,21716.32077039488,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003,27781.050984873003
29,29,12779077.0,1.001100550165033,0.9989006597141001,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,3974.4453224513773,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511,37073.11911851511
30,30,12786255.0,1.001100550165033,0.9989006597141001,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,4632.4642513916,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483,39413.04532356483
31,31,12790771.0,1.001100550165033,0.9989006597141001,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,4420.441656189353,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245,39625.312252191245
32,32,12792218.0,0.9999000099990001,1.0001,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,18772.622063770974,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417,33721.26587518417
33,33,12794133.0,1.0003000300009999,0.9997000599900017,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,14330.011962099125,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175,39708.950142383175
34,34,12795031.0,1.00020001,0.9998000299960006,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,15673.649742037445,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564,38364.957154517564
35,35,12798003.0,1.00020001,0.9998000299960006,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,15347.872304307659,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584,38690.808446424584
36,36,12811330.0,0.9997000599900016,1.0003000300009999,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,21346.671922386387,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006,31147.53516897006
37,37,12815045.0,0.9998000299960005,1.00020001,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,20937.70816468744,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804,31556.411253298804
38,38,12816921.0,1.001000450120021,0.9990005497800716,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,4847.293857908315,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995,39197.98119474995
39,39,12822997.0,1.000800280056007,0.9992003598800331,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,7386.716269790183,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794,46656.21098030794
40,40,12835795.0,1.0012006602200494,0.9988007796361366,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,4096.918252695661,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454,39949.23313385454
41,41,12838718.0,1.0015010504551363,0.9985011993203061,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,3213.698241120124,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312,40833.68993942312
42,42,12863470.0,1.0015010504551363,0.9985011993203061,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,8042.380096599887,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484,49109.734129483484
43,43,12864218.0,1.0013007802860714,0.9987009095451821,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,14828.779249150874,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361,20368.43099879361
44,44,12868372.0,1.001100550165033,0.9989006597141001,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,15821.906696756561,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326,19374.05663727326
45,45,12872181.0,1.001100550165033,0.9989006597141001,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,16196.179993434034,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527,18999.3425452527
46,46,12873289.0,1.001100550165033,0.9989006597141001,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,16295.790806881818,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718,18899.61710222718
47,47,12880496.0,1.0015010504551363,0.9985011993203061,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,12517.895074326134,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807,22682.65112621807
48,48,12883231.0,1.000400060004,0.9996000999800037,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,22189.98135150098,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242,13000.653003664242
49,49,12884301.0,1.0003000300009999,0.9997000599900017,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,23189.56358232483,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418,12000.653003610418
50,50,12886945.0,1.0007002100350033,0.9993002799160212,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,19416.90111227644,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828,15775.486917667828
51,51,12889045.0,1.0007002100350033,0.9993002799160212,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,19524.383570598387,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396,15667.92019913396
52,52,12890278.0,1.000400060004,0.9996000999800037,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,22368.04696391584,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875,12822.504656040875
53,53,12893978.0,1.0006001500200015,0.9994002099440127,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,20370.18190083591,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469,14821.504656148469
54,54,12898691.0,1.0005001000100004,0.999500149965007,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,21484.627385618824,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498,13706.370118018498
55,55,12899392.0,1.00020001,0.9998000299960006,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,24233.109402038062,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642,10956.792201512642
56,56,12902316.0,1.0001,0.9999000099990001,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,24742.447004883747,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249,10447.34580143249
57,57,12903091.0,1.0007002100350033,0.9993002799160212,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,19717.46113772353,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308,15474.69456985308
58,58,12905357.0,1.0013007802860714,0.9987009095451821,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,14718.346009419272,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867,20479.00982723867
59,59,12906049.0,1.000800280056007,0.9992003598800331,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,19287.411137223316,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675,15905.080150492675
60,60,12907369.0,1.0007002100350033,0.9993002799160212,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,19398.191459909478,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238,15794.211371607238
61,61,12912335.0,1.0017013606802379,0.9983015290314845,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,11375.735201720488,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058,23826.68431732058
62,62,12915613.0,1.0013007802860714,0.9987009095451821,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,14520.74470058208,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909,20676.87510604909
63,63,12917615.0,1.0013007802860714,0.9987009095451821,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,14669.713817722934,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044,20527.70657300044
64,64,12925987.0,1.0013007802860714,0.9987009095451821,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,14785.70642230353,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677,20411.56044521677
65,65,12926780.0,1.0013007802860714,0.9987009095451821,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,14735.677749441895,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632,20461.65514623632
