,index,blocknum,p0vs1,p1vs0,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20,ZRX-slippagemap_01,ZRX-slippagemap_2,ZRX-slippagemap_3,ZRX-slippagemap_4,ZRX-slippagemap_5,ZRX-slippagemap_6,ZRX-slippagemap_7,ZRX-slippagemap_8,ZRX-slippagemap_9,ZRX-slippagemap_10,ZRX-slippagemap_11,ZRX-slippagemap_12,ZRX-slippagemap_13,ZRX-slippagemap_14,ZRX-slippagemap_15,ZRX-slippagemap_16,ZRX-slippagemap_17,ZRX-slippagemap_18,ZRX-slippagemap_19,ZRX-slippagemap_20
958,958,13362449.0,3430.9517408379047,0.0002914643153085507,1.5294388224854651,4.157565969600855,6.769972343990378,8.070309657424849,10.55003869274622,12.905989599484874,14.078675019639087,16.413518518783597,18.723229514023366,19.872898810629472,22.161916728604627,24.437242275350908,25.55682728809938,27.78594660206581,28.942066079197375,29.51752986542821,30.653255285746,31.772180973792267,32.329131393552714,33.43803243737588,18777.942489801808,29180.616168441586,34369.24252102391,44699.91668424475,54968.79542304874,60080.17705405171,70257.05526398297,80373.05775002972,85588.49868365667,95972.56113188581,106294.50885481255,111780.23161737264,122716.47341070886,133597.21403659025,139013.15290937063,149800.59994866952,160523.5189983914,166366.00779155368,177998.53728801542,189216.4353142487
959,959,13363407.0,3551.378980476216,0.00028158076214831535,1.827097455731396,4.190126424384232,6.539020429268065,7.70819324075964,10.030451633534357,12.333244220258448,13.479469868585815,15.761631322335473,18.01717269772836,19.1334041221473,20.825218789721674,21.977875275057187,22.55161534317172,23.673902694922184,24.78947680318169,25.344758973637028,26.45033846264168,27.549304668776003,28.09632016906267,29.18544054414587,16492.98032612025,25600.575313647754,30133.922728805082,39883.4327583325,50295.967978883695,55500.18288592019,65861.89389977424,76161.62393595876,81288.36214052734,91495.81528752667,101642.20983905123,106692.62446750833,117107.88433781649,127460.84292801794,132614.07557229116,143571.14040279103,154484.57080575827,159916.78075406887,170734.53340495744,181489.66783050273
960,960,13365440.0,3459.8916660164946,0.0002890263905723205,2.315399148868627,4.92780552325815,7.52458522537019,8.707871872013992,11.063822778752645,13.405681010398434,14.57135169805137,16.88106269329114,19.176957638224607,20.3197499078724,22.59507545461868,24.830891891786095,25.943779781333582,27.099899258465147,28.249103112810513,28.81108846501377,29.93001415306004,31.042246743275822,31.595865616643657,32.69813351694183,14681.34387789612,25125.162071165112,30323.620842768392,40716.46210238721,51047.13626560805,56189.27679984347,66427.39663541502,76604.27484534627,81669.86270293592,91935.71826501997,102319.78071324913,107488.49579190263,118127.45119873594,129063.69299207216,134512.22366964296,145360.37249073392,156147.8195300328,161517.32069438745,172713.22737291697,184345.7568693787
961,961,13367313.0,3389.3504932050273,0.0002950417792449618,1.825066232217395,4.469008790463216,7.0971359375786065,8.405298348612417,11.0098796254026,13.489608660723972,14.669350982733006,17.01824498761684,19.35308848676135,20.50967619188313,22.812468778607222,25.10148669658238,26.240855880684247,28.49639725607713,30.72551657004356,31.304443348070446,32.45709983340596,33.59282525372375,34.15312725327096,35.26870136153046,19883.548509003438,30245.25952285749,35402.84902480661,45671.72776361059,55879.18091060991,60959.987604544825,71075.99009059157,81491.24996089975,86675.49347244768,96997.4411953744,107954.50602587429,113419.40575127071,124300.14637715211,135117.8990280407,140503.53228923137,151226.45133895325,162893.9290208155,168701.46962857727,179919.36765481054,190726.1480053162
962,962,13367884.0,3435.0711481100384,0.00029111478536629314,2.5718348112504494,5.192089825370683,7.796671102160867,9.093113490838435,11.456142459491273,13.805036464375107,14.97420927586668,17.296467668641395,19.59926025536549,20.745485903692856,23.027647357442515,25.2831887328354,26.399420157254344,28.091234824828714,29.243891310164226,29.817631378278758,30.939918730029223,32.05549283828873,32.61077500874407,33.716354497748725,14503.336366153804,24915.871586704998,30120.08649374149,40481.79750759554,50781.527543780074,55908.26574834864,66115.71889534796,76262.11344687252,81312.52807532962,91727.7879456378,102080.74653583925,107233.97918011245,118191.04401061234,129104.47441357958,134536.68436189016,145354.43701277874,156109.57143832406,161462.98932369132,173130.46700555357,184728.15266074584
963,963,13369494.0,3486.982985267128,0.00028678086593054964,1.915217587974118,4.519798864764302,6.999527900085672,8.179270222094708,10.528164226978541,12.863007726123051,14.01959543124483,16.322388017968922,18.61140593594408,19.750775120045947,22.006316495438835,24.235435809405264,24.81436258743215,25.96701907276766,27.102744493085453,27.663046492632656,28.778620600892165,29.88752164471534,30.439482260352158,31.53844846648648,16095.492470096637,25845.002499624054,31059.07894857197,41461.75262721174,51823.46364106579,56981.053143014906,67249.93188181889,77457.38502881821,82538.19172275312,92654.19420879988,103069.45407910805,108253.69759065598,118575.6453135827,129532.71014408258,134997.60986947903,145878.3504953604,156696.103146249,162081.73640743966,172804.65545716157,184472.13313902382
964,964,13370376.0,3501.308245973778,0.0002856075300282171,2.3216687142571955,4.918448416369236,7.281477385022072,8.45768596975169,10.79954420139748,13.121802594172195,14.274925884290186,16.570820829223653,18.85298228297331,19.988938645617726,22.22475508278514,23.916569750359514,24.493762449464192,25.64296630380956,26.765253655560024,27.323877344059085,28.436109934274867,29.54168942327952,30.091996707940872,31.187671129700508,14699.241642380579,23752.357342744246,28982.099087065322,39394.634307616514,49787.475567235335,54960.56022850706,65260.29026469159,75498.41010026314,80594.48161625948,90740.87616778405,101006.73172986809,106206.55066654932,116559.50925675077,127198.46466358406,132669.80673152386,143583.2371344911,154431.38595558205,159833.19973369027,170588.33415923556,181784.2408377651
965,965,13371316.0,3489.4246057452983,0.00028658019959895714,1.7465453703356857,4.351126647125869,6.83085568244724,8.010598004456275,10.359492009340109,12.694335508484619,13.850923213606398,16.15371580033049,18.44273371830565,19.582102902407517,21.8376442778004,24.06676359176683,24.645690369793716,25.79834685512923,26.93407227544702,27.494374274994225,28.609948383253734,29.718849427076904,30.270810042713727,31.369776248848048,16683.88937221438,26433.399401741797,31647.475850689712,42050.14952932949,52411.86054318354,57569.45004513265,67838.32878393664,78045.78193093596,83126.58862487087,93242.59111091762,103657.8509812258,108842.09449277371,119164.04221570045,130121.10704620033,135586.00677159676,146466.74739747815,157284.50004836675,162670.13330955742,173393.0523592793,185060.53004114155
966,966,13372235.0,3464.73866411008,0.00028862205694144336,2.000602742028641,4.613009116418164,7.209788818530204,8.393075465174006,10.74902637191266,13.090884603558449,14.256555291211384,16.566266286451153,18.862161231384622,20.004953501032414,22.28027904777869,24.51609548494611,25.628983374493597,26.78510285162516,27.934306705970528,28.496292058173786,29.615217746220054,30.727450336435837,31.281069209803672,32.38333711010184,15771.313148340516,26215.131341609507,31413.590113212787,41806.431372831605,52137.10553605245,57279.24607028787,67517.3659058594,77694.24411579067,82759.83197338032,93025.68753546436,103409.74998369352,108578.46506234704,119217.42046918033,130153.66226251656,135602.19294008738,146450.34176117834,157237.78880047722,162607.28996483184,173803.19664336136,185435.72613982312
967,967,13372905.0,3512.5298162288796,0.0002846950922323044,1.6130114813276362,4.209791183439677,6.572820152092513,7.749028736822131,10.09088696846792,12.413145361242636,13.566268651360625,15.862163596294094,18.144325050043754,19.280281412688165,21.516097849855583,23.207912517429953,23.78510521653463,24.934309070879998,26.056596422630463,26.615220111129524,27.72745270134531,28.833032190349964,29.383339475011315,30.47901389677095,17184.58380854019,26237.699508903854,31467.441253224933,41879.97647377613,52272.81773339494,57445.90239466667,67745.6324308512,77983.75226642274,83079.8237824191,93226.21833394366,103492.0738960277,108691.89283270892,119044.85142291037,129683.80682974368,135155.14889768345,146068.57930065072,156916.72812174167,162318.54189984986,173073.67632539518,184269.5830039247
968,968,13374744.0,3530.135562726823,0.000283275240350135,1.8314543644931913,4.311183399814562,6.667134306553216,7.8398197267074305,10.17466322585194,12.48437422109171,13.634043517697814,15.92306143567297,18.19838698241925,19.317971995167724,21.547091309134153,22.703210786265718,23.27867457249655,24.414399992814342,25.53332568086061,26.090276100621054,27.199177144444228,28.301445044742398,28.850103966215368,29.942496440606657,16447.575251535647,25527.889897315865,30047.658182522202,40491.47637579119,50894.15005443097,56082.77640701329,66413.45057023414,76682.32930903812,81793.7109400411,91970.58914997235,102086.5916360191,107302.03256964605,117686.0950178752,128008.04274080193,133493.76550336202,144430.00729669823,155310.74792257964,160726.68679536,171514.1338346589,182237.0528843808
969,969,13376334.0,3487.680416734011,0.00028672351835964255,1.8623348596584597,4.466916136448644,6.946645171770014,8.126387493779049,10.475281498662882,12.810124997807392,13.966712702929172,16.269505289653264,18.558523207628422,19.69789239173029,21.953433767123176,24.182553081089605,24.76147985911649,25.914136344452004,27.049861764769794,27.610163764316997,28.725737872576506,29.83463891639968,30.3865995320365,31.48556573817082,16279.919963087958,26029.429992615373,31243.506441563288,41646.18012020306,52007.891134057114,57165.48063600623,67434.35937481021,77641.81252180954,82722.61921574445,92838.6217017912,103253.88157209937,108438.12508364729,118760.07280657403,129717.1376370739,135182.03736247032,146062.77798835174,156880.5306392403,162266.16390043098,172989.0829501529,184656.56063201514
970,970,13376869.0,3459.1997914662034,0.00028908419874069886,2.3546642373660576,4.967070611755581,7.563850313867621,8.747136960511423,11.103087867250077,13.444946098895866,14.610616786548801,16.92032778178857,19.21622272672204,20.359014996369833,22.63434054311611,24.87015698028353,25.983044869831012,27.139164346962577,28.288368201307943,28.8503535535112,29.96927924155747,31.081511831773252,31.635130705141087,32.73739860543926,14545.499794354097,24989.31798762309,30187.77675922637,40580.61801884518,50911.29218206603,56053.432716301446,66291.55255187298,76468.43076180425,81534.0186193939,91799.87418147794,102183.9366297071,107352.65170836062,117991.60711519392,128927.84890853014,134376.37958610096,145224.52840719192,156011.9754464908,161381.47661084542,172577.38328937493,184209.9127858367
971,971,13377416.0,3542.1578488413124,0.000282313787999909,2.3803195556279073,4.743348524280744,7.092242529164577,8.261415340656152,10.583673733430867,12.88646632015496,14.032691968482325,16.314853422231984,18.57039479762487,19.686626222043813,21.378440889618187,22.531097374953696,23.10483744306823,24.227124794818693,25.3426989030782,25.89798107353354,27.003560562538194,28.102526768672515,28.64954226895918,29.738662644042382,14530.687270884615,23638.282258412117,28171.629673569445,37921.139703096866,48333.674923648054,53537.88983068455,63899.6008445386,74199.33088072314,79326.0690852917,89533.52223229103,99679.91678381558,104730.33141227269,115145.59128258086,125498.5498727823,130651.78251705552,141608.8473475554,152522.27775052263,157954.48769883323,168772.2403497218,179527.37477526712
972,972,13378436.0,3333.554453099343,0.00029998010054110825,3.0525810945313507,6.139494977080327,8.783437535326149,10.099472079355115,12.719727093475349,15.324308370265532,16.620750758943103,18.983779727595937,21.332673732479773,22.501846543971347,24.82410493674606,27.126897523470156,28.273123171797522,30.55528462554718,32.81082600094007,33.92705742535901,35.61887209293338,36.77152857826889,37.345268646383424,38.46755599813389,15763.615700614053,26063.345736798583,31190.083941367153,41397.53708836648,51543.93163989104,56594.34626834814,67009.60613865631,77362.56472885776,82515.79737313096,93472.86220363085,104386.29260659809,109818.50255490867,120636.25520579726,131391.38963134255,136744.8075167098,148412.28519857206,160009.97085376436,165437.7238325671,176244.50418307277,186986.6415870016
973,973,13380420.0,3325.2313912747427,0.0003007309514230964,2.1603959885523465,5.256584042087062,8.121679997660758,9.441668425504071,12.069795572619462,14.682201947008984,15.982539260443456,18.462268295764826,20.81821920250348,21.990904622657695,24.325748121802203,26.635459117041975,27.785128413648078,30.074146331623236,32.34947187836951,33.46905689111799,35.698176205084415,36.854295682215984,37.42975946844681,38.56548488876461,18729.663729002037,28998.542467806023,34109.924098808995,44286.802308740254,54402.80479478701,59618.245728413945,70002.3081766431,80324.25589956983,85809.97866212993,96746.22045546614,107626.96108134754,113042.89995412792,123830.3469934268,134553.2660431487,140395.75483631095,152028.2843327727,163246.182359006,168657.67721921267,179432.08761916263,190142.0483825689
974,974,13381150.0,3311.626531821216,0.0003019664175265724,1.6593112014948252,4.771200408966618,7.858114291515594,9.182068421918101,11.818091393790382,14.438346407910617,15.74259037126633,18.33937007337837,20.702399042031207,21.878607626760825,24.220465858406612,26.54272425118133,27.69584754129932,29.991742486232788,32.273903939982446,33.40986030262686,35.645676739794276,37.337491407368645,37.914684106473324,39.06388796081869,20352.905114518013,30591.024950089555,35687.09646608591,45833.49101761047,56099.34657969451,61299.16551637574,71652.12410657719,82291.07951341048,87762.42158135028,98675.85198431752,109524.00080540848,114925.8145835167,125680.94900906198,136876.8556875915,142701.8445762915,154299.53023148378,165138.77807049322,170534.06356079222,181276.200964721,191954.08115664817
975,975,13381662.0,3324.898901384604,0.00030076102451823876,2.162256115348821,5.258444168883536,8.123540124457232,9.443528552300545,12.071655699415937,14.684062073805459,15.98439938723993,18.464128422561302,20.820079329299954,21.992764749454167,24.32760824859868,26.637319243838448,27.78698854044455,30.07600645841971,32.351332005165986,33.47091701791446,35.70003633188089,36.856155809012456,37.43161959524329,38.56734501556108,18723.478378055333,28992.357116859315,34103.73874786229,44280.61695779355,54396.6194438403,59612.06037746724,69996.1228256964,80318.07054862313,85803.79331118322,96740.03510451944,107620.77573040084,113036.7146031812,123824.1616424801,134547.080692202,140389.56948536425,152022.09898182598,163239.9970080593,168651.49186826596,179425.90226821593,190135.8630316222
976,976,13382459.0,3285.897604553289,0.00030433084665033194,2.1371357581093604,5.264773346578711,8.360961400113426,9.902103225284614,12.546045783530436,15.174172930645828,16.482335341679637,19.08691661846982,21.56664565379119,22.746387975800225,25.09528198068406,27.43012547982857,28.58671318495035,30.889505771674443,33.1785236896496,34.31789287375147,36.573434249144356,38.80255356311078,39.38148034113767,40.53413682647318,18736.774036453142,28944.22718345247,34025.03387738738,44141.036363434134,54556.2962337423,59740.539745290225,70062.48746821695,81019.55229871684,86484.45202411327,97365.19264999466,108182.94530088325,113568.57856207392,124291.49761179581,135958.97529365806,141766.51590141983,152984.4139276531,163791.19427815877,169170.31918780974,179880.27995121604,190526.17634228952
977,977,13383103.0,3285.897604553289,0.00030433084665033194,2.1155189323223493,5.211520909147327,8.276262587361138,9.801751834775704,12.41452975102834,15.011678675338933,16.304421533069036,18.87830212660112,21.327514121732477,22.49206644640296,24.810716818404345,27.11549759463361,28.257121440604156,30.530120641344936,32.789523389136676,33.91415148623177,36.14034301919294,38.34028805432207,38.9046932004868,40.028436783916774,18547.254218341583,28651.460421121057,33680.875474284665,43694.55602660676,54008.106024246306,59141.72297879915,69362.87206571834,80219.741210722,85634.76807316043,96416.21068565024,107135.25929499835,112471.76216579897,123096.86148411987,134667.10456486832,140426.2462033031,151547.78077089175,162258.7740845521,167590.22055352005,178205.25245069762,188756.78781686
978,978,13384030.0,3314.9396489824408,0.0003016646171241644,2.929522414132993,5.994264092346804,8.828101776930977,10.132531256014007,12.729680180324598,15.311293635577263,16.596303631586785,19.045515626718142,21.3711320380882,22.52871832339001,24.833499099619274,27.113327198940496,28.2481221463306,30.50752489412234,32.753412421724946,33.858344524178605,36.058289559307745,37.18540926984913,37.74643828890244,38.8534237568232,15914.04114514619,26079.051628560985,31138.732357630586,41212.67288450406,51226.35343682617,56390.86315607389,66673.52038901855,76894.66947593774,82330.21925156246,93166.56548337983,103948.00809586963,109314.52092411787,120003.55957601838,130628.65889433927,136422.45746646106,147958.0436135225,159079.57818111114,164443.10768616572,175122.01796373946,185737.04986091703
979,979,13384655.0,3328.225296889552,0.0003004604288461381,1.8895082238403422,4.954249902054153,7.788087586638326,9.092517065721355,11.689665990031948,14.27127944528461,15.556289441294133,18.005501436425494,20.331117847795547,21.488704133097357,23.793484909326626,26.073313008647848,27.208107956037953,29.46751070382969,31.71339823143229,32.81833033388595,35.01827536901509,36.14539507955648,36.70642409860979,37.813409566530545,19368.71922964397,29533.72971305877,34593.41044212837,44667.35096900185,54681.03152132395,59845.54124057167,70128.19847351634,80349.34756043552,85784.89733606024,96621.24356787761,107402.68618036741,112769.19900861564,123458.23766051616,134083.33697883706,139877.13555095883,151412.72169802026,162534.25626560894,167897.7857706635,178576.69604823724,189191.7279454148
980,980,13385463.0,3310.3022123049195,0.00030208722221277594,1.7386846687825934,4.819033024972955,7.874594725142981,9.182943162312588,11.787894841827173,14.377264423436314,15.666135020958874,18.23230599842253,20.564909336770235,21.72597342346981,24.037678612673762,26.329964330971432,27.46816858432211,29.73435938452892,31.986994376599053,33.10825380710656,35.31480831479436,36.97753609085407,37.54025065523074,38.660628212467756,19828.646959345784,29963.209661481927,35007.735135191804,45051.50034154991,55215.34045992523,60364.38073831705,70616.23785692154,81154.69655541382,86576.01592479275,97389.84998633775,108138.99822796922,113491.5340090691,124148.55481874078,135246.9347703124,141023.37927893907,152524.4119668599,163267.58499001706,168615.04879862285,179261.97213527773,189845.2078105033
981,981,13386070.0,3312.6201191328696,0.0003018758457162802,1.555343656087075,4.6356920122774365,7.691253712447463,8.99960214961707,11.604553829131655,14.193923410740796,15.482794008263356,18.04896498572701,20.381568324074717,21.542632410774292,23.854337599978244,26.146623318275914,27.28482757162659,29.551018371833397,31.803653363903535,32.924912794411036,35.13146730209884,36.79419507815856,37.35690964253522,38.477287199772235,20435.819959378463,30570.38266151461,35614.90813522448,45658.67334158259,55822.51345995791,60971.55373834973,71223.41085695421,81761.8695554465,87183.18892482543,97997.02298637043,108746.1712280019,114098.70700910178,124755.72781877346,135854.10777034506,141630.55227897177,153131.58496689255,163874.75799004975,169222.22179865555,179869.14513531042,190452.380810536
982,982,13387404.0,3249.6276253785345,0.0003077275661341396,1.8813345271526656,4.995967344581425,8.091969321406404,9.626638546864754,12.68220024703478,15.294978163287416,16.595500363718973,19.184869945328114,21.758750538860195,23.039911520314327,25.372514858662036,27.69116523066342,28.84528413456556,31.13756985286323,33.410569053604014,34.541964906420716,36.79459989849085,39.02079143145202,40.12241383668616,41.785141612745875,19238.381893926573,29282.147100284674,34281.47749941228,44595.02749705182,54846.8846156563,59949.79353852385,70806.66268352751,81620.49674507252,87003.13215845574,97722.18076780387,108379.20157747554,113683.7829569254,125254.02603767384,136755.05872559466,142134.70224369725,152845.69555735763,163492.6188940125,168792.17392350314,179343.7092896655,189832.12823942187
983,983,13388216.0,3243.459502863175,0.00030831277502223984,2.389797683528051,5.50443050095681,8.600432477781789,10.135101703240139,13.190663403410166,15.803441319662802,17.103963520094357,19.693333101703498,22.26721369523558,23.548374676689715,25.88097801503742,28.199628387038803,29.353747290940948,31.646033009238618,33.9190322099794,35.0504280627961,37.303063054866236,39.5292545878274,40.63087699306154,42.29360476912126,17587.529573852724,27631.29478021083,32630.625179338433,42944.17517697797,53196.03229558245,58298.94121845001,69155.81036345367,79969.64442499867,85352.2798383819,96071.32844773002,106728.3492574017,112032.93063685154,123603.1737176,135104.20640552082,140483.8499236234,151194.84323728379,161841.76657393866,167141.3216034293,177692.85696959167,188181.27591934803
984,984,13389979.0,3209.583034560809,0.0003115669509814808,1.995845472462615,5.129221340605879,8.243854158034639,9.794177004127604,12.874525360317966,15.930087060487994,17.2384354976576,19.843387177172183,22.432756758781327,23.721627356303884,26.28779833376754,28.62040167211525,29.78146575881482,32.09317094801877,34.38545666631644,35.52366091966712,37.78985171987393,40.042486711944065,41.163746142451565,43.37030065013937,18792.011261467942,28955.851379843265,34104.89165823509,44356.748776839566,54895.207475331845,60316.52684471078,71130.36090625578,81879.50914788725,87232.04492898715,97889.06573865881,108987.44569023042,114763.89019885712,126264.92288677792,137008.0959099351,142355.5597185409,153002.48305519577,163585.71873042136,168853.57345084878,179341.99240060514,189939.03952191945
985,985,13390531.0,3279.98860400604,0.00030487910804892493,2.573826220869799,5.669828197694778,8.734569875908589,10.260059123323154,12.87283703957579,15.469985963886383,16.762728821616488,19.33660941514857,21.785821410279926,22.95037373495041,25.269024106951793,27.573804883181058,28.715428729151604,30.988427929892385,33.24783067768413,34.372458774779226,36.59865030774039,38.798595342869525,39.36300048903425,40.48674407246423,17042.567815206057,27146.774017985532,32176.18907114914,42189.86962347124,52503.419621110785,57637.03657566363,67858.18566258282,78715.05480758648,84130.0816700249,94911.5242825147,105630.57289186283,110967.07576266344,121592.17508098435,133162.4181617328,138921.55980016757,150043.09436775622,160754.0876814166,166085.53415038454,176700.5660475621,187252.10141372448
986,986,13393069.0,3279.3327046717786,0.0003049400869193258,2.623676220867116,5.719678197692094,8.784419875905906,10.309909123320471,12.922687039573107,15.5198359638837,16.812578821613805,19.386459415145886,21.835671410277243,23.000223734947728,25.31887410694911,27.623654883178375,28.76527872914892,31.038277929889702,33.29768067768144,34.42230877477654,36.648500307737706,38.848445342866846,39.41285048903156,40.53659407246154,16879.063225999485,26983.26942877896,32012.684481942568,42026.36503426467,52339.91503190421,57473.531986457056,67694.68107337624,78551.55021837991,83966.57708081833,94748.01969330813,105467.06830265626,110803.57117345688,121428.67049177778,132998.91357252625,138758.055210961,149879.58977854965,160590.58309221003,165922.02956117794,176537.0614583555,187088.5968245179
987,987,13394166.0,3310.3022123049195,0.00030208722221277594,1.7533248957513157,4.833673251941677,7.889234952111704,9.197583389281311,11.802535068795894,14.391904650405037,15.680775247927595,18.24694622539125,20.579549563738958,21.740613650438533,24.052318839642485,26.344604557940155,27.48280881129083,29.748999611497638,32.00163460356777,33.12289403407527,35.329448541763085,36.992176317822796,37.554890882199466,38.67526843943648,19780.18125336224,29914.743955498387,34959.26942920826,45003.034635566364,55166.87475394169,60315.915032333505,70567.77215093799,81106.23084943027,86527.5502188092,97341.3842803542,108090.53252198567,113443.06830308556,124100.08911275724,135198.46906432885,140974.91357295553,152475.94626087634,163219.1192840335,168566.5830926393,179213.50642929418,189796.74210451977
988,988,13396245.0,3336.5558524667963,0.0002997102533921846,2.788669945181998,5.844231645352024,8.45700956160466,9.757531762036216,12.346901343645357,14.92078193717744,16.201942918631573,18.53454625697928,20.853196628980662,22.007315532882807,24.299601251180476,26.572600451921257,27.70399630473796,29.956631296808094,32.182822829769265,33.2844452350034,34.94717301106312,36.0709165944931,36.6302651326768,37.7238986182931,16381.160011410615,26576.709735698438,31651.591708764983,41755.797911544454,51799.56311790256,56798.89351703016,67112.4435146697,77364.30063327418,82467.20955614174,93324.0787011454,104137.91276269041,109520.54817607363,120239.59678542176,130896.61759509343,136201.19897454328,147771.44205529173,159272.47474321254,164652.11826131513,175363.1115749755,186010.03491163038
989,989,13396978.0,3375.8208450383,0.0002962242506055308,2.8390421059067066,5.4518200221593425,8.048968946469936,9.341711804200038,11.915592397732121,14.36480439286348,15.529356717533961,17.848007089535347,20.152787865764612,21.294411711735158,23.56741091247594,25.82681366026768,26.95144175736278,29.177633290323943,31.37757832545308,31.9419834716178,33.06572705504778,34.17271252296854,34.71870907884778,35.805800721265584,16189.012095041182,26445.91586817975,31551.337082119317,41716.34756553411,51820.553768313584,56849.968821477196,66863.6493737993,77177.19937143884,82310.81632599169,92531.96541291087,103388.83455791452,108803.86142035296,119585.30403284276,130304.35264219089,135640.8555129915,146265.9548313124,157836.19791206086,163595.3395504956,174716.87411808426,185427.86743174464
990,990,13397833.0,3435.7581966903717,0.00029105657114149915,2.508706150220613,5.098075731829754,7.671956325361836,8.953117306815969,11.285720645163677,13.604371017165061,14.758489921067204,17.050775639364872,19.323774840105653,20.45517069292236,22.707805684992493,24.93399721795366,26.035619623187802,27.698347399247517,28.822090982677494,29.381439520861196,30.475073006477494,31.562164648895298,32.103269540283826,33.18062174273018,14453.648113300042,24760.428617107274,29912.003626759295,40168.90739989786,50364.45712418568,55439.339097252225,65543.54530003169,75587.3105063898,80586.6409055174,90900.19090315695,101152.04802176142,106254.95694462898,117111.82608963264,127925.66015117764,133308.29556456086,144027.344173909,154684.3649835807,159988.94636303053,171559.18944377897,183060.2221316998
991,991,13398583.0,3398.8534974413196,0.0002942168589357579,2.4219942051279446,5.026945884642529,7.616315466251669,8.905186063774229,11.471357041237885,13.803960379585593,14.965024466285167,17.27672965548912,19.569015373786787,20.707219627137466,22.973410427344273,25.226045419414408,26.34730484992191,28.553859357609717,30.21658713366943,30.779301698046098,31.89967925528311,32.99331274089941,33.53767383580811,34.621509274705744,16882.09543323278,27169.814574105152,32290.57421602336,42486.12394031118,52620.68664244733,57665.2121161572,67708.9773225153,77872.81744089062,83021.85771928245,93273.71483788693,103812.17353637921,109233.49290575815,120047.32696730315,130796.47520893461,136149.0109900345,146806.03179970616,157904.41175127777,163680.85625990448,175181.88894782527,185925.06197098247
992,992,13399141.0,3488.3779876941617,0.00028666618225652946,1.7958049998897763,4.369685593421859,6.8188975885532175,7.9834499132237,10.302100285225084,12.606881061454349,13.748504907424895,16.021504108165676,18.280906855957415,19.405534953052516,21.63172648601368,23.831671521142816,24.39607666730754,25.519820250737517,26.62680571865827,27.172802274537517,28.25989391695532,29.340482869391035,29.878351010790205,30.949258778497477,16243.525881648296,25886.64478997216,31047.764570226027,41345.000303431414,51601.90407656998,56707.32529050955,66872.33577392435,76976.54197670383,82005.95702986742,92019.63758218953,102333.18757982907,107466.80453438191,117687.9536213011,128544.82276630476,133959.8496287432,144741.292241233,155460.34085058112,160796.84372138174,171421.94303970263,182992.1861204511
993,993,13400480.0,3501.6583767983757,0.000285578972131004,2.2706222414460817,4.836793218909737,7.1693965572574445,8.330460643957018,10.64216583316097,12.93445155145864,14.072655804809317,16.338846605016123,18.59148159708626,19.71274102759376,21.919295535281567,23.582023311341285,24.14473787571795,25.265115432954964,26.358748918571262,26.903110013479957,27.986945452377597,29.06429765482395,29.60055467754236,30.668254705615063,14608.89899548649,23555.30393965585,28731.92991100714,39038.71041481438,49326.42955568675,54447.18919760496,64642.73892189278,74777.30162402893,79821.8270977388,89865.5923040969,100029.43242247222,105178.47270086405,115430.32981946852,125968.7885179608,131390.10788733975,142203.94194888475,152953.0901905162,158305.6259716161,168962.64678128777,180061.02673285938
994,994,13401331.0,3588.1453675511616,0.0002786955091182608,1.9675438455134002,4.286194217514784,6.590974993744051,7.732598839714596,10.005598040455377,12.265000788247116,13.389628885342216,15.615820418303382,17.81576545343252,18.38017059959724,19.503914183027216,20.610899650947974,21.15689620682722,22.243987849245023,23.324576801680738,23.862444943079904,24.933352710787176,25.99785458507649,26.527715310999813,27.576472504099147,14601.246470846556,23655.649749718905,28162.520540208025,37135.80383077265,46778.92273909652,51940.04251935038,62237.27825255577,72494.18202569433,77599.6032396339,87764.61372304871,97868.81992582818,102898.23497899178,112911.91553131389,123225.46552895343,128359.08248350627,138580.23157042547,149437.10071542911,154852.12757786753,165633.57019035736,176352.61879970547
995,995,13402978.0,3589.221918809376,0.00027861191718446933,1.9190737380520302,4.237724110053414,6.54250488628268,7.684128732253226,9.957127932994007,12.216530680785747,13.341158777880846,15.567350310842013,17.767295345971146,18.33170049213587,19.455444075565847,20.562429543486605,21.108426099365847,22.195517741783654,23.27610669421937,23.813974835618534,24.884882603325806,25.94938447761512,26.47924520353844,27.528002396637774,14775.19865080164,23829.601929673987,28336.47272016311,37309.75601072774,46952.8749190516,52113.99469930547,62411.230432510856,72668.13420564942,77773.55541958899,87938.5659030038,98042.77210578327,103072.18715894686,113085.86771126896,123399.41770890851,128533.03466346135,138754.18375038053,149611.0528953842,155026.07975782262,165807.52237031242,176526.57097966055
