,index,blocknum,p0vs1,p1vs0,YFI-slippagemap_01,YFI-slippagemap_2,YFI-slippagemap_3,YFI-slippagemap_4,YFI-slippagemap_5,YFI-slippagemap_6,YFI-slippagemap_7,YFI-slippagemap_8,YFI-slippagemap_9,YFI-slippagemap_10,YFI-slippagemap_11,YFI-slippagemap_12,YFI-slippagemap_13,YFI-slippagemap_14,YFI-slippagemap_15,YFI-slippagemap_16,YFI-slippagemap_17,YFI-slippagemap_18,YFI-slippagemap_19,YFI-slippagemap_20,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20
64,64,12526826.0,1.1614796105838918,0.8609707745943868,0.0709251813039651,0.14597556381039353,0.22057701693483908,0.2577102339075078,0.33164331854990525,0.4051341523267257,0.44171455590332465,0.5145469731728066,0.5869437250110784,0.6229795459067018,0.6947276814535805,0.7660466407428764,0.8015459848571622,0.8722259862677446,0.9424831968175069,0.9774540464766616,1.0470818109369582,1.1162930806546036,1.1507433116249004,1.219334503331746,0.13656637015506407,0.22341395008864262,0.26664272892466084,0.35271221795398283,0.43826686419586025,0.48085208277588565,0.5656402346865846,0.6499211988236954,0.6918724413237403,0.7753983213044832,0.8584245682046867,0.8997512689420148,0.982033669102411,1.06382388001987,1.1045353344262767,1.1855927726833935,1.2661653461991016,1.306270715881416,1.3861214259612944,1.4654944897257343
65,65,12528965.0,1.1606668999732341,0.8615736349706025,0.07491318130374768,0.14996356381017611,0.22456501693462166,0.26169823390729036,0.3356313185496878,0.4091221523265083,0.4457025559031072,0.5185349731725892,0.590931725010861,0.6269675459064844,0.6987156814533632,0.770034640742659,0.8055339848569448,0.8762139862675272,0.9464711968172894,0.9814420464764442,1.0510698109367407,1.1202810806543861,1.154731311624683,1.2233225033315285,0.13193573552094648,0.21878331545452503,0.2620120942905433,0.3480815833198652,0.43363622956174264,0.4762214481417681,0.561009600052467,0.6452905641895778,0.6872418066896226,0.7707676866703655,0.8537939335705691,0.8951206343078973,0.9774030344682934,1.0591932453857524,1.099904699792159,1.1809621380492759,1.2615347115649842,1.3016400812472986,1.3814907913271768,1.4608638550916166
66,66,12529503.0,1.138368074965133,0.8784504959264857,0.04643167904421147,0.12238804631553925,0.197890060772704,0.2354715389809962,0.31029712142617044,0.38467511337624666,0.42169710320198256,0.49540873110065636,0.5686794353720636,0.6051502633208318,0.6777645218117282,0.7499444253754407,0.7858723006163495,0.857405528172687,0.9285108643259011,0.9639038702147562,1.034372161282567,1.1044189259454005,1.139285025552261,1.2087042315759688,0.1637403150595131,0.2495519992974565,0.29226515897016336,0.37730804243105287,0.4618422158974131,0.5039194935979985,0.5876963182239845,0.6709720070271328,0.7124228629789898,0.7949524700111418,0.8769884081608686,0.9178221747941732,0.9991231383781816,1.0799377803295955,1.1201636409734048,1.20025425063507,1.2798657792927128,1.3194927845000375,1.398391059670809,1.4768173855134685
67,67,12531133.0,1.116386018158885,0.8957475136146673,0.05657504462647651,0.1332180750437818,0.20940264021228916,0.24732385935663986,0.3228258738138046,0.39787625632023305,0.435232934467271,0.5096109264173473,0.5835440110597447,0.620344544141757,0.6936152484131641,0.7664476656826461,0.8027003348528289,0.8748802384165413,0.94662837396342,0.9823413412137876,1.0534466773670017,1.124126678777584,1.1593079743236676,1.2293547389865012,0.15140886152664232,0.23645174498753185,0.27878223201736674,0.36306319615447746,0.4468400207804635,0.48854031863526526,0.5715665655354688,0.6540961725676208,0.6951756664331931,0.7769658773506521,0.8582668409346605,0.8987347700141755,0.9793073435298838,1.059397953191549,1.0992634232920764,1.1786364870565165,1.2575347622272879,1.29680674185417,1.3749981534642142,1.452721844336511
68,68,12531651.0,1.1130420457666836,0.8984386562963862,0.0761448523296336,0.15291724789138655,0.22923040436459624,0.26721563042471647,0.34284508411481807,0.418022143548306,0.4554418757269796,0.5299454096815924,0.6040032853731191,0.6408659337740584,0.7142603110681819,0.787215661579333,0.8235295213334249,0.8958312567662571,0.9677004954045498,1.0034737422803686,1.0746990965491552,1.1454983981562754,1.180679693702359,1.2507264583651925,0.1299544536115865,0.21514088026020306,0.2575428165730235,0.3419660378604637,0.42588426870381996,0.46765495215045083,0.5508213383740176,0.6334902464551598,0.6746390780625832,0.7565673420083754,0.8380055328241426,0.8785417673903061,0.9592503386941319,1.0394761326410655,1.0794088913426563,1.1589159282525112,1.2379473751769121,1.277285641657139,1.3556090319115874,1.433463911966279
69,69,12533801.0,1.137002920788063,0.8795052164922272,0.05443690442614282,0.13052147782880794,0.20615093151890956,0.24379584319702285,0.3187477231310711,0.39325125708568387,0.430335736025374,0.5041717811781499,0.5775661584722734,0.6140985452333697,0.6868353687375165,0.7591371041703486,0.7951256217781488,0.86677958968446,0.9380049439532467,0.9734576894073866,1.0439855411064503,1.114032305769284,1.1488984053761446,1.2183176113998524,0.15499771367593146,0.2409542387541482,0.28373949361986595,0.36892592026848253,0.453602778275129,0.4957510778687432,0.5796693087120994,0.6630855578695596,0.7046063783822971,0.7872752864634393,0.8694496924024858,0.9103523820166549,0.9917905728324221,1.0727416211572873,1.1130353787024114,1.193261172649345,1.2730070769553465,1.3127009682607909,1.3917324151851915,1.470291116182068
70,70,12534333.0,1.1705741193057957,0.8542816584677663,0.0595430372456728,0.134494917179721,0.20899845113433382,0.24608293007402393,0.31991897522679985,0.39331335252092336,0.4298457392820197,0.5025825627861664,0.5748842982189986,0.6108728158267988,0.6825267837331099,0.7537521380018967,0.7892048834560367,0.8597327351551003,0.9297794998179338,0.9646455994247946,1.0340648054485024,1.1030687649661726,1.1374158009688802,1.205801542317567,0.15041094327442525,0.23766646801143107,0.2810983110468942,0.3675720936873727,0.4535286187655895,0.4963138736313072,0.5815003002799238,0.6661771582865702,0.7083254578801844,0.7922436887235407,0.8756599378810008,0.9171807583937384,0.9998496664748805,1.082024072413927,1.122926762028096,1.2043649528438634,1.2853160011687286,1.3256097587138527,1.4058355526607862,1.4855814569667878
71,71,12534877.0,1.1857715784564233,0.8433327448291085,0.05335415218416314,0.12785768613877596,0.2019155618303027,0.23877821023124196,0.3121725875253655,0.3851279380365165,0.42144179779060853,0.49374353322344067,0.5656127718617334,0.6013860187375522,0.6726113730063388,0.743410674613459,0.7785919701595424,0.8486387348223761,0.9182664992826726,0.9529240404529444,1.0219279999706148,1.0905191916774604,1.124660777322009,1.1926374501128343,0.1582294709371012,0.24601007652807125,0.2897032750468126,0.3766974443005402,0.4631712269410187,0.5062139536551347,0.5919130068849532,0.6770994335335698,0.7195013698463902,0.8039245911338304,0.8878428219771867,0.9296135054238176,1.0127798916473842,1.0954487997285265,1.1365976313359498,1.2185258952817422,1.2999640860975095,1.3405003206636728,1.4212088919674986,1.5014346859144323
72,72,12535763.0,1.2050160409113984,0.8298644715498251,0.06494216508384376,0.13877821023661965,0.2121725875307432,0.24870497429183952,0.32144179779598625,0.3937435332288184,0.42973205083661853,0.5013860187429298,0.5726113730117165,0.6080641184658565,0.6785919701649201,0.7486387348277537,0.7835048344346144,0.8529240404583222,0.9219279999759925,0.9562750359787001,1.0246607773273868,1.092637450118212,1.12647315217946,1.193840811695218,0.14510592137257783,0.23368007827976067,0.2777682731376717,0.3655488787286417,0.45280440346564754,0.4962362465011107,0.5827100291415892,0.6686665542198059,0.7114518090855236,0.7966382357341403,0.8813150937407868,0.9234633933344009,1.0073816241777571,1.0907978733352173,1.1323186938479548,1.214987601929097,1.2971620078681434,1.3380646974823127,1.4195028882980798,1.500453936622945
73,73,12537075.0,1.1968501356638588,0.8355264959261824,0.06986748099265712,0.14392535668418385,0.21754023503851325,0.2541823823792467,0.32713773289039766,0.39965668261421894,0.43575332807732187,0.5076225667156146,0.5790619046932279,0.6146211678602199,0.6854204694673401,0.7556776800171024,0.7906485296762572,0.8602762941365537,0.9294875638541992,0.9639377948244959,1.0325289865313416,1.1007098858163835,1.1346472449667155,1.2022173007224386,0.13900752579430867,0.22731636969113736,0.271272504476453,0.35879017380084877,0.4457843430545763,0.48908608739297577,0.5753008524091707,0.6609999056389894,0.7036570034613013,0.7885882686004263,0.8730114898878666,0.9150335415471557,0.9987004041778537,1.0818667904014205,1.1232632461390575,1.2056845300899859,1.2876127940357782,1.3283929649732418,1.409587219417709,1.4902957907215348
74,74,12538416.0,1.1823379936594842,0.8457818368035985,0.07126631073222084,0.14576984468683366,0.2198277203783604,0.2566903687792997,0.3300847460734232,0.40304009658457424,0.43935395633866625,0.5116556917714984,0.583524930409791,0.6192981772856099,0.6905235315543965,0.7613228331615167,0.7965041287076001,0.8665508933704337,0.9361786578307303,0.9708361990010022,1.0398401585186725,1.108431350225518,1.1425729358700667,1.210549608660892,0.1370190435835776,0.22479964917454764,0.268492847693289,0.3554870169470166,0.4419607995874951,0.48500352630161103,0.5707025795314296,0.6558890061800462,0.6982909424928666,0.7827141637803068,0.866632394623663,0.908403078070294,0.9915694642938607,1.0742383723750029,1.1153872039824262,1.1973154679282185,1.2787536587439858,1.3192898933101491,1.399998464613975,1.4802242585609087
75,75,12539079.0,1.1806839612614266,0.8469667013445441,0.04255244229147829,0.11727981459874974,0.19156018736445476,0.22853358411629138,0.30214846247062077,0.3753229965724505,0.4117459603225052,0.48426491004632644,0.5563500731172295,0.5922307941477221,0.6636701321253354,0.7346821407464674,0.7700286968994478,0.84028590744921,0.9101228567152254,0.9448845215686612,1.0140957912863067,1.082893058259311,1.117137213963449,1.1853181132484911,0.17068814457342507,0.25820581389782077,0.30176814011608527,0.3885017274899478,0.4747164925061428,0.5176302908702436,0.6030726435582734,0.6880039086973984,0.7302788303912244,0.8144491816441277,0.8981160442748257,0.939761609985655,1.0226788862360294,1.105100170186958,1.1461257445185813,1.2278086050702137,1.309002859514681,1.3494176732733827,1.4298844940264273,1.5098699834670313
76,76,12540582.0,1.1894529895212538,0.8407225916532378,0.07133733034774394,0.14561770311344896,0.21945374826622485,0.25620597821961494,0.3293805123214447,0.4021173358255914,0.43832242579532066,0.5104075888662237,0.582061556772535,0.6177276478743297,0.6887396564954616,0.7592675081945253,0.7943434231982042,0.8641803724642196,0.9335995784879274,0.9681533070353009,1.0369505740083054,1.105336315356992,1.1393756289974852,1.2071486902090651,0.13709228758483527,0.22513661722806194,0.2689610880337163,0.35621661277072214,0.4429502001445847,0.4861222384466638,0.5720787635248805,0.6575211162129102,0.7000504450392149,0.7847273030458614,0.8688976542987646,0.9107938334828317,0.9942100826402919,1.0771273588906665,1.1183998112341715,1.200574217173218,1.2822570777248508,1.3229150976031545,1.4038661459280195,1.484332966681064
77,77,12541188.0,1.1996059211274104,0.8336070891182187,0.05574337410010547,0.1298012497916322,0.20341612814596158,0.240058275486695,0.313013625997846,0.38553257572166727,0.4216292211847702,0.4934984598230629,0.5649377978006763,0.6004970609676683,0.6712963625747885,0.7415535731245508,0.7765244227837055,0.8461521872440021,0.9153634569616476,0.9498136879319443,1.01840487963879,1.086585778923832,1.1205231380741638,1.1880931938298869,0.15593191854930877,0.24424076244613746,0.2881968972314531,0.37571456655584884,0.46270873580957644,0.5060104801479759,0.5922252451641709,0.6779242983939895,0.7205813962163015,0.8055126613554264,0.8899358826428667,0.9319579343021558,1.0156247969328538,1.0987911831564205,1.1401876388940575,1.2226089228449861,1.3045371867907785,1.3453173577282418,1.426511612172709,1.5072201834765349
78,78,12541711.0,1.2244503860491527,0.8166929517059724,0.03959499747973326,0.1129893747738568,0.1859447252850078,0.22225858503909982,0.294560320471932,0.3664295591102247,0.4022028059860434,0.4734281602548301,0.5442274618619504,0.5794087574080337,0.6494555220708673,0.7190832865311638,0.7537408277014358,0.822744787219106,0.8913359789259517,0.9254775645705003,0.9934542373613255,1.0610242931170488,1.0946575989383316,1.1616222816547785,0.17647968551427004,0.26558686068933673,0.30994036855760193,0.39824921245443057,0.48602981804540063,0.529723016564142,0.6167171858178696,0.703190968458348,0.746233695172464,0.8319327484022826,0.9171191750508991,0.9595211113637195,1.0439443326511597,1.127862563494516,1.169633246941147,1.2527996331647138,1.3354685412458558,1.3766173728532791,1.4585456367990715,1.5399838276148388
79,79,12544178.0,1.2331744814847874,0.8109152557195015,0.0695535663708132,0.1425089168819642,0.2150278666057855,0.25112451206888836,0.32299375070718106,0.3944330886847945,0.42999235185178647,0.5007916534589067,0.5710488640086689,0.6060197136678237,0.6756474781281202,0.7448587478457658,0.7793089788160624,0.8479001705229081,0.9160810698079501,0.950018428958282,1.017588484714005,1.0847543523114787,1.1181864732517348,1.1847505910688465,0.1402126092732202,0.22985600355561786,0.27447642202301276,0.3633166865989497,0.4516255304957784,0.4955816652810941,0.5830993346054898,0.6700935038592174,0.7133952481976168,0.7996100132138119,0.8853090664436304,0.9279661642659424,1.0128974294050674,1.0973206506925077,1.1393427023517968,1.2230095649824948,1.3061759512060616,1.3475724069436985,1.4299936908946271,1.5119219548404192
80,80,12545211.0,1.2371267624919489,0.8083246036854755,0.049824714210450864,0.12278006472160187,0.19529901444542314,0.23139565990852604,0.30326489854681876,0.37470423652443213,0.41026349969142417,0.4810628012985444,0.5513200118483067,0.5862908615074613,0.655918625967758,0.7251298956854034,0.7595801266557002,0.8281713183625458,0.8963522176475878,0.9302895767979197,0.9978596325536429,1.0650255001511164,1.0984576210913726,1.1650217389084843,0.16458155927452628,0.2542249535569239,0.29884537202431877,0.3876856366002558,0.4759944804970845,0.5199506152824002,0.6074682846067959,0.6944624538605235,0.7377641981989229,0.8239789632151179,0.9096780164449365,0.9523351142672485,1.0372663794063735,1.1216896006938137,1.1637116523531028,1.2473785149838008,1.3305449012073676,1.3719413569450045,1.4543626408959331,1.5362909048417255
81,81,12547433.0,1.2367556986784374,0.8085671253171278,0.05186292261806684,0.12481827312921784,0.19733722285303912,0.23343386831614202,0.3053031069544347,0.3767424449320481,0.41230170809904015,0.4831010097061604,0.5533582202559226,0.5883290699150774,0.6579568343753739,0.7271681040930194,0.7616183350633161,0.8302095267701618,0.8983904260552037,0.9323277852055356,0.9998978409612588,1.0670637085587324,1.1004958294989886,1.1670599473161,0.16206034123541777,0.2517037355178154,0.2963241539852103,0.3851644185611473,0.47347326245797594,0.5174293972432916,0.6049470665676874,0.691941235821415,0.7352429801598144,0.8214577451760093,0.907156798405828,0.9498138962281399,1.034745161367265,1.1191683826547052,1.1611904343139943,1.2448572969446923,1.328023683168259,1.3694201389058962,1.4518414228568246,1.533769686802617
82,82,12551414.0,1.2204165609350361,0.8193923550446075,0.06002274121801275,0.13341711851213628,0.2063724690232873,0.24268632877737933,0.31498806421021147,0.38685730284850417,0.4226305497243229,0.4938559039931096,0.5646552056002299,0.5998365011463133,0.6698832658091468,0.7395110302694433,0.7741685714397153,0.8431725309573855,0.9117637226642312,0.9459053083087798,1.0138819810996051,1.0814520368553282,1.1150853426766112,1.182050025393058,0.1515069696229171,0.24061414479798376,0.28496765266624896,0.37327649656307765,0.46105710215404766,0.504750300672789,0.5917444699265166,0.6782182525669951,0.721260979281111,0.8069600325109296,0.8921464591595462,0.9345483954723667,1.0189716167598069,1.102889847603163,1.144660531049794,1.2278269172733607,1.310495825354503,1.3516446569619263,1.4335729209077186,1.5150111117234857
83,83,12555232.0,1.2179782888095831,0.8210326975346754,0.07205927810690925,0.14545365540103278,0.2184090059121838,0.25472286566627583,0.32702460109910797,0.39889383973740067,0.4346670866132194,0.5058924408820061,0.5766917424891264,0.6118730380352098,0.6819198026980433,0.7515475671583398,0.7862051083286118,0.855209067846282,0.9238002595531277,0.9579418451976763,1.0259185179885015,1.0934885737442248,1.1271218795655076,1.1940865622819545,0.1368311272422067,0.2259383024172734,0.27029181028553856,0.35860065418236725,0.4463812597733373,0.49007445829207863,0.5770686275458062,0.6635424101862848,0.7065851369004007,0.7922841901302192,0.8774706167788359,0.9198725530916563,1.0042957743790966,1.0882140052224527,1.1299846886690836,1.2131510748926504,1.2958199829737926,1.336968814581216,1.418897078527008,1.5003352693427754
84,84,12555232.0,1.2179782888095831,0.8210326975346754,0.07205927810690925,0.14545365540103278,0.2184090059121838,0.25472286566627583,0.32702460109910797,0.39889383973740067,0.4346670866132194,0.5058924408820061,0.5766917424891264,0.6118730380352098,0.6819198026980433,0.7515475671583398,0.7862051083286118,0.855209067846282,0.9238002595531277,0.9579418451976763,1.0259185179885015,1.0934885737442248,1.1271218795655076,1.1940865622819545,0.1368311272422067,0.2259383024172734,0.27029181028553856,0.35860065418236725,0.4463812597733373,0.49007445829207863,0.5770686275458062,0.6635424101862848,0.7065851369004007,0.7922841901302192,0.8774706167788359,0.9198725530916563,1.0042957743790966,1.0882140052224527,1.1299846886690836,1.2131510748926504,1.2958199829737926,1.336968814581216,1.418897078527008,1.5003352693427754
85,85,12555976.0,1.2179782888095831,0.8210326975346754,0.07361980183677609,0.14860361591704607,0.22313889560157146,0.2602391723356566,0.334106682181134,0.40753232903345465,0.444080285316732,0.5168481037681283,0.5891806429140981,0.6251251144918749,0.6966913801014067,0.7678295562776928,0.8032389118518412,0.8737397510943314,0.943818868492469,0.9787010760909135,1.0481523440205185,1.117188174308206,1.1515510761398402,1.2199684012341723,0.13979435733076095,0.23083124738800823,0.2761452797487416,0.36636654977692357,0.456048141911827,0.5006875651904268,0.5895656898354238,0.677912158316879,0.7218870231012084,0.809441984545842,0.8964732179110968,0.9397934152660316,1.026044915210044,1.111780488580829,1.1544557625873946,1.239423209307801,1.3238824044438788,1.3659223597187418,1.4496248712478157,1.5328266965687312
86,86,12558034.0,1.1968501356638588,0.8355264959261824,0.07157023890932482,0.1472319201819829,0.22244101051790824,0.25987668427107197,0.33441196395559736,0.4085013921088742,0.4453797505351599,0.5188053973874805,0.5917918336026677,0.6281211721221542,0.700453711268124,0.7722349878965497,0.8079644484554326,0.8791026246317186,0.949815271184745,0.9850128194483573,1.0550919368464948,1.1247518614870837,1.1594254123745442,1.2284612426622317,0.14179083901151288,0.23201210903969482,0.27692016276186054,0.366333124453198,0.45521124909819505,0.4994507408212469,0.5875325823639796,0.6750875438086132,0.7186684284790283,0.8054389745288029,0.8916904744728151,0.9346225603499702,1.0201013218501658,1.1050687685705722,1.147361710551315,1.231567918981513,1.315270430510587,1.3569337413590765,1.4398863475955426,1.5223427526833317
87,87,12561455.0,1.1899288420889995,0.8403863866720243,0.07053746968588101,0.14642646645406715,0.22186151320118982,0.2594096535282961,0.3341688634676834,0.4084808837000703,0.4454700351192621,0.5191162824876872,0.5923219966811457,0.6287604766130557,0.7013103291797567,0.7733668258562887,0.8092036309069375,0.8805555296646963,0.9514806232162549,0.9867839141951329,1.0570735771809854,1.1269427874553273,1.1617205044974717,1.230963743970208,0.1428507751333055,0.23280180255783148,0.27757534097056924,0.3667204810422175,0.45533238061721787,0.49943935737562123,0.5872573665075977,0.6745500682749993,0.718000416969839,0.8045110464180185,0.8905042001459411,0.9333076876395711,1.0185304083533182,1.1032433503472858,1.1454096035026209,1.2293635875032924,1.3128153811550474,1.3543538956274734,1.4370580288456,1.5192674480058306
88,88,12564644.0,1.1711595234345669,0.8538546457508872,0.05738152701187333,0.1339565731822205,0.21007356394280657,0.24796114847716105,0.3233961952242837,0.39838000930455375,0.4357035454907773,0.5100155657231642,0.5838830755686416,0.6206509645107811,0.6938566787042396,0.766624497155636,0.8028450112028506,0.8749015078793826,0.9464677734889144,0.9820902116877902,1.0530153052393487,1.1235161444818391,1.1586082592040794,1.228477469478421,0.1577090453095131,0.24685418538116136,0.29122659323310984,0.3795730617145651,0.4673910708465416,0.5111028879435281,0.5981341213087829,0.6846447507569624,0.7277058186077299,0.8134413919785148,0.898664112692262,0.9410841127054871,1.0255433078415648,1.1094972918422363,1.1512857746455016,1.2344875999664173,1.317191733184544,1.3583580968182467,1.4403212694690837,1.5217941599356262
89,89,12566507.0,1.1533780469337165,0.8670184096693397,0.040656424899152936,0.11792371843806858,0.1947288206201047,0.23295891867482052,0.30907590943540664,0.3847375907080647,0.42239854071688376,0.49738235479715376,0.5719176344816791,0.6090179112157642,0.6828854210612416,0.7563110679135623,0.7928590241968397,0.865626842648236,0.9379593817942058,0.9739038533719826,1.0454701189815143,1.1166082951578005,1.1520176507319488,1.222518489974439,0.1761586317374589,0.26450510021891416,0.30847996500324354,0.39603492644787713,0.48306615981313195,0.5263863571680667,0.612637857112079,0.6983734304828639,0.7410487044894296,0.8260161512098361,0.9104753463459139,0.9525153016207768,1.0362178131498507,1.1194196384707664,1.1608337302348064,1.2432901353225956,1.3252533079734328,1.3660508549325525,1.447279705064088,1.5280226657806233
90,90,12567997.0,1.152225302991048,0.8678858183413537,0.047204202660524795,0.12447149619944045,0.20127659838147655,0.23950669643619238,0.31562368719677847,0.39128536846943657,0.4289463184782556,0.5039301325585256,0.578465412243051,0.6155656889771361,0.6894331988226136,0.7628588456749342,0.7994068019582116,0.8721746204096079,0.9445071595555776,0.9804516311333544,1.0520178967428864,1.1231560729191723,1.1585654284933207,1.2290662677358108,0.1686102723220617,0.25695674080351694,0.3009316055878463,0.3884865670324799,0.4755178003977347,0.5188379977526695,0.6050894976966817,0.6908250710674667,0.7335003450740324,0.818467791794439,0.9029269869305167,0.9449669422053796,1.0286694537344536,1.111871279055369,1.1532853708194093,1.2357417759071985,1.3177049485580354,1.3585024955171554,1.4397313456486909,1.5204743063652262
91,91,12570548.0,1.1548783383595556,0.8658920743291868,0.0708957979910931,0.14793165026665567,0.22450669643700283,0.26262227496375723,0.3385112717319434,0.41394631847906604,0.45149445880617234,0.5262536687455596,0.6005656889779466,0.6375548403971383,0.7112010877655633,0.784406801959022,0.8208452818909319,0.8933951344576329,0.9654516311341649,1.0012884361848138,1.0726403349425726,1.1435654284941312,1.1788687194730092,1.2491583824588617,0.14154133732023938,0.23015323689523978,0.2742602136536431,0.36207822278561963,0.44937092455302124,0.4928212732478609,0.5793319026960404,0.665325056423963,0.708128543917593,0.79335126463134,0.8780642066253077,0.9202304597806429,1.0041844437813143,1.0876362374330693,1.1291747519054953,1.211878885123622,1.2940883042838525,1.3350084214081617,1.4164813118747042,1.4974668524689367
92,92,12572683.0,1.155340358992219,0.8655458040713478,0.06789579799125355,0.1449316502668161,0.22150669643716328,0.25962227496391765,0.3355112717321038,0.41094631847922647,0.44849445880633276,0.52325366874572,0.597565688978107,0.6345548403972987,0.7082010877657238,0.7814068019591824,0.8178452818910923,0.8903951344577933,0.9624516311343253,0.9982884361849741,1.069640334942733,1.1405654284942917,1.1758687194731696,1.246158382459022,0.1450068434585927,0.2336187430335931,0.27772571979199645,0.3655437289239729,0.4528364306913745,0.49628677938621424,0.5827974088343937,0.6687905625623164,0.7115940500559462,0.7968167707696933,0.881529712763661,0.9236959659189962,1.0076499499196676,1.0911017435714225,1.1326402580438486,1.2153443912619752,1.2975538104222057,1.338473927546515,1.4199468180130574,1.50093235860729
93,93,12574200.0,1.1648526213086103,0.858477700703963,0.0536430586183802,0.1304481608004163,0.20679383738188656,0.24479524961571825,0.3204569308883763,0.39566602122430167,0.43310169497746537,0.5076369746619908,0.5817264028152677,0.6186047612415533,0.692030408093874,0.7650168443090613,0.8013461828285476,0.8736787219745173,0.945459998602943,0.981189459161826,1.0523276353381121,1.1230402818911385,1.1582378301547507,1.2283169475528883,0.1617911229398212,0.25066924758481823,0.2949087393078701,0.38299058085060284,0.47054554229523643,0.5141264269656516,0.600896973015426,0.6871484729594383,0.7300805588365934,0.8155593203367889,0.9005267670571955,0.9428197090379381,1.0270259174681362,1.1107284289972101,1.1523917398456995,1.2353443460821658,1.317800751169955,1.3588438066964827,1.440561470779912,1.5217903209114474
94,94,12575683.0,1.1648526213086103,0.858477700703963,0.06057105262406997,0.14729552370915397,0.22364120029062423,0.2616426125244559,0.33730429379711396,0.41251338413303934,0.44994905788620304,0.5244843375707284,0.5985737657240053,0.635452124150291,0.7088777710026116,0.7818642072177988,0.8181935457372853,0.890526084883255,0.9623073615116807,0.9980368220705637,1.0691749982468497,1.139887644799876,1.1750851930634882,1.245164310461626,0.17692124963120295,0.2657993742762,0.31003886599925184,0.3981207075419846,0.4856756689866182,0.5292565536570333,0.6160270997068078,0.70227859965082,0.7452106855279751,0.8306894470281706,0.9156568937485772,0.9579498357293198,1.042156044159518,1.1258585556885918,1.1675218665370815,1.2504744727735475,1.3329308778613367,1.3739739333878644,1.4556915974712936,1.536920447602829
95,95,12577364.0,1.1742083475107137,0.8516376179065409,0.045915422081270335,0.12744271328640297,0.20355970404698906,0.24144728858134354,0.3168823353284662,0.3918661494087362,0.42918968559495974,0.5035017058273467,0.5773692156728241,0.6141371046149635,0.6873428188084221,0.7601106372598184,0.796331151307033,0.868387647983565,0.9399539135930969,0.9755763517919727,1.0465014453435313,1.1170022845860215,1.1520943993082617,1.2219636095826036,0.20021502635626776,0.289360166427916,0.3337325742798645,0.42207904276131974,0.5098970518932963,0.5536088689902827,0.6406401023555375,0.727150731803717,0.7702117996544845,0.8559473730252696,0.9411700937390166,0.9835900937522417,1.0680492888883195,1.152003272888991,1.1937917556922564,1.2769935810131718,1.3596977142312985,1.4008640778650012,1.4828272505158384,1.564300140982381
96,96,12578008.0,1.1743257683454649,0.8515524626602748,0.04553963399203739,0.12706692519717003,0.20318391595775612,0.2410715004921106,0.31650654723923327,0.39149036131950327,0.4288138975057268,0.5031259177381138,0.5769934275835912,0.6137613165257306,0.6869670307191892,0.7597348491705855,0.7959553632178001,0.868011859894332,0.9395781255038639,0.9752005637027397,1.0461256572542983,1.1166264964967885,1.151718611219029,1.2215878214933706,0.2006563163562846,0.28980145642793287,0.3341738642798814,0.4225203327613366,0.5103383418933131,0.5540501589902996,0.6410813923555544,0.7275920218037338,0.7706530896545014,0.8563886630252864,0.9416113837390335,0.9840313837522585,1.0684905788883363,1.1524445628890079,1.1942330456922732,1.2774348710131889,1.3601390042313155,1.401305367865018,1.4832685405158552,1.5647414309823977
97,97,12579066.0,1.1821015615261634,0.8459510016287776,0.07864751613595379,0.15476450689653987,0.23042618816919794,0.268087138178017,0.343070952258287,0.4176062319428124,0.4547065086768975,0.528574018522375,0.6019996653746956,0.638547621657973,0.7113154401093692,0.783647979255339,0.8195924508331158,0.8911587164426477,0.9622968926189337,0.9977062481930821,1.0682070874355722,1.13828620483371,1.1731684124321544,1.2426196803617593,0.15644351265884696,0.25770747069035943,0.30234689396895914,0.3912250186139562,0.4795714870954114,0.5235463518797409,0.6111013133243745,0.6981325466896292,0.741452744044564,0.8277042439885762,0.9134398173593612,0.9561150913659269,1.0410825380863333,1.1255417332224111,1.167581688497274,1.251284200026348,1.3344860253472637,1.3759001171113037,1.4583565221990928,1.54031969484993
98,98,12581921.0,1.1955343900935387,0.8364460347491635,0.04029400476406393,0.11618300153225009,0.19161804827937276,0.22916618860647903,0.3039253985458663,0.37823741877825323,0.415226570197445,0.4888728175658701,0.5620785317593286,0.5985170116912386,0.6710668642579396,0.7431233609344715,0.7789601659851204,0.8503120647428792,0.9212371582944379,0.9565404492733158,1.0268301122591683,1.0966993225335102,1.1314770395756546,1.2007202790483908,0.19061131172340617,0.292179502576962,0.3427355376206932,0.43188067769234145,0.5204925772673419,0.5645995540257452,0.6524175631577217,0.7397102649251233,0.783160613619963,0.8696712430681425,0.9556643967960651,0.998467884289695,1.083690605003442,1.16840354699741,1.210569800152745,1.2945237841534165,1.3779755778051714,1.4195140922775975,1.5022182254957241,1.5844276446559544
