,index,blocknum,p0vs1,p1vs0,MKR-slippagemap_01,MKR-slippagemap_2,MKR-slippagemap_3,MKR-slippagemap_4,MKR-slippagemap_5,MKR-slippagemap_6,MKR-slippagemap_7,MKR-slippagemap_8,MKR-slippagemap_9,MKR-slippagemap_10,MKR-slippagemap_11,MKR-slippagemap_12,MKR-slippagemap_13,MKR-slippagemap_14,MKR-slippagemap_15,MKR-slippagemap_16,MKR-slippagemap_17,MKR-slippagemap_18,MKR-slippagemap_19,MKR-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
105,105,12566704.0,1.3804145892939468,0.7244200458005005,0.6205935252860466,1.208587378131034,1.7910279815013626,2.205286000687655,2.241919384860637,2.2783700648297334,2.3146389589285383,2.350726966898099,2.386969139708051,2.4230305616745555,2.4589121373652687,2.4943185816414024,2.529515619041675,2.564537120479516,2.599383957765474,2.634057007340047,2.668557130379092,2.702885193991017,2.7370420517949134,2.771028562371776,0.9224834877977117,1.7247345489721784,2.522984537064126,3.317253449882261,3.8083477477490413,3.9585102650551036,4.107923883021904,4.256592330144045,4.404519337834348,4.5517085806949815,4.69816375696382,4.843888528726889,4.988886520076285,5.133161375278278,5.27671668594374,5.419556049436785,5.5616830315370445,5.703101189241639,5.843814057329067,5.983825146902043
106,106,12568777.0,1.3543001629652338,0.7383887467092264,0.6291560567179592,1.2161046253093992,1.8040965481695181,2.391796457509953,2.9732902602150486,3.3335288483097085,3.3701439187760736,3.406576380754263,3.4428271459188395,3.4789306068615082,3.5151546619757887,3.551198058573081,3.587061699474948,3.622417471417958,3.6575969160987802,3.6926009117620486,3.7274303307268184,3.7620860477112696,3.7965689264277125,3.8308798300962428,0.9056619340349662,1.7003280539384846,2.255613072962309,2.4058506813677343,2.555339025911317,2.704081822057825,2.8520827997275,2.999345655654791,3.145874075262055,3.291671719556343,3.4367422235846807,3.5810892308671334,3.7247163323710195,3.8676271248920044,4.00982519810637,4.151314072252621,4.2920973185556255,4.432178423554546,4.571560922817347,4.710248276354134
107,107,12570369.0,1.3543001629652338,0.7383887467092264,0.6487482333588163,1.2356968019502566,1.8236887248103753,2.4113886341508097,2.992882436855906,3.353121024950566,3.389736095416931,3.4261685573951204,3.462419322559697,3.4985227835023656,3.5347468386166456,3.5707902352139382,3.606653876115805,3.6420096480588153,3.677189092739637,3.7121930884029055,3.7470225073676757,3.781678224352127,3.8161611030685694,3.8504720067370997,0.9379729589539408,1.7326390788574593,2.287924097881284,2.438161706286709,2.587650050830292,2.7363928469767997,2.884393824646475,3.0316566805737657,3.1781851001810297,3.3239827444753174,3.4690532485036556,3.6134002557861082,3.7570273572899944,3.899938149810979,4.042136223025345,4.183625097171595,4.3244083434746,4.464489448473521,4.603871947736321,4.7425593012731095
108,108,12571364.0,1.3930330581032007,0.717858053822235,0.6146130028169283,1.1980008749128295,1.6663053888630839,1.7029570922426005,1.7394260028408353,1.77571303311681,1.8118190893706587,1.8480458801516102,1.8841253360672119,1.9200248547378342,1.9554820001453133,1.9906966398185255,2.025735653971483,2.060599918353316,2.095290306770611,2.12980768427735,2.1641529134072757,2.1983268557764384,2.2323303614593484,2.2661642830936697,0.9402982240538132,1.7461673465034488,2.5827357598233407,3.4013345989636266,4.195206484950672,4.622142130733711,4.772229593967062,4.921568523687235,5.070162673102409,5.218015728430021,5.365131400488221,5.5115133770330385,5.657165297449355,5.802090810382858,5.946293549020023,6.0897771056257985,6.232545066007061,6.374601008441481,6.515948478064869,6.6565910220937035
109,109,12572114.0,1.4009956201572273,0.7137781058071935,0.6296448200169457,1.2073561104789619,1.3517867383268756,1.3883286561579762,1.4246883291161283,1.460866667458929,1.497031855430367,1.5331835383826575,1.5691549254949195,1.6048151138531022,1.6401002481379499,1.6752094080716284,1.7101434695134914,1.7449033023166258,1.7794897807281918,1.8139037678277063,1.8481461198232885,1.8822176980841008,1.916119352180447,1.949851929950227,0.9250051867168577,1.7332954557468114,2.5514626835390923,3.38635969130625,4.189525692757683,5.001894773577174,5.152433148345194,5.302220745089702,5.451261319351879,5.599558583863602,5.74711624175079,5.8939379971540165,6.040027506875531,6.185388437853905,6.330024406595149,6.47393903717818,6.617135924229638,6.759618655589454,6.901390786788012,7.042455851610988
110,110,12573498.0,1.3842849726361832,0.7223946078787776,0.6304682269257069,1.2175807681105495,1.7971823647686231,2.0494630082965193,2.086041485356032,2.1224375340393618,2.1586520678301273,2.1947864073783583,2.2309742586952046,2.2669816324531706,2.3027434933852304,2.338063930177797,2.3732082157963164,2.408177225128755,2.442971835852146,2.4775929148460283,2.512041330906714,2.546317941607098,2.580423607709136,2.6143591783016293,0.9116594899821014,1.7359665853302522,2.5700291666931405,3.365490357534677,4.049253112060907,4.19964103616346,4.3492789251745645,4.4981705376970185,4.646319577658982,4.793729774270465,4.9404047872159955,5.086348287073247,5.231563930796406,5.3760553484542095,5.519826141630542,5.662879918127584,5.805220242519378,5.9468506708563105,6.087774761844224,6.227996014227767
111,111,12574070.0,1.3677736446108997,0.7311151256204217,0.6293746050580286,1.2173665279181474,1.805066437258582,2.386560239963678,2.746798828058338,2.783413898524703,2.8198463605028925,2.856097125667469,2.8922005866101377,2.9284246417244177,2.9644680383217104,3.000331679223577,3.0356874511665874,3.0708668958474092,3.1058708915106776,3.140700310475448,3.175356027459899,3.2098389061763415,3.244149809844872,3.278289596529671,0.9333986573919868,1.7597255271353405,2.554391647038859,3.109676666062683,3.259914274468109,3.4094026190116917,3.558145415158199,3.706146392827874,3.8534092487551654,3.9999376683624295,4.145735312656718,4.290805816685055,4.435152823967508,4.578779925471394,4.721690717992379,4.863888791206745,5.005377665352995,5.146160911656,5.28624201665492,5.425624515917721
112,112,12574712.0,1.3711971851909708,0.7292897117935134,0.6004553859298499,1.1891845353316495,1.776297076516492,2.3558986731745657,2.6081793167024623,2.6447577937619746,2.6811538424453043,2.71736837623607,2.753502715784301,2.789690567101147,2.825697940859113,2.861459801791173,2.8967802385837396,2.931924524202259,2.9668935335346975,3.0016881442580887,3.036309223251971,3.0707576393126566,3.1050342500130403,3.1391399161150786,0.966152369449905,1.8002149508127931,2.5956761416543297,3.2794388961805603,3.4298268202831133,3.5794647092942173,3.728356321816671,3.876505361778635,4.023915558390118,4.170590571335649,4.3165340711929,4.461749714916058,4.606241132573863,4.7500119257501945,4.893065702247236,5.035406026639031,5.177036454975964,5.317960545963877,5.45818179834742,5.597703735436467
113,113,12575869.0,1.3710600791830525,0.7293626407646928,0.6082407720346776,1.1969699214364773,1.7840824626213196,2.3636840592793935,2.6159647028072897,2.6525431798668024,2.6889392285501317,2.7251537623408972,2.7612881018891287,2.797475953205975,2.833483326963941,2.869245187896001,2.9045656246885674,2.9397099103070867,2.9746789196395254,3.0094735303629165,3.0440946093567987,3.0785430254174844,3.112819636117868,3.146925302219906,0.9554771334639645,1.7895397148268528,2.5850009056683896,3.2687636601946197,3.4191515842971727,3.568789473308277,3.7176810858307303,3.8658301257926944,4.013240322404178,4.159915335349708,4.305858835206959,4.451074478930118,4.595565896587922,4.739336689764254,4.882390466261296,5.0247307906530905,5.166361218990024,5.307285309977936,5.44750656236148,5.587028499450526
114,114,12577127.0,1.3333380580178582,0.7499973423743721,0.6158240394497364,1.2331044871316497,1.8294768074098327,2.4152527493017333,3.0047183174299454,3.5912440677796775,4.168955358241694,4.3133859860896075,4.349927903920708,4.3862875768788605,4.422465915221661,4.458631103193099,4.4947827861453895,4.530754173257652,4.566414361615834,4.601699495900681,4.63680865583436,4.671742717276223,4.706502550079358,4.741089028490924,0.9533182352994007,1.1038566100674205,1.2536442068119287,1.4026847810741059,1.5509820455858283,1.6985397034730163,1.8453614588762428,1.9914509685977582,2.1368118995761316,2.2814478683173762,2.425362498900407,2.5685593859518643,2.711042117311681,2.8528142485102386,2.993879313333215,3.1342408594094717,3.273902385632794,3.412867377447556,3.551139305626029,3.688721650205691
115,115,12578397.0,1.3321386535478337,0.7506726100445614,0.6098862354412243,1.2274753793983255,1.8266981168853076,2.4127670140712887,3.0018644424494654,3.5886835165616247,4.167339708250762,4.365681886476872,4.402242078727198,4.438619934574771,4.474816365881696,4.510966133437843,4.547135898558903,4.5831252724223654,4.61883628597664,4.654139066586537,4.689265783535579,4.724217314427612,4.7589945329666135,4.793598308607294,0.8938216609774655,1.0442847863985238,1.1939975161247498,1.3429635957645583,1.4911867278006403,1.6386706283017718,1.7854190027120722,1.93143548531315,2.076723755759536,2.221287431426808,2.3651301251470582,2.5082554441793987,2.6506669526560867,2.7923682062713415,2.9333627757454104,3.073654159848028,3.2132458695778845,3.3521413901598,3.4903442171213537,3.627857780069357
116,116,12580783.0,1.3313396500302392,0.7511231262264942,0.6438692354393952,1.2614583793964964,1.8606811168834785,2.4467500140694596,3.0358474424476367,3.6226665165597955,4.201322708248933,4.399664886475043,4.436225078725369,4.472602934572943,4.508799365879867,4.544949133436014,4.581118898557074,4.617108272420536,4.65281928597481,4.688122066584708,4.723248783533751,4.758200314425783,4.792977532964785,4.827581308605465,0.8485628841028569,0.9990260095239152,1.1487387392501414,1.2977048188899496,1.4459279509260317,1.5934118514271634,1.7401602258374635,1.8861767084385415,2.0314649788849275,2.176028654552199,2.3198713482724496,2.46299666730479,2.605408175781478,2.747109429396733,2.8881039988708017,3.0283953829734194,3.167987092703276,3.3068826132851914,3.445085440246745,3.5825990031947486
117,117,12581763.0,1.3297430804107042,0.7520249698845135,0.6570949746062885,1.274992991288124,1.8770675865292208,2.46342955180444,3.0521587012062397,3.639271242391082,4.218872839049156,4.471153482577052,4.507731959636565,4.544128008319894,4.580342542110659,4.61647688165889,4.652664732975738,4.688672106733703,4.724433967665763,4.75975440445833,4.794898690076849,4.829867699409288,4.864662310132679,4.899283389126561,0.7636430745830823,0.9140309986856355,1.0636688876967393,1.212560500219193,1.3607095401811569,1.5081197367926402,1.6547947497381705,1.8007382495954223,1.9459538933185803,2.0904453109763845,2.2342161041527167,2.377269880649759,2.519610205041553,2.661240633378486,2.8021647243663987,2.942385976749942,3.081907913838989,3.2207340208346658,3.358867755525853,3.496312584538719
118,118,12583270.0,1.3297430804107042,0.7520249698845135,0.6564184987484911,1.2743165154303266,1.8763911106714235,2.4627530759466425,3.051482225348442,3.6385947665332847,4.218196363191359,4.470477006719254,4.5070554837787675,4.543451532462097,4.579666066252862,4.615800405801093,4.65198825711794,4.687995630875906,4.723757491807966,4.759077928600532,4.794222214219052,4.82919122355149,4.863985834274882,4.898606913268764,0.7645426245831307,0.9149305486856839,1.0645684376967877,1.2134600502192414,1.3616090901812055,1.5090192867926886,1.6556942997382191,1.8016377995954707,1.9468534433186286,2.091344860976433,2.2351156541527653,2.378169430649807,2.5205097550416014,2.662140183378534,2.8030642743664473,2.94328552674999,3.0828074638390377,3.221633570834714,3.3597673055259016,3.497212134538767
119,119,12584078.0,1.3342716747061343,0.7494725541709819,0.6402967702723059,1.2572686517078169,1.8507919948660316,2.4369377332322673,3.026108662013302,3.6123412315219507,4.189108083813081,4.279654121786207,4.316177773026569,4.352519273014265,4.3886795278874935,4.4248601262491025,4.4609937405787115,4.496947146930332,4.532556534550149,4.567824034553798,4.602915642389812,4.637832241204476,4.67257470121602,4.707143892712479,0.9141072088572807,1.1387151617147682,1.28857767469165,1.437692770982038,1.5860641965742657,1.7336956534102816,1.8805908327192833,2.026753413812212,2.172187027107486,2.316895335788697,2.4608819394389188,2.6041504440824066,2.746704424971637,2.8885474493340593,3.02968307526601,3.170114813586657,3.309846175352331,3.4488806585117144,3.5872217466886274,3.7248728827629787
120,120,12584632.0,1.3231112898845008,0.7557943217968411,0.6545418594091176,1.263688023059148,1.8800432951955452,2.4678729499727154,3.0547576637218308,3.64333975995717,4.227675409851942,4.750053434117551,4.786723467336186,4.823210616268217,4.859515794952803,4.895639908820914,4.931851309824783,4.967948810653219,5.003866280477815,5.039374148974336,5.074606398326824,5.109662936658394,5.144544636963636,5.179252372657328,0.4446334262656368,0.5946458610735961,0.7439101526007329,0.8924300208211653,1.0402091765447248,1.1872513084622602,1.3335601171794988,1.4791392312690312,1.6239923121819368,1.7681229579816176,1.911534797482162,2.054231405112355,2.1962163352436104,2.3374931575754387,2.4780653826652936,2.6179365462556916,2.7571101343189572,2.8955896184510923,3.033378479778625,3.1704801324920457
121,121,12585570.0,1.3412276093805728,0.745585606056705,0.6368784528244618,1.2446610440552253,1.8316096126466654,2.4196015355067844,3.007301444847219,3.588795247552315,3.9490338356469747,3.9856489061133398,4.022081368091529,4.058332133256106,4.0944355941987745,4.1306596493130545,4.166703045910347,4.202566686812214,4.237922458755224,4.2731019034360465,4.308105899099314,4.342935318064084,4.377591035048535,4.412073913764979,0.9259919071046556,1.48127692612848,1.6315145345339055,1.781002879077488,1.9297456752239959,2.077746652893671,2.225009508820962,2.371537928428226,2.517335572722514,2.6624060767508517,2.8067530840333044,2.9503801855371905,3.0932909780581754,3.235489051272541,3.3769779254187915,3.517761171721796,3.657842276720717,3.797224775983518,3.9359121295203057,4.073907806886203
122,122,12586433.0,1.355655072725817,0.737650763913935,0.6441588925472106,1.230814081257902,1.8191746865541136,2.40658088126759,2.987128307370867,3.293374449492809,3.329971219272124,3.3663854708024132,3.4026181142238463,3.4387370182254653,3.474942966992105,3.510968346744486,3.546781086524946,3.582119187055972,3.617281046321535,3.6522675431720075,3.687079554762674,3.7217179496562744,3.7561835920104167,3.7904773454033562,0.9442196081385319,1.7392831145154526,2.3587909722929923,2.509103720181,2.658666817931478,2.807484002583828,2.955558991050557,3.1028955021867306,3.249497196803683,3.3953677465414986,3.540510809338545,3.684930004163854,3.8286289332297803,3.971611192774032,4.113880371998145,4.255440015261497,4.39629365695246,4.536444832704164,4.675897028832015,4.814653730150975
123,123,12587019.0,1.3499735450515602,0.740755256771944,0.6716265406455044,1.2594561954226746,1.8463409091717902,2.43492300540713,3.0192586553019014,3.5416366795675103,3.578306712786145,3.6147938617181765,3.6510990404027623,3.687223154270873,3.723434555274742,3.759532056103178,3.795449525927774,3.830957394424296,3.8661896437767833,3.9012461821083533,3.9361278824135955,3.9708356181072872,4.005370258144106,4.03973266463413,0.9069849287660943,1.700460028330371,2.063269102341847,2.2132815371498062,2.362545828676943,2.5110656968973752,2.658844852620935,2.8058869845384704,2.9521957932557092,3.0977749073452414,3.242627988258147,3.3867586340578275,3.530170473558372,3.672867081188565,3.8148520113198208,3.9561288336516487,4.096701058741504,4.236572222331902,4.375745810395167,4.514225294527303
124,124,12588497.0,1.3353394657166966,0.7488732458478528,0.6491282277644433,1.2657917628782562,1.8564675209150265,2.442982835865627,3.031859274365624,3.6171431698507646,4.1936217225455525,4.230310093662493,4.2668154886128935,4.303138823031479,4.339281001487856,4.375477007422338,4.411592559459679,4.447527993400101,4.483086609277752,4.518336477972377,4.553410547527466,4.588309692636808,4.623034786234768,4.657586696880423,0.8957271856371807,1.1944417564300445,1.3443792116102145,1.4935688919612544,1.6420145188680024,1.7897198044812976,1.9366884505446076,2.0829241116483552,2.2284304645580386,2.3732111360399912,2.5172697487875833,2.6606098962256337,2.8032351773049617,2.9451491346851473,3.0863553383058564,3.2268573111821963,3.366658552112616,3.5057625715478578,3.6441728409241714,3.7818928159590977
125,125,12589245.0,1.322053277013928,0.7563991689190185,0.6408777937593705,1.2477559379047154,1.8644194730185284,2.455095231055299,3.041610546005899,3.6304869845058962,4.2157708799910365,4.792249432685825,4.828937803802765,4.865443198753166,4.901766533171751,4.937908711628127,4.974104717562611,5.010220269599951,5.046155703540372,5.081714319418024,5.116964188112649,5.152038257667739,5.18693740277708,5.22166249637504,0.39899445099042413,0.5489319061705942,0.6981215865216341,0.846567213428382,0.9942724990416775,1.1412411451049873,1.287476806208735,1.4329831591184183,1.5777638306003712,1.7218224433479632,1.8651625907860134,2.0077878718653412,2.1497018292455268,2.2909080328662363,2.431410005742576,2.5712112466729957,2.7103152661082377,2.848725535484551,2.9864455105194776,3.1234786425833327
126,126,12591706.0,1.2790117326067194,0.7818536566212155,0.12612665649736907,0.24144902289997788,0.3561962423371458,0.9693206950026254,1.569387905408246,2.186977049365347,2.7861997868523294,3.3722686840383105,3.961366112416487,4.548185186528646,5.126841378217784,5.325183556443894,5.361743748694219,5.398121604541793,5.434318035848718,5.470467803404865,5.506637568525925,5.542626942389387,5.5783379559436606,5.613640736553559,0.1648712610512761,0.3123551615524077,0.459103535962708,0.6051200185637858,0.750408289010172,0.8949719646774436,1.0388146583976943,1.1819399774300348,1.3243514859067225,1.4660527395219771,1.6070473089960462,1.7473386930986639,1.8869304028285205,2.025825923410436,2.1640287503719895,2.301542313319993,2.4383700620452347,2.5745154152539973,2.7099817717061896,2.8447725088501286
127,127,12592612.0,1.310208769964327,0.7632371442813858,0.3318737782140967,0.9285868517111064,1.537733015361137,2.154088287497534,2.7419179422747044,3.3288026560238198,3.917384752259159,4.501720402153931,5.02409842641954,5.060768459638175,5.097255608570206,5.133560787254792,5.169684901122903,5.205896302126772,5.241993802955208,5.277911272779804,5.313419141276325,5.348651390628813,5.383707928960383,5.418589629265625,0.1691526017835449,0.31841689331068174,0.46693676153111413,0.6147159172546737,0.761758049172209,0.9080668578894479,1.0536459719789801,1.1984990528918857,1.3426296986915662,1.4860415381921108,1.6287381458223038,1.7707230759535595,1.9119998982853876,2.0525721233752425,2.1924432869656405,2.331616875028906,2.470096359161041,2.607885220488574,2.7449868732019946,2.8814047763072512
128,128,12594138.0,1.3090301714491863,0.7639243325407323,0.28218041756612056,0.8791918987495081,1.486070042894853,2.102733578008666,2.6934093360454363,3.2799246509960365,3.8688010894960336,4.454084984981175,5.030563537675962,5.067251908792902,5.103757303743303,5.140080638161888,5.1762228166182656,5.212418822552748,5.248534374590089,5.284469808530511,5.320028424408162,5.355278293102787,5.390352362657876,5.425251507767218,0.1708291351635111,0.320018815514551,0.468464442421299,0.6161697280345944,0.7631383740979043,0.9093740352016518,1.0548803881113353,1.199661059593288,1.34371967234088,1.4870598197789302,1.6296851008582582,1.7715990582384438,1.9128052618591531,2.0533072347354926,2.193108475665913,2.3322124951011545,2.470622764477468,2.6083427395123944,2.7453758715762495,2.881725594000991
129,129,12594693.0,1.262998083285152,0.7917668389479465,0.12155354718029658,0.23762791153749657,0.3531233749727015,0.4680428384858668,0.9364726920122234,1.5322914418889728,2.1482349676748753,2.756017558905639,3.342966127497079,3.930958050357198,4.518657959697633,5.100151762402728,5.460390350497389,5.497005420963753,5.533437882941943,5.56968864810652,5.6057921090491885,5.6420161641634685,5.678059560760761,5.713923201662627,0.1706166893939323,0.31714510900119636,0.4629427532954841,0.6080132573238222,0.7523602646062748,0.8959873661101608,1.0388981586311457,1.1810962318455114,1.322585105991762,1.4633683522947663,1.6034494572936873,1.7428319565564883,1.8815193100932759,2.019514987459174,2.156822441880046,2.2934451089650536,2.4293864053910887,2.5646497275586975,2.699238450219113,2.8331559509485458
130,130,12596465.0,1.2737787810271133,0.7850656761558303,0.1275496702130179,0.24310289699008886,0.3580798280588431,0.7782299461310982,1.3743466100622623,1.9880254866402693,2.598664221983625,3.1859063280065025,3.773529388645655,4.361523241490643,4.9439638448609715,5.358221864047263,5.394855248220246,5.431305928189342,5.467574822288147,5.503662830257707,5.53990500306766,5.575966425034164,5.611848000724877,5.647254445001011,0.1630507765302313,0.31024001939086504,0.4566951956597032,0.602419967422772,0.7474179587721679,0.8916928139741617,1.0352481246396235,1.1780874881326686,1.3202144702329273,1.4616326279375216,1.6023454960249504,1.7423565855979262,1.881669407469704,2.0202874462690312,2.158214146333112,2.2954529729415776,2.4320073485273395,2.567880688981765,2.7030764026244514,2.8375978505083057
131,131,12598796.0,1.2727602164098415,0.7856939485591133,0.12545505102946924,0.24106607053155557,0.3561004972197718,0.7279466900362654,1.3243614914682094,1.9357746113736212,2.549270889984612,3.1368066483425636,3.724060667431722,4.3123485683751825,4.895736440471083,5.364040954421338,5.400692657800855,5.437161568399089,5.473448598675064,5.5095546549289125,5.545781445709864,5.581860901625466,5.617760420296088,5.653217565703567,0.1657161673697119,0.31283183942791193,0.45921381597273003,0.6048657363890463,0.7497912493225496,0.8939939879597137,1.0374775445654902,1.1802455049467524,1.322301447381172,1.4636489170045603,1.6042914610333945,1.7442325660128468,1.8834757549457508,2.022024487277469,2.159882256959075,2.297052478753279,2.433538599618493,2.5693440348593026,2.704472166460715,2.838926367161907
132,132,12599652.0,1.2737787810271133,0.7850656761558303,0.12704218158304523,0.24259540836011617,0.3575723394288704,0.7777224575011255,1.3738391214322896,1.9875179980102966,2.5981567333536524,3.1853988393765302,3.773021900015683,4.36101575286067,4.943456356230999,5.357714375417291,5.394347759590273,5.43079843955937,5.467067333658174,5.503155341627735,5.539397514437687,5.575458936404192,5.6113405120949045,5.646746956371039,0.1636972315103269,0.3108864743709606,0.45734165063979876,0.6030664224028676,0.7480644137522634,0.8923392689542572,1.035894579619719,1.1787339431127641,1.3208609252130228,1.462279082917617,1.6029919510050459,1.7430030405780217,1.8823158624497998,2.020933901249127,2.1588606013132075,2.296099427921673,2.432653803507435,2.5685271439618607,2.703722857604547,2.8382443054884012
133,133,12600382.0,1.2762011401075655,0.7835755419523558,0.1165932523133478,0.23208871574855278,0.347008179261718,0.8154380327880746,1.4112567826648241,2.027200308450727,2.63498289968149,3.2219314682729303,3.809923391133049,4.397623300473484,4.97911710317858,5.33935569127324,5.375970761739604,5.412403223717794,5.448653988882371,5.4847574498250395,5.52098150493932,5.557024901536612,5.592888542438478,5.628244314381489,0.17702781416508973,0.32429067009238066,0.4708190896996447,0.6166167339939325,0.7616872380222706,0.9060342453047231,1.0496613468086091,1.192572139329594,1.3347702125439598,1.47625908669021,1.6170423329932146,1.7571234379921354,1.8965059372549364,2.0351932907917245,2.173188968157622,2.310496422578494,2.447119089663502,2.583060386089537,2.7183237082571456,2.852912430917561
134,134,12602362.0,1.2762011401075655,0.7835755419523558,0.03905290661731765,0.07773810888045515,0.11623037998573675,0.5465896929528313,1.1424084428295809,1.7583519686154834,2.366134559846247,2.953083128437687,3.5410750512978058,4.128774960638241,4.710268763343336,5.070507351437996,5.107122421904362,5.143554883882551,5.179805649047127,5.215909109989796,5.252133165104076,5.288176561701369,5.324040202603236,5.359395974546246,0.05929546142753621,0.1086211509217438,0.15770084099099932,0.20653575788951248,0.25512711917618364,0.3034761452479569,0.3515840388992358,0.39945200487662835,0.4470812455421053,0.49447293999945563,0.5416282844303498,0.5885484466509833,0.635234610899747,0.68168793610693,0.7279095843999244,0.7739007124366369,0.8196624709742608,0.8651960044286259,0.9105024504240005,0.9555829393332161
135,135,12603165.0,1.2664126149297807,0.789632058470491,0.04184295165648771,0.08066378211828087,0.11929100553516796,0.15772558349198817,0.755633240334219,1.3557004507398396,1.9732895946969407,2.5725123321839227,3.158581229369904,3.747678657748081,4.33449773186024,4.913153923549377,5.111496101775487,5.148056294025813,5.184434149873387,5.220630581180311,5.256780348736458,5.292950113857518,5.32893948772098,5.364650501275254,0.055726947343592674,0.10488031126800336,0.15378852805128512,0.20245283019362056,0.2508744293348586,0.29905453559300843,0.34699435721940886,0.3946950880200602,0.4421579189746425,0.4893840460958032,0.5363746412963674,0.5831308805852486,0.6296539313384035,0.6759449643826972,0.7220051284648361,0.7678355790921485,0.8134374613602088,0.8588119136835537,0.9039600673384033,0.9488830589771422
136,136,12604030.0,1.2676795975823834,0.7888428605359901,0.04200404004861936,0.08080546893475765,0.11941338348335531,0.21392123214992112,0.8115299818257402,1.4138686719043259,2.031149119586239,2.627521439864422,3.213297381756323,3.802762949884535,4.389288700234267,4.966999990696283,5.111430618544197,5.147972536375297,5.18433220933345,5.22051054767625,5.256675735647688,5.292827418599979,5.328798805712241,5.364458994070423,0.05552408091004401,0.10470202379599294,0.15363470101123275,0.20232334079673506,0.25076915450108833,0.2989733560094241,0.34693714934183584,0.3946617362452091,0.4421483076443459,0.48939804718066104,0.5364121431323429,0.5831917674537672,0.6297380875944306,0.6760522660894083,0.7221354685771568,0.7679888381467618,0.8136135243021742,0.8590106657057025,0.9041814025256821,0.9491268588859417
137,137,12606890.0,1.2646409662932352,0.7907382622050279,0.039572351551992256,0.07843202461521273,0.1170978918187354,0.15557092057996766,0.641807594182864,1.2373285186429437,1.8555355389075312,2.4604634329060135,3.047118621616705,3.6354792269129166,4.222885421626392,4.8034328477296695,5.109678989851612,5.146275759630927,5.182690011161216,5.2189226545826495,5.255041558584268,5.291247507350907,5.327272887103289,5.363085626883749,0.058595019447905974,0.10769925297961716,0.15655858955441088,0.20517425439864134,0.2535474596858854,0.30167941197707043,0.34957131583191725,0.3972243734533801,0.4446397720245338,0.4918186953886654,0.5387623278059933,0.5854718370177657,0.6319483902626575,0.6781931581720898,0.7242072849878389,0.7699919300617944,0.8155482338088204,0.8608773383807728,0.9059803701817533,0.9508584651733937
138,138,12619557.0,1.2282491753761198,0.8141670436650411,0.04093717147237399,0.0803643842250042,0.11959496068781364,0.15862988566575684,0.1974701338523976,0.23611667281269472,0.27457047153641606,0.8166565940608275,1.4144512153173368,2.0323492319991723,2.634423827240269,3.220785792515488,3.809514941917288,4.39662748310213,4.976229079760204,5.2285097232881,5.265088200347613,5.301484249030942,5.3376987828217075,5.373833122369939,0.056784929469401425,0.10518232579237952,0.15333834896534496,0.20125420742153838,0.24893109511493586,0.29637020314451545,0.3435727234986997,0.3905398280819118,0.4372726970266959,0.4837724977010719,0.5300403882913295,0.5760775299438069,0.6218850695714339,0.667464160527568,0.7128159281869644,0.7579415206456709,0.8028420570534865,0.8475186614062743,0.8919724536384243,0.9362045404470303
139,139,12622756.0,1.2282491753761198,0.8141670436650411,1.3220551239872562,2.472237564478487,2.5114681409412962,2.5505030659192394,2.5893433141058804,2.627989853066177,2.6664436517898986,2.704705671282023,2.7453482568556744,2.808872894427429,2.859338949944973,2.8968433686443946,2.939452257239954,2.983168216369437,3.0220832922328937,3.0588451096419162,3.095423586701429,3.1318196353847583,3.168034169175524,3.2041685087237552,1.833854276447487,2.9432551229226167,2.991411146095582,3.0393270045517755,3.087003892245173,3.1344430002747523,3.181645520628937,3.2286126252121488,3.275345494156933,3.321845294831309,3.3681131854215667,3.414150327074044,3.459957866701671,3.505536957657805,3.5508887253172015,3.596014317775908,3.6409148541837237,3.685591458536511,3.7300452507686614,3.774277337577267
140,140,12623809.0,1.2386094024853966,0.8073570231207655,1.3980745442196232,1.4373247397026265,1.4763791844441847,1.5152388575074052,1.5539047247109279,1.5923777534721602,1.6306589062481196,1.6687491430265802,1.732305548527787,1.7853490211936787,1.8228721948177842,1.864839460678919,1.9085772850297278,1.948167824707017,1.9849480288441381,2.0215447986234527,2.057959050153742,2.094191693575175,2.1303105975767944,2.1665165463434337,1.7405791460134405,3.3106091823273975,4.2681864816936415,4.316318433984827,4.3642103378396735,4.411863395461136,4.45927879403229,4.5064577173964215,4.5534013498137496,4.600110859025523,4.646587412270414,4.692832180179846,4.738846306995596,4.784630952069551,4.830187255816576,4.875516360388529,4.92061939218951,4.965497487181151,5.010151760364495,5.054583331217403
