,index,blocknum,p0vs1,p1vs0,MKR-slippagemap_01,MKR-slippagemap_2,MKR-slippagemap_3,MKR-slippagemap_4,MKR-slippagemap_5,MKR-slippagemap_6,MKR-slippagemap_7,MKR-slippagemap_8,MKR-slippagemap_9,MKR-slippagemap_10,MKR-slippagemap_11,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10
33,33,13088809.0,3743.9304321008367,0.0002670989801054793,2.0337241099889267,12.043135431857934,21.952956277641686,31.764177763547575,41.477780770433654,51.09473659718343,60.6160069321051,70.04254381512561,79.37528969934368,88.61517779734078,97.76313205855834,105106.58952329581,141940.1864480396,142254.1703627096,142565.03024204285,142872.79716355522,143177.50191138542,143479.1749440327,143777.84642850913,143777.84642850913,143777.84642850913
34,34,13093528.0,3654.05383929593,0.00027366865513746286,4.296003632772901,14.49380974464839,24.503221066517398,34.413041912301146,44.224263398207036,53.93786640509312,63.55482223184289,73.07609256676456,82.50262944978508,91.83537533400315,101.07526343200024,95850.84255682246,96164.82647149244,96475.6863508257,96783.45327233807,97088.15802016828,97389.83105281556,97688.50253729196,97688.50253729196,97688.50253729196,97688.50253729196
35,35,13095083.0,3590.667316047784,0.00027849976396607284,3.0077921421667,13.308082899152037,23.505889011027524,33.51530033289653,43.425121178680286,53.236342664586175,62.94994567147225,72.56690149822202,82.08817183314369,91.51470871616421,100.84745460038229,63518.92944352666,63829.789322859906,64137.55624437229,64442.260992202486,64743.93402484976,65042.60550932618,65042.60550932618,65042.60550932618,65042.60550932618,65042.60550932618
36,36,13095806.0,3672.7361792498605,0.0002722765674403124,1.6858355016099626,11.88364161348545,21.893052935354458,31.80287378113821,41.6140952670441,51.327698273930174,60.944654100679955,70.46592443560162,79.89246131862214,89.22520720284021,98.46509530083729,105413.1133801281,105727.09729479809,106037.95717413134,106345.72409564372,106650.42884347391,106952.10187612119,107250.77336059761,107250.77336059761,107250.77336059761,107250.77336059761
37,37,13098578.0,3633.649343911771,0.00027520542169967875,7.1945570142076205,17.392363126083108,27.401774447952114,37.31159529373587,47.12281677964176,56.836419786527834,66.45337561327761,75.97464594819928,85.4011828312198,94.73392871543787,103.97381681343495,85288.75586275251,85602.7397774225,85913.59965675574,86221.36657826812,86526.07132609833,86827.74435874561,87126.41584322203,87126.41584322203,87126.41584322203,87126.41584322203
38,38,13099175.0,3595.3379853063398,0.00027813796758103545,2.3463963296782353,12.646687086663572,22.84449319853906,32.853904520408065,42.76372536619182,52.57494685209771,62.288549858983785,71.90550568573356,81.42677602065523,90.85331290367574,100.18605878789383,65895.52685651787,66206.38673585112,66514.1536573635,66818.85840519369,67120.53143784097,67419.20292231739,67419.20292231739,67419.20292231739,67419.20292231739,67419.20292231739
39,39,13099955.0,3570.6167754978765,0.0002800636592709009,5.9426902241668085,16.242980981152144,26.440787093027634,36.45019841489664,46.36001926068039,56.17124074658628,65.88484375347235,75.50179958022214,85.02306991514381,94.44960679816433,103.7823526823824,53009.369482369904,53320.229361703154,53627.99628321553,53932.70103104573,54234.37406369301,54533.04554816943,54533.04554816943,54533.04554816943,54533.04554816943,54533.04554816943
40,40,13101911.0,3525.206397641179,0.0002836713335903197,0.018932412266810684,10.42273749896737,20.723028255952705,30.920834367828196,40.9302456896972,50.84006653548095,60.65128802138685,70.36489102827292,79.9818468550227,89.50311718994436,98.92965407296488,875.0955503612258,1182.8624718736025,1487.5672197038064,1789.240252351082,2087.9117368275015,2087.9117368275015,2087.9117368275015,2087.9117368275015,2087.9117368275015,2087.9117368275015
41,41,13103689.0,3578.122573772708,0.00027947617203778963,4.859656543487523,15.15994730047286,25.357753412348348,35.367164734217354,45.2769855800011,55.08820706590699,64.80181007279307,74.41876589954285,83.94003623446451,93.36657311748503,102.6993190017031,56880.69360236282,57191.55348169607,57499.32040320845,57804.02515103865,58105.69818368593,58404.36966816235,58404.36966816235,58404.36966816235,58404.36966816235,58404.36966816235
42,42,13104388.0,3635.1030216828312,0.0002750953670460379,6.954975637607574,17.15278174948306,27.162193071352068,37.07201391713582,46.88323540304171,56.59683840992779,66.21379423667757,75.73506457159924,85.16160145461974,94.49434733883783,103.73423543683491,86159.5208372853,86473.50475195528,86784.36463128852,87092.1315528009,87396.83630063111,87698.50933327839,87997.18081775481,87997.18081775481,87997.18081775481,87997.18081775481
43,43,13105343.0,3605.0580280256704,0.0002773880454145298,0.9764242418216796,11.276714998807016,21.474521110682502,31.483932432551512,41.39375327833526,51.20497476424115,60.91857777112723,70.535533597877,80.05680393279867,89.48334081581919,98.81608670003726,70827.90589129778,71138.76577063103,71446.5326921434,71751.2374399736,72052.91047262088,72351.5819570973,72351.5819570973,72351.5819570973,72351.5819570973,72351.5819570973
44,44,13107221.0,3636.9209367403278,0.00027495786061719355,6.729366490077701,16.92717260195319,26.936583923822194,36.84640476960595,46.657626255511836,56.37122926239792,65.98818508914769,75.50945542406936,84.93599230708988,94.26873819130795,103.50862628930503,86979.87310751436,87293.85702218435,87604.7169015176,87912.48382302998,88217.18857086018,88518.86160350745,88817.53308798387,88817.53308798387,88817.53308798387,88817.53308798387
45,45,13107844.0,3667.231479768064,0.00027268526830579164,2.414284330490075,12.612090442365563,22.62150176423457,32.53132261001832,42.34254409592421,52.05614710281029,61.673102929560066,71.19437326448174,80.62091014750224,89.95365603172033,99.19354412971741,102739.57550836273,103053.55942303273,103364.41930236598,103672.18622387835,103976.89097170855,104278.56400435582,104577.23548883224,104577.23548883224,104577.23548883224,104577.23548883224
46,46,13108670.0,3739.066727812992,0.0002674464171932303,2.698483692641126,12.707895014510134,22.617715860293885,32.428937346199774,42.142540353085856,51.75949617983563,61.280766514757296,70.7073033977778,80.04004928199589,89.27993737999297,98.42789164121054,102619.16459184121,139452.76151658501,139766.745431255,140077.60531058826,140385.37223210064,140690.07697993083,140991.7500125781,141290.4214970545,141290.4214970545,141290.4214970545
47,47,13112150.0,3693.7294999504943,0.00027072908289938467,8.924540758790807,18.933952080659814,28.843772926443567,38.65499441234945,48.368597419235535,57.98555324598531,67.50682358090698,76.9333604639275,86.26610634814557,95.50599444614265,104.65394870736023,79479.06991360626,116312.66683835005,116626.65075302005,116937.5106323533,117245.27755386567,117549.98230169587,117851.65533434314,118150.32681881957,118150.32681881957,118150.32681881957
48,48,13114482.0,3674.5729146498325,0.00027214046998854963,1.3864898329625692,11.584295944838058,21.593707266707064,31.503528112490816,41.31474959839671,51.028352605282784,60.645308432032564,70.16657876695423,79.59311564997475,88.92586153419282,98.1657496321899,106512.8659057738,106826.8498204438,107137.70969977704,107445.47662128942,107750.18136911961,108051.85440176689,108350.52588624331,108350.52588624331,108350.52588624331,108350.52588624331
49,49,13115830.0,3635.830078638198,0.0002750403562243895,6.884573458150737,17.082379570026227,27.091790891895233,37.001611737678985,46.812833223584875,56.52643623047095,66.14339205722072,75.66466239214239,85.09119927516291,94.42394515938099,103.66383325737807,86415.47632902833,86729.46024369831,87040.32012303156,87348.08704454394,87652.79179237415,87954.46482502142,88253.13630949784,88253.13630949784,88253.13630949784,88253.13630949784
50,50,13117975.0,3611.1915320045296,0.00027691690987237996,0.08817839795021153,10.388469154935548,20.586275266811036,30.595686588680042,40.505507434463794,50.316728920369684,60.030331927255766,69.64728775400555,79.16855808892721,88.59509497194772,97.9278408561658,74032.87718388678,74343.73706322003,74651.50398473242,74956.20873256262,75257.8817652099,75556.55324968632,75556.55324968632,75556.55324968632,75556.55324968632,75556.55324968632
51,51,13123195.0,3507.6252342305993,0.0002850931707986047,0.04189880675724055,10.4457038934578,20.745994650443137,30.943800762318624,40.95321208418763,50.86303292997138,60.67425441587727,70.38785742276335,80.00481324951313,89.5260835844348,98.95262046745532,794.3318932168359,1102.0988147292126,1406.8035625594164,1708.476595206692,2007.1480796831117,2007.1480796831117,2007.1480796831117,2007.1480796831117,2007.1480796831117,2007.1480796831117
52,52,13125747.0,3507.6252342305993,0.0002850931707986047,0.04189880675724055,0.13147615571583698,0.2201622404535217,0.3079659266128595,0.3079659266128595,0.3079659266128595,0.3079659266128595,0.3079659266128595,0.3079659266128595,0.3079659266128595,0.3079659266128595,794.3318932168359,1102.0988147292126,1406.8035625594164,1708.476595206692,2007.1480796831117,2007.1480796831117,2007.1480796831117,2007.1480796831117,2007.1480796831117,2007.1480796831117
53,53,13153737.0,3511.8367003161816,0.0002847512812625846,0.03630197622102211,0.12587932517961856,0.21456540991730325,0.30236909607664103,0.30236909607664103,0.30236909607664103,0.30236909607664103,0.30236909607664103,0.30236909607664103,0.30236909607664103,0.30236909607664103,813.9758962178922,1121.7428177302688,1426.4475655604726,1728.1205982077483,2026.792082684168,2026.792082684168,2026.792082684168,2026.792082684168,2026.792082684168,2026.792082684168
54,54,13156985.0,3520.2748081779228,0.0002840687317015444,0.025275422867184514,0.11485277182578095,0.20353885656346565,0.29134254272280347,0.29134254272280347,0.29134254272280347,0.29134254272280347,0.29134254272280347,0.29134254272280347,0.29134254272280347,0.29134254272280347,852.7486392199813,1160.5155607323582,1465.220308562562,1766.8933412098374,2065.5648256862573,2065.5648256862573,2065.5648256862573,2065.5648256862573,2065.5648256862573,2065.5648256862573
55,55,13180175.0,3140.3829990043755,0.0003184324970288781,0.09461512556557322,0.18878496891718596,0.2820178514485793,0.3743230987205257,0.46570993871648275,0.5561875100946886,0.6457648590532851,0.7344509437909698,0.8222546299503075,0.8222546299503075,0.8222546299503075,300.245030144938,300.245030144938,300.245030144938,300.245030144938,300.245030144938,300.245030144938,300.245030144938,300.245030144938,300.245030144938,300.245030144938
56,56,13428835.0,3140.3829990043755,0.0003184324970288781,0.09429988931572432,0.18846973266733705,0.2817026151987304,0.3740078624706768,0.46539470246663384,0.5558722738448397,0.6454496228034361,0.7341357075411208,0.8219393937004587,0.8219393937004587,0.8219393937004587,301.2350301449911,301.2350301449911,301.2350301449911,301.2350301449911,301.2350301449911,301.2350301449911,301.2350301449911,301.2350301449911,301.2350301449911,301.2350301449911
57,57,13517910.0,3141.325208118707,0.0003183369863825354,0.09303915220074846,0.1872089955523612,0.28044187808375454,0.372747125355701,0.46413396535165796,0.5546115367298639,0.6441888856884603,0.732874970426145,0.8206786565854828,0.8206786565854828,0.8206786565854828,305.1950301452035,305.1950301452035,305.1950301452035,305.1950301452035,305.1950301452035,305.1950301452035,305.1950301452035,305.1950301452035,305.1950301452035,305.1950301452035
58,58,13535963.0,3141.9535045735824,0.0003182733285340953,0.09209381758558494,0.18626366093719768,0.27949654346859104,0.37180179074053743,0.46318863073649447,0.5536662021147003,0.6432435510732968,0.7319296358109815,0.8197333219703192,0.8197333219703192,0.8197333219703192,308.1650301453628,308.1650301453628,308.1650301453628,308.1650301453628,308.1650301453628,308.1650301453628,308.1650301453628,308.1650301453628,308.1650301453628,308.1650301453628
59,59,13544658.0,3559.2096333249706,0.0002809612534864411,0.06536321229440085,0.15404929703208556,0.24185298319142334,0.24185298319142334,0.24185298319142334,0.24185298319142334,0.24185298319142334,0.24185298319142334,0.24185298319142334,0.24185298319142334,0.24185298319142334,717.0821021122973,1027.9419814455468,1335.7089029579236,1640.4136507881276,1942.086683435403,2240.758167911823,2240.758167911823,2240.758167911823,2240.758167911823,2240.758167911823
60,60,13546841.0,3245.4146454635707,0.00030812703744891165,0.032406574349990926,0.12563945688138428,0.21794470415333067,0.3093315441492877,0.39980911552749354,0.48938646448609,0.5780725492237747,0.6658762353831125,0.6658762353831125,0.6658762353831125,0.6658762353831125,799.5027588032915,799.5027588032915,799.5027588032915,799.5027588032915,799.5027588032915,799.5027588032915,799.5027588032915,799.5027588032915,799.5027588032915,799.5027588032915
61,61,13548712.0,3145.0968723343335,0.00031795523018589457,0.08722341275682247,0.1813932561084352,0.27462613863982854,0.36693138591177493,0.45831822590773197,0.5487957972859379,0.6383731462445342,0.727059230982219,0.8148629171415568,0.8148629171415568,0.8148629171415568,323.4759151376086,323.4759151376086,323.4759151376086,323.4759151376086,323.4759151376086,323.4759151376086,323.4759151376086,323.4759151376086,323.4759151376086,323.4759151376086
62,62,13575995.0,3158.3333946231487,0.0003166226851485765,0.06729184993444295,0.1614616932860557,0.25469457581744903,0.3469998230893955,0.43838666308535246,0.5288642344635583,0.6184415834221548,0.7071276681598395,0.7949313543191773,0.7949313543191773,0.7949313543191773,386.2969591409901,386.2969591409901,386.2969591409901,386.2969591409901,386.2969591409901,386.2969591409901,386.2969591409901,386.2969591409901,386.2969591409901,386.2969591409901
63,63,13625212.0,3148.558209216226,0.0003176056891922386,0.08221794799041957,0.1763877913420323,0.26962067387342564,0.36192592114537203,0.45331276114132907,0.5437903325195349,0.6333676814781314,0.7220537662158161,0.8098574523751538,0.8098574523751538,0.8098574523751538,339.22766011719403,339.22766011719403,339.22766011719403,339.22766011719403,339.22766011719403,339.22766011719403,339.22766011719403,339.22766011719403,339.22766011719403,339.22766011719403
64,64,13673287.0,3143.8391480321966,0.0003180824313565545,0.08924754681606423,0.18341739016767697,0.27665027269907033,0.3689555199710167,0.46034235996697376,0.5508199313451796,0.6403972803037761,0.7290833650414608,0.8168870512007985,0.8168870512007985,0.8168870512007985,317.11083507794234,317.11083507794234,317.11083507794234,317.11083507794234,317.11083507794234,317.11083507794234,317.11083507794234,317.11083507794234,317.11083507794234,317.11083507794234
65,65,13820008.0,3141.0111070080065,0.0003183688200811736,0.09347912406887877,0.18764896742049153,0.28088184995188487,0.37318709722383125,0.4645739372197883,0.5550515085979941,0.6446288575565906,0.7333149422942753,0.821118628453613,0.821118628453613,0.821118628453613,303.81295120932344,303.81295120932344,303.81295120932344,303.81295120932344,303.81295120932344,303.81295120932344,303.81295120932344,303.81295120932344,303.81295120932344,303.81295120932344
66,66,13855018.0,3140.068992105165,0.000318464340278581,0.0951097460091973,0.18927958936081005,0.2825124718922034,0.3748177191641498,0.46620455916010684,0.5566821305383127,0.6462594794969091,0.7349455642345938,0.8227492503939317,0.8227492503939317,0.8227492503939317,298.69180536043257,298.69180536043257,298.69180536043257,298.69180536043257,298.69180536043257,298.69180536043257,298.69180536043257,298.69180536043257,298.69180536043257,298.69180536043257
67,67,14050615.0,3140.068992105165,0.000318464340278581,0.0951097460091973,0.18927958936081005,0.2825124718922034,0.3748177191641498,0.46620455916010684,0.5566821305383127,0.6462594794969091,0.7349455642345938,0.8227492503939317,0.8227492503939317,0.8227492503939317,298.69180536043257,298.69180536043257,298.69180536043257,298.69180536043257,298.69180536043257,298.69180536043257,298.69180536043257,298.69180536043257,298.69180536043257,298.69180536043257
68,68,14057743.0,1590.7073228009053,0.0006286511576744411,0.008336257999114659,942.8907824420298,942.8907824420298,942.8907824420298,942.8907824420298,942.8907824420298,942.8907824420298,942.8907824420298,942.8907824420298,942.8907824420298,942.8907824420298,2985062.2428999417,2985062.2428999417,2985062.2428999417,2985062.2428999417,2985062.2428999417,2985062.2428999417,2985062.2428999417,2985062.2428999417,2985062.2428999417,2985062.2428999417
69,69,14078823.0,1590.7073228009053,0.0006286511576744411,0.01667007798729476,942.899116262018,942.899116262018,942.899116262018,942.899116262018,942.899116262018,942.899116262018,942.899116262018,942.899116262018,942.899116262018,942.899116262018,2985048.9849092877,2985048.9849092877,2985048.9849092877,2985048.9849092877,2985048.9849092877,2985048.9849092877,2985048.9849092877,2985048.9849092877,2985048.9849092877,2985048.9849092877
70,70,14136766.0,1590.7073228009053,0.0006286511576744411,0.01667007798729476,942.899116262018,942.899116262018,942.899116262018,942.899116262018,942.899116262018,942.899116262018,942.899116262018,942.899116262018,942.899116262018,942.899116262018,2985048.9849092877,2985048.9849092877,2985048.9849092877,2985048.9849092877,2985048.9849092877,2985048.9849092877,2985048.9849092877,2985048.9849092877,2985048.9849092877,2985048.9849092877
71,71,14137562.0,2282.93229424782,0.0004380331394494902,937.8071886965656,1927.8575070571246,1927.8575070571246,1927.8575070571246,1927.8575070571246,1927.8575070571246,1927.8575070571246,1927.8575070571246,1927.8575070571246,1927.8575070571246,1927.8575070571246,2422094.0790374526,2422094.0790374526,2422094.0790374526,2422094.0790374526,2422094.0790374526,2422094.0790374526,2422094.0790374526,2422094.0790374526,2422094.0790374526,2422094.0790374526
72,72,14138069.0,2300.5778388183494,0.00043467340384085074,551.9133626619486,1541.9636810225077,1541.9636810225077,1541.9636810225077,1541.9636810225077,1541.9636810225077,1541.9636810225077,1541.9636810225077,1541.9636810225077,1541.9636810225077,1541.9636810225077,3306494.842708373,3306494.842708373,3306494.842708373,3306494.842708373,3306494.842708373,3306494.842708373,3306494.842708373,3306494.842708373,3306494.842708373,3306494.842708373
73,73,14139124.0,2311.415461252171,0.00043263533396037184,314.0097497964612,1304.0600681570202,1304.0600681570202,1304.0600681570202,1304.0600681570202,1304.0600681570202,1304.0600681570202,1304.0600681570202,1304.0600681570202,1304.0600681570202,1304.0600681570202,3855135.361303031,3855135.361303031,3855135.361303031,3855135.361303031,3855135.361303031,3855135.361303031,3855135.361303031,3855135.361303031,3855135.361303031,3855135.361303031
74,74,14139629.0,2307.489589195056,0.0004333714027064537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75,14160371.0,2307.489589195056,0.0004333714027064537,234.6690010480611,234.6690010480611,234.6690010480611,234.6690010480611,234.6690010480611,234.6690010480611,234.6690010480611,234.6690010480611,234.6690010480611,234.6690010480611,234.6690010480611,3461423.6203795425,3461423.6203795425,3461423.6203795425,3461423.6203795425,3461423.6203795425,3461423.6203795425,3461423.6203795425,3461423.6203795425,3461423.6203795425,3461423.6203795425
76,76,14162165.0,2258.4105075265306,0.00044278929657267036,282.7900827118265,868.2664462115764,868.2664462115764,868.2664462115764,868.2664462115764,868.2664462115764,868.2664462115764,868.2664462115764,868.2664462115764,868.2664462115764,868.2664462115764,2014984.8023795332,2014984.8023795332,2014984.8023795332,2014984.8023795332,2014984.8023795332,2014984.8023795332,2014984.8023795332,2014984.8023795332,2014984.8023795332,2014984.8023795332
77,77,14162913.0,2272.00102183073,0.0004401406471174125,104.50697487597621,689.983338375726,689.983338375726,689.983338375726,689.983338375726,689.983338375726,689.983338375726,689.983338375726,689.983338375726,689.983338375726,689.983338375726,2418843.4173282525,2418843.4173282525,2418843.4173282525,2418843.4173282525,2418843.4173282525,2418843.4173282525,2418843.4173282525,2418843.4173282525,2418843.4173282525,2418843.4173282525
78,78,14163474.0,2274.046640861623,0.00043974471852569646,77.09724712438316,662.573610624133,662.573610624133,662.573610624133,662.573610624133,662.573610624133,662.573610624133,662.573610624133,662.573610624133,662.573610624133,662.573610624133,2481150.491673618,2481150.491673618,2481150.491673618,2481150.491673618,2481150.491673618,2481150.491673618,2481150.491673618,2481150.491673618,2481150.491673618,2481150.491673618
79,79,14164276.0,2279.5106337735065,0.0004386906492928256,8.099260465471826,593.5756239652217,593.5756239652217,593.5756239652217,593.5756239652217,593.5756239652217,593.5756239652217,593.5756239652217,593.5756239652217,593.5756239652217,593.5756239652217,2638251.838903645,2638251.838903645,2638251.838903645,2638251.838903645,2638251.838903645,2638251.838903645,2638251.838903645,2638251.838903645,2638251.838903645,2638251.838903645
80,80,14165338.0,2239.5202538945127,0.0004465242045750673,531.130998789995,1116.6073622897447,1116.6073622897447,1116.6073622897447,1116.6073622897447,1116.6073622897447,1116.6073622897447,1116.6073622897447,1116.6073622897447,1116.6073622897447,1116.6073622897447,1456468.7597625887,1456468.7597625887,1456468.7597625887,1456468.7597625887,1456468.7597625887,1456468.7597625887,1456468.7597625887,1456468.7597625887,1456468.7597625887,1456468.7597625887
81,81,14166175.0,2235.045912932378,0.0004474181018894601,591.0350202953119,1176.5113837950619,1176.5113837950619,1176.5113837950619,1176.5113837950619,1176.5113837950619,1176.5113837950619,1176.5113837950619,1176.5113837950619,1176.5113837950619,1176.5113837950619,1322443.9734850023,1322443.9734850023,1322443.9734850023,1322443.9734850023,1322443.9734850023,1322443.9734850023,1322443.9734850023,1322443.9734850023,1322443.9734850023,1322443.9734850023
82,82,14212430.0,2235.045912932378,0.0004474181018894601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,83,14437050.0,2086.452405964711,0.0004792824399642277,1.0631082391023554,3.476583284144412,5.866044998476705,8.231732404626975,10.573881958700142,12.892727944346168,15.188502122571332,17.461434139019005,19.71175122407609,21.939678380725784,24.14543840989516,12861.224050753484,17791.198987833453,22672.122277192353,27504.481920633076,32288.761282657008,37025.438488541186,41714.98752341691,46357.87686387091,50954.571152182834,55505.52983964644
84,84,14439144.0,2066.1060496632667,0.0004840022612406462,2.265293968651402,4.678769013693459,7.068230728025752,9.43391813417602,11.776067688249189,14.094913673895213,16.39068785212038,18.663619868568052,20.913936953625136,23.14186411027483,25.347624139444207,10365.104065342097,15295.079002422068,20176.002291780966,25008.36193522169,29792.64129724562,34529.3185031298,39218.86753800552,43861.75687845952,48458.45116677145,53009.409854235055
85,85,14440559.0,2002.2414343233495,0.0004994402687196145,1.2358091729883207,3.698037153584948,6.135766819177562,8.549241864219619,10.93870357855191,13.304390984702179,15.646540538775348,17.965386524421373,20.26116070264654,22.53409271909421,24.784409804151295,12303.581424893222,17135.941068333945,21920.220430357876,26656.897636242054,31346.446671117777,35989.33601157177,40586.03029988371,45136.988987347315,49642.666978301924,54103.51504670577
86,86,14443112.0,1987.4802694221241,0.0005031496490230607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,87,14494456.0,1987.4802694221241,0.0005031496490230607,0.9159197386597155,1.9634713936304349,3.000600272713346,4.027410055393062,5.0440033981149,6.050481992698822,7.04694643908358,8.033496412939819,9.01023051668275,9.977246452749217,10.934640896008377,4456.216488472977,6512.137541191023,8547.602901436021,10562.815986978052,12557.97845416764,14533.289615752268,16488.94715317852,18425.146539394857,20342.081312853952,22239.94325474329
88,88,14498718.0,2052.925851564391,0.00048710965339443215,0.2564007266357449,1.2935296057186563,2.320339388398372,3.3369327311202097,4.343411325704132,5.33987577208889,6.326425745945129,7.30315984968806,8.270175785754528,9.227570229013688,10.175438906688722,5828.08994722791,7904.6723392101885,9960.593391928234,11996.058752173232,14011.271837715263,16006.434304904851,17981.74546648948,19937.403003915733,21873.602390132066,23790.537163591165
89,89,14500585.0,2101.3181858435337,0.00047589175534526164,0.08537501071239392,1.1121847933921096,2.1287781361139477,3.13525673069787,4.131721177082628,5.118271150938867,6.095005254681798,7.062021190748265,8.019415634007425,8.96728431168246,9.90572201413467,6240.118824391467,8337.570175362993,10414.152567345272,12470.073620063318,14505.538980308316,16520.752065850345,18515.914533039933,20491.22569462456,22446.883232050815,24383.08261826715
90,90,14501795.0,2281.334880671171,0.00043833985464939676,0.9582064054468887,1.9349405091898197,2.9019564452562867,3.8593508885154466,4.807219566190482,5.745657268642692,6.674757821631371,7.594614130531668,8.50531816603442,9.406960999386648,10.299632783485695,4541.316986972337,6746.301417517517,8929.347021320973,11090.672049169694,13230.492564816406,15349.022589881753,17446.47394085328,19523.05633283556,21578.977385553604,23614.442745798602
91,91,14505656.0,2281.7911704606545,0.0004382521998269093,0.9482064054474381,1.924940509190369,2.8919564452568363,3.849350888515996,4.797219566191031,5.735657268643241,6.6647578216319205,7.584614130532218,8.495318166034972,9.396960999387199,10.289632783486246,4564.134276018939,6769.118706564119,8952.164310367574,11113.489338216295,13253.309853863007,15371.839878928355,17469.29122989988,19545.87362188216,21601.794674600205,23637.260034845203
92,92,14509893.0,2242.433377691036,0.0004459441292430587,0.8281816202422985,1.8147315940985376,2.7914656978414687,3.7584816339079357,4.715876077167096,5.6637447548421305,6.60218245729434,7.53128301028302,8.451139319183318,9.361843354686071,10.263486188038298,4808.88115736325,6991.9267611667065,9153.251789015427,11293.072304662139,13411.602329727486,15509.053680699013,17585.636072681293,19641.557125399337,21677.022485644335,23692.235571186367
93,93,14511996.0,2250.070244655561,0.00044443056939010326,0.6607698864414238,1.6473198602976629,2.624053964040594,3.591069900107061,4.548464343366221,5.496333021041256,6.4347707234934655,7.363871276482145,8.283727585382442,9.194431620885195,10.096074454237423,5184.944376383494,7367.98998018695,9529.315008035672,11669.135523682384,13787.66554874773,15885.116899719256,17961.699291701534,20017.62034441958,22053.08570466458,24068.29879020661
94,94,14513599.0,2283.1605874772454,0.00043798934051543856,0.9180345101163493,1.8947686138592803,2.8617845499257473,3.819178993184907,4.7670476708599425,5.705485373312152,6.634585926300831,7.554442235201129,8.465146270703881,9.366789104056108,10.259460888155155,4633.006272927275,6837.990703472455,9021.03630727591,11182.361335124631,13322.181850771343,15440.71187583669,17538.163226808218,19614.745618790497,21670.66667150854,23706.13203175354
95,95,14516848.0,2260.8960015833018,0.00044230252046078265,0.4189280988635415,1.4054780727197806,2.3822121764627116,3.349228112529179,4.306622555788339,5.254491233463374,6.1929289359155835,7.122029488904263,8.04188579780456,8.952589833307314,9.85423266665954,5730.435438735682,7913.481042539137,10074.806070387858,12214.62658603457,14333.156611099917,16430.607962071444,18507.190354053724,20563.111406771768,22598.576767016766,24613.7898525588
96,96,14517775.0,2272.682690299583,0.00044000863132731517,0.16218872238599855,1.1487386962422377,2.1254727999851686,3.092488736051636,4.049883179310796,4.997751856985831,5.9361895594380405,6.86529011242672,7.785146421327017,8.69585045682977,9.597493290181998,6312.4361847669925,8495.481788570449,10656.80681641917,12796.627332065882,14915.15735713123,17012.608708102754,19089.191100085034,21145.11215280308,23180.577513048076,25195.79059859011
97,97,14519305.0,2287.273771634161,0.00043720170816523724,0.8294436028520522,1.8061777065949833,2.7731936426614503,3.73058808592061,4.678456763595645,5.616894466047855,6.545995019036535,7.465851327936832,8.376555363439586,9.278198196791813,10.17086998089086,4835.471258260991,7040.455688806172,9223.501292609626,11384.826320458347,13524.64683610506,15643.176861170406,17740.628212141935,19817.21060412421,21873.13165684226,23908.597017087257
98,98,14522664.0,2397.576081103652,0.00041708791136241236,0.4699544435080738,1.4273488867672335,2.3752175644422686,3.3136552668944783,4.242755819883158,5.162612128783455,6.073316164286209,6.974958997638436,7.867630781737483,8.751420764588005,9.626417343578627,5752.813258628931,8002.33908926879,10229.482915551362,12434.46734609654,14617.512949899998,16778.837977748717,18918.65849339543,21037.188518460778,23134.639869432303,25211.222261414583
99,99,14523873.0,2420.4604382713187,0.00041314453406815244,0.01327215641094419,0.9706665996701039,1.9185352773451392,2.856972979797349,3.786073532786028,4.705929841686325,5.616633877189079,6.518276710541306,7.410948494640353,8.294738477490876,9.169735056481498,6853.000535688108,9102.526366327967,11329.670192610538,13534.654623155719,15717.700226959174,17879.025254807893,20018.845770454605,22137.375795519954,24234.82714649148,26311.40953847376
100,100,14526415.0,2377.284062247055,0.0004206480899277896,0.8824879830330421,1.839882426292202,2.787751103967237,3.726188806419447,4.655289359408126,5.575145668308424,6.485849703811177,7.3874925371634035,8.28016432126245,9.163954304112973,10.038950883103595,4767.880096981487,7017.405927621347,9244.549753903917,11449.534184449098,13632.579788252553,15793.904816101274,17933.725331747984,20052.255356813333,22149.70670778486,24226.28909976714
101,101,14529051.0,2295.0633477612346,0.00043571782058890446,0.6620830810436766,1.6388171847866075,2.6058331208530747,3.5632275641122346,4.5110962417872695,5.449533944239479,6.378634497228159,7.298490806128457,8.20919484163121,9.110837674983436,10.003509459082483,5218.946289748603,7423.9307202937825,9606.976324097239,11768.30135194596,13908.121867592672,16026.651892658017,18124.103243629546,20200.685635611822,22256.60668832987,24292.072048574868
