,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,COMP-slippagemap_01,COMP-slippagemap_2,COMP-slippagemap_3,COMP-slippagemap_4,COMP-slippagemap_5,COMP-slippagemap_6,COMP-slippagemap_7,COMP-slippagemap_8,COMP-slippagemap_9,COMP-slippagemap_10,COMP-slippagemap_11,COMP-slippagemap_12,COMP-slippagemap_13,COMP-slippagemap_14,COMP-slippagemap_15,COMP-slippagemap_16,COMP-slippagemap_17,COMP-slippagemap_18,COMP-slippagemap_19,COMP-slippagemap_20
0,0,12728244.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,16275021.0,1.0,1.0,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565
2,2,16329583.0,1.0,1.0,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.0698951638792865,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565,0.06989516300336565
3,3,16586418.0,0.9977027577014944,1.0023025317718857,0.04807384468048198,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.08296901074515016,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369,0.05683592785759369
