,index,blocknum,p0vs1,p1vs0,YFI-slippagemap_01,YFI-slippagemap_2,YFI-slippagemap_3,YFI-slippagemap_4,YFI-slippagemap_5,YFI-slippagemap_6,YFI-slippagemap_7,YFI-slippagemap_8,YFI-slippagemap_9,YFI-slippagemap_10,YFI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
115,115,13017266.0,11.991232926032039,0.08339426030404909,0.002971093979830169,0.006744585770753556,0.010480532697044645,0.014179308231617827,0.017841282026726652,0.02146682048998552,0.025056285954753905,0.0286100375017785,0.03212843041157563,0.035611816299141126,0.03906054379994558,0.100617441056696,0.14522383944435147,0.1456373819510306,0.1460468098599455,0.14645216407477912,0.14685348516422098,0.1472508132449125,0.14764418802311458,0.14803364885981857,0.14841923469066745
116,116,13036053.0,12.259175638904486,0.08157155337806733,0.002555927012941884,0.0062918739392329726,0.009990649473806157,0.01365262326891498,0.01727816173217385,0.020867627196942237,0.024421378743966826,0.02793977165376396,0.031423157541329454,0.034871885042133906,0.04213834068523299,0.10635114906914357,0.15140582658340965,0.19601222497106513,0.19642576747774423,0.19683519538665914,0.1972405496014928,0.19764187069093464,0.19803919877162615,0.19843257354982824,0.19882203438653223
117,117,13043151.0,12.788835624596521,0.0781932014261501,0.0020842091128831495,0.005746182907991974,0.009371721371250842,0.012961186836019229,0.01651493838304382,0.02003333129284095,0.023516717180406446,0.0269654446812109,0.034231900324309984,0.04142605715634382,0.04854863443222213,0.1138788886730667,0.15984368663799398,0.2053511490744721,0.25040582658873817,0.2950122249763937,0.29542576748307275,0.29583519539198766,0.2962405496068213,0.29664187069626313,0.29703919877695467
118,118,13049083.0,12.565732340206377,0.07958151366954679,0.001652321070076811,0.005351096604649994,0.009013070399758818,0.012638608863017686,0.016228074327786075,0.019781825874810664,0.023300218784607796,0.026783604672173292,0.03023233217297774,0.03749878781607683,0.04469294464811067,0.11842929475388439,0.16393675719036252,0.2089914347046286,0.25359783309228406,0.2540113755989632,0.2544208035078781,0.2548261577227117,0.2552274788121536,0.25562480689284506,0.2560181816710472
119,119,13055563.0,12.348990556012126,0.08097827878839445,0.001179307513225225,0.004915254439516314,0.008614029974089497,0.012276003769198322,0.01590154223245719,0.019491007697225577,0.023044759244250167,0.0265631521540473,0.030046538041612794,0.033495265542417246,0.04076172118551633,0.12328958025853863,0.1683442577728047,0.2129506561604602,0.2133641986671393,0.2137736265760542,0.21417898079088785,0.21458030188032967,0.21497762996102118,0.2153710047392233,0.21576046557592726
120,120,13064373.0,12.02244913434187,0.0831777276681106,0.002489693422028206,0.006263185212951592,0.009999132139242682,0.013697907673815865,0.017359881468924688,0.020985419932183558,0.024574885396951945,0.028128636943976534,0.03164702985377367,0.03513041574133916,0.038579143242143614,0.10639784047088895,0.15100423885854442,0.15141778136522355,0.15182720927413845,0.15223256348897207,0.15263388457841393,0.15303121265910544,0.15342458743730752,0.15381404827401152,0.1541996341048604
121,121,13068403.0,12.02244913434187,0.0831777276681106,0.002489693422028206,0.006263185212951592,0.009999132139242682,0.013697907673815865,0.017359881468924688,0.020985419932183558,0.024574885396951945,0.028128636943976534,0.03164702985377367,0.03513041574133916,0.038579143242143614,0.10639784047088895,0.15100423885854442,0.15141778136522355,0.15182720927413845,0.15223256348897207,0.15263388457841393,0.15303121265910544,0.15342458743730752,0.15381404827401152,0.1541996341048604
122,122,13079404.0,12.027258835390644,0.08314446489315287,0.002407366297552687,0.006180858088476074,0.009916805014767162,0.013615580549340346,0.01727755434444917,0.020903092807708037,0.024492558272476424,0.028046309819501018,0.03156470272929815,0.03504808861686364,0.038496816117668094,0.10738784047094223,0.1519942388585977,0.15240778136527683,0.15281720927419173,0.15322256348902535,0.1536238845784672,0.15402121265915872,0.15441458743736083,0.1548040482740648,0.1551896341049137
123,123,13087899.0,11.823351282534794,0.08457838865679132,0.001877358494834659,0.005688772817223284,0.00946226460814667,0.01319821153443776,0.01689698706901094,0.020558960864119766,0.024184499327378636,0.027773964792147023,0.03132771633917161,0.03484610924896874,0.03832949513653424,0.11286260127055212,0.11327614377723123,0.11368557168614614,0.11409092590097977,0.11449224699042161,0.11488957507111314,0.11528294984931522,0.11567241068601922,0.1160579965168681,0.11643974589558653
124,124,13129384.0,11.823351282534794,0.08457838865679132,0.0018800979699082174,0.005691512292296842,0.009465004083220228,0.013200951009511318,0.0168997265440845,0.020561700339193325,0.024187238802452195,0.027776704267220582,0.03133045581424517,0.0348488487240423,0.0383322346116078,0.11283021101926957,0.11324375352594869,0.1136531814348636,0.11405853564969723,0.11445985673913907,0.1148571848198306,0.11525055959803268,0.11564002043473666,0.11602560626558556,0.11640735564430399
125,125,13141559.0,5.627771938399925,0.177690213986233,3.158233966380265e-05,8.325166659449567e-05,0.00013440690008577225,0.00018505315609021773,0.00023519549852703863,0.00028483894106284775,0.00033398844776714483,0.0003826489328490368,0.0004308252621682378,0.00047852225268376047,0.0005257446742967867,0.0006954676923755113,0.0009811209841581246,0.0012639321209619101,0.001543929380695932,0.0018211407589058242,0.002095593976225558,0.002367316472796673,0.002636335420277724,0.002902677717901996,0.003166369994846205
126,126,13151441.0,5.730556868987245,0.1745031107555746,3.618637064163596e-05,8.734160413291254e-05,0.00013798786013735802,0.00018813020257417892,0.00023777364510998807,0.0002869231518142851,0.0003355836368961771,0.0003837599662153781,0.00043145695673090076,0.00047867937834392696,0.0005254319520838361,0.0006742436790221521,0.0009627676923898984,0.0012484209841725116,0.0015312321209762973,0.0018112293807103189,0.002088440758920211,0.0023628939762399452,0.0026346164728110596,0.002903635420292111,0.0031699777179163826
127,127,13191556.0,5.738011064390634,0.174276415430056,3.284642493188173e-05,8.40016584231583e-05,0.0001346479144276038,0.0001847902568644247,0.00023443369940023384,0.0002835832061045309,0.0003322436911864229,0.00038042002050562386,0.00042811701102114655,0.0004753394326341727,0.0005220920063740819,0.0006933971640000597,0.000981921177367806,0.0012675744691504193,0.0015503856059542048,0.0018303828656882266,0.0021075942438981187,0.002382047461217853,0.0026537699577889673,0.0029227889052700186,0.0031891312028942903
128,128,13198006.0,5.745474956064454,0.1740500146022709,2.957392050280487e-05,8.072915399408145e-05,0.00013137540999852692,0.00018151775243534782,0.00023116119497115697,0.00028031070167545405,0.00032897118675734603,0.000377147516076547,0.0004248445065920697,0.0004720669282050959,0.000518819501945005,0.0007121878937236938,0.00100071190709144,0.0012863651988740533,0.0015691763356778389,0.0018491735954118606,0.002126384973621753,0.0024008381909414868,0.0026725606875126016,0.0029415796349936524,0.003207921932617924
129,129,13204355.0,5.7523733192894895,0.17384129028042916,2.631187082864344e-05,7.746710431992002e-05,0.00012811336032436552,0.0001782557027611864,0.00022789914529699554,0.0002770486520012926,0.0003257091370831846,0.0003738854664023856,0.00042158245691790823,0.00046880487853093444,0.0005155574522708435,0.0007309422771223281,0.0010194662904900742,0.0013051195822726875,0.0015879307190764733,0.0018679279788104948,0.002145139357020387,0.0024195925743401214,0.0026913150709112358,0.002960334018392287,0.0032266763160165588
130,130,13208279.0,7.386839837678999,0.1353758876562034,2.3422822039116e-07,4.560512249803649e-05,9.052459145531886e-05,0.0001349971264951994,0.0001790271742892126,0.00022261913780036228,0.00026577737552369127,0.0003085062028013274,0.0003508098926162131,0.00039269267430442435,0.00043415873632198616,0.0009939405873357308,0.001319248553033122,0.001641319808180248,0.0019601865613308673,0.0022758806946798103,0.0025884337763920438,0.0028978770570432318,0.003204241479253684,0.003507557675988771,0.0038078559746914636
131,131,13210826.0,7.397927856979367,0.1351729861837701,4.226851489775608e-05,8.718798385503844e-05,0.00013166051889491897,0.00017569056668893218,0.00021928253020008187,0.00026244076792341086,0.00030516959520104697,0.0003474732850159327,0.00038935606670414393,0.00043082212872170574,0.0004718756168896315,0.0006900308202621746,0.0010186080189868495,0.0013439159846842408,0.0016659872398313669,0.001984853992981986,0.0023005481263309287,0.0026131012080431626,0.00292254448869435,0.003228908910904803,0.0035322251076398896
132,132,13217239.0,7.409032519956151,0.13497038882020163,3.892288673569715e-05,8.384235569297952e-05,0.00012831489073286003,0.00017234493852687327,0.00021593690203802293,0.00025909513976135194,0.00030182396703898806,0.00034412765685387376,0.000386010438542085,0.00042747650055964683,0.0004685299887275726,0.0007148012370871428,0.0010433784358118178,0.001368686401509209,0.001690757656656335,0.002009624409806954,0.0023253185431558973,0.0026378716248681307,0.0029473149055193183,0.003253679327729771,0.003556995524464858
133,133,13219201.0,7.849870044903521,0.12739064395712432,4.253725204147306e-05,8.612921555262274e-05,0.00012928745327595172,0.00017201628055358784,0.00021431997036847354,0.0002562027520566848,0.0002976688140742466,0.0003387223022421724,0.0003793673216803207,0.0004196079366879235,0.0004594481707902872,0.0006991240297398136,0.0010377073850071303,0.0013729219492296277,0.001704801237140428,0.002033378435865103,0.0023586864015624942,0.00268075765670962,0.0029996244098602397,0.0033153185432091823,0.003627871624921416
134,134,13223734.0,7.861653095907185,0.12719971077337475,3.921462810768789e-05,8.280659161883756e-05,0.00012596482934216656,0.00016869365661980267,0.00021099734643468838,0.00025288012812289964,0.00029434619014046144,0.0003353996783083872,0.00037604469774653554,0.00041628531275413836,0.000456125546856502,0.000725227753183428,0.0010638111084507447,0.0013990256726732423,0.0017309049605840426,0.0020594821593087173,0.0023847901250061087,0.002706861380153235,0.003025728133303854,0.0033414222666527968,0.0036539753483650302
135,135,13229923.0,7.861653095907185,0.12719971077337475,0.008704346389729242,0.018380316009216635,0.027960012893820965,0.037444394906321586,0.04683441050716408,0.05613099846863779,0.06533508848901701,0.07444760080301809,0.08346944661105121,0.09240152805270192,0.10124473821709698,0.1609764998361938,0.23613077129709548,0.31053728291470095,0.3842034738478224,0.457136710537265,0.5293442859602008,0.6008334190275076,0.6716112589695151,0.7416848825756982,0.8110612969313216
136,136,13232898.0,10.447708612339305,0.09571476742938125,0.005700606309540045,0.014112548825314248,0.0224407957094985,0.030686178987050675,0.03884952342728925,0.050783639841340274,0.06259901588633615,0.07429683305160559,0.08587826013120034,0.09734445624275691,0.10869656763213031,0.20462636151629227,0.2910737458596013,0.37666100746676573,0.4613967039855263,0.5452893078651068,0.6283472079557539,0.710578709573127,0.7919920343146066,0.8725953238537842,0.9523966365515216
137,137,13234438.0,10.211186425675855,0.09793181304432137,0.007017006280165709,0.015513486309011882,0.023925428824786085,0.032253675708970336,0.040499058986522514,0.048662403426761085,0.060596519840812116,0.07241189588580799,0.08410971305107742,0.09569114013067218,0.10715733624222874,0.18971413743660853,0.275301399043773,0.36003709556253355,0.443929699442114,0.5269875995327612,0.6092191011501342,0.6906324258916139,0.7712357154307914,0.8510370281285289,0.9300443443120334
138,138,13235741.0,10.170425294603332,0.09832430513310232,0.00013054975193022773,0.008712416627113473,0.017208896655959646,0.02562083917173385,0.0339490860559181,0.04219446933347028,0.05035781377370885,0.06229193018775988,0.07410730623275576,0.0858051233980252,0.09738655047761993,0.2580227187879679,0.34275841530672846,0.426651019186309,0.509708919276956,0.5919404208943292,0.6733537456358089,0.7539570351749864,0.8337583478727238,0.9127656640562283,0.9909868835616064
139,139,13236534.0,10.166358141324649,0.09836364075500716,0.0003223683205580794,0.008904235195741324,0.017400715224587495,0.025812657740361702,0.034140904624545956,0.04238628790209813,0.050549632342336705,0.06248374875638773,0.0742991248013836,0.08599694196665304,0.0975783690462478,0.25607208629726647,0.340807782816027,0.42470038669560756,0.5077582867862547,0.5899897884036277,0.6714031131451074,0.752006402684285,0.8318077153820224,0.9108150315655269,0.989036251070905
140,140,13238749.0,9.796115236083041,0.10208128180409688,0.007816957394367864,0.016485068719688148,0.025066935594871394,0.03356341562371756,0.04197535813949177,0.05030360502367602,0.0585489883012282,0.06671233274146678,0.0786464491555178,0.09046182520051367,0.10215964236578311,0.1795048267959284,0.2633974306755089,0.34645533076615603,0.4286868323835291,0.5101001571250088,0.5907034466641863,0.6705047593619238,0.7495120755454282,0.8277332950508063,0.905176238748945
141,141,13262083.0,9.796115236083041,0.10208128180409688,0.007816957394367864,0.016485068719688148,0.025066935594871394,0.03356341562371756,0.04197535813949177,0.05030360502367602,0.0585489883012282,0.06671233274146678,0.07479445457073547,0.08279616205716886,0.09071825533882184,0.1795048267959284,0.2633974306755089,0.34645533076615603,0.4286868323835291,0.5101001571250088,0.5907034466641863,0.6705047593619238,0.7495120755454282,0.8277332950508063,0.905176238748945
142,142,13275445.0,9.796115236083041,0.10208128180409688,0.007813611766205805,0.01648172309152609,0.025063589966709335,0.033560069995555504,0.04197201251132971,0.05030025939551396,0.05854564267306614,0.06670898711330471,0.07479110894257342,0.08279281642900681,0.09071490971065979,0.17953760218693482,0.26343020606651535,0.34648810615716247,0.42871960777453555,0.5101329325160152,0.5907362220551927,0.6705375347529302,0.7495448509364346,0.8277660704418127,0.9052090141399515
143,143,13281872.0,9.796115236083041,0.10208128180409688,0.007810265468884658,0.01647837679420494,0.025060243669388187,0.033556723698234356,0.04196866621400856,0.050296913098192814,0.05854229637574499,0.06670564081598357,0.07478776264525226,0.08278947013168565,0.09071156341333864,0.17957038438291814,0.26346298826249864,0.34652088835314576,0.42875238997051884,0.5101657147119986,0.5907690042511761,0.6705703169489134,0.749577633132418,0.8277988526377961,0.9052417963359347
144,144,13288400.0,9.796115236083041,0.10208128180409688,0.007806937524763568,0.01647504885008385,0.025056915725267095,0.033553395754113265,0.04196533826988747,0.05029358515407172,0.0585389684316239,0.06670231287186247,0.07478443470113118,0.08278614218756457,0.09070823546921755,0.17960298702826058,0.2634955909078411,0.3465534909984882,0.4287849926158613,0.510198317357341,0.5908016068965185,0.6706029195942559,0.7496102357777604,0.8278314552831385,0.9052743989812772
145,145,13292169.0,9.796115236083041,0.10208128180409688,3.517164161283815e-05,7.422302431281454e-05,0.00011288586043076765,0.0001511640136242972,0.00018906131029077292,0.00022658154325595672,0.0002637284609402169,0.00030050577907597605,0.0003369171749080381,0.0003729662898280569,0.00040865672860023345,0.00080914338974994,0.0011870944862280384,0.0015612850937276965,0.0019317526291726351,0.002298534132320843,0.002661666282859429,0.0030211853851368426,0.0033771273919460444,0.0037295278934532756,0.004078422124072423
146,146,13294844.0,9.811800781286664,0.10191809050049483,3.194624379446073e-05,7.099762649443714e-05,0.00010966046261239024,0.0001479386158059198,0.0001858359124723955,0.00022335614543757932,0.00026050306312183944,0.00029728038125759865,0.0003336917770896607,0.00036974089200967947,0.00040543133078185605,0.000840767303375556,0.0012187183998536542,0.0015929090073533126,0.001963376542798251,0.002330158045946459,0.002693290196485045,0.0030528092987624584,0.0034087513055716602,0.0037611518070788915,0.004110046037698039
147,147,13301243.0,9.828494193338273,0.10174498558261319,2.866784384780817e-05,6.771922654778455e-05,0.00010638206266573767,0.00014466021585926724,0.00018255751252574295,0.00022007774549092675,0.0002572246631751869,0.0002940019813109461,0.0003304133771430081,0.0003664624920630269,0.0004021529308352035,0.0008729637623486892,0.0012509148588267876,0.0016251054663264457,0.0019955730017713843,0.0023623545049195924,0.0027254866554581782,0.0030850057577355918,0.0034409477645447935,0.003793348266052025,0.004142242496671172
148,148,13378068.0,9.845216006904764,0.10157217467840911,2.53914102528435e-05,6.444279295281989e-05,0.000103105629070773,0.00014138378226430257,0.00017928107893077827,0.00021680131189596207,0.0002539482295802222,0.0002907255477159814,0.0003271369435480434,0.00036318605846806225,0.0003988764972402388,0.0009051943027942932,0.0012831453992723915,0.0016573360067720499,0.0020278035422169882,0.0023945850453651963,0.002757717195903782,0.0031172362981811957,0.0034731783049903975,0.0038255788064976287,0.004174473037116776
149,149,13610717.0,9.834392764324988,0.10168395995201417,2.743740601319425e-05,6.648878871317065e-05,0.00010515162483112375,0.00014342977802465331,0.00018132707469112902,0.00021884730765631285,0.00025599422534057297,0.0002927715434763321,0.00032918293930839416,0.000365232054228413,0.0004009224930005895,0.0008850614123457365,0.0012630125088238348,0.001637203116323493,0.0020076706517684314,0.0023744521549166394,0.0027375843054552253,0.003097103407732639,0.003453045414541841,0.003805445916049072,0.0041543401466682195
150,150,13632709.0,8.524913292438459,0.11730324587430037,3.56668616289655e-05,7.754964331717703e-05,0.00011901570533473905,0.00016006919350266521,0.00020071421294081388,0.00024095482794841708,0.0002807950620507811,0.00032023889877419334,0.0003592902814741697,0.0003979531175921228,0.0004362312707856524,0.0007719525619867646,0.001124353063493996,0.0014732472941131431,0.0018186701429547469,0.002160656147757388,0.0024992395030247064,0.0028344540672472058,0.003166333355158008,0.003494910553882685,0.003820218519580078
151,151,13781716.0,4.942741344526922,0.2023168784883506,5.46836397526353e-06,6.088394543846597e-05,0.00011574816024785188,0.00017006649400537967,0.00022384437794126965,0.00027708719007797547,0.00032980025330002147,0.0003819888391581793,0.0004336581660888726,0.00048481339958014947,0.0005354596555845952,0.0007881384083776438,0.001054480706001917,0.001318172982946128,0.0015792416104097083,0.0018377126912191319,0.002093612070591624,0.002346965332995018,0.0025977978148696906,0.002846134597022702,0.003092000509765811
152,152,13829517.0,8.412288193815872,0.1188737210328969,2.158697165257572e-05,6.389066146746166e-05,0.00010577344315567317,0.00014723950517323518,0.00018829299334116137,0.00022893801277931004,0.00026917862778691324,0.0003090188618892772,0.00034846269861268947,0.00038751408131266585,0.00042617691743061895,0.0008853308618459478,0.0012342250924650953,0.0015796479413066988,0.0019216339461093398,0.0022602173013766586,0.002595431865599158,0.00292731115350996,0.003255888352234637,0.00358119631793203,0.003903267573079158
153,153,13875971.0,8.412288193815872,0.1188737210328969,0.0026015734523617104,0.0076998409690200754,0.012747382361335345,0.017744702404881237,0.02269230073703445,0.027590672090035066,0.03244030627658839,0.03724168819549312,0.04199529792502992,0.046701610702262565,0.05136109743603408,0.10669645116526158,0.14874375556113484,0.19037270323607391,0.23158745653694454,0.2723921364453423,0.31279082344793535,0.3527875566031592,0.3923863354875286,0.4315911197908031,0.4704058289887747
154,154,13876607.0,7.745388599280572,0.12910908047827124,2.9753062180216516,7.609961303233805,12.198503116917756,16.741390439434333,21.239077508817317,25.692014104322357,30.100645410884155,34.46541231035471,38.78675119677413,43.06509417993062,47.30086907278481,84.80354544017244,120.08862829947877,155.02263601594373,189.60906190579115,223.8513644472941,257.75296699498085,291.31725985944485,324.54759899835136,357.4473073142096,390.0196742797018
155,155,13877523.0,7.671392318887879,0.1303544335150063,0.5467764619888547,5.228008279840377,9.86266336505253,14.451205178736481,18.994092501253057,23.49177957063604,27.944716166141085,32.35334747270288,36.71811437217343,41.03945325859285,45.31779624174934,102.72288684772015,137.6568945641851,172.24332045403256,206.4856229955355,240.38722554322226,273.95151840768625,307.1818575465927,340.081565862451,372.6539328279432,404.90221550000564
156,156,13878283.0,7.6683245289461555,0.13040658311019973,0.6547457373271427,5.335977555178665,9.970632640390818,14.55917445407477,19.102061776591345,23.59974884597433,28.052685441479372,32.46131674804117,36.826083647511716,41.14742253393114,45.42576551708763,101.89473826482592,136.8287459812909,171.4151718711383,205.65747441264125,239.559076960328,273.123369824792,306.3537089636985,339.25341727955674,371.82578424504896,404.0740669171114
157,157,13881280.0,7.688287114725245,0.13006798329431754,0.031074930406098922,4.712306748257621,9.346961833469775,13.935503647153725,18.478390969670304,22.976078039053288,27.429014634558328,31.837645941120126,36.202412840590675,40.523751727010094,44.802094710166585,106.68367640287383,141.61768411933878,176.20411000918622,210.44641255068916,244.34801509837592,277.9123079628399,311.1426471017464,344.04235541760465,376.6147223830969,408.8630050551593
158,158,13883235.0,7.7795416831787065,0.12854227674648847,1.9412150616221748,6.575870146834328,11.16441196051828,15.707299283034857,20.20498635241784,24.65792294792288,29.06655425448468,33.43132115395523,37.75266004037465,42.03100302353114,46.26677791638534,92.83121387756455,128.11629673687088,163.05030445333583,197.63673034318327,231.8790328846862,265.78063543237295,299.34492829683694,332.57526743574346,365.4749757516017,398.0473427170939
159,159,13883972.0,7.713699098338575,0.12963948778030326,3.9501239621784676,8.58477904739062,13.173320861074572,17.71620818359115,22.213895252974133,26.666831848479173,31.07546315504097,35.440230054511524,39.76156894093094,44.039911924087434,48.27568681694163,77.26837979424465,112.55346265355098,147.48747037001596,182.07389625986337,216.3161988013663,250.21780134905308,283.78209421351704,317.01243335242356,349.9121416682818,382.484508633774
160,160,13885633.0,7.716013439486763,0.12960060371104223,3.876541375502405,8.511196460714558,13.09973827439851,17.642625596915085,22.14031266629807,26.593249261803113,31.00188056836491,35.366647467835456,39.68798635425488,43.96632933741137,48.20210423026557,77.83606856427521,113.12115142358154,148.0551591400465,182.64158502989395,216.88388757139685,250.78549011908362,284.3497829835476,317.5801221224541,350.4798304383124,383.05219740380454
161,161,13886234.0,7.907380879902192,0.12646412449179623,2.78066998847637,7.36921180216032,11.912099124676898,16.40978619405988,20.862722789564923,25.27135409612672,29.63612099559727,33.95745988201669,38.235802865173184,42.47157775802738,46.6652080816281,86.96040636674613,122.60009216947718,157.8851750287835,192.81918274524847,227.4056086350959,261.6479111765988,295.5495137242856,329.1138065887496,362.3441457276561,395.2438540435143
162,162,13886740.0,8.156336109840531,0.12260406958873493,0.22969003892799839,4.772577361444577,9.27026443082756,13.723201026332601,18.131832332894398,22.49659923236495,26.81793811878437,31.09628110194086,35.332055994795056,39.52568631839578,43.67759138344765,108.30418685335836,144.3020395844074,179.94172538713843,215.22680824644476,250.16081596290974,284.74724185275716,318.9895443942601,352.89114694194683,386.4554398064108,419.68577894531734
163,163,13887253.0,8.45614382550469,0.11825721281890766,1.1072359337353341,5.5601725292403765,9.968803835802174,14.333570735272723,18.65490962169214,22.933252604848633,27.16902749770283,31.362657821303554,35.51456288635542,39.625157775139975,43.69485378957762,103.0177272673282,139.74274804643505,176.10236705983698,212.10021979088603,247.73990559361707,283.02498845292337,317.95899616938834,352.54542205923576,386.7877246007387,420.6893271484255
164,164,13887792.0,8.306963567236274,0.12038093003611186,0.6239176516080659,5.12160472099105,9.574541316496092,13.98317262305789,18.34793952252844,22.669278408947857,26.94762139210435,31.183396284958548,35.37702660855927,39.52893167361114,43.639526562395694,106.09576467021095,142.45538368361287,178.45323641466192,214.09292221739295,249.37800507669928,284.31201279316423,318.89843868301165,353.1407412245146,387.0423437722014,420.60663663666537
165,165,13888537.0,8.221023108046042,0.12163936128841246,2.9814905832291196,7.479177652612103,11.932114248117145,16.340745554678943,20.705512454149492,25.02685134056891,29.305194323725402,33.540969216579605,37.73459954018033,41.88650460523219,45.997099494016744,86.61215677687679,122.9717757902787,158.96962852132773,194.60931432405877,229.8943971833651,264.82840489983005,299.4148307896775,333.65713333118043,367.5587358788672,401.1230287433312
166,166,13889107.0,8.1124127906668,0.12326788907370244,1.4717739143056947,6.014661236822272,10.512348306205256,14.965284901710298,19.373916208272096,23.738683107742645,28.060021994162064,32.338364977318555,36.57413987017276,40.76777019377348,44.91967525882534,98.19985381920388,134.19770655025292,169.83739235298398,205.12247521229028,240.05648292875526,274.6429088186027,308.88521136010564,342.7868139077924,376.35110677225634,409.58144591116286
167,167,13890000.0,8.078413804713469,0.12378667696083301,2.438380562609577,6.9812678851261545,11.478954954509138,15.93189155001418,20.340522856575976,24.705289756046525,29.026628642465948,33.304971625622436,37.54074651847664,41.73437684207736,45.886281907129224,90.37435972810836,126.3722124591574,162.01189826188843,197.29698112119476,232.23098883765974,266.8174147275072,301.0597172690101,334.96131981669686,368.52561268116085,401.75595182006737
168,168,13890509.0,7.908171617990182,0.12645147934386183,2.767596931860859,7.3561387455448095,11.899026068061387,16.39671313744437,20.849649732949413,25.25828103951121,29.62304793898176,33.94438682540118,38.22272980855767,42.45850470141187,46.65213502501259,87.06379083070328,122.70347663343433,157.98855949274065,192.92256720920562,227.50899309905304,261.751295640556,295.6528981882428,329.2171910527067,362.4475301916132,395.3472385074715
169,169,13891170.0,7.756239194443286,0.1289284632578658,2.6467658339718576,7.281420919184011,11.869962732867961,16.41285005538454,20.910537124767522,25.363473720272566,29.77210502683436,34.13687192630491,38.45821081272433,42.73655379588082,46.97232868873502,87.35016911129213,122.63525197059846,157.5692596870634,192.15568557691086,226.3979881184138,260.2995906661005,293.8638835305645,327.09422266947104,359.99393098532926,392.5662979508215
170,170,13892725.0,7.633896311531958,0.13099470561178236,1.708597802372002,6.389829620223525,11.024484705435677,15.613026519119629,20.155913841636206,24.65360091101919,29.10653750652423,33.51516881308603,37.87993571255658,42.201274598976,46.47961758213249,93.83134478685163,128.7653525033166,163.35177839316404,197.59408093466695,231.4956834823537,265.0599763468177,298.2903154857242,331.19002380158247,363.76239076707463,396.0106734391371
171,171,13893448.0,7.714470468248408,0.1296265251277905,3.920038731141976,8.55469381635413,13.14323563003808,17.68612295255466,22.183810021937642,26.636746617442682,31.04537792400448,35.41014482347503,39.73148370989445,44.00982669305094,48.24560158590514,77.50046549605943,112.78554835536576,147.7195560718307,182.30598196167816,216.5482845031811,250.44988705086786,284.01417991533185,317.2445190542383,350.1442273700966,382.7165943355888
172,172,13894433.0,7.721416269527312,0.12950991956572985,3.7172617206508773,8.35191680586303,12.94045861954698,17.483345942063558,21.98103301144654,26.433969606951585,30.842600913513383,35.20736781298393,39.52870669940335,43.80704968255984,48.04282457541404,79.06551862739033,114.35060148669665,149.2846092031616,183.87103509300906,218.113337634512,252.01494018219873,285.57923304666275,318.8095721855692,351.7092805014275,384.28164746691965
173,173,13895674.0,7.753912787981754,0.128967145664826,2.7201387376932815,7.354793822905435,11.943335636589385,16.486222959105962,20.983910028488946,25.43684662399399,29.845477930555784,34.21024483002633,38.53158371644575,42.809926699602244,47.045701592456446,86.78112206210791,122.06620492141423,157.0002126378792,191.58663852772662,225.82894106922956,259.73054361691635,293.2948364813803,326.5251756202868,359.4248839361451,391.99725090163724
174,174,13896231.0,7.74926206819653,0.12904454529987627,2.8572444883839574,7.491899573596111,12.080441387280061,16.62332870979664,21.121015779179622,25.573952374684666,29.98258368124646,34.34735058071701,38.66868946713643,42.94703245029292,47.18280734314712,85.71826942514306,121.00335228444939,155.93736000091437,190.5237858907618,224.76608843226472,258.6676909799515,292.2319838444155,325.462322983322,358.3620312991802,390.93439826467244
175,175,13896799.0,7.672159458119768,0.13034139937506878,0.5249365433318243,5.206168361183346,9.8408234463955,14.42936526007945,18.972252582596028,23.46993965197901,27.922876247484055,32.33150755404585,36.6962744535164,41.01761333993582,45.29595632309231,102.890450093977,137.82445781044197,172.4108837002894,206.65318624179233,240.5547887894791,274.11908165394306,307.34942079284957,340.2491291087078,372.8214960742,405.06977874626244
176,176,13898128.0,7.689055943436718,0.13005497779653788,0.009385485366222917,4.690617303217746,9.325272388429898,13.91381420211385,18.456701524630425,22.95438859401341,27.407325189518453,31.81595649608025,36.1807233955508,40.50206228197022,44.78040526512671,106.85045009419014,141.78445781065508,176.37088370050253,210.61318624200547,244.51478878969223,278.0790816541562,311.3094207930627,344.20912910892093,376.78149607441316,409.0297787464756
177,177,13900156.0,7.661426486351249,0.13052399599232462,0.8631712803732724,5.5444030982247945,10.179058183436949,14.767599997120898,19.310487319637478,23.80817438902046,28.2611109845255,32.669742291087296,37.03450919055785,41.35584807697727,45.63419106013376,100.29714065618552,135.23114837265047,169.8175742624979,204.05987680400085,237.96147935168761,271.5257722161516,304.75611135505807,337.65581967091634,370.22818663640857,402.476469308471
178,178,13900766.0,7.666791094059432,0.1304326657308876,0.6986028442194299,5.3798346620709525,10.014489747283106,14.603031560967056,19.145918883483635,23.64360595286662,28.09654254837166,32.50517385493345,36.869940754404006,41.191279640823424,45.469622623979916,101.55845280081843,136.4924605172834,171.07888640713082,205.32118894863376,239.22279149632053,272.7870843607845,306.017423499691,338.9171318155492,371.48949878104145,403.7377814531039
