,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
32,32,15724589.0,0.0002157958042423847,4634.010394737735,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.24411408899224438,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913,0.005380753616438913
33,33,15725407.0,0.00021590372372624434,4631.694084479768,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.1594266678925651,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154,0.005399034687247154
34,34,15726054.0,0.00021596850132068982,4630.304854109759,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.12385401577922901,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166,0.005406716511311166
35,35,15730091.0,0.00021596850132068982,4630.304854109759,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.12385355280210944,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166,0.005406716611301166
36,36,15732011.0,0.00021601169718063896,4629.378932029565,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.08811599120217901,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479,0.005414435790407479
37,37,15744245.0,0.00021609811482107712,4627.5276433020745,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.016604345210075117,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138,0.005429887286041138
38,38,15760801.0,0.00021609811482107712,4627.5276433020745,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.016558078952874956,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139,0.005429897285041139
39,39,15796807.0,0.00021609811482107712,4627.5276433020745,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.008279039476437476,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929,0.005361840432853929
40,40,15825036.0,0.00021609811482107712,4627.5276433020745,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.008274963282868312,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439,0.005361841313795439
41,41,15831539.0,0.00021609811482107712,4627.5276433020745,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.008137552645871547,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441,0.005361871010825441
42,42,15854623.0,0.00021609811482107712,4627.5276433020745,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.008132926029261429,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441,0.005361872010725441
43,43,15891398.0,0.00021609811482107712,4627.5276433020745,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.008129936871484262,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942,0.00536187265673942
44,44,16006501.0,0.00021609811482107712,4627.5276433020745,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.012549883895896289,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684,0.005362920318675684
45,45,16037302.0,0.00021609811482107712,4627.5276433020745,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.01245735162269034,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686,0.005362940316675686
46,46,16038562.0,0.00021609811482107712,4627.5276433020745,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.012455975784251833,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948,0.005362940614020948
47,47,16051698.0,0.00021609811482107712,4627.5276433020745,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.012430008506644476,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635,0.0053629462260521635
48,48,16066889.0,0.00021609811482107712,4627.5276433020745,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.012429993506814813,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176,0.0053629462292939176
49,49,16073379.0,0.00021609811482107712,4627.5276433020745,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.012429970952174687,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125,0.0053629462341684125
50,50,16075620.0,0.00021609811482107712,4627.5276433020745,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.01242997094959732,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897,0.00536294623416897
51,51,16086796.0,0.00021609811482107712,4627.5276433020745,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.01242991931370687,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487,0.005362946245328487
52,52,16115340.0,0.00021633594163700674,4622.4404157396775,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.002092639890311755,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796,0.005363475412233796
53,53,16120297.0,0.00021633594163700674,4622.4404157396775,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.0020844069331254385,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215,0.005363477193413215
54,54,16128372.0,0.00021633594163700674,4622.4404157396775,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0020519937215112945,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744,0.0053634842059939744
55,55,16130603.0,0.0002157958042423847,4634.010394737735,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.13251775354034948,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958,0.00533701213373958
56,56,16137581.0,0.00021534313115983834,4643.751554154521,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.2933803927494564,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385,0.0053022851664769385
57,57,16139767.0,0.0002153646654729543,4643.287225431977,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.287381433299182,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629,0.005303577178748629
58,58,16142116.0,0.00021599009817082192,4629.841869922766,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.05815548978015322,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887,0.005353066847677887
59,59,16143495.0,0.00021599009817082192,4629.841869922766,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.055814707535534504,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814,0.005353572458335814
60,60,16145047.0,0.00021635757523117042,4621.978217917886,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.0017873889429036848,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366,0.005363541456947366
61,61,16150230.0,0.00021679070170777816,4612.743960522553,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,53.36147972958546,0.47811527781964414,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686,0.47918915327686
62,62,16225462.0,0.0002169858914021809,4608.5945659319905,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,10.047586169773242,0.5221985135515816,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197,0.5249492854660197
63,63,16226278.0,0.0002169858914021809,4608.5945659319905,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,10.0474161176845,0.5221985504541752,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132,0.5249493223686132
64,64,16232153.0,0.0002169858914021809,4608.5945659319905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4764383648652211,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924,0.47918913677965924
65,65,16296179.0,0.0002169858914021809,4608.5945659319905,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,538.752961394238,12.37040476663003,23.97518217185138,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203,25.594841606311203
66,66,16300405.0,0.00021676902480529764,4613.205234918605,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,53.53809407645984,0.4781844012709577,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114,0.47915086493500114
