,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,UNI-slippagemap_12,UNI-slippagemap_13,UNI-slippagemap_14,UNI-slippagemap_15,UNI-slippagemap_16,UNI-slippagemap_17,UNI-slippagemap_18,UNI-slippagemap_19,UNI-slippagemap_20,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20
10,10,12496537.0,19.639662626943817,0.050917371596194916,19.42617928693156,42.06286883385138,64.05815926806837,74.75380025400887,96.04906562099546,117.21694763500393,127.75335913212483,148.73159433733156,169.5843442041177,179.96389603291823,179.96389603291823,179.96389603291823,179.96389603291823,179.96389603291823,179.96389603291823,179.96389603291823,179.96389603291823,179.96389603291823,179.96389603291823,179.96389603291823,309.30671136691683,329.2375032812735,339.1581470094126,358.91037511381,378.54445055639366,388.3174016529061,407.775572172772,427.1173490044427,436.74480772988863,455.91329793424546,474.9671272370002,484.4512591494058,503.3343822705793,522.1045506200644,531.4474890882955,550.0494923794779,568.5402246920639,577.7440709812735,596.0691406353761,614.2845950836579
11,11,12497276.0,20.490246758767313,0.04880370704038118,17.49886791890705,38.66674993291552,59.70801226157815,70.18139663524313,91.0341465020293,101.41369833082982,101.41369833082982,101.41369833082982,101.41369833082982,101.41369833082982,101.41369833082982,101.41369833082982,101.41369833082982,101.41369833082982,101.41369833082982,101.41369833082982,101.41369833082982,101.41369833082982,101.41369833082982,101.41369833082982,729.8759865651813,1181.7585502986678,1406.685181010064,1854.5192737518917,1874.570002877816,1884.550346048578,1904.4214385203118,1924.1736666247093,1934.0054287109224,1953.5806931638053,1973.0388636836713,1982.7242581797132,2002.008099240788,2021.1765894451448,2030.7177936415562,2049.714550660305,2068.5976737814785,2077.9968347745275,2096.7107805991945,2115.312783890377
12,12,12497889.0,21.523525478575742,0.046460790124526204,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,15.027123701435888,791.8480220985647,1233.8583072378233,1453.8709396816673,1891.9211656845143,2327.351084798904,2544.0883414453865,2995.970905178873,3445.150442148507,3668.731628632097,3688.7823577580216,3708.713149672378,3718.6337934005173,3738.3860215049144,3758.020096947498,3767.793048044011,3787.2512185638766,3806.5929953955474,3816.220454120993,3835.38894432535,3854.442773628105
13,13,12498464.0,21.560144758525087,0.046381877821325405,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,12.02712370159736,856.4757177093798,1298.4860028486385,1518.4986352924825,1956.5488612953293,2391.978780409719,2608.716037056202,3060.5986007896886,3509.778137759322,3733.359324242912,3753.4100533688365,3773.340845283193,3783.2614890113323,3803.01371711573,3822.6477925583135,3832.420743654826,3851.8789141746915,3871.2206910063624,3880.8481497318085,3900.016639936165,3919.07046923892
14,14,12499674.0,21.562300773000942,0.04637724009731567,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,11.828333405695714,860.7621221620711,1302.7724073013298,1522.785039745174,1960.8352657480207,2396.2651848624105,2613.0024415088933,3064.8850052423795,3514.0645422120133,3737.6457286956033,3757.696457821528,3777.6272497358846,3787.5478934640237,3807.300121568421,3826.934197011005,3836.7071481075172,3856.165318627383,3875.5070954590537,3885.1345541845,3904.3030443888565,3923.3568736916113
15,15,12501872.0,21.57739891237996,0.04634478901098007,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,10.607672869398808,887.0933264550551,1329.1036115943139,1549.116244038158,1987.1664700410047,2422.5963891553943,2639.333645801877,3091.2162095353638,3540.3957465049975,3763.9769329885876,3784.0276621145117,3803.958454028869,3813.8790977570075,3833.631325861405,3853.2654013039887,3863.038352400501,3882.496522920367,3901.838299752038,3911.4657584774836,3930.6342486818407,3949.688077984595
16,16,12506362.0,21.57739891237996,0.04634478901098007,11.103608087111473,12.06979179887077,13.030196009632208,13.50824165829151,14.460041455720017,15.406147825881513,15.877076641503214,16.81470672122505,17.74672811514876,18.210646048843824,19.134317308636117,20.052463385885467,20.509474844658218,21.41939511815328,22.323872451254967,22.774080239918383,23.670454235371537,24.561466336671515,25.00497172194874,25.888001103667527,928.5671565215995,1391.2425271787338,1621.541300052619,2080.0714689115953,2535.8588249863164,2762.7290900583794,3234.786704688909,3704.0206114164725,3937.5839529530467,3977.5093801062094,4017.195985799398,4036.950177080561,4076.2812228167054,4115.377000525309,4134.837103179169,4173.582615362078,4212.096362022152,4231.266757253111,4269.4354519915305,4307.3758315676705
17,17,12507115.0,23.239251184446413,0.043030646386286356,0.7785170466879703,1.7077466988310226,2.6314179586233157,3.0911795554607218,4.006575494645415,4.916495768140478,5.36941274934972,6.271180889905582,7.167554885358736,7.6137291554978805,8.502072371935936,9.385101753654725,9.824633682562958,10.699751840827643,11.569635282991866,12.00262377249767,12.864713769200714,13.72164698711334,14.14818941718605,14.99744522655566,36.10181130866698,57.58871521997678,68.28391981325912,89.57831854246028,110.74533909379959,121.2813216832054,366.26723983464575,833.125247998681,1065.5059789716945,1528.1813496288287,1988.0890969818672,2217.01029136169,2672.7976474364114,3136.050758330894,3371.725527139004,3840.9594338665675,4094.5154323533216,4114.448202556305,4154.134808249493,4193.584019016771
18,18,12508122.0,26.494473284046364,0.03774372071031695,0.7907820530159063,1.6606654951801294,2.5253455162261202,2.9557439813889763,3.812677199301603,4.66448444816824,5.088475438743923,5.932651180292914,6.771777302735506,7.189456208099927,8.021064447255565,8.847698230349271,9.259159013412052,10.078386845819711,10.892714259183208,11.298049474840168,12.105799974386075,12.90871871152139,13.30837523320054,14.104100474411782,36.921726042649105,59.874534576399974,71.29940046005879,94.0465709468333,116.65767393683606,127.91245392240654,150.32098002312472,172.59546436991255,183.68269074868167,205.75761379715607,227.70049007121295,238.62265786068892,260.3689448855284,281.9851502756344,292.74471645411154,314.1672587802265,335.46165750942765,346.0610420103988,367.1646606501728,612.1505788016132
19,19,12510372.0,26.605978493707653,0.03758553740981566,0.48778205303221484,1.357665495196438,2.2223455162424286,2.6527439814052847,3.509677199317912,4.361484448184549,4.785475438760232,5.629651180309222,6.468777302751814,6.886456208116236,7.718064447271873,8.54469823036558,8.95615901342836,9.775386845836021,10.589714259199518,10.995049474856478,11.802799974402385,12.605718711537698,13.005375233216848,13.80110047442809,44.96665104849764,67.9194595822485,79.34432546590732,102.09149595268184,124.70259894268459,135.95737892825508,158.36590502897323,180.64038937576106,191.7276157545302,213.80253880300458,235.7454150770615,246.66758286653746,268.4138698913769,290.0300752814829,300.78964145996,322.21218378607506,343.5065825152762,354.1059670162473,375.2095856560213,620.1955038074617
20,20,12512894.0,26.972970203250885,0.03707415210355574,0.790653984756065,1.6527439814591083,2.509677199371735,2.9362196294444454,3.785475438814055,4.629651180363045,5.049843556004743,5.88645620817006,6.7180644473256965,7.132001299823222,7.956159013482184,8.775386845889845,9.183161261372092,9.995049474910301,10.802799974456207,11.204861513027282,12.005375233270671,12.801100474481913,13.197176387329161,13.985772596963622,37.06784281656209,60.22814873590923,71.75629717594794,94.7091057096988,117.52461639028039,128.88114208013215,151.49224507013489,173.96809353999348,185.15555115642354,207.43003550321137,229.5712789662205,240.5921849304549,262.5350612045118,284.3466813696031,295.2035160188272,316.8197214089332,338.30662532024303,349.00182991352534,370.29622864272653,391.46324919406584
21,21,12516045.0,28.5664339703419,0.03500611945607964,0.5334421460796592,1.3725682685222516,2.206674971587996,2.6218554130423097,3.4484891961360176,4.2701782884126605,4.679177811606458,5.493505224969954,6.303321469342569,6.706590940172821,7.509509677308135,8.307625588653446,8.704891440198528,9.495856870917912,10.28209096132953,10.673442603595909,11.452632682366259,12.227161850015584,12.612687300951793,13.380277337834947,44.817008048961135,68.61112878460631,80.45476179797281,104.03570637177306,127.47559609409852,139.14290856874618,162.37279612702795,185.46372860159238,196.95734661839262,219.84140301900206,242.58857350577657,253.91108272293567,276.4544564813498,298.86298258206796,310.0169298031336,332.22469330762493,354.2996163560993,365.28751068488725,387.1646604196322,408.9109474444717
22,22,12516657.0,28.97495051059658,0.03451256973275191,0.7902471739404968,1.6218554130961333,2.4484891961898407,2.8599499792526206,3.6791778116602813,4.493505225023777,4.898840440680738,5.706590940226644,6.509509677361958,6.909166199041109,7.704891440252351,8.495856870971735,8.88956356273406,9.673442603649733,10.452632682420083,10.840478127238528,11.612687301005616,12.38027733788877,12.76234880451042,13.523061853454124,37.62808465716344,61.63730841524117,73.5880093040452,97.38213003969038,121.03392009967315,132.80670762685713,156.2465973491826,179.5462754972906,191.143797382112,214.23472985667644,237.1875383904273,248.61240427408612,271.35957476086065,293.9706777508634,305.2254577364339,327.6339838371521,349.9084681839399,360.995694562709,383.07061761118337,405.0134938852403
23,23,12517412.0,29.436367251981906,0.033971583226957855,0.5218554131553391,1.3484891962490466,2.170178288525689,2.579177811719487,3.393505225082983,4.203321469455598,4.606590940285851,5.409509677421164,6.207625588766475,6.604891440311556,7.395856871030941,8.182090961442558,8.573442603708939,9.352632682479289,10.127161850128614,10.512687301064823,11.280277337947977,12.043275834010625,12.42306185351333,13.179224522309948,45.60160230025864,69.75530597748102,81.77792373214704,105.71523062436277,129.50935136000794,141.35298437337445,164.93392894717468,188.37381866950014,200.0411311441478,223.2710187024296,246.361951176994,257.8555691937943,280.7396255944037,303.4867960811782,314.80930529833734,337.3526790567514,359.7612051574696,370.91515237853525,393.12291588302656,415.19783893150094
24,24,12519358.0,29.131830594507523,0.03432671341252886,0.8287909650821584,1.6579082590339984,2.48206597269296,2.8922942819068225,3.7090682205828682,4.520956434121077,4.925437462836731,5.730768472238059,6.531282192481448,6.929741582147608,7.723083346539938,8.511679556174398,8.90420695482369,9.68573800303581,10.462594120678867,10.849277843509746,11.619173979930983,12.38446479795076,12.76539182739176,13.523826263338982,36.54888412564364,60.63023930212151,72.6168453055332,96.48245158180828,120.2052999433489,132.0134569899652,155.5237683180876,178.89344671412226,190.52581238758262,213.68611830692976,236.70788476376873,248.16707528071933,270.9825859613009,293.6616208683118,304.9502146411554,327.426063111014,349.7674679485097,360.8880050742319,383.029248537241,405.03804883026334
25,25,12520005.0,27.567407053686967,0.03627472101574589,0.5080902133326874,1.362456597093588,2.2117124064631977,2.6344333748452162,3.476080523653885,4.312693175819202,4.7291209735205255,5.558238267472365,6.382395981131326,6.792624290345189,7.6093982290212345,8.421286442559444,8.825767471275098,9.631098480676425,10.431612200919814,10.830071590585975,11.623413354978306,12.412009564612765,12.804536963262057,13.586068011474177,44.983388382589304,68.35306677862397,79.98543245208432,103.14573837143146,126.16750482827042,137.62669534522104,160.44220602580262,183.1212409328135,194.40983470565712,216.8856831755157,239.2270880130114,250.3476251387336,272.4888686017427,294.497668894765,305.45265084003404,327.26427100512535,348.9454199714947,359.73731104445545,381.22421495576526,402.58258913010934
26,26,12521229.0,29.5277570019799,0.03386643963281558,1.3936362010389338,2.9847515943683316,4.566349379822161,5.353596940242598,6.921024888575679,8.479795693524084,9.255681054745839,10.80048655691206,12.336051407020975,13.100385901195425,14.62219337660053,16.134897812286074,16.887853418035924,18.387005243393276,19.877189546662848,20.61893567142401,22.095769155395764,23.563768608572634,24.29447208350143,25.74931947352064,76.79437092832342,123.56550588619018,146.8460533080901,193.1981590643619,239.2729975181985,262.20696038465064,307.86900615639763,353.2579136872946,375.8504517989954,420.83271180416705,465.54590037445587,487.8020949541284,532.1146899501217,576.1622182919683,598.0870787166092,641.7399784362824,685.1317563518977,706.7302146696561,749.7332398616456,792.4790307674208
27,27,12521973.0,25.481128154230326,0.039244730215525485,1.1254974082041187,2.840529061501525,4.545301847983385,5.393860329394434,7.08335974136402,8.762753032588613,9.59867877758772,11.263026075994622,12.917417719097399,13.740898729041152,15.380468399709258,17.010230512946812,17.821452134685842,19.436612979573837,21.042112325889033,21.841257061125564,23.43237245445496,25.01397023990879,25.801217800329226,27.36864574866231,80.8319248483545,124.22370276396987,145.82216108172824,188.8251862737178,231.57097717949298,252.84789158253574,295.21071563300836,337.32013719511923,358.2802962119172,400.01245083663235,441.494976573717,462.143093288694,503.2539693360743,544.1189296124666,564.4596530007464,828.9670338657472,1315.2297321088397,1557.2692372402087,2039.1754490049461,2518.199002762247
28,28,12523158.0,26.937929875121753,0.03712237742973486,0.8786602953623149,2.548007883802136,4.207369867859991,5.033324981871101,6.677820450831922,8.31247897466292,9.126137775720514,10.746151115686297,12.356473985850347,13.158019588662738,14.75391527116165,16.340264754500023,17.129877502682493,18.702014559873138,20.265107426533127,21.043323816384415,22.59277044241085,24.132948730470396,24.899579529881308,26.425959051555306,88.88122736867142,133.46048386012055,155.6500141508562,199.82987656963454,243.74546762260138,265.60465598905364,309.1267979409197,352.3886035756483,373.92236686596556,416.7965810822469,459.41433407645576,480.6275163558438,522.8634490277412,564.8467387058372,585.7441141071823,627.3512662494638,668.709535782614,689.2958058386022,730.2835386803619,771.0260954946665
29,29,12523748.0,27.561894399188184,0.036281976322696245,1.0111962956897516,2.6606324196446165,4.300202090312722,5.116305402492681,6.741185825289303,8.356346670177302,9.160300413680107,10.760990751729027,12.352106145058425,13.144091182329783,14.720951490932691,16.28837943926577,17.06893385436289,18.623035605435934,20.167841107602154,20.936775158300158,22.46774045188552,23.989547927290623,24.747034613465168,26.255207968726015,86.01002228673515,131.12742447424293,153.5848204036076,198.2980089738964,242.7437338443046,264.8667985495622,308.91432689140885,352.698375682502,374.49208703572293,417.8838649513383,461.01608655941396,482.48534846108623,525.2311393668614,567.7212360492922,588.8708778203768,630.9802993824876,672.8378338006306,693.6726130240008,735.1551387610854,776.3895255320506
30,30,12525132.0,25.616529861061487,0.03903729370932689,1.2262450004338463,2.936139492650119,4.635805887784132,5.481822688178599,7.166261432550771,8.840624335977418,9.67404617941813,11.333408163475987,12.98284428743085,13.803858746447917,15.438517270278915,17.063397693075537,17.872189411302294,19.48251228146634,21.083202619515262,21.879953566777647,23.466303050116018,25.043163358718925,25.828052855489133,27.391145722149123,78.40653892055055,121.92868087241662,143.59202818938684,186.72424979746248,229.59846401374386,250.93930260490993,293.4293992873407,335.6653319592382,356.6884626205362,398.5459970386792,440.1531491809607,460.86330199913397,502.0976887700991,543.0854216118588,563.4872550378835,604.1077727813722,1091.8313963174542,1334.5980575342567,1817.9520821032872,2298.4147860472
31,31,12526031.0,26.04529169699531,0.03839465541925046,1.4098916772872074,3.1044669590927234,4.788905703464895,5.627342861892434,7.296690450332256,8.956052434390111,9.782007548401221,11.426503017362041,13.061161541193039,13.874820342250633,15.494833682216417,17.105156552380468,17.906702155192857,19.50259783769177,21.08894732103014,21.878560069212615,23.45069712640326,25.01378999306325,25.792006382914536,27.34145300894097,74.04225178862906,117.9578428415959,139.81703120804815,183.33917315991425,226.6009787946428,248.1347420849601,291.0089563012415,333.6267092954503,354.8398915748383,397.0758242467358,439.05911392483176,459.95648932617684,501.56364146845834,542.9219110016086,563.5081810575967,604.4959138993563,645.238470713661,665.5182650688698,1153.2418886049518,1638.0480549531233
32,32,12526555.0,26.680575891304418,0.037480450349870985,1.3851786516816067,3.059541555108254,4.723888853515157,5.552325382606822,7.201761506561686,8.841331177229792,9.65743448940975,11.282314912206374,12.897475757094373,13.701429500597177,15.302119838646098,16.893235231975495,17.68522026924685,19.262080577849762,20.829508526182842,21.61006294127996,23.164164692353,24.708970194519225,25.47790424521723,27.00886953880259,75.14674370312957,119.59246857353777,141.7155332787954,185.76306162064205,229.5471104117352,251.3408217649561,294.73259968057147,337.86482128864714,359.3340831903194,402.07987409609456,444.5699707785253,465.7196125496099,507.82903411172083,549.6865685298638,570.521347753234,612.0038734903186,653.2382602612838,673.762866252676,714.6278265290681,755.2483442725569
33,33,12528498.0,25.124383047277288,0.039801972375531396,1.4399335073646942,3.165285752383699,4.8803174056811045,5.733982278440001,7.433648673574013,9.1231480855436,9.964104218340653,11.6384671217673,13.302814420174203,14.131250949265867,15.780687073220733,17.42025674388884,18.236360056068797,19.86124047886542,21.476401323753418,22.280355067256224,23.881045405305144,25.47216079863454,26.264145835905897,27.841006144508807,72.61003990672303,115.74226151479868,137.21152341647095,179.95731432224613,222.44741100467692,243.5970527757615,285.70647433787235,327.5640087560154,348.39878797938553,389.8813137164701,431.11570048743533,451.6403064788275,492.5052667552197,533.1257844987084,777.3533710085004,1263.616069251593,1746.9700938206236,1987.5617861476992,2466.5853399049997,2942.743508259828
34,34,12529193.0,25.124383047277288,0.039801972375531396,1.4399335073646942,3.165285752383699,4.8803174056811045,5.733982278440001,11.739178679614609,17.708453484124945,20.679687578460495,26.595482649013256,32.47589096638177,35.40289127499857,41.23061600021452,47.02348094945347,49.90690600705329,55.647871466659254,61.35449608476544,64.19499475027753,69.85049272621322,75.47216087310969,78.27037216282051,79.84723247142342,72.61003990672303,115.74226151479868,137.21152341647095,179.95731432224613,222.44741100467692,243.5970527757615,285.70647433787235,327.5640087560154,348.39878797938553,389.8813137164701,431.11570048743533,451.6403064788275,492.5052667552197,533.1257844987084,777.3533710085004,1263.616069251593,1746.9700938206236,1987.5617861476992,2466.5853399049997,2942.743508259828
35,35,12530031.0,23.604607606471138,0.042364610192708846,12.36997219286155,35.73102777156117,58.95234305294208,70.5108601934381,93.52413234622082,116.39974423113966,127.78618617293459,150.4568522839393,172.9919079101622,184.20883584320586,206.54199631048743,228.7415656563547,239.79150302340062,261.7921826201206,283.66125975692455,294.5466936805886,316.21984234539866,337.7633474313829,348.48672654565104,369.8372191667494,1088.2687744466261,1634.9755926628898,1907.1014392055479,2448.910223025405,2987.4780597465815,3255.552667245871,3789.2953843964556,4543.8539157999985,5031.275175495731,6001.742026601694,6966.403857086459,7446.56867650052,8402.587907426418,9352.888470428888,9825.904971990543,10788.045357770914,11725.767995026841,12192.523763209518,12696.740622145706,13197.94141300245
36,36,12530787.0,22.505153228821918,0.044434267557855116,12.060320898052003,35.988794651446256,59.774135396757,71.61339841728348,95.18564162953302,118.6168815314743,130.2798896380187,153.50120491939958,176.58361732562565,188.07299421267834,210.94860609759718,233.68738319067356,245.0057141503968,267.54076977661975,289.9410265026754,301.09085817694495,323.29042752281225,345.3572044409281,356.34104448657814,378.21012162338207,1076.1920543141948,1609.9347714647795,1875.6076547778835,2851.914562564055,3822.381413670018,4305.435793049818,5267.208063568844,6223.227294494742,6699.090289832019,7646.5443590588675,8608.684744839238,9078.249308627546,10013.163150277842,10517.38000921403,10768.356283097277,11268.055808576066,11764.766244852093,12012.006141505462,12504.266462478843,12993.582215464918
