,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,UNI-slippagemap_12,UNI-slippagemap_13,UNI-slippagemap_14,UNI-slippagemap_15,UNI-slippagemap_16,UNI-slippagemap_17,UNI-slippagemap_18,UNI-slippagemap_19,UNI-slippagemap_20,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20
85,85,13202823.0,0.0004936335502375545,2025.7942344452956,1.5249835826010056,3.166455933480076,4.798125872930867,5.610270448281487,7.227307092117267,8.83468290165507,9.634738925013192,11.227706501342086,12.81113656382376,13.599295178632321,15.168537961504661,16.728396925672172,17.504825035626318,19.05071201714168,20.587349337421156,21.352214759000113,22.87509010744702,24.388854013186798,25.1423245347294,26.64253061993851,0.0012821668817670389,0.0020892873882525274,0.0024910485453437754,0.0032909465667511034,0.004086057645700053,0.00448183912313427,0.00526982903725598,0.006053103169691227,0.006442979507829785,0.0072192449262028875,0.007990858745600024,0.008374942742120419,0.009139642412365298,0.009899776660277818,0.010278132012715921,0.011031457514343706,0.011780266596263949,0.012152995456099379,0.012895096885635962,0.013632768013534769
86,86,13204034.0,0.0004941274059821358,2023.76955395215,1.3787807787140962,3.0202531295931667,4.651923069043957,5.464067644394578,7.0811042882303585,8.68848009776816,9.488536121126282,11.081503697455176,12.66493375993685,13.453092374745411,15.022335157617752,16.58219412178526,17.35862223173941,18.90450921325477,20.441146533534244,21.206011955113205,22.728887303560107,24.24265120929989,24.996121730842493,26.496327816051597,0.0013543768817737749,0.0021614973882592634,0.0025632585453505114,0.0033631565667578394,0.004158267645706789,0.004554049123141005,0.005342039037262715,0.006125313169697963,0.006515189507836521,0.007291454926209624,0.00806306874560676,0.008447152742127154,0.009211852412372034,0.009971986660284553,0.010350342012722656,0.011103667514350442,0.011852476596270685,0.012225205456106114,0.012967306885642698,0.013704978013541504
87,87,13205264.0,0.0005100413525627984,1960.62533944613,1.1337808209978197,2.7508174648336006,4.358193274371402,5.158249297729524,6.751216874058419,8.334646936540093,9.122805551348653,10.692048334220994,12.251907298388504,13.028335408342652,14.574222389858013,16.110859710137486,16.875725131716447,18.39860048016335,19.912364385903132,20.665834907445735,22.166040992654843,23.65727660915193,24.3995390929523,25.877394722000922,0.0014892416780032842,0.0023085671848024924,0.0027163878613185393,0.0035283868818918713,0.0043355073883773595,0.004737268545468608,0.0055371665668759356,0.006332277645824886,0.006728059123259102,0.007516049037380812,0.00829932316981606,0.008689199507954617,0.009465464926327721,0.010237078745724857,0.010621162742245251,0.01138586241249013,0.01214599666040265,0.012524352012840754,0.013277677514468539,0.014026486596388782
88,88,13206382.0,0.0005100413525627984,1960.62533944613,0.7859323073221666,1.906855608349492,3.0210820578779662,3.5756776770483985,4.679916397237487,5.777543751168444,6.323892134559846,7.411684923298409,8.49297288663369,9.031189731216587,10.102792372344702,11.167983185487696,11.698184820970864,12.75383589056258,13.803170944697676,14.325473681283086,15.365410508728692,16.399129043324372,16.913662413203124,17.93810599428701,0.0010323363444473953,0.001600289492075956,0.0018829891455996945,0.0024458636024289175,0.0030053562929040507,0.003283855511921758,0.0038383416047750663,0.004389509408359712,0.00466386353747745,0.005210094978230905,0.005753057458076724,0.006023318168373343,0.00656142223580628,0.007096301833528483,0.007362547315900577,0.007892634053225283,0.008419556058142173,0.008681830467465543,0.009204032676828983,0.00972310412220714
89,89,13208146.0,0.0004933374737428202,2027.010014895617,1.1152842087831316,2.253146243701439,3.3842132864233108,3.9471886412390202,5.068111942266346,6.18233839179482,6.7369340109652525,7.841172731154341,8.938800085085298,9.4851484684767,10.572941257215263,11.654229220550544,12.19244606513344,13.264048706261555,14.329239519404549,14.859441154887717,15.915092224479434,16.96442727861453,17.48673001519994,18.526666842645547,0.0008600856958794676,0.0014195783863546008,0.0016980776053723081,0.0022525636982256166,0.0028037315018102625,0.0030780856309280008,0.003624317071681455,0.004167279551527274,0.0044375402618238935,0.0049756443292568306,0.005510523926979033,0.005776769409351127,0.0063068561466758325,0.006833778151592722,0.007096052560916094,0.007618254770279533,0.00813732621565769,0.008395700362927363,0.008910122090637898,0.009421472751062917
90,90,13209289.0,0.0004933868074901945,2026.8073341622007,1.1005085577072793,2.2383705926255866,3.3694376353474587,3.9324129901631677,5.053336291190494,6.167562740718968,6.7221583598893995,7.826397080078489,8.924024434009445,9.470372817400847,10.55816560613941,11.639453569474691,12.177670414057587,13.249273055185704,14.314463868328698,14.844665503811864,15.90031657340358,16.949651627538678,17.471954364124088,18.511891191569696,0.0008673756958797103,0.0014268683863548435,0.0017053676053725509,0.002259853698225859,0.002811021501810505,0.0030853756309282433,0.0036316070716816977,0.004174569551527517,0.004444830261824136,0.0049829343292570735,0.005517813926979276,0.00578405940935137,0.0063141461466760754,0.006841068151592965,0.007103342560916336,0.007625544770279776,0.008144616215657933,0.008402990362927605,0.00891741209063814,0.00942876275106316
91,91,13210940.0,0.0005014945053099635,1994.0397938795372,0.6879691408907297,1.8190361836126017,2.9433161904707377,3.5029348394556363,4.617161288984111,5.724712465338883,6.275995628343631,7.373622982274588,8.46468996417585,9.007764154404553,10.089052117739834,11.16388025940281,11.698871603450847,12.76406241659384,13.822881344947609,14.349915121668724,15.39925017580382,16.442304152155252,16.961489739834835,17.995208274430514,0.0010757461002017955,0.0016386205570310185,0.0019187898044872062,0.002476612466523859,0.0030310985593771673,0.0033070997598532706,0.0038566204920795514,0.004402851932833006,0.00467474423120584,0.005216075122975444,0.005754179190408382,0.00602201808634011,0.006555304270502678,0.007085391007827384,0.007349248599361607,0.007874587422067645,0.008396789631431084,0.008656713705717429,0.009174235224078913,0.00968865695178945
92,92,13211783.0,0.0005015948092259705,1993.64104573398,0.6679691408942621,1.799036183616134,2.9233161904742704,3.482934839459169,4.597161288987643,5.704712465342416,6.255995628347164,7.353622982278121,8.444689964179382,8.987764154408085,10.069052117743366,11.143880259406343,11.678871603454379,12.744062416597373,13.80288134495114,14.329915121672256,15.379250175807353,16.422304152158784,16.94148973983837,17.975208274434046,0.0010857774081196726,0.0016486518649488956,0.0019288211124050833,0.002486643774441736,0.0030411298672950444,0.0033171310677711477,0.0038666517999974286,0.004412883240750883,0.0046847755391237166,0.005226106430893321,0.005764210498326258,0.006032049394257987,0.006565335578420556,0.00709542231574526,0.007359279907279485,0.007884618729985521,0.008406820939348962,0.008666745013635306,0.00918426653199679,0.009698688259707326
93,93,13216811.0,0.0004888686899701391,2045.5390588852838,0.8404614956874519,1.9851651357829612,3.1230271707012687,3.689408413580923,4.81706956823885,5.937992869266175,6.495946265184591,7.606814937965082,8.71105365815417,9.2606841427478,10.35502939547653,11.442822184215093,11.984286524827073,13.06232699213327,14.133929633261385,14.667333653310084,15.729322081887547,16.784973151479264,17.31042425135004,18.35661094219977,0.000992372518663251,0.0015485295100414421,0.0018253578305342667,0.0023765256341189128,0.0029244041542417203,0.0031971112039901055,0.003740073683835924,0.004279788384586077,0.00454843846156548,0.005083318059287683,0.005615006615573093,0.005879650278984482,0.006406572283901373,0.0069303343324063505,0.007191048902588184,0.007710120347966341,0.00822608842857055,0.008482916222946548,0.008994266883371568,0.00950255484937097
94,94,13222309.0,0.0004941768187227341,2023.5671972324267,0.9524036835056122,2.09026571842392,3.2213327611457916,3.784308115961501,4.905231416988826,6.019457866517301,6.574053485687733,7.678292205876821,8.775919559807779,9.322267943199181,10.410060731937744,11.491348695273025,12.029565539855922,13.101168180984036,14.16635899412703,14.696560629610198,15.752211699201915,16.80154675333701,17.32384948992242,18.363786317368028,0.0009405098282185177,0.0015000025186936508,0.0017785017377113582,0.0023329878305646664,0.0028841556341493127,0.0031585097632670506,0.0037047412040205055,0.004247703683866324,0.004517964394162943,0.005056068461595881,0.0055909480593180835,0.005857193541690177,0.006387280279014883,0.0069142022839317726,0.0071764766932551445,0.007698678902618584,0.00821775034799674,0.008476124495266413,0.008990546222976948,0.009501896883401967
95,95,13223415.0,0.0004942262364046063,2023.3648607463522,0.9424036835049172,2.0802657184232247,3.2113327611450964,3.774308115960806,4.895231416988131,6.009457866516605,6.564053485687038,7.668292205876127,8.765919559807083,9.312267943198485,10.400060731937048,11.48134869527233,12.019565539855225,13.091168180983342,14.156358994126334,14.686560629609502,15.742211699201219,16.791546753336316,17.313849489921726,18.353786317367334,0.0009454519085551527,0.001504944599030286,0.0017834438180479933,0.0023379299109013013,0.0028890977144859476,0.0031634518436036855,0.0037096832843571403,0.004252645764202959,0.004522906474499579,0.005061010541932516,0.005595890139654718,0.005862135622026812,0.006392222359351518,0.0069191443642684074,0.007181418773591779,0.0077036209829552185,0.008222692428333376,0.008481066575603047,0.008995488303313584,0.009506838963738603
96,96,13225466.0,0.0005131619569532184,1948.702522566698,0.7741271201544057,1.8916991650577197,3.0025678378382104,3.555523395022551,4.65643704262093,5.750782295349658,6.2955008938595185,7.380039424700203,8.458079892006399,8.994691189086478,10.063086553183213,11.125074981760676,11.653692274631277,12.706177151223166,13.7523638420729,14.273115081838919,15.30993531218039,16.340552573992934,16.853535685611934,17.874920048608512,0.0010402902825098802,0.001609947175348297,0.0018935006589429393,0.0024580576691403807,0.0030192440167520884,0.003298567459771034,0.003854724451149225,0.004407553972118153,0.004682720575226696,0.005230599095349503,0.0057751984434707224,0.006046268624943707,0.00658598332569386,0.007122472298604992,0.007389513000395466,0.007921201556680876,0.00844970281162649,0.008712767225009155,0.009236529273514133,0.009757167917982312
97,97,13226407.0,0.0005386624250371643,1856.4502618332926,0.7069608559105549,1.7980278378118169,2.882566368652502,3.422389991375801,4.497218133038777,5.565613497135512,6.097400290229807,7.156219218583575,8.208704095175465,8.732588049439787,9.775642025791218,10.812462256132688,11.328546148066481,12.356062629564233,13.377446992560811,13.885847741000317,24.809677140774475,45.550141794528045,46.0509742984869,47.04812705478207,0.0010918374835426135,0.0016753412446803772,0.0019657795543459875,0.0025440457162479967,0.0031188637178579466,0.0034049802826383014,0.003974637175476718,0.004540890312595099,0.0048227476692688015,0.00538393401688051,0.005941756678917162,0.006219414451277647,0.006772243972246574,0.007321764704472855,0.007595289095477925,0.008139888443599143,0.008681219335368747,0.008950673325822282,0.009487162298733413,0.010020448482895981
98,98,13234405.0,0.0005446201210907183,1836.1422233120695,0.7980278378694873,1.8825663687101724,2.960606836016368,3.497218133096447,4.5656134971931825,5.627601925770644,6.156219218641246,7.208704095233135,8.254890786082868,8.775642025848887,9.81246225619036,10.843079518002904,11.356062629621904,12.377446992618482,13.392725044446475,23.809677140832143,44.55014179458571,45.550294427124605,46.04812705483974,47.03932614034234,0.0010464821472533678,0.001633491869418817,0.0019256789838630912,0.0025074339402221912,0.0030857001021242004,0.0033735404760094467,0.003946634668514505,0.004516291561352922,0.004799845044947564,0.005364402055145006,0.005925588402756713,0.006204911845775659,0.00676106883715385,0.007313898358122778,0.007589064961231321,0.008136943481354129,0.008681542829475346,0.008952613010948332,0.009492327711698485,0.010028816684609617
99,99,13236289.0,0.0005528505855613279,1808.8069835083313,1.0595835184151687,2.134411660078144,3.20280702417488,3.7345938172691744,4.793412745622943,5.8458976222148324,6.369781576479155,7.412835552830584,8.449655783172057,8.96573967510585,9.993256156603602,11.01464051960018,11.523041268039686,22.44687066781384,43.18733532156741,43.688167825526264,44.685320581821436,45.67651966732404,46.16989672957417,47.152213235168354,0.0009071611439004403,0.0014994769075059539,0.0017943021472966135,0.0023813118694620628,0.0029648156305998267,0.0032552539402654367,0.0038335201021674464,0.004408338103777396,0.004694454668557751,0.0052641115613961675,0.0058303646985145485,0.006112222055188251,0.00667340840279996,0.007231231064836612,0.0075088888371970955,0.008061718358166024,0.008611239090392304,0.008884763481397374,0.009429362829518593,0.009970693721288197
100,100,13237084.0,0.0005590211015516713,1788.841239130878,0.5978003630522899,1.6694030041804053,2.734593817323399,3.264795452806567,4.320446522398283,5.369781576533379,5.89208431311879,6.932021140564396,7.965739675160074,8.480273045038825,9.504716626122711,10.523041268093909,11.029918571482398,31.83267965938891,42.68816782558049,43.18748795416053,44.18166477407698,45.1698967296284,45.661782759970606,46.64116274099105,0.0011656169927988047,0.0017597153395220667,0.002055425570238747,0.0026442015186132553,0.00322944764663913,0.00352076429333262,0.004100773374421679,0.004677309138785486,0.00496428676651019,0.005535660560095043,0.006103613707723604,0.006386313361247342,0.006949187818076565,0.007508680508551698,0.007787179727569406,0.008341665820422714,0.008892833624007359,0.009167187753125097,0.009713419193878553,0.010256381673724372
