block,reserve USDC,reserve DAI,price,volume for slippage 5%
10649129,21909397.065404,8221637.464884662,0.9838378988143825,6490368
10649154,21975554.631802,8212162.261169925,0.9837254611704096,6474496
10649183,22262868.968967,8210729.959665653,0.983394613911018,6448384
10649207,22308492.99815,8196514.640428024,0.9832583392077432,6426368
10649231,22331578.22815,8199636.305459517,0.9832268587030536,6425856
10649248,22503601.67505,8213873.069144925,0.9830760246598106,6425856
10649264,22542105.943734,8202973.703342067,0.9829966314413485,6411520
10649287,22582614.779943,8208810.983342067,0.9829602778389691,6413568
10649309,22671957.891076,8198081.831496881,0.9828389141124078,6396160
10649337,22728318.155935,8213325.9914968815,0.9828075225703373,6405376
10649361,22829550.524724,8211724.419741191,0.9826614457631953,6393088
10649378,22920989.13486,8219787.593031106,0.9825427157730116,6390016
10649399,23029691.418222,8229450.379689932,0.9824721313993874,6392576
10649484,23090782.838222,8226805.722904635,0.9823532912422591,6380800
10649506,23212933.741107,8252694.0597107345,0.9823190807746731,6399232
10649529,23237240.284932,8251098.389467384,0.9822661354189022,6393600
10649554,23378049.969446,8286390.08343659,0.9821892314789202,6414592
10649575,23420208.219446,8268335.596209552,0.9820638455165356,6391040
10649604,23450479.111133,8280575.6051569395,0.9820634009759417,6400256
10649635,23449076.865893,8284386.2811985575,0.9820265923674977,6399744
10649673,23471118.281219,8243960.558538061,0.9817865405781719,6349568
10649695,23499254.085481,8238194.983597029,0.9818230923442427,6349568
10649717,23518927.281475,8229177.96124958,0.9817380061382491,6335744
10649757,23561185.025478,8211470.491418574,0.9815959677428905,6311168
10649788,23609602.450317,8246593.54797505,0.9816861021419926,6344960
10649817,23629818.521692,8208656.2321,0.9814836480311621,6300416
10649857,23641835.941014,8183456.88834965,0.9813200801447385,6268160
10649885,23707447.549273,8171689.002066068,0.9811770111262845,6248704
10649917,23728327.082101,8108736.850097867,0.9808694957817357,6177536
10649944,23721237.760518,8197244.104388084,0.9811446697494662,6264064
10649978,23721786.94467,8247879.38008552,0.9813466001390474,6317824
10650007,23778836.527334,8247618.908731638,0.9812537720105375,6310144
10650030,23840259.915899,8200244.010118545,0.980965736806213,6252800
10650063,23931852.898925,8192803.396920134,0.9806185031013345,6218496
10650082,23916665.380996,8167434.290817362,0.9804534391163505,6186240
10650111,23985752.066396,8179163.715881763,0.9802108803079178,6174976
10650131,24226895.828524,8241539.840184453,0.9802099646414607,6223104
10650153,24301930.54303,8243426.354800468,0.980167413278606,6222080
10650181,24314047.315418,8294825.854079176,0.9802791244775078,6268160
10650209,24309804.118928,8315763.907436176,0.9802678315402501,6281472
10650224,24343960.729824,8319259.446754029,0.9802322809475364,6281472
10650241,24327107.118269,8357036.389546173,0.9803617935230022,6318336
10650267,24373035.57432,8374826.018615018,0.9803571080602713,6331648
10650295,24377383.04432,8378008.20761782,0.9802936171477435,6328064
10650329,24402585.844209,8374755.49390538,0.9801660177043652,6315264
10650364,24406965.268002,8368846.028889608,0.9800674976099706,6302464
10650416,23827443.596124,8972624.893435268,0.9830326367291928,6994688
10650485,23875398.280426,9000563.284223052,0.9830469260648327,7017216
10650530,24439115.747149,8451201.219801845,0.9803217635802458,6382336
10650582,24602973.620563,8121421.662708523,0.9783909657518763,5995264
10650662,24193861.761466,8522983.411073213,0.9806686097097668,6457600
10650708,24614195.895494,8500092.452740377,0.9800822918796858,6398720
10650742,25129739.025645,8604374.066561634,0.9797911384463311,6455552
10650766,25138461.85191,8604374.066561634,0.9796020345587858,6438656
10650827,25187629.547924,8723026.503381459,0.9799535355644409,6552832
10650868,25892106.453766,8726845.199444823,0.9791938821151418,6502144
10650907,26197992.66516,9285446.441997752,0.9810234180414334,7067392
10650953,25977479.603129,9644047.131997751,0.9825674846529968,7475968
10651017,26044525.33701,9365139.979423095,0.9813462565044756,7151872
10651057,26055155.663905,9375912.369293261,0.9812521820663426,7149824
10651099,26146951.64465,9452428.409121798,0.9811919427603062,7198976
10651150,26079168.181937,9432778.244671417,0.981031712829948,7167232
10651185,26185024.569268,9628881.611253258,0.9813904900773885,7342336
10651263,26129952.536471,9688820.725121412,0.9817949065352671,7425792
10651283,26111771.063078,9666260.064121291,0.9817269341637109,7402752
10651308,26111938.928045,9661294.344951814,0.9816672255552762,7392512
10651347,26178906.214712,9635426.980913438,0.9815149843506338,7360256
10651395,26407552.57925,9728891.566006865,0.9816948704869177,7450368
10651429,26439878.853925,9474100.242173014,0.9806150303573244,7161600
10651475,26464759.346144,9303765.726422207,0.9798918051734317,6973696
10651554,26289023.601667,9382746.560309872,0.9802657345502923,7060224
10651597,26393964.151459,9484207.697420359,0.9806224342175963,7168256
10651658,26565606.442193,9251784.638463832,0.9795134425274403,6904064
10651703,26549230.39335,9221634.977153476,0.97922934327129,6855936
10651741,25638030.141471,9046988.801739536,0.9801527479005088,6803712
10651781,25533730.0254,9052793.479738077,0.9801627904461174,6806272
10651832,27280821.971564,9083337.981176909,0.9777298409770958,6641408
10651900,27742340.745013,9101167.938852629,0.9773617515702047,6630144
10651929,27802550.969494,9335015.331950191,0.9783151042699975,6874368
10651993,27892345.454398,9413292.456350192,0.978478720864792,6944512
10652040,27923500.410133,9415616.455496045,0.9783623835305818,6935808
10652075,28020371.281562,9469966.101694282,0.9784221855969452,6979840
10652133,28353609.414126,9587588.779237498,0.9786389077646463,7087360
10652187,28373790.744126,9584419.50903821,0.978592258856677,7081216
10652251,28136367.950242,9975237.733157273,0.979672770467178,7447808
10652307,28667828.280242,9981495.948278947,0.9791132370372303,7407360
10652351,28663103.926202,10003385.647536222,0.9792217898187646,7432960
10652402,30739382.202544,10085663.850587765,0.9774414526442745,7354624
10652437,30289194.86371,10500962.819543045,0.9793114243367167,7817472
10652522,32711377.177039,10590782.364278281,0.977263863115006,7713536
10652562,32711564.785467,10672818.623330818,0.9776162287414565,7804672
10652604,33032820.120992,11398212.75476458,0.9796745032379941,8531712
10652642,33017511.523065,11387978.72951738,0.9796991170811004,8527616
10652678,33036598.647813,11425680.320277767,0.9797641768343006,8561408
10652722,33062768.865452,11136194.789554752,0.9787027807545735,8241920
10652764,33077336.511763,11095136.959148053,0.9785622751281834,8198912
10652809,33070251.259325,11100230.728005137,0.9785964457782226,8206080
10652872,33033849.290592,11115885.54667256,0.9786495382543727,8221440
10652911,32437010.483961,11197079.057746358,0.9798533459544354,8402176
10652955,32446068.711394,11160595.806728818,0.9797258936716355,8362240
10652996,32466655.225999,11159841.742318481,0.9797056327876169,8359680
10653036,32455372.811307,11305238.970787276,0.980168929436864,8514304
10653101,32481828.106609,11305238.970787276,0.9801269067575139,8509696
10653146,32488620.986204,11333542.492580537,0.9801842719770087,8536320
10653195,33487233.179227,11294459.42740482,0.9792632626410566,8422656
10653254,33473555.647532,11288032.194461254,0.9792019332915662,8410880
10653314,33388652.155946,11298032.194461254,0.9792929739324173,8426752
10653390,33329055.990843,11256619.369886538,0.9791855916734518,8384768
10653433,33073524.922451,11261478.84525011,0.9792680670785626,8391936
10653479,33209411.491844,11279631.188249888,0.9791432421595199,8392960
10653510,33223039.686546,11279631.188249888,0.9791277770005622,8391424
10653542,33488459.228507,11280089.048249887,0.9788474226112941,8364800
10653581,33312963.590361,11315868.637672184,0.9790485936682903,8408832
10653628,33317279.321937,11319333.805396508,0.9790479315660174,8410880
10653663,33447869.041538,11314520.657566588,0.9788996682469867,8393472
10653728,33473160.336699,11424979.88485942,0.9792128628752418,8505600
10653764,33465826.537211,11428996.48485942,0.9789446205930767,8476416
10653808,31959323.54377,11438738.370587682,0.9802268571697776,8599808
10653835,32116641.528013,11321772.118466739,0.9795881992917788,8447744
10653881,32277403.720034,11318751.733589616,0.9791091645183813,8393472
10653909,32825373.319301,11608759.798912061,0.9797263250875441,8676096
10653939,32560769.97984,11653436.527157724,0.9801148423662098,8747776
10654000,33111097.718565,11657831.496342715,0.979829727228327,8729344
10654029,33249614.956792,11653166.907242753,0.9796783006628662,8710912
10654050,33243585.962384,12466304.770955767,0.9819332524570703,9563392
10654089,33263351.084398,12417274.489480808,0.9817984260073268,9511168
10654112,33254297.902767,12564923.350710036,0.9822099622721511,9671424
10654157,33234936.962875,12533679.49425224,0.9821295613571939,9637632
10654179,33252583.50435,12545788.65993556,0.9820386079861612,9633536
10654194,33287508.891047,12521823.389601916,0.9819120053695715,9600256
10654211,33229588.541997,12555432.465392923,0.9820049764283328,9634560
10654239,34286918.264847,12378778.927139409,0.9808597367673066,9383680
10654261,34264185.531934,12520367.496053835,0.981329968466224,9544960
10654296,34160671.820395,12600627.265148165,0.9816507123950572,9642240
10654331,33939298.502985,12856331.855065165,0.9825057739774147,9937152
10654362,33922969.443157,13024991.222269775,0.982944837051015,10120448
10654391,33833280.025563,13286973.881047415,0.9830759893621854,10320384
10654428,33882282.350084,13310939.520698182,0.9830755948152773,10337792
10654450,34152031.970657,13084457.234346047,0.9822652718960466,10065152
10654500,34024514.983835,13175890.92168131,0.9826182904555314,10178304
10654530,34030131.302501,13185469.412904244,0.9826072528384449,10182912
10654567,34124584.649632,13242795.41992605,0.982698977803302,10239744
10654600,34094500.269143,13251304.514709435,0.9827088687453699,10246656
10654640,34123636.273781,13276551.89827222,0.9827607949996229,10273280
10654696,34311874.287779,13345557.068625003,0.9827837401592695,10330624
10654719,34104832.49789,13900787.206230965,0.9842423555258741,10949120
10654745,34094955.134577,13698463.033186484,0.9836313048166658,10704384
10654792,34157023.441181,13670462.44907315,0.9835227588073876,10668544
10654822,34112971.775765,13917844.101918299,0.9840972188020554,10935808
10654871,34427065.86774,14060948.432764132,0.9842395804596783,11072000
10654913,34444086.506136,14256760.773541668,0.984640673073549,11280896
10654938,33387109.031817,14158444.258261792,0.9861307433794227,11446784
10654994,34254618.158581,13504173.554022886,0.9843367998202417,10691072
10655030,34238952.543464,13530308.697613288,0.9844849073043213,10734080
10655069,34303770.172423,13339605.551165808,0.9840846660552207,10534400
10655121,34312292.357311,13241188.160051282,0.9838078667466633,10419712
10655142,33988650.930518,13076261.411615416,0.9837793663048603,10288640
10655181,34150932.972537,12911435.778511735,0.9835574882157516,10141952
10655215,33405031.488357,12903074.621739939,0.9842391469396846,10221312
10655239,34004922.479881,12913411.337088728,0.9838035641793685,10177280
10655277,34387868.968502,12913411.337088728,0.9834336101208506,10130688
10655307,35820139.91329,14462962.030538388,0.9857743364753435,11687424
10655333,36169715.984604,14113019.957887482,0.9848576388406284,11276800
10655346,36285731.139636,14175288.11931974,0.984902382569122,11333120
10655375,35307791.469218,14181745.174269212,0.985784169123822,11468288
10655405,35512579.219865,13953401.507023647,0.9851752319970445,11197952
10655427,35923270.14714,13925801.872188266,0.9849876952452152,11156992
10655465,36263174.195704,14668867.035334628,0.9861318257925369,11920896
10655498,37082162.580803,14461632.961978033,0.9852537372465398,11629056
10655520,37065933.089985,14895996.640773464,0.9860480157349889,12097024
10655548,37308916.833916,14853351.674277222,0.9857625167443861,12017152
10655598,37107483.176499,15073138.30843998,0.9862893800346458,12276224
10655635,37652584.542699,15036458.582895877,0.9858855884754989,12186112
10655665,36264332.280478,16397582.257545257,0.9883977305660692,13682176
10655694,36847909.679271,16073847.931662912,0.9876317011998058,13287936
10655710,35550082.485692,18053725.256939754,0.9908333740157144,15534592
10655735,35947827.595906,18255221.74587485,0.9909526846224433,15745536
10655760,37143978.865285,18267542.585598048,0.9904578806430787,15671808
10655793,37780035.485847,18257638.32603119,0.9899995463416162,15561216
10655807,38141803.851685,18411265.557850197,0.990011203173523,15697408
10655824,38213128.549731,18443967.465356827,0.9899938640421241,15720960
10655845,38401932.608456,19042533.005455114,0.9905420012874305,16345600
10655875,39143137.408757,18493374.89980618,0.9896633107216273,15707648
10655900,36821813.525137,21237002.322223734,0.9931437107930329,18824704
10655919,37639017.679344,20336877.602344077,0.992069656606977,17789440
10655937,38522758.302438,19651707.29983691,0.9910491428758398,16972288
10655963,38541332.909935,19668028.92578609,0.9911280770274429,17013248
10655984,38875950.957343,20029120.180007827,0.991267042568348,17350144
10656013,39269757.060782,20207163.518675998,0.9912809053500328,17512960
10656036,39308443.881948,20162390.42980157,0.9912189890064746,17459712
10656075,40062630.231279,20481015.812817495,0.9912014677313452,17738240
10656093,39293271.039342,21186525.320764374,0.9920920509872984,18547200
10656120,39858469.893794,21352615.39969691,0.9917929180136064,18592256
10656142,40069423.910397,21325755.898406856,0.9916876258237168,18546176
10656166,40396745.696067,21281129.771549266,0.9915239026969013,18472448
10656185,40381267.737558,21262224.792020883,0.9915070909941709,18450944
10656203,40609086.94857,21300924.162020884,0.9914299001837873,18465280
10656220,40649194.982849,21339776.77340185,0.9914173348494739,18491904
10656250,41009485.401002,21339776.77340185,0.9912397696956071,18448896
10656277,40665734.980485,21986975.073564023,0.991919916742651,19168768
10656299,40896044.811568,22019437.703911066,0.9918658176798106,19187200
10656321,41201731.544875,22002332.96144854,0.9917245507157271,19139072
10656347,41204742.123131,21981261.17658896,0.9916699976731278,19102208
10656376,41760420.950365,21971600.4541783,0.9914428116494033,19042816
10656405,42494013.090514,22024234.191416238,0.9912030607145231,19037696
10656423,42546662.254042,21981447.8537633,0.9911647920579869,18994688
10656449,43672622.529331,21981448.65959306,0.9907228530459566,18896384
10656475,43703237.012179,22119777.196467213,0.9907898905394592,19026432
10656488,43217389.068906,22675963.465287853,0.9914470336770648,19663360
10656528,43569760.414644,22404230.889734007,0.9910734043046124,19336704
10656557,44343369.175429,22335683.62202539,0.9906639966127998,19176960
10656587,46369167.906714,22350017.57518313,0.9900761834111115,19082752
10656616,45878853.083462,22069355.71126731,0.989961433997487,18807296
10656641,40284333.495419,28388248.386100948,0.9959001959613751,25949184
10656671,40367322.75593,29540132.39602347,0.996467893867768,27227136
10656702,40545848.278929,29436951.93005757,0.9963609586811876,27096064
10656723,41149688.011332,29299012.332734454,0.9961204665880551,26899456
10656750,41549788.200867,28921867.323923852,0.9958372200997343,26473472
10656778,42970622.17615,29749132.974845868,0.9957190424764014,27167744
10656823,43187290.175983,29670646.21352697,0.9956408175211265,27083776
10656854,43703529.776193,30553793.8767624,0.9957798104932746,27882496
10656873,43790284.079129,30656896.56732775,0.9957939241050614,27976704
10656909,44061875.715292,30777317.91694432,0.9957432027084232,28058624
10656940,44112194.704024,30744043.009224452,0.9956775572918606,27986944
10656967,44527169.341061,30810743.36520068,0.9956896633780224,28113920
10656991,46104206.971202,31167685.31943597,0.9954109426784523,28367872
10657014,46749818.856415,30757449.06243686,0.9950212600229358,27857920
10657042,46388570.906769,30823265.3809851,0.9951139980584012,27925504
10657097,46731635.03836,31862295.3809851,0.9953758066774826,28904448
10657124,46808960.807654,32128281.18667982,0.9954891335905868,29195264
10657174,47012386.028588,31712057.288647667,0.9952383645245018,28728320
10657215,46609440.388778,31781674.17179518,0.9954777864430919,28920832
10657255,46441435.527133,31909476.29894327,0.9955200574647511,29017088
10657300,46681476.007672,31710634.285763152,0.995370392977691,28789760
10657354,46725619.886449,31810585.590444617,0.9953966278387819,28888064
10657408,46517446.177841,31795097.906787142,0.9954454314234787,28886016
10657458,46630636.136724,31699629.56044711,0.9952613660964814,28679168
10657486,45602630.072023,31602364.26452427,0.9956323212373228,28773376
10657524,46099204.794921,31183080.956675354,0.995299542125808,28281856
10657583,46155840.954737,31052956.724503674,0.9952280791555039,28142592
10657630,46206265.961193,31226483.087194774,0.9952920074355914,28320768
10657682,46707413.385689,31016166.24343813,0.995057644495895,28058624
10657739,46860922.350272,31148926.14165893,0.9950756166333826,28187648
10657792,47708915.62577,31818671.93806257,0.9951761015462264,28855296
10657833,47958327.297589,31656332.777217504,0.9950157321866794,28644352
10657872,47876432.706442,31658500.462925866,0.9950373259304689,28652544
10657916,47584629.334,32067592.139859617,0.9953102283837848,29121536
10657974,47792783.133142,32020023.587417655,0.9952344529760987,29053952
10658002,47941165.627973,31813867.811741777,0.9950993871375072,28820480
10658093,47948241.891729,31776915.8422223,0.9950935951422833,28791808
10658135,48780893.026918,31724747.513142113,0.9948606209344841,28681216
10658168,49399134.22897,31624867.276125908,0.9946688423514538,28539904
10658252,49602031.060478,31618627.41704791,0.9946278594612271,28527616
10658297,49725702.299624,31578557.126470514,0.9945615352372056,28464128
10658356,51437320.351657,32311067.305411126,0.9942776843920638,28972032
10658396,51435128.393842,32241200.39902065,0.9942481580597091,28900352
10658484,51832274.31828,32725207.128150135,0.9944104447300943,29416448
10658520,51830887.859682,32682476.50939376,0.9944117687814107,29385728
10658598,51740248.395736,32606918.664254274,0.994416590909003,29326336
10658630,51353565.136504,32604195.13914466,0.9945167026864841,29355008
10658693,51599639.906919,32603626.50093064,0.9944546057562177,29336576
10658777,51441521.857277,32700763.145391222,0.9945358375178773,29449216
10658860,51256178.001646,32790784.31150849,0.9946103858796908,29549568
10658924,51369419.460934,33050801.005328104,0.9946861348746265,29807616
10658993,55424852.620889,33233191.880873743,0.9937472377584821,29676544
10659058,55470417.595246,33321167.718821675,0.9937893398093479,29774848
10659089,55590114.571913,33783512.99141675,0.9939655521837005,30254080
10659138,55315060.749559,33753289.602764316,0.9940327901162231,30254080
10659172,55320509.157966,34069579.363722816,0.994166435836401,30585856
10659259,55033386.335891,34319310.92567293,0.9942840171440456,30825472
10659300,55018843.780897,34172018.077011906,0.9942172951821078,30665728
10659351,55016849.895375,34110649.58384442,0.9942371402356524,30637056
10659386,55017559.604448,34390163.98314459,0.994342415697691,30921728
10659449,55162359.697577,34372556.527508125,0.9942984852950535,30891008
10659510,55316664.37018,34379558.0266126,0.9942564982350497,30878720
10659550,55390810.093164,34426610.27670719,0.9942463127693261,30913536
10659595,55296422.226208,34361288.98384652,0.9942421545564186,30852096
10659640,55367404.01097,34375279.94449375,0.9942335721430046,30864384
10659689,55317231.275887,34386805.21359131,0.9941636860731878,30811136
10659725,55449834.65005,34522121.7528343,0.9941925305930901,30944256
10659764,55386522.058799,34639640.00446169,0.9942689136646176,31083520
10659810,56774013.058799,34612422.98845271,0.993894901919764,30921728
10659849,56751629.921983,34585494.17092107,0.9938777263222289,30886912
10659890,56473719.84674,34511344.2854333,0.9939024220012489,30823424
10659910,56878405.079492,34618291.22336247,0.9938241089753275,30882816
10659949,59671407.344788,35581346.01330991,0.9935720298253762,31669248
10659983,59718681.550109,35581651.79939992,0.9935371577148249,31648768
10660009,59740013.187226,35601073.49116583,0.9935506305939905,31675392
10660049,60125278.232095,35726453.042104855,0.993521404614124,31781888
10660100,60113763.042576,35729537.18392211,0.9935465178645051,31802368
10660148,60390206.358933,35878825.29710389,0.9935528451852811,31941632
10660181,60392007.798802,35797216.719568804,0.9935156569789952,31853568
10660224,60113218.985715,35789483.60992283,0.9935885531092451,31878144
10660284,60327009.315131,35710402.64091906,0.9935095898047414,31779840
10660326,60405628.336264,35720747.29069726,0.9934939313162624,31783936
10660368,60916451.65087,35768067.98416282,0.9933923413255072,31790080
10660442,60917381.021004,35706361.14357477,0.9933681135656792,31726592
10660511,60504252.877245,36826102.862068154,0.9939358482093597,32945152
10660551,60506620.37118,36866602.23444351,0.9939472548090039,32984064
10660593,60515277.640566,36808104.98515951,0.9939213287613966,32920576
10660644,60563639.792007,36815500.88907762,0.9939112823975913,32922624
10660703,60660265.857882,36831644.68637662,0.9938951686323014,32930816
10660765,60653230.179231,36822909.94886503,0.9938942650704656,32922624
10660812,59997205.370256,37520687.040858716,0.994326475026722,33719296
10660871,59998227.969907,38274307.84409227,0.9945894411416081,34491392
10660911,59947691.080844,38483279.878788285,0.9946619534368601,34700288
10660954,60080565.488228,38319186.322053194,0.9945963712724273,34540544
10660990,59939556.814684,38451960.5059728,0.9946782354398799,34694144
10661041,59893986.997521,38469477.32915851,0.9947403926458941,34759680
10661115,59865740.965216,38486023.11397891,0.994750408220533,34776064
10661165,59852587.784228,38995140.25950949,0.9948981158411189,35275776
10661215,59908574.985177,38922139.39923349,0.9948606189651068,35195904
10661244,59976015.044163,38775495.4638888,0.9947808724583136,35023872
10661312,59941430.369722,38766014.82806171,0.9947823119940452,35013632
10661377,59941610.889824,38524790.832081094,0.994693401643196,34759680
10661430,59726228.221512,37582309.79751203,0.9944047793690554,33801216
10661494,59717043.287817,37528601.44106702,0.9943692536304872,33729536
10661572,59697696.089254,37629311.7232881,0.9944110252566042,33836032
10661647,59730388.334527,37595504.048420615,0.9943920004935447,33799168
10661738,59661304.412907,37576781.55480689,0.9944056235698642,33788928
10661778,59704424.493929,37601440.96165505,0.9944091575356593,33815552
10661825,59822560.111897,37550577.87890671,0.9943536804302381,33743872
10661863,59921257.14815,37558000.49321715,0.994320682383122,33731584
10661922,60086537.992024,37545109.18594242,0.9942784158496123,33704960
10661957,60083002.826717,37635425.20549442,0.9942567034529188,33747968
10661979,59821590.743207,37747505.52906776,0.9943580064918015,33887232
10662021,59740005.004296,37824376.253558174,0.9944109724352519,33979392
10662060,60156879.332421,37593213.391412795,0.9942227637337613,33698816
10662116,59505971.234412,37020810.02683032,0.994143254285419,33147904
10662180,59340014.907015,36963596.93207377,0.9941479574303969,33090560
10662215,59318684.09053,36898388.970059566,0.9941307836605199,33027072
10662278,59379141.164317,37022665.89877987,0.9941756295981482,33162240
10662322,59287599.560574,37006645.28589837,0.994390066281203,33326080
10662367,59111459.027028,36912546.86522654,0.9943878935359981,33235968
10662407,59165250.559181,36886621.201517746,0.99436339311598,33203200
10662446,59147013.145873,36800996.26417301,0.994329023284659,33108992
10662486,58687832.556967,37236827.88247952,0.9946024159429521,33608704
10662531,58818071.281574,37768511.16299328,0.9947638531468719,34149376
10662569,58887184.065794,37770388.81299328,0.9947420724193538,34139136
10662605,58578133.271973,37732808.60477089,0.9947132982347904,34046976
10662650,59065967.564462,37738070.81280879,0.9945026990577049,33917952
10662700,57058865.294603,37738070.81280879,0.9949563267285376,34073600
10662730,57091074.571163,37986025.77594505,0.9950409883383293,34331648
10662778,57553965.305665,37939185.77452551,0.9949298717155473,34257920
10662839,59210126.13448,38389071.8394021,0.9947282248434975,34601984
10662909,59157971.184597,38394933.79093731,0.9947420944017468,34612224
10662970,59108693.505905,38388625.70713339,0.9948121033009459,34669568
10663024,59161398.48508,38339498.63896929,0.9947766522387589,34608128
10663087,59112339.164429,38341809.94521331,0.9948128835306826,34636800
10663149,59435750.242036,38326276.745258264,0.9947312024190234,34589696
10663198,59441421.324605,38415709.53063605,0.9947625964495113,34683904
10663257,58996163.243121,38394678.47878888,0.9948464227183852,34690048
10663295,59313061.368812,38315160.968222514,0.9947493827764468,34583552
10663361,59313061.368812,38226538.610455364,0.9947147357819434,34489344
10663427,59322107.201622,38233671.90539053,0.9947165440031966,34497536
10663467,59507798.02104,38246585.28761199,0.9946753617269457,34491392
10663522,59645521.395519,38280111.41817035,0.994636291917581,34495488
10663580,59351745.153872,38282310.33438308,0.9947027330868785,34522112
10663637,60052822.218964,38272177.679175064,0.9945376263038573,34448384
10663681,61733989.373484,39109278.82408175,0.994544195964305,35255296
10663722,61766645.270615,39078281.7181864,0.9944918903185812,35187712
10663786,62723564.470188,39254759.80315141,0.9943352980362221,35279872
10663853,62860299.409359,39207243.44164102,0.9942928753147291,35222528
10663897,62826213.031847,39199902.11833897,0.994295285546338,35216384
10663967,62986957.061847,39852725.49785667,0.9944866749790764,35879936
10664006,62958008.309938,39856055.49785667,0.9944799012071783,35871744
10664070,63049071.485371,39868231.957860164,0.9944549215533147,35867648
10664136,63001660.511107,39836030.92678251,0.994453624319241,35836928
10664198,62951632.86927,39789381.763264924,0.9944533800212232,35798016
10664254,62981528.248702,39796400.94235082,0.994444314799854,35798016
10664327,62971669.080904,39795144.35221649,0.9944470250012041,35798016
10664382,63027806.842299,39785577.05943294,0.9942443647636374,35605504
10664438,63017996.940604,39751140.56842123,0.9942896092022537,35623936
10664505,60908128.109184,39929704.81690841,0.9947939220660206,35961856
10664571,60901188.456326,40197501.67984214,0.9948939598682328,36246528
10664664,60982896.961358,40152642.089232735,0.9948618218849249,36195328
10664735,61069143.173464,40519780.21403844,0.9948892639296887,36486144
10664798,61113526.891511,40536938.439201534,0.9948710369665692,36484096
10664845,61147052.527581,40525799.56625241,0.9948649435590698,36475904
10664875,61200615.077581,40696633.12311023,0.9949162538815735,36654080
10664934,61283957.939747,40695176.70538689,0.9948798780678639,36625408
10664967,61454107.068968,40710175.6886717,0.9948206786153968,36598784
10665032,61447659.7431,40712204.81193727,0.9947856034916595,36561920
10665073,63925648.709481,41529566.094473965,0.9943652202472082,37039104
10665111,64876855.938788,41832754.60271729,0.9942685602259003,37278720
10665148,65189239.074173,42499411.65164537,0.9944157423488901,37923840
10665211,70622339.713382,42925934.83513532,0.99342613291575,37925888
10665262,70667453.770991,42932670.98658454,0.9934271602371733,37936128
10665334,70738456.758093,42958495.04343601,0.9934222750982996,37956608
10665383,70877141.232562,42974493.67091825,0.9933885773143775,37952512
10665426,70547901.964613,42973487.700037554,0.9934574235315449,37979136
10665501,70665079.310346,43036957.57547805,0.9934322224764647,38013952
10665572,70819934.741084,43029539.641248435,0.993383617990451,37979136
10665647,71310711.614353,44194172.551109985,0.9936995008521139,39152640
10665707,71405268.846153,44217460.73839921,0.9936962524636996,39177216
10665761,71334454.030059,44254946.21415075,0.9937186347771122,39216128
10665810,71198136.427809,44417988.528921686,0.9938031533469687,39398400
10665831,71199834.045598,44571119.572815366,0.9937883991013011,39488512
10665897,76507379.334235,46657298.08061947,0.9932722550086188,41035776
10665960,76475869.649229,46678524.01836448,0.9932840705500264,41056256
10666000,76541334.525373,46660951.37265803,0.9932684052936723,41035776
10666068,76434457.510782,46692174.78446537,0.9933022678112698,41080832
10666141,76275674.802867,46709067.938639425,0.9933316047642031,41105408
10666170,77445543.829933,46905748.163270876,0.9930629257866662,41101312
10666235,77433453.32003,47086034.69670677,0.9931296605010201,41293824
10666309,77488105.023359,47157598.92456858,0.9931368644033448,41355264
10666417,77596539.587129,47157103.23422353,0.993115713614155,41347072
10666482,77598720.870594,47108308.75282286,0.9930927572470231,41289728
10666550,77648175.146248,47070478.0736732,0.993069925232422,41244672
10666607,77727094.860606,47140956.786403745,0.9930795298064287,41314304
10666650,77836958.63625,47124309.51000452,0.993045585332259,41281536
10666714,77833878.902142,47120655.70791142,0.9930874209026634,41318400
10666773,77876868.369606,47056654.717680424,0.9930579550707517,41248768
10666852,77867466.90748,47074601.08693147,0.9930621364618684,41265152
10666903,77873354.411183,46844696.10590592,0.9929773907465799,41023488
10666949,77543483.861942,46843452.616364725,0.9930460461474602,41052160
10667008,77624460.641895,47222159.84896031,0.9931648694775054,41445376
10667071,77640858.731291,47132687.33150402,0.9931329445787754,41351168
10667143,77742299.632679,47036480.744884074,0.9930807862485078,41244672
10667211,77770088.637299,47102918.98311519,0.9931007617901809,41314304
10667272,77916192.827454,45003871.29992512,0.9922920691688638,39101440
10667325,77910427.67553,44995707.90399923,0.9922879140726446,39091200
10667419,77859780.836583,45042881.75713723,0.9923117073543904,39140352
10667484,77844972.163604,45095580.28515416,0.9923366373041597,39197696
10667548,77704474.675795,45171540.698214754,0.9923986331846562,39293952
10667612,77590286.514186,45304700.055652775,0.9924699258382225,39439360
10667636,77573031.795413,45313850.282306336,0.9924754349980605,39449600
10667689,77556310.562495,45312387.66937501,0.9924749493332795,39447552
10667758,77626189.966891,45306381.10775614,0.9924626057986567,39437312
10667814,77633166.37894,45313436.71305562,0.9924649803567803,39445504
10667860,77700560.188353,45400894.25378639,0.9925065803428512,39552000
10667909,77633256.108706,45455713.4892946,0.9925391672581279,39613440
10667967,77663913.822393,45486623.556519076,0.9925463779132163,39644160
10668060,77686308.389543,45460199.7814862,0.9925474630583069,39629824
10668121,77665414.697076,45476607.39135069,0.9925566609272614,39648256
10668187,77670511.205068,45478793.63479858,0.9925464121821292,39640064
10668262,77323346.651896,45813894.777422726,0.9927432907450326,40020992
10668314,76865495.023845,45868007.53569272,0.9928293983462743,40092672
