block,reserve USDT,reserve USDC,price,volume for slippage 5%
10283125,2821303.474336,2432301.242748,0.9978305712474956,2200640
10283195,2998003.911618,2428308.75257,0.9968310865337755,2172608
10283253,3213792.359807,2416110.209056,0.9954703439024251,2123712
10283273,3121268.055169,2453101.66853,0.9962614261400616,2176064
10283302,3042274.025892,2504047.81873,0.9970193760756214,2238144
10283351,2978571.685981,2508622.277383,0.9974085908625838,2253120
10283399,2990177.266201,2459178.571071,0.9970706239971452,2205248
10283495,3017012.497164,2443853.64365,0.9968488446695025,2188352
10283621,2986507.759823,2461695.472032,0.9971358785370756,2211776
10283690,3340150.556438,2102942.939612,0.9926666898498924,1807424
10283748,3196255.216654,2253760.847974,0.9946511597140965,1977664
10283824,2965837.650474,2355929.163257,0.9966098079297656,2110144
10283914,2893155.672153,2400369.779767,0.9972749018739225,2163392
10283976,3066803.91153,2199188.359195,0.9950087337894005,1940288
10284033,3069256.41078,2237142.802882,0.9952410466509558,1976768
10284139,2901048.183918,2417967.481468,0.9973399465348345,2180032
10284236,2973787.258119,2344042.148276,0.9965168860145646,2099520
10284283,2976987.106265,2517456.115025,0.9975294439062914,2270272
10284359,2999608.615899,2483928.382566,0.9972296560146183,2236096
10284402,2991875.213061,2492742.100306,0.9973337757868089,2247232
10284443,2965922.53138,2509459.445386,0.9975706209361858,2267840
10284584,3079546.816233,2355271.792978,0.9960368049955776,2099136
10284724,2996150.48773,2529582.497342,0.997610316421045,2295360
10284829,3097009.60931,2482068.062787,0.9968443191756466,2236352
10284915,3041602.5274,2533765.025892,0.9974241030772417,2296256
10285086,3068820.046305,2578531.256341,0.9975694905626524,2342208
10285230,2973132.2713,2600652.59739,0.9981598264769522,2377408
10285305,3010881.1525,2511651.780517,0.9975042204031197,2284352
10285396,3057972.276895,2486950.515871,0.9971387960232619,2254016
10285437,3694180.143239,1907901.234383,0.9892950401418612,1588032
10285473,3483264.173988,2088155.127113,0.9921979354850656,1796032
10285546,3375704.830007,2210762.017321,0.993765357102143,1935040
10285613,3258420.798559,2322766.330522,0.9951504861774014,2063552
10285741,3195595.46396,2393305.214117,0.9959203945516251,2143424
10285898,3074001.404697,2491571.355097,0.9970569820165333,2253504
10286132,3000766.641928,2550449.849998,0.9977402227169536,2321088
10286270,2990342.745351,2547512.823621,0.9977785654398804,2319808
10286401,2904106.910155,2585778.439486,0.9984030751065364,2367936
10286582,2923595.771375,2570894.757026,0.9982291866341012,2350784
10286671,2826004.281375,2652307.108387,0.9991312302637885,2442944
10286805,2851939.447089,2680637.713375,0.9991475470310204,2467776
10286890,2796512.779292,2734149.292212,0.9996868518121311,2523712
10287028,2833862.350589,2696032.400952,0.9993073295427379,2481728
10287280,2825211.645815,2701853.94101,0.9993796742703401,2488384
10287421,2830515.939313,2686998.753979,0.9992772463581185,2473024
10287651,2820525.097746,2698548.137242,0.9993859030504421,2485568
10287761,2810858.379013,2703764.835965,0.9994601802929378,2491456
10287918,2814463.78974,2684905.549827,0.9993426697626339,2470848
10288043,2788495.717196,2878609.043085,1.000428798526388,2680448
10288251,3163549.107477,2759341.4708,0.9981430810222037,2525888
10288381,3105027.54602,2758924.967819,0.9983756212799137,2526144
10288621,3104885.814015,2741985.395656,0.9982821030848531,2507200
10288867,2995677.530383,2841061.791839,0.9992716428381585,2618240
10289061,2924148.555376,2892761.414525,0.9998506617249576,2674304
10289156,2856980.666787,2920031.40208,1.0003011266473978,2708864
10289384,2898924.082057,2890031.06088,0.9999575843839904,2674560
10289628,2990601.471405,2791701.724528,0.9990480604335829,2566528
10289731,2959897.128993,2817070.650671,0.9993167356896874,2595200
10289857,3209324.123707,2941461.250046,0.9989321567050587,2741632
10289984,3223878.174672,2941435.098753,0.9988839607077551,2742656
10290088,3166680.147795,2997670.469828,0.9993337415260299,2804864
10290157,3212740.560249,2950509.991485,0.9989640309399211,2752896
10290236,3229161.503997,2953841.652045,0.9989225091185991,2756992
10290265,3349065.494402,2845010.22439,0.998027412940828,2637440
10290391,3313907.894324,2844683.992088,0.9981573902554581,2640256
10290465,3351650.682979,2831866.832962,0.9979585577613035,2623360
10290516,3483431.591557,2750789.922092,0.9970940778299594,2526528
10290568,3265081.064772,2761703.480448,0.9979817149388083,2560128
10290634,3335623.678187,2861981.965598,0.9981410444864037,2654336
10290671,3348783.185867,2826460.530384,0.997888677093539,2609024
10290765,3467790.69838,2679937.738643,0.9967513332583376,2448192
10290892,3298094.561748,2687211.937221,0.9973962026369961,2465216
10290963,3647826.947215,2477930.423635,0.9948043834563134,2211520
10291004,3472764.331876,2638504.407293,0.9964204471425592,2394944
10291035,2965727.575535,2638581.45074,0.9985338748506926,2445504
10291116,3417209.207065,2658130.399808,0.9967659896412111,2422848
10291178,3393818.431012,2663585.471883,0.9969092875613519,2433088
10291276,3385983.879596,2665320.32946,0.9969417719687906,2434880
10291367,3360363.039305,2693268.778959,0.9971878541502034,2466752
10291458,3227387.736977,2844398.211685,0.9984260089178395,2636160
10291520,3230877.593598,2820694.987182,0.9983065676776908,2611328
10291605,3214556.937242,2820536.541203,0.9983642020747489,2611584
10291677,3326271.828834,2806868.024175,0.9978397803213125,2583424
10291722,3865825.882663,2811459.623435,0.9951997357464863,2482880
10291743,3780640.478415,2714998.008478,0.9953165498464596,2419008
10291759,3704362.891863,2687558.533372,0.9955999298621032,2409024
10291798,3569292.317907,2707385.198416,0.9963403190806643,2451392
10291860,3563551.289379,2703557.827033,0.9963603619700435,2449728
10291882,3587640.720034,2765584.687126,0.9965230706446306,2505152
10291911,3532595.790931,2788611.283425,0.9968777479811707,2536640
10291935,3511459.645662,2764026.859058,0.9968785283173668,2517952
10291983,3460481.346995,2776956.031787,0.9971581375679966,2538176
10292067,3424875.394263,2785264.144732,0.9973159856578394,2547264
10292149,3417063.772044,2778672.844272,0.9973279100986441,2542912
10292212,3387245.013663,2810867.104491,0.997600089707188,2579072
10292312,3376343.605942,2741344.139337,0.9972927436818696,2506432
10292373,3363307.645703,2742938.015827,0.99735661581022,2509888
10292446,3349349.241139,2806649.927017,0.9977297027467247,2578304
10292548,3296818.624017,2822544.249229,0.9980123251145399,2599552
10292599,3196171.171866,2739538.344622,0.9980679995325634,2530368
10292709,3194740.198109,2755755.015385,0.9981474678258091,2546880
10292759,3160222.142919,2758188.229777,0.9982989310263225,2552768
10292861,3177392.347919,2741652.643801,0.9981542274552083,2534336
10292958,3173420.438131,2729041.104239,0.9981106016785118,2521664
10293103,3174095.00909,2730244.444995,0.9981072478201787,2521792
10293202,3111081.944757,2751969.711869,0.9983842099547177,2533056
10293278,3047588.498036,2741101.983543,0.9986104945530773,2528832
10293410,3068154.3185,2739568.967492,0.9985174228855577,2526144
10293521,3158114.080656,2634821.646526,0.9976139029875529,2411200
10293667,3231693.134334,2665554.600109,0.9975232799179634,2444480
10293779,3223476.564532,2657586.744702,0.9975221923118535,2437696
10293866,3051305.887918,2741219.655037,0.9986400615782052,2539200
10293935,3034663.62813,2774957.229676,0.9988929489467699,2582656
10293967,3076195.058358,2732821.816809,0.9985469214390701,2539200
10293998,3090742.718233,2674728.307966,0.9982217259851732,2478528
10294049,3101412.731825,2673090.212499,0.9981749911225779,2476608
10294107,3506849.656486,2630435.054822,0.996352459761815,2393536
10294168,3141399.449778,2738603.437398,0.99822024517861,2522432
10294261,3361433.449778,2594920.421694,0.9965747452984718,2354112
10294333,3397844.635045,2563951.577713,0.9962639297375573,2319552
10294459,3293550.001698,2713783.689886,0.9974768688454355,2484032
10294538,3314749.443325,2683169.332289,0.9972646595599955,2453952
10294609,3258725.057857,2672270.807162,0.9974573257620576,2450368
10294747,3313959.515864,2613653.936888,0.9967468162977401,2364608
10294918,3284013.814186,2658839.167671,0.9971237452858674,2414400
10295005,3298445.29707,2652999.441999,0.9970274939971833,2406592
10295108,3240498.068678,2676929.047315,0.9974074316772148,2437184
10295160,3330142.492687,2717012.103727,0.9974177730106292,2493376
10295264,3406375.811697,2700920.546193,0.9970295947842438,2468672
10295372,3565866.616226,2622082.881013,0.9959875359343703,2371264
10295417,3407523.239275,2771612.105287,0.9973586230811956,2540096
10295556,3495373.668624,2727134.045218,0.996791474053729,2485056
10295604,3460036.578535,2711137.005956,0.9968626871189687,2473280
10295691,3413143.324322,2719352.430001,0.9970888214120788,2486464
10295761,3326435.765547,2704302.315121,0.9973674002081357,2480192
10295853,3263705.836301,2763498.602669,0.9978973866571637,2546752
10295944,3305318.013456,2722713.324217,0.9975489795871477,2502336
10295998,3278480.940266,2770521.568982,0.9978788903219458,2553664
10296092,3276377.043382,2792799.897683,0.9980047392703985,2579072
10296205,3156137.115164,2838419.98138,0.9986826390756386,2636672
10296292,3560449.867815,2507158.437169,0.9954523099854964,2258880
10296386,3449255.415067,2688938.096061,0.9968426807026113,2456640
10296459,3476932.466439,2685326.406569,0.9967145648219432,2449984
10296515,1824849.331934,1611240.054729,0.9971061481155341,1342528
10296573,1534274.196968,1599321.981239,1.001013350076081,1349056
10296640,1605573.990324,1644435.506898,1.000565097140823,1393728
10296709,1642391.950324,1685971.435361,1.0005924079193123,1442624
10296766,1747746.236953,1654552.106868,0.9988085367637484,1412288
10296863,1765039.12888,1726109.744147,0.9995442058521978,1497920
10296903,1838488.846191,1722578.544425,0.9987144398999181,1496640
10296954,2012326.385239,1686271.945578,0.9964941982114466,1442496
10297069,2090653.415647,1688258.236423,0.995736832429926,1435328
10297090,2295107.559783,1435283.230276,0.9900286996108799,1157792
10297126,2056353.060475,1658815.409542,0.9957301900068898,1411008
10297179,2129864.320968,1632269.333195,0.9946345959673881,1374400
10297225,2133938.225814,1606029.493782,0.994408482866728,1355712
10297288,2481418.774499,1272118.377235,0.984939277424379,976736
10297305,2432269.344678,1383039.113744,0.9885962802550398,1111840
10297330,2551882.235809,1843811.78556,0.9943811407130168,1587904
10297349,2695599.557638,1710081.708114,0.9918041591316897,1434560
10297370,2888038.322468,1653589.899306,0.9898255834394933,1362368
10297396,2720831.606075,1799180.929934,0.9928784391735576,1532096
10297423,2023985.427318,1266231.770456,0.9918747046283449,1068576
10297445,2147321.254439,1300298.518572,0.9882648388912453,1018208
10297464,1944465.67978,1208611.526065,0.9905383692720249,989024
10297490,2119601.784381,1645733.142175,0.9948762139149366,1387072
10297505,2048264.27342,1568107.390681,0.9943474057569471,1306560
10297522,1932384.335502,1597866.102548,0.9960829436934131,1353792
10297537,2016869.168042,1669603.706141,0.9960311341396287,1409216
10297555,2007906.338983,1609824.668145,0.9954123803679386,1355840
10297566,2128429.200145,1870889.061435,0.9976860990062899,1641024
10297588,2140718.240741,1862078.274118,0.9974989071268602,1631296
10297617,2208569.68561,1842598.735105,0.9967008423259267,1601344
10297652,2239045.171636,1757153.838635,0.9955720500644756,1514048
10297701,2229532.722413,1798747.594216,0.9961417589080914,1560384
10297732,2177393.762776,1837219.353804,0.9969735418843618,1605312
10297755,1368015.475125,1035469.189782,0.9905766377932311,758496
10297773,619358.710867,1000655.146089,1.0290295060837074,627760
10297784,804580.398773,1198851.661957,1.0161336996730648,914976
10297797,936320.292924,1187336.117273,1.0085946371223913,924960
10297812,1016789.885426,1134455.604617,1.0038312363942503,877792
10297828,1041250.29402,1128675.135205,1.0027883538515685,872800
10297842,1078628.533373,1110902.820482,1.0010075642588563,855584
10297865,1113146.799198,1130076.100419,1.0005046129561643,874272
10297889,1122146.799198,1134880.13203,1.0003642640568733,886752
10297914,1188345.527282,1241376.679965,1.0011077806659472,1038176
10297935,1285020.330154,1271615.603373,0.9997572550690752,1077536
10297983,1301433.084183,1284395.954806,0.9996974842843601,1089952
10298039,1394016.342339,1402545.348511,1.0001393470657935,1194464
10298097,1419478.104309,1408515.091309,0.9998243666890223,1199520
10298128,1476330.44821,1422701.314626,0.9992045916611221,1220064
10298173,1489140.462536,1431789.975143,0.9991598668065799,1228704
10298233,1500625.039145,1450036.923857,0.9992796661904912,1249696
10298290,1536310.611822,1450042.798816,0.998813558286662,1251552
10298361,1555816.340927,1477920.566058,0.9989628451553075,1280832
10298418,1604925.812162,1477421.337473,0.9983659731969676,1280832
10298487,1666934.747867,1497193.274039,0.9979387772460585,1300672
10298566,1674247.953773,1496210.562943,0.9978512849133611,1300032
10298673,1648977.669457,1514385.369095,0.9983674395697734,1319616
10298736,1651849.727055,1530135.083761,0.9985439781452222,1336768
10298775,1916867.102924,1351553.663873,0.993260238254258,1134944
10298823,1825676.343482,1544939.777857,0.9969086407573036,1340992
10298849,2002100.840622,1548791.90569,0.9950646022927992,1318720
10298865,1921257.644228,1588527.866247,0.9964128547286635,1369792
10298891,1865009.240695,1548950.77941,0.9965424563676875,1339840
10298947,1833877.480074,1609537.358956,0.9975799113208869,1403072
10299021,1823759.922643,1606643.05488,0.9976610688089795,1402560
10299081,1821722.814217,1574655.95053,0.9973115289404093,1371456
10299134,1938303.34869,1519399.199153,0.995489541933306,1305536
10299192,1946495.675623,1524288.022913,0.9956318046653407,1318592
10299254,1800194.819398,1658227.549244,0.998604039815439,1476288
10299300,2053283.14287,1794584.494136,0.9978223935311793,1601088
10299376,2032338.494778,1791114.016256,0.9979972055480015,1604544
10299427,1955305.968648,1885497.963836,0.9994429429570225,1714496
10299493,1979220.379787,1861287.316826,0.9990863090973422,1695296
10299535,1939534.91275,1876522.89852,0.9994893157026025,1704640
10299621,1931693.618126,1861353.854717,0.9994261839865085,1690048
10299665,1943757.10636,1853879.762307,0.9992671330125474,1681216
10299732,1901056.69179,1852126.598607,0.9995969098063967,1683776
10299831,1980364.868405,1776846.539993,0.9983171377294888,1600192
10299930,2019162.106505,1778243.559609,0.9980127171220964,1596224
10300012,2078710.160642,1854397.897887,0.9982420840460873,1670976
10300093,2051380.645959,1877545.354101,0.9986428975478222,1697728
10300223,2150870.990729,1793993.797479,0.9972060402715104,1604416
10300291,2141551.669874,1818676.347944,0.9974991510912806,1631424
10300339,2350979.19179,1793649.294035,0.9956183409661592,1574080
10300368,2207181.982952,1836617.870813,0.9971359530968383,1638976
10300433,2101119.156873,1915457.916922,0.9985762328833874,1730240
10300480,2152943.276773,1908635.806311,0.9981315455640434,1716672
10300529,2137633.749508,1903221.914956,0.9981936472919212,1711936
10300565,2130317.062885,1919163.666885,0.9983772300534682,1728704
10300619,2427751.880912,1621711.272026,0.9932781740723033,1391680
10300673,2289350.832527,1720866.444228,0.9954244367973079,1510080
10300712,2260990.87204,1759437.107262,0.9960095191601476,1552448
10300776,2073359.836213,1913127.986328,0.9987545499781099,1728832
10300852,2189344.460884,1866103.533873,0.997486548229972,1667392
10300899,2153479.702336,1892427.386143,0.9978562743900938,1682368
10300946,2116348.753023,1902732.407735,0.9982459100766472,1697728
10301017,1963505.493522,1865485.414162,0.9991745338187195,1680704
10301064,1984694.587611,1875473.681555,0.9990840613189474,1687744
10301118,1983797.319597,1810898.121995,0.9985232658263321,1623232
10301156,2150144.307149,1916914.809299,0.9981012676440235,1707840
10301218,2116641.50709,1879601.252964,0.9980512476042095,1675968
10301285,2113618.942651,1887038.197795,0.998139541522971,1683648
10301359,2111006.755697,1868653.284011,0.9980255879497565,1669184
10301404,2108636.128886,1878129.679235,0.9981287473619865,1679296
10301461,2019459.472022,1897511.608251,0.9990010761383589,1708864
10301526,1981545.424628,1914981.777899,0.9994526512723559,1730240
10301594,2107390.108636,1932842.95072,0.9986494175173937,1743168
10301661,1919817.240955,1969796.833651,1.0004012081900275,1797696
10301732,1924711.784189,1972585.324015,1.0003832733149813,1800256
10301788,2039716.497601,1888598.34067,0.9988047182962758,1706560
10301829,2182798.527587,1898769.221801,0.9978219932677804,1702336
10301851,2293979.308001,1921220.152602,0.9971809884425817,1710272
10301901,2158036.706693,2008513.40993,0.998865674445876,1811136
10301982,2094234.483939,1968705.791862,0.9990367469925165,1780800
10302098,2062654.764756,1977053.750057,0.9993385087922964,1791680
10302187,2076684.774756,1979279.625473,0.999253819230362,1793984
10302292,2219824.312825,1976366.894148,0.9982412711661708,1785024
10302353,2217803.293524,2019958.634365,0.9985890863813613,1829568
10302412,2351777.586034,2023621.082605,0.9976720830733737,1814464
10302481,2372198.729655,1988958.211174,0.997269675213972,1778112
10302555,2306535.042739,1885275.878072,0.996958357030421,1687744
10302628,2310565.214216,1893053.620016,0.9970024265235341,1695808
10302743,2422578.100496,1909964.263296,0.9964915558076306,1708608
10302863,2401690.361569,1982640.194142,0.9972114012271107,1786816
10302988,2521954.902864,2000217.153744,0.9965479172944204,1787968
10303050,2557008.186362,1956100.70075,0.9960201895668429,1742016
10303091,2395490.006136,2145750.137844,0.9984005308674603,1951168
10303191,2382831.111578,2133314.274323,0.9983992766319344,1940800
10303264,2340570.06328,2142146.74744,0.998731836372969,1956288
10303296,2310561.331841,2146245.008865,0.9989497812494108,1964480
10303364,2216301.217766,2169779.166809,0.9997000129752305,1998144
10303454,2211449.003046,2170197.661064,0.9997335261036958,1998784
10303513,2213578.210555,2176113.760164,0.9997583421848608,2004544
10303582,2226222.940432,2132003.733604,0.9993882722015112,1959104
10303625,2225052.885776,2151054.282624,0.9995219640651639,1978688
10303688,2207870.426312,2152787.85182,0.9996422484542243,1981376
10303765,2217825.854575,2150121.680947,0.9995611748428345,1977920
10303828,2170115.594205,2116082.408729,0.999643515602278,1948096
10303863,2198019.416556,2178818.855914,0.9998758376850018,2008768
10303916,2211089.092628,2169883.35361,0.9997335158651501,1998272
10303986,2210773.923638,2166146.495401,0.999710849573087,1994304
10304025,2207621.366145,2166104.623289,0.9997319148053438,1995584
10304125,2156572.007556,2165707.077466,1.0000595857963883,2000192
10304188,2172690.927791,2117918.692206,0.9996398934261407,1950272
10304230,2166034.487349,2141568.952487,0.999839928196095,1974976
10304271,2138966.703373,2227136.783177,1.0005703132277906,2063424
10304312,2216801.824545,2231637.925435,1.0000941669099164,2061120
10304387,2147750.242489,2222891.873428,1.0004863743076873,2057920
10304453,2169994.201228,2187301.5508,1.000112470142567,2019648
10304533,2206490.460326,2186308.334622,0.9998698923273783,2015424
10304628,2115678.283215,2258361.248271,1.0009270255768763,2095552
10304676,2233143.381853,2149508.118364,0.9994591732291676,1975744
10304730,2195035.575598,2199465.58094,1.0000286923980015,2028352
10304789,2201646.326344,2195184.745697,0.9999579820034379,2022208
10304830,2203615.519486,2172643.983958,0.9997976376564409,1999296
10304866,2205224.140524,2065592.647115,0.9990577356246585,1889216
10304958,2236995.862901,2173149.615616,0.9995920611564151,2000832
10305008,2214087.253951,2197738.736655,0.9998956343006005,2027840
10305073,2254655.946485,2173808.361372,0.9994862361814809,2000320
10305151,2252060.802008,2177663.192585,0.9995265105855793,2003904
10305192,2240126.481305,2152179.004551,0.9994295870825861,1976384
10305263,2215413.534443,2156959.761884,0.999619132213809,1983424
10305344,2173436.970658,2203908.518449,1.0001981625929088,2034752
10305461,2238627.190724,2189394.635,0.999684194922798,2014912
10305516,2256421.671896,2180578.975906,0.9995154367122144,2005056
10305582,2170982.047648,2212828.572546,1.000272744356984,2042944
10305698,2137517.75637,2219436.859898,1.000538548977065,2052032
10305750,2331435.231625,2192754.458062,0.9991117758964513,2004800
10305818,2330921.898944,2240024.538681,0.9994315948513719,2056256
10305859,2223300.555409,2219575.998941,0.9999760922051741,2045760
10305899,2458105.804426,2059346.495639,0.9974352241764677,1859904
10305935,2381665.233022,2012739.441199,0.9974686407480231,1809344
10305994,2594847.133042,1795711.290848,0.9942326915718721,1565760
10306022,2787546.394234,1587730.219416,0.9902992219797057,1323200
10306061,2704182.557643,1631554.40792,0.9915310905331145,1379008
10306090,2776154.465115,1503179.477486,0.9890820086085398,1234656
10306122,2710553.177948,1546413.231932,0.9902621595271764,1287232
10306144,2874716.343269,1406420.033554,0.9866109453558964,1123424
10306174,2510482.594312,1435650.513112,0.9898566865634288,1183904
10306218,2436227.347007,1575566.419076,0.9924831808991198,1337024
10306257,2286973.907241,1688420.820438,0.9949513951518382,1468480
10306333,1987527.941244,1893870.523065,0.9992168263979064,1705152
10306425,1958221.877669,1885535.723973,0.9993834743756216,1698368
10306471,2165609.434552,1834688.801373,0.997312868714723,1630400
10306556,2070003.771174,1888169.71532,0.9985288805938656,1695552
10306677,2142503.025982,1882863.297379,0.997937619300823,1684288
10306733,2138112.422959,1873178.408139,0.9978878763331136,1674944
10306837,2218699.29397,1794698.542116,0.9965800007689067,1587392
10306902,2135476.659029,1943932.199929,0.99850972102249,1747648
10307000,2231358.348626,1934645.957168,0.9977322471111313,1729216
10307094,2130472.791654,1940237.504147,0.998527039866354,1746240
10307182,2180007.639514,1945742.328139,0.9982243749521374,1749568
10307251,2303839.863854,1838085.124452,0.9964227354470043,1627968
10307319,2274136.228528,1888273.388804,0.9970755996599763,1682240
10307395,2214802.81563,1936066.008673,0.9978935688405343,1736128
10307480,2260651.146164,1942239.917502,0.9976209759225321,1738048
10307564,2357683.361118,1941761.256216,0.9970161240269765,1734592
10307657,2319611.070362,1975853.61807,0.9975445888855509,1772992
10307807,2286253.619597,1972884.105239,0.9977460479102798,1773120
10307877,2293649.384712,1928533.936562,0.9973184450123258,1725120
10307942,2198471.64394,2026345.099521,0.9987501859769586,1833664
10308038,2159857.154781,1945851.001498,0.998360433888805,1749824
10308112,2193529.336732,1939551.03742,0.9981322915690898,1749824
10308195,2315304.19558,1981824.309997,0.9978008636844654,1800512
10308278,2317217.022421,2015224.896588,0.9980320068115377,1834688
10308358,2280960.053963,1953234.615156,0.9976231640857426,1753408
10308484,2317643.691301,1988656.432276,0.9976361054591011,1783488
10308532,2306275.471455,2002206.570254,0.9978250646727126,1798976
10308612,2304119.702652,2003055.043225,0.9978408575898801,1799360
10308700,2256608.412181,1998831.69061,0.9981284384142818,1799232
10308792,2239413.92198,1994681.200519,0.9982204938176462,1797440
10308935,2351723.92001,1895726.290474,0.9966454313985212,1685952
10309049,2323434.663676,1933648.647125,0.9971736938785258,1729088
10309150,2236545.01315,1952997.514504,0.9979221996989986,1756992
10309245,2225617.509953,1971904.229631,0.9981534336674562,1777984
10309387,2240047.336044,1983244.590684,0.9981465590712217,1788736
10309481,2334157.270795,1870754.133485,0.9965720436148839,1663808
10309549,2257235.99679,1885619.813647,0.9972134255723527,1685056
10309590,2403695.869731,1829305.560626,0.9958305582367697,1620928
10309636,2438188.562864,1808027.575192,0.9954096193322484,1595584
10309692,2380160.506623,1812361.856387,0.9957275860214652,1598912
10309746,2106497.791452,1847302.981365,0.9979527170473275,1658176
10309788,2123288.11904,1877230.828642,0.9980958581381948,1688896
10309843,2379914.455401,1720849.992061,0.9948816802894432,1506752
10309894,2271320.432067,1839868.545068,0.9968082707441464,1644224
10309957,2291845.682443,1846069.453411,0.9967608468975333,1651776
10309995,2268237.388903,1913559.140054,0.9974837217466799,1724096
10310068,2278208.248587,1901414.996556,0.9973177384392862,1710528
10310117,2284964.750965,1911109.497476,0.9973498105069496,1719616
10310213,2298365.060232,1906373.62536,0.9972490376017331,1716032
10310261,2364418.859911,1899808.867574,0.9968118690476091,1706560
10310333,2329794.850619,2019014.571795,0.9979658059253428,1835328
10310429,2323273.399642,2022135.47515,0.9980271182447503,1839040
10310490,2518495.833901,1972759.785204,0.9964535184087961,1768000
10310558,2393300.682664,2035900.606787,0.9976822307548785,1844800
10310605,2499560.090891,1947327.204663,0.9963774319008947,1744320
10310677,2410492.671392,2018845.009104,0.9974550786283962,1825856
10310771,2422928.982107,1956465.078183,0.996910590828402,1760704
10310855,2385583.042145,2000791.871184,0.9974721980210526,1809472
10310895,2349307.816985,2034111.181324,0.9979380743819333,1846976
10311007,2344271.203104,2049283.437006,0.9980797081745848,1863232
10311078,2323891.225,2066662.690825,0.9983283324377866,1882944
10311154,2386881.624406,2076995.395843,0.9980415536145806,1891264
10311195,2367237.202397,2103798.036285,0.9983423795724237,1920448
10311297,2314059.314923,2115849.699904,0.998744309460635,1937600
10311384,2317439.461979,2116244.203872,0.99872684411184,1937856
10311469,2344338.770773,2123652.726334,0.9986173463237487,1943616
10311542,2392652.735312,2126325.633464,0.9983491481285177,1942208
10311640,2197527.206708,2149085.050701,0.9996819250350355,1976512
10311721,2271485.175142,2112596.354988,0.9989706757572824,1934656
10311788,2271134.779504,2108556.59785,0.9989467063182992,1930944
10311869,2264424.264439,2107530.240807,0.9989784232144204,1929536
10311962,2291663.243722,2142926.074441,0.999056710897124,1966144
10312074,2224443.489431,2065603.998237,0.9989399817111062,1889344
10312129,2208401.807123,2066016.745616,0.999045701121598,1890880
10312223,2199476.874246,2077590.824194,0.9991846723663497,1903680
10312298,2307158.859377,2041084.597171,0.9982642737647391,1860288
10312347,2235801.439393,2110812.767632,0.9991883504817269,1937600
10312421,2247592.773148,2142718.515805,0.9993296433146793,1970240
10312470,2245949.200252,2146742.830484,0.999366402509145,1974592
10312593,2260458.54237,2150317.048649,0.9992985100328031,1976512
10312673,2258351.123691,2146480.435299,0.999274866388032,1968576
10312775,2235762.780184,2163695.459434,0.9995320227223112,1987648
10312840,2319144.919455,2139145.806929,0.9988595365418056,1958848
10312936,2345882.208549,2204077.565783,0.9991407056931166,2028608
10313080,2347762.844469,2215230.82273,0.9991979759981509,2039360
10313233,2297485.631386,2260485.715549,0.9997759991912151,2089536
10313341,2354939.979618,2240871.663879,0.9993309202785869,2071104
10313424,2364448.335543,2256979.113612,0.9993746262483301,2087232
10313487,2400014.761037,2415005.443268,1.0000816334244682,2251328
10313553,2407384.170406,2413315.319379,1.0000322322574855,2249280
10313696,2396880.884222,2427211.952132,1.0001643621084335,2264896
10313755,2485985.2448,2364837.121655,0.9993476306393353,2194368
10313835,2429042.644543,2368294.194297,0.9996696112276983,2202944
10313885,2460096.920862,2343294.296432,0.9993655739607505,2175040
10313949,2531496.447534,2357597.637381,0.9990823845410564,2186816
10314038,2586211.104155,2373999.677575,0.9989025165671995,2200640
10314115,2594310.325397,2446195.550927,0.999252784938534,2275648
10314207,2573006.938833,2457800.37693,0.9994182234604966,2289344
10314364,2735977.656928,2484238.218168,0.9988571543245923,2322880
10314551,2876949.19581,2484336.686159,0.9983118653667116,2320448
10314661,2862126.029917,2498029.7784,0.9984364420441301,2335808
10314765,2848253.702743,2515616.342553,0.9985732380951726,2354752
10314838,2837931.69426,2536009.129414,0.9987160789816291,2378048
10314912,2854635.358021,2526989.75566,0.9986080774581865,2367552
10315066,2886569.695334,2526354.563188,0.9984724905055806,2363584
10315177,2993634.182273,2533051.78326,0.9980999742293701,2364864
10315266,2956620.694544,2555169.211216,0.9983361830656657,2389312
10315424,2601134.931821,2710810.111216,1.0004638293445742,2578816
10315474,2449358.133472,2750688.793446,1.0013148387043511,2629248
10315530,2561405.669908,2671111.174922,1.0004718564923103,2540608
10315591,2645928.635475,2620480.24994,0.999891522266819,2483008
10315645,2660182.98411,2643124.87418,0.9999280842721482,2506176
10315707,2723049.136929,2667632.897611,0.9997714900942353,2528064
10315769,2724579.067091,2690822.424154,0.9998614758434524,2551744
10315830,2719759.467531,2710393.380152,0.999961610704644,2571904
10315914,2730598.165743,2698912.691672,0.9998701984236169,2559424
10316004,2726578.645647,2717543.264715,0.999963087451887,2578816
10316073,2730846.306204,2718750.910697,0.9999505266635418,2579072
10316128,2768011.366435,2723664.575862,0.999820907992411,2582656
10316191,2767466.141662,2793167.540361,1.0001020920853685,2655104
10316297,2769202.596605,2801398.242069,1.0001275276038324,2663552
10316375,2791363.590439,2855196.695483,1.0002479672382416,2718848
10316469,2743230.133799,2885227.299877,1.0005529947501393,2753408
10316540,2744800.756871,2890591.8554,1.0005664192581092,2759040
10316653,2776922.872367,2900178.800305,1.0004718160533794,2768512
10316756,2778538.6522,2870565.178735,1.0003528647816484,2738816
10316836,2848790.007469,2865689.561089,1.0000632717762932,2732160
10316883,2855069.372863,2857313.615994,1.00000843406067,2721920
10316917,2893264.016465,2836717.154663,0.9997880142918629,2698112
