block,reserve UNI,reserve WBTC,price,volume for slippage 5%
10918219,13129.419763743294,5.45097762,0.000415172773670684,691.0220928285944
10918303,13316.39401029496,5.37466735,0.00040361282084660626,700.8628426471041
10918458,13111.80256374154,5.45878391,0.0004163259691764532,690.0948717758693
10918482,12928.430503795873,5.53644225,0.0004282377701125024,680.4437107260983
10918613,12850.827964493354,5.56997587,0.00043343322978019476,676.3593665522822
10918638,12717.988840444883,5.62832921,0.00044254868286258995,669.3678337076253
10918671,12639.624607610223,5.66332921,0.00044806150386698604,665.2434004005372
10918772,12800.434937969969,5.59239226,0.00043689079996893463,673.7071019984178
10918807,12576.228564457042,5.69239226,0.0004526311072373357,661.9067665503717
10918928,12434.88760706186,5.75728944,0.0004629948916249468,654.4677687927287
10919092,12591.675065249405,5.68581394,0.0004515534200601912,662.7197402762849
10919318,12778.28341872288,5.60302633,0.0004384803612815775,672.541232564361
10919670,12741.673038045676,5.61917383,0.00044100753591946445,670.6143704234582
10919702,12669.904916722522,5.65109917,0.0004460253811803537,666.8371008801332
10919787,459.8603518661426,0.20510939,0.0004460253839402615,24.203176414007487
10920516,438.54353620981476,0.21510939,0.0004905086319573162,23.08123874788504
10920843,445.2065586054826,0.21837765,0.0004905086094958322,23.431924137130636
10921079,492.3866752586785,0.19750965,0.00040112712208598464,25.915088171509353
10921360,475.8680660464586,0.20438635,0.0004295021342744313,25.045687686655754
10922319,662.1302370951449,0.28438635,0.00042950213427443137,34.84895984711295
10922344,774.8644615287358,0.33280594,0.00042950213427443137,40.78234008045979
10922991,769.3569277729906,0.33519554,0.0004356827473696371,40.492469882788896
10923095,741.5621454900354,0.34779694,0.0004690057901622939,39.02958660473871
10924400,2841.562145490035,1.33270909,0.00046900578687508195,149.55590239421235
10924935,2841.4896159548616,1.33274321,0.0004690297661186918,149.55208505025576
10925074,2767.7945015628165,1.36833552,0.0004943775700209602,145.67339481909585
10925436,2884.4520635493905,1.31315447,0.00045525265841448256,151.81326650259962
10926264,2869.477166572762,1.32002803,0.00046002388357618867,151.02511403014523
10926422,2967.3771487430163,1.36506436,0.0004600238835761887,156.17774467068512
10926993,2977.3771487430163,1.36049329,0.00045694355200326923,156.70406046015887
10927422,2982.3771487430163,1.362778,0.00045694354940131255,156.96721835489552
10927562,2977.3771656969857,1.3604933,0.0004569435527599732,156.70406135247276
10927680,2906.757872263041,1.39364576,0.00047945024017944244,152.98725643489706
10928042,2834.832853230239,1.3591613,0.0004794502428780805,149.2017291173811
10928188,2754.790364897416,1.32078491,0.0004794502430493232,144.98896657354817
10928393,2654.7903648974184,1.27283989,0.0004794502446708943,139.72580867881152
10928584,8877.490364897418,4.25631492,0.000479450243824532,467.23633499460084
10928855,8894.80072116543,4.24805642,0.0004775887120092112,468.1474063771275
10929187,8794.29982881021,4.29674911,0.0004885834226306236,462.85788572685306
10929223,8653.540070380963,4.36685097,0.0005046317385120462,455.4494773884726
10929409,8649.582562208743,4.36885498,0.0005050943150815334,455.24118748466935
10929543,8799.582562208743,4.29460195,0.0004880460998734048,463.13592432677615
10929703,8683.916437454014,4.35197637,0.0005011536443660125,457.0482335502111
10930285,8705.916437454014,4.34101177,0.0004986277781537608,458.2061282870527
10930775,664.3881837634084,0.33128241,0.0004986277873327909,34.96779914544254
10933435,715.4583219444647,0.3567474,0.0004986277873327908,37.655701154971894
10933481,689.2931488509125,0.34370072,0.0004986277907635771,36.27858678162693
10934412,693.1771488509125,0.34178065,0.0004930639311560884,36.483007834258615
10934468,702.5617451676346,0.33722877,0.0004799987649762166,36.97693395619126
10934614,703.4644550408395,0.33679733,0.0004787695065281547,37.02444500214938
10935357,705.9874114611547,0.33559733,0.00047535880180275066,37.15723218216601
10936367,715.9874114611547,0.330924,0.00046219248369837296,37.68354797163977
10938466,691.5652307241797,0.31963626,0.000462192495804466,36.3981700381147
10939937,732.0903153372454,0.33836664,0.0004621924821449491,38.53106922827601
10945786,1507.181027192769,0.69660773,0.00046219247551004605,79.3253172206721
10945872,732.0903258466096,0.33836665,0.0004621924891695617,38.53106978140045
10945929,743.0903258466096,0.3333726,0.00044862998266083674,39.1100171498216
10948049,826.6128532036984,0.3708433,0.000448629970563275,43.50593964229995
10949177,847.6128532036984,0.36168237,0.00042670703804568246,44.61120280019463
10952007,857.6128532036984,0.35747756,0.00041682859423644006,45.13751858966839
10952246,882.3682196654697,0.34747756,0.0003938010824230936,46.44043261397212
10954095,838.4597427833642,0.33018636,0.00039380108924956633,44.12946014649276
10954562,749.3036090508195,0.29507658,0.00039380109268896793,39.437032055306304
10957271,554.6875914587312,0.21843658,0.00039380109337861706,29.194083760985905
10959270,654.5445513839095,0.25776035,0.0003938010781008183,34.44971323073207
10959507,554.687612978241,0.21843659,0.0003938010961289823,29.194084893591707
10960921,775.5149058802322,0.30539861,0.0003938010832343237,40.81657399369635
10964195,825.5148953121653,0.32508866,0.0003938010832343236,43.4481523848508
10964702,833.20382145658,0.32209762,0.00038657722361008773,43.85283270824107
10964801,1122.0430059208513,0.43375627,0.0003865772236100878,59.05489504846582
10975682,1130.0430059208513,0.4306947,0.0003811312469909362,59.47594768004478
10976707,1166.7465134877937,0.41718528,0.00035756291120416064,61.4077112361997
10981002,1134.5597841457845,0.42905617,0.00037816973243330533,59.71367284977828
10982938,1148.1037816741223,0.42400967,0.0003693130157464727,60.426514824953756
10983755,1153.5238101174446,0.42202334,0.00036585576847090155,60.71177947986553
10990451,1178.5238101174446,0.41309726,0.00035052092834580344,62.02756895354969
10994325,1228.7248609201397,0.39626824,0.00032250363983296604,64.66972952211245
10995755,984.6493570580367,0.31755301,0.00032250364835335286,51.82365037147565
10997260,1012.2745481816365,0.30891222,0.00030516643983087745,53.27760779903349
11000678,1033.809512254242,0.30249627,0.00029260348876109773,54.411026960749496
11001184,1048.809512254242,0.29818279,0.0002843059550052188,55.20050064496013
11001224,1053.809512254242,0.29677223,0.00028161847710518747,55.46365853969678
11004765,1103.809512254242,0.28336765,0.00025671789095320965,58.09523748706533
11005303,1113.809512254242,0.28083109,0.000252135654176292,58.62155327653909
11011027,1065.3102252772726,0.29365467,0.0002756517895278526,56.06895922511944
11017130,1017.2690733437306,0.30756442,0.00030234323254224734,53.540477544406826
11018482,13172.000400053665,3.98246518,0.00030234323254224734,693.263178950192
11019196,13257.967015642771,3.95671926,0.0002984408737275902,697.7877376654069
11019271,13296.889945452027,3.94517172,0.0002966988322972003,699.8363129185273
11020299,13101.33710841349,4.00423523,0.0003056356154234469,689.544058337553
11020741,12895.283670368877,4.06841134,0.00031549607158689366,678.6991405457302
11021039,12794.035499158896,4.10070441,0.00032051688540879757,673.3702894294147
11021710,13075.90207623172,4.01256836,0.0003068674219649986,688.2053724332491
11022441,13232.795945387006,3.96513462,0.00029964450720501427,696.4629444940529
11023473,13052.546251329948,4.02005608,0.0003079901808116856,686.9761184910494
11024035,13072.546251329948,4.01392413,0.0003070499084745361,688.028750069996
11025037,12920.737486946837,4.06122657,0.0003143184802030728,680.0388151024636
11025660,13018.794366946837,4.03072871,0.0003096084473254711,685.1997035235199
11025848,13149.092395338723,3.99090574,0.0003035118789959034,692.0574944915115
11027119,13259.056036419486,3.95790574,0.00029850584605182833,697.8450545483938
11028875,13359.056036419486,3.92836683,0.00029406021048871106,703.1082124431305
11029343,13394.763009432087,3.93886682,0.0002940602097421506,704.987526812216
11031071,13737.344199432086,3.84092692,0.000279597487275509,723.0181157595853
11031074,13589.11511777378,3.88294954,0.0002857396899170665,715.2165851459886
11031269,13404.920643683738,3.93646496,0.00029365820691037227,705.5221391412506
11031314,13430.157157865558,3.92909013,0.0002925572712080196,706.8503767297661
11031478,13567.593974369805,3.96929826,0.0002925572704709693,714.083893387884
11031797,13825.742884369805,3.89540327,0.00028175001535749717,727.6706781247267
11032791,13553.628834138142,3.97384599,0.00029319424625166753,713.3488860072703
11032873,13674.49571241889,3.93882619,0.000288041787634102,719.7103006536254
11033215,13253.969535552647,4.06417457,0.00030663829120009645,697.5773439764544
11033228,13378.053718787856,4.02659057,0.0003009847810930181,704.1080904625196
11033413,13458.659844236849,4.00254658,0.0002973956267803243,708.3505181177297
11034569,13478.659844236849,3.99662529,0.0002965150345943971,709.4031496966763
11034684,13581.576524491178,3.96643036,0.0002920449148777004,714.8198170784854
11034997,13617.381656247104,3.95603236,0.0002905134378887833,716.704297697217
11035554,13318.407234899612,4.04510543,0.0003037229121062005,700.9688018368215
11035820,13507.834420649535,3.98854668,0.0002952765451361083,710.9386537183964
11038354,13478.125930816472,3.99736469,0.0002965816398005601,709.3750489903414
11038409,13334.46673440841,4.04055998,0.0003030162405800371,701.8140386530722
11038531,13404.073557541198,4.01964014,0.00029988198160390807,705.4775556600616
11040274,13542.786960761021,3.97859082,0.0002937793255943257,712.7782610926843
11040956,13455.6639718311,4.00442899,0.00029760173844881337,708.1928406226871
11041975,13205.360404587156,4.08056011,0.00030900785627801066,695.0189686624799
11042042,13231.703068021265,4.07246055,0.0003077805275000791,696.4054246326959
11042392,13304.636120357149,4.05020284,0.00030442041430978094,700.2440063345875
11042592,13354.036687187958,4.03526472,0.00030217565029392853,702.8440361677858
11042632,13375.296641627958,4.04168896,0.0003021756502522004,703.9629811383111
11044131,13416.80054932597,4.02922368,0.00030031181168616386,706.1473973329448
11044503,13434.95478932597,4.02379543,0.0002995019702780759,707.1028836487349
11044920,13440.544303305265,4.02212708,0.00029925328835163974,707.3970685950135
11048627,13643.949371311046,3.96234211,0.0002904102032459579,718.1025984900534
11050196,13586.63710494945,3.97910668,0.0002928691367307116,715.0861634183893
11053585,13652.37251182945,3.96000471,0.0002900598197543139,718.5459216752351
11054783,13707.857572543715,3.94402376,0.00028771992553378435,721.4661880286167
11054846,13925.006330298263,3.88270168,0.00027882943733762995,732.8950700156984
11054937,14172.894260298262,3.81499231,0.0002691752467727587,745.9418031735931
11055163,1282.081104936886,0.3451045,0.00026917524848553843,67.47795289141504
11055676,1276.9737328142817,0.34648893,0.00027133598843602215,67.20914383233071
11063288,1275.9536866093065,0.34676676,0.0002717706478214668,67.15545718996327
11063295,1270.4745148543072,0.34826676,0.000274123373533343,66.86707972917407
11064202,1280.4745148543072,0.34555504,0.00026986483213163934,67.39339551864782
11065301,1240.5938038127579,0.35669684,0.00028752105556528805,65.29441072698728
11067493,1263.4972046573669,0.35025005,0.00027720682618762125,66.49985287670347
11070131,1263.7367655847793,0.35018386,0.00027710190091522467,66.51246134656753
11070294,1455.0021442232846,0.40318386,0.0002771019009152246,76.57906022227849
11071729,1477.3480333699395,0.39710346,0.0002687947937996559,77.75515965104955
11073743,1487.3480333699395,0.39444155,0.0002651978831788947,78.28147544052308
11074660,1570.1285960835226,0.41639477,0.00026519787680998963,82.63834716229098
11078580,1546.0420799447857,0.4229015,0.00027353815622864757,81.37063578656762
11081287,1579.0420799447857,0.43192825,0.0002735381504304833,83.10747789183097
11082616,1551.6059613213488,0.43958876,0.0002833121107794958,81.66347164849185
11083851,1561.6059613213488,0.43678218,0.00027970063563949126,82.1897874379656
11084747,1666.6053651763089,0.46615057,0.00027970062963927054,87.71607185138464
11085314,1677.688679518497,0.46925057,0.00027970062367868907,88.29940418518413
11086691,1487.2964522042541,0.41599775,0.0002797006268544975,78.27876064232896
11086723,1887.2964522042541,0.527878,0.000279700626461449,99.33139222127625
11086879,1994.553988161668,0.55787799,0.0002797006214477968,104.97652569271918
11087789,1878.4713344993677,0.5254096,0.0002797006216440493,98.86691234207206
11088126,1889.1793265906101,0.52244043,0.00027654358834364596,99.43049087318991
11088500,1866.9492987003407,0.51629286,0.00027654358924444943,98.2604894052813
11089019,1887.072639241926,0.51080357,0.0002706856955995079,99.3196125916802
11089056,1849.829848146825,0.50072248,0.00027068569603935625,97.35946569193788
11089680,1861.3319744689272,0.49763749,0.00026735558021130824,97.96484076152228
11092349,1886.3319744689272,0.49106171,0.00026032623983816643,99.28063023520644
11092740,1937.206042464756,0.47820334,0.0002468520794987661,101.95821276130278
11093588,1941.9048146711536,0.47704971,0.00024566070715509536,102.20551656163957
11094418,1887.6381304338984,0.45463029,0.0002408461042771462,99.34937528599471
11095675,1897.8064882415754,0.45220168,0.00023827596902094604,99.8845520127145
11097192,1864.8232669672714,0.46022386,0.0002467922125126923,98.14859299827754
11099477,1877.2117859114935,0.46328124,0.0002467922071856429,98.80062031113107
11100599,1899.2117859114935,0.45793062,0.00024111614270560364,99.95851504797338
11100969,1919.2117859114935,0.45317272,0.00023612439404897367,101.01114662692044
11101866,1933.1847092093708,0.44990698,0.00023272839778667702,101.7465636425984
11102542,1959.2097578870284,0.44394836,0.00022659562520696615,103.11630304668552
11103183,1944.2097578870284,0.44738383,0.00023011088602199886,102.32682936247511
11104783,1878.692051604884,0.4323075,0.00023011088998364513,98.87852903183602
11108413,1310.9472987313577,0.30166325,0.00023011089026380268,68.9972262490187
11110064,1318.9472987313577,0.29983899,0.00022733204752638947,69.41827888059788
11110257,1305.1697285343005,0.30301366,0.00023216418016397218,68.69314360706858
11112184,1294.4268845641782,0.30553603,0.00023603962003838574,68.1277307665357
11114012,1319.0313204174251,0.29985353,0.0002273285898208295,69.42270107460149
11114673,1309.0313204174251,0.30215108,0.00023082035951870868,68.89638528512774
11116677,1356.5402144459485,0.3131171,0.00023082035951870866,71.39685339189214
11121011,1360.6861709113462,0.3121659,0.00022941800003076446,71.61506162691308
11121970,1450.6861709113462,0.33281352,0.00022941800002885583,76.3519037321762
11122350,1464.7978235589453,0.32961677,0.00022502543675218385,77.0946222925761
11126495,1482.4478235589454,0.325704,0.0002197068893919485,78.02356966099705
11128411,1526.601468566836,0.33540486,0.00021970688939194853,80.34744571404394
11128496,1571.1392507257,0.32592471,0.00020744482696200052,82.691539511879
11129225,1679.7762330502974,0.34846089,0.00020744482696200055,88.40927542369991
11129553,1571.1392507257003,0.32592472,0.0002074448333268087,82.69153951187877
11130697,1535.6163242836815,0.33348692,0.00021716812639092098,80.82191180440418
11132923,1571.4605394859723,0.32590256,0.00020738831921710446,82.70844944663008
11134516,1947.3993112274127,0.40386786,0.0002073883140820508,102.49470059091641
11134691,1990.808507352312,0.41287041,0.00020738830905896597,104.7793951238059
11134757,2001.6951811481374,0.41063163,0.00020514193862647404,105.35237795516491
11136083,1957.9677025022315,0.4198299,0.00021442125907565704,103.05093171064391
11136365,2177.9755049158666,0.46700425,0.00021442125907565704,114.63028973241398
11136660,2161.24341760101,0.47063062,0.00021775919184633172,113.74965355794802
11136778,1942.9258039666472,0.42308996,0.00021775919550619282,102.25925284034975
11138056,1976.2540220465646,0.41597588,0.00021048705042949118,104.01336958139814
11138526,1882.2731307411157,0.39619412,0.00021048705075230221,99.06700688111118
11138700,1896.641481419794,0.39921847,0.00021048704982512128,99.82323586419943
11139189,1504.4431894799482,0.31666581,0.00021048705076691143,79.18122049894441
11141403,1527.8101842723631,0.3118369,0.00020410709603203478,80.4110623301242
11142386,1402.1833074739116,0.28619557,0.00020410710102917472,73.7991214459953
11144154,1421.976596333699,0.28222364,0.00019847277425497783,74.84087349124752
11146544,1429.103595080117,0.28082039,0.0001965010730969835,75.21597868842719
11152826,1647.676752585481,0.32377025,0.0001965010730969835,86.71982908344626
11152901,1429.1035950801227,0.2808204,0.0001965010800943761,75.21597868842741
11153132,1474.1035950801227,0.27227273,0.0001847039318733912,77.58439974105886
11154871,1469.9848793895283,0.2730379,0.00018574197859326977,77.36762523102789
11155409,1516.5868301269884,0.26467235,0.00017451842831698477,79.82035948036787
11155881,1526.5868301269884,0.26294377,0.0001722429178680437,80.34667526984163
11160309,1522.7142677522,0.2636145,0.00017312144870694775,80.1428561974842
11160667,1517.776529258586,0.26447469,0.00017425140322152198,79.88297522413609
11162169,1479.9925205213513,0.27124701,0.00018327593297866727,77.89434318533426
11162447,1488.9925205213513,0.26961239,0.00018107034540751,78.36802739586074
11162762,1520.6485468065703,0.26401624,0.00017362081498347918,80.03413404245111
11164048,1537.3273638316716,0.26116037,0.00016987947794611395,80.91196651745645
11166426,1546.780267870197,0.25956909,0.00016781251700178954,81.40948778264192
11169223,1554.2236150641031,0.2583297,0.00016621141095539546,81.80124289811056
11170192,1575.6430319571737,0.25482834,0.0001617297413383454,82.92858062932487
11173546,1536.4323619710112,0.26135128,0.0001701026914486009,80.86486115636899
11174015,1520.4438174749966,0.25863159,0.00017010269437611308,80.02335881447357
11176176,1502.3392873428904,0.26175771,0.0001742334186460352,79.0704888075204
11178137,1515.8432704589197,0.25943276,0.00017114748276149752,79.78122476099566
11181697,1560.464884368787,0.25203589,0.00016151333652211552,82.129730756252
11182763,1562.934182837459,0.25163889,0.00016100415024716992,82.25969383355027
11185465,1603.3139133248203,0.24531986,0.0001530080029626113,84.38494280656914
11189804,1610.277927414673,0.24426209,0.00015168939835880795,84.7514698639302
11191234,1658.8070877125374,0.23713691,0.0001429562917572333,87.30563619539703
11191500,1663.3044593732964,0.23649764,0.00014218541810986796,87.54233996701532
11192340,1668.6116632293836,0.23574769,0.00014128373617126747,87.82166648575685
11193812,1679.023782138072,0.23429011,0.00013953948269967596,88.36967274410904
11194831,1704.023782138072,0.23086297,0.00013548107275259487,89.6854622177932
11194854,1729.023782138072,0.22753479,0.0001315972587251724,91.00125169147782
11195534,1734.6212770466657,0.22680275,0.00013075058688669506,91.29585668666664
11195664,1737.6033069055454,0.22641469,0.0001303028655045646,91.45280562660764
11196028,1803.1062908125402,0.21821332,0.0001210207745998522,94.90033109539695
11196054,1819.4619158125404,0.21625758,0.00011885798659513194,95.76115346381789
11196104,1695.659763525286,0.20154271,0.00011885798928258556,89.24525071185735
11196112,1647.3809112504484,0.20746698,0.0001259374675177714,86.70425848686591
11197612,1605.600970526932,0.2128818,0.00013258699011008674,84.50531423825964
11197702,1584.842598000077,0.21567853,0.00013608829688965083,83.4127683157933
11197841,1569.6056463123768,0.21777853,0.00013874729013089863,82.61082349012486
11197966,1521.53306616166,0.22467991,0.00014766679410181693,80.08068769271881
11198451,970.2954990998368,0.14328043,0.00014766679855046655,51.068184163149226
11199082,1209.1999132694398,0.17855867,0.00014766679028053545,63.64210069839146
11200144,1245.7743374152394,0.17333168,0.00013913569640520325,65.5670703902756
11200535,1205.259716811057,0.17917573,0.00014866151046188873,63.43472193742423
11203029,1169.0184605159443,0.18474715,0.0001580361270928623,61.527287395576195
11204243,1130.207188669794,0.19111045,0.00016909328830665897,59.48458887735751
11204850,1138.763013467816,0.18967887,0.00016656571012293485,59.93489544567433
11206724,1146.382328537562,0.18842195,0.00016436222480886422,60.335912028292796
11207431,1093.7623302141578,0.19751405,0.0001805822385209837,57.56643843232405
11208128,1094.5529090381835,0.19737182,0.0001803218632650993,57.608047844114935
11209519,1087.070209589932,0.19873449,0.00018281660949476968,57.21422155736491
11212390,1090.070209589932,0.19818919,0.00018181323391504826,57.37211629420699
11212588,1112.9071312359338,0.19413429,0.00017443889481093096,58.57405953873331
11215831,1114.4350971476372,0.19386892,0.00017396160664376204,58.65447879724411
11217440,1118.0105412470568,0.1944909,0.00017396159769930255,58.84266006563439
11218261,1101.2412865038402,0.19746144,0.00017930806120327147,57.96006771072848
11218797,1097.71952761754,0.19682997,0.00017930807009254384,57.77471197987052
11219503,1113.8716729086316,0.19972618,0.00017930807009254387,58.62482488992782
11219652,1097.7195276175441,0.19682998,0.0001793080792023383,57.774711979870744
11219759,1205.7928676175443,0.2162084,0.00017930807670739796,63.46278250618661
11220767,1498.071112760518,0.26861624,0.00017930807003214744,78.84584804002725
11220768,1679.3234054446605,0.30111623,0.00017930806479783969,88.3854423918242
11220819,1387.0451966586427,0.2487084,0.00017930807200740995,73.00237877150767
11221187,1205.792947705751,0.21620841,0.00017930807309113672,63.462786721355315
11223962,1097.719615801534,0.19682999,0.00017930807390763304,57.77471662113339
11225197,1097.7200655024353,0.19682991,0.00017930792757250854,57.77474028960182
11226365,1110.9002089623843,0.19450157,0.0001750846461552749,58.46843205065193
11228208,1083.0002719794818,0.19952734,0.0001842357247383777,57.00001431470946
11229785,1052.575891086979,0.20531197,0.00019505669067527043,55.39873110984104
11232575,1030.766933550938,0.20966903,0.00020341070631524938,54.25089123952307
11236014,1068.2796488509155,0.20232781,0.00018939592289119418,56.22524467636413
11236137,1052.0293249473193,0.2054625,0.00019530111483374152,55.369964470911555
11236551,1279.0503151206985,0.24979995,0.0001953011129014322,67.31843763793154
11239384,1291.0503151206985,0.24748503,0.00019169278462773386,67.95001658529986
11243864,1308.1315388929438,0.24426301,0.00018672664234264765,68.84902836278661
11244622,1310.6273136296925,0.24379927,0.00018601723576537913,68.9803849278785
11244750,1314.6984075951068,0.24304658,0.00018486869581335347,69.19465303132142
11246351,2804.6284033932566,0.51848799,0.00018486869396769037,147.6120212312244
11246966,2774.509620961415,0.52413339,0.00018891028023120673,146.02682215586356
11248308,2702.9887965441667,0.53804364,0.00019905507588041104,142.26256823916674
11249956,2688.727142968248,0.54090614,0.00020117554189707072,141.5119548930661
11250052,2618.4552163666435,0.55546621,0.00021213508122195891,137.81343244034952
11251286,2564.0972187372386,0.56727734,0.00022123862381449467,134.95248519669667
11251652,2518.5377379985343,0.57757007,0.00022932754244095276,132.55461778939662
11251675,2462.9335604920934,0.59064876,0.0002398151413723026,129.6280821311625
11251980,2510.473141803155,0.57949686,0.00023083173062101535,132.13016535806082
11252819,2530.6003959343525,0.57490153,0.0002271798941166821,133.1894945228605
