block,reserve YFI,reserve USDC,price,volume for slippage 5%
10597150,25.659083461279746,95771.668712,3732.466471630682,1.3504780769094573
10597268,25.104245404306187,97894.722351,3899.5285767166656,1.3212760739108518
10597274,25.33876606293589,96991.359683,3827.785435253434,1.3336192664703113
10597420,29.653290728996094,113506.434359,3827.7854352268964,1.5606995120524267
10597678,29.41784351309597,114417.622479,3889.3953062217015,1.5483075533208428
10597716,29.1738486600851,115377.431219,3954.8238068725022,1.5354657189518477
10597736,29.606168758278923,113697.628558,3840.3357586147026,1.5582194083304692
10597830,29.77766875827892,113044.757377,3796.29306426383,1.5672457241199425
10597840,29.313203100481477,114841.333398,3917.734032829517,1.5428001631832373
10597886,27.885555933653283,120738.516993,4329.786979333213,1.4676608386133339
10597888,27.966603315199418,120389.662728,4304.765272033235,1.4719264902736526
10597890,28.186486501368407,119453.296811,4237.963351877885,1.4834992895457049
10597891,28.51710163997795,118072.512779,4140.410700555728,1.5009000863146298
10597945,28.71829308136434,117247.797633,4082.686854013742,1.5114891095454936
10598045,28.643867696181932,117553.359368,4103.962517033592,1.5075719840095765
10598133,28.744854182332723,117141.605269,4075.220021154188,1.5128870622280388
10598246,29.00248168233272,116104.13667,4003.248340666189,1.5264464043332993
10598374,29.79871649240004,113010.842175,3792.473484682558,1.5683534996000041
10598422,29.53812634547559,114010.842175,3859.7858524111584,1.5546382287092442
10598451,29.573691763120507,113874.143203,3850.521744634036,1.5565100927958149
10598522,29.129125465354083,115617.310437,3969.130847217304,1.533111866597583
10598759,29.304125465354083,114928.919594,3921.936511290163,1.5423223929133698
10598804,29.47912546535408,114248.689769,3875.579345231018,1.5515329192291638
10599698,29.490294500674917,114205.549442,3872.648658676036,1.5521207631934182
10599764,29.512325148075117,114120.551743,3866.8776916224538,1.5532802709513263
10599838,29.525459340414166,114069.938251,3863.4433061931118,1.5539715442323256
10599932,29.396990787417476,114569.938251,3897.3355837509166,1.547210041443023
10599938,29.546990787417478,113990.041796,3857.9238954019784,1.5551047782851306
10599946,29.696990787417477,113415.994776,3819.107315885151,1.5629995151272347
10600288,29.735535387616554,113269.420103,3809.227532865319,1.5650281782956057
10600303,29.42421683581652,114471.456472,3890.3824394286016,1.548642991358765
10600321,29.223887805020556,115258.516666,3943.982998942359,1.5380993581589735
10600469,29.024781837050703,116051.553175,3998.3609119451817,1.5276200966868778
10600573,29.012761574256043,116099.779114,4001.679702804268,1.5269874512766322
10600637,29.326307718689463,114862.166978,3916.6937781532956,1.5434898799310233
10600798,30.430874128609663,110705.005808,3637.917377599101,1.6016249541373462
10600801,30.343368381340568,111025.22318,3658.961713962981,1.5970193884916064
10600807,30.070777419776228,112034.69289,3725.6999154374944,1.5826724957776932
10600812,29.784630816714266,113114.270187,3797.7395416807913,1.56761214824812
10600825,29.44309685282033,114430.320978,3886.4906619712056,1.5496366764642282
10600847,29.155864216124456,115561.037723,3963.5607048509214,1.534519169269707
10600851,28.990527453112627,116222.080537,4008.9674368626083,1.525817234374344
10600926,29.0058501736655,116160.868791,4004.739323119817,1.5266236933508175
10601047,28.56400514207028,117963.121,4129.782235134067,1.503368691687914
10601050,28.629561606898218,117693.8155,4110.919235020419,1.5068190319420118
10601121,28.72956160689822,117285.379197,4082.3936265299208,1.5120821898367502
10601134,29.30814236437542,114976.82301,3923.0334553634625,1.542533808651342
10601165,29.13724236437542,115653.231052,3969.257955358299,1.5335390718092334
10601202,29.011606998063787,116155.576807,4003.7622464261335,1.52692668410862
10601467,28.88142748990022,116680.709285,4039.9910747418226,1.5200751310473777
10601471,28.68081566538117,117499.303991,4096.790877981413,1.5095166139674276
10601481,28.671149455099947,117539.036983,4099.557890661843,1.509007866057896
10601530,29.081149455099947,115886.816721,3984.9462243548624,1.5305868134263143
10601607,28.618275825518246,117766.816721,4115.091259830198,1.5062250434483282
10601857,28.55327582551825,118035.713249,4133.876405995795,1.5028039908167514
10601861,28.705775239041067,117410.519824,4090.1358296819917,1.5108302757390035
10601897,28.40165466491579,118671.516703,4178.331090321771,1.4948239297324122
10602002,28.369900057925367,118804.746164,4187.704077963817,1.493152634627652
10602224,28.273752267883605,119209.96954,4216.2769345408615,1.4880922246254507
10602363,28.213496258526884,119465.334248,4234.332858051733,1.4849208557119375
10602451,28.421605411766894,118593.18828,4172.642134807099,1.4958739690403604
10602497,28.41211682571038,118632.913151,4175.433808002929,1.4953745697742313
10602564,27.893755915991903,120844.150106,4332.301123948613,1.4680924166311549
10602580,28.126150544708604,119848.63617,4261.110526998414,1.4803237128794002
10602808,28.390029864282806,118737.979393,4182.38303941987,1.4942120981201477
10602972,28.913498633933028,116594.602562,4032.5317955525447,1.5217630859964721
10602973,28.781168211752046,117132.295792,4069.7547413718967,1.5147983269343186
10603013,28.614023528239095,117818.565982,4117.511326770428,1.5060012383283734
10603046,28.57774908931103,117968.565982,4127.986623905377,1.5040920573321586
10603065,28.529400459132443,118169.088279,4142.010921269582,1.5015473925859233
10603172,28.36969234622187,118836.32675,4188.847919100751,1.4931417024327338
10603214,28.719738782884946,117392.199599,4087.509308021908,1.5115651990992092
10603457,28.909611258326567,116623.489271,4034.0732439772955,1.5215584872803447
10603813,29.289491035785325,115115.381292,3930.262262029555,1.541552159778174
10603874,29.189354194144972,115511.483808,3957.3155007029995,1.5362817996918388
10604156,29.070857026913533,115983.742693,3989.691208127208,1.5300451066796583
10604230,28.875741480103574,116769.811732,4043.872321424494,1.5197758673738733
10604384,28.835229160103573,116934.362203,4055.2603745140473,1.5176436400054527
10604595,28.488881508040667,118360.245041,4154.6118617396105,1.4994148162126706
10604658,28.385258508027523,118793.63017,4185.046619758789,1.493960974106713
10604662,28.246965641772796,119376.975831,4226.187596393021,1.4866824021985678
10604719,28.002440805376164,120422.544362,4300.430280309,1.4738126739671635
10604780,28.200280805376163,119580.232788,4240.391562526674,1.484225305546115
10604800,28.107971953894637,119974.125615,4268.330913798866,1.4793669449418196
10604827,27.96124749464439,120605.574803,4313.311658433709,1.4716446049812824
10604876,27.801535981806815,121300.502558,4363.0863646303005,1.4632387358845733
10604977,28.179907941121133,119676.619965,4246.877605670372,1.4831530495326888
10605133,27.633570034413676,122049.842672,4416.723663283618,1.4543984228638749
10605182,27.873096279662732,121004.132169,4341.251899498844,1.4670050673506694
10605313,28.373096279662732,118878.042425,4189.815635673482,1.4933208568243543
10605403,27.76727037821704,121479.526278,4374.917830356802,1.4614352830640556
10605474,27.467464284829102,122809.459449,4471.088345669768,1.445656014991009
10605599,27.967464284829102,120620.351471,4312.881219497267,1.4719718044646903
10605606,27.823319200569696,121247.133202,4357.752298637231,1.4643852210826118
10605925,27.573319200569696,122349.756795,4437.251674527168,1.451227326345773
10605934,27.973319200569694,120605.409767,4311.444376773987,1.472279957924723
10605950,27.57949578104672,122332.785631,4435.642573098453,1.451552409528773
10605960,27.869138860428638,121065.159536,4344.0581405226085,1.466796782127826
10606034,27.51171259622554,122642.744856,4457.837527454613,1.4479848734855558
10606064,27.498421524778045,122702.2013,4462.1543527302665,1.4472853434093693
10606082,27.2880728402614,123650.89088,4531.316359488856,1.4362143600137571
10606085,27.5880728402614,122310.268495,4433.4473525277635,1.4520038336979688
10606172,27.561511634012525,122428.494366,4442.009422114425,1.450605875474345
10606210,27.366630381595304,123302.946588,4505.5947651824945,1.4403489674523797
10606228,26.76084371626202,126102.560896,4712.204227677995,1.4084654587506336
10606263,27.04464771926202,124783.180809,4613.969540454603,1.4234025115401039
10606294,27.32033994926202,123527.721084,4521.456223217191,1.4379126289085278
10606335,27.851904846141434,121177.082583,4350.764633600553,1.465889728744287
10606437,27.829337468264598,121275.643235,4357.834367178077,1.464701972013927
10606472,27.524554787877403,122622.583729,4455.025146601335,1.4486607783093355
10606590,27.863270418062122,121136.358575,4347.5283682591125,1.4664879167401104
10606687,28.223270418062125,119595.788507,4237.488665752285,1.485435285161163
10606762,28.17675639914385,119793.810577,4251.511738258131,1.4829871789023095
10606860,28.164808897236355,119844.779977,4255.124911881069,1.4823583630124375
10606878,28.1481333123775,119915.992347,4260.175657696977,1.4814807006514492
10606940,28.92944987304579,116686.797076,4033.4951956594127,1.5226026248971465
10606973,28.503005329306216,118437.84676,4155.27574694815,1.5001581752266446
10607038,28.336637541922975,119135.301886,4204.285060630213,1.4914019758906818
10607232,28.602083604818834,118032.934551,4126.725038000868,1.5053728213062527
10607290,28.03123497896402,120443.876616,4296.773820575042,1.4753281567875831
10607355,28.07223497896402,120268.493149,4284.250728134878,1.4774860515244228
10607385,28.16723274930379,119864.084299,4255.444095833755,1.4824859341738872
10607510,28.120807815054416,120062.564604,4269.527582337971,1.4800425165818112
10607516,27.882444968060852,121092.049947,4342.949482576227,1.4674971035821507
10607793,27.846075200786423,121250.684213,4354.318636960934,1.4655829053045437
10607833,27.832202909635047,121311.300545,4358.6668629454425,1.4648527847176354
10607896,27.87769028060782,121113.952608,4344.475865428811,1.4672468568740982
10607955,27.77884683509128,121546.200299,4375.494815193635,1.4620445702679596
10608006,27.47716192054472,122884.729807,4472.249723692128,1.4461664168707777
10608145,27.467039580787482,122930.152389,4475.551579828305,1.445633662146708
10608213,27.422990341751728,123128.207868,4489.962849913428,1.4433152811448302
10608217,27.20272306614884,124128.207868,4563.080231569374,1.4317222666394116
10608305,26.527025538904656,127299.520818,4798.861471720677,1.396159238889723
10608307,26.60003727291596,126951.154691,4772.593112877368,1.4000019617324213
10608312,26.51728320786672,127348.530849,4802.472781646813,1.3956464846245638
10608327,26.610022545629732,126906.031755,4769.106510052254,1.400527502401566
10608342,26.720022545629732,126385.150593,4729.979189844332,1.4063169760857726
10608358,26.717005995422767,126399.463362,4731.048957493782,1.4061582102854082
10608379,26.67529456271081,126597.705492,4745.878445480034,1.403962871721621
10608381,26.361237125753995,128110.479209,4859.805273851909,1.3874335329344198
10608386,26.452955424778914,127667.619549,4826.213838829201,1.3922608118304716
10608400,26.467502390614328,127597.661758,4820.918115917411,1.3930264416112799
10608423,26.3961792001669,127943.471522,4847.045117847626,1.3892725894824665
10608467,26.4451915001669,127707.057044,4829.122036919038,1.3918521842193101
10608508,26.15938069051187,129106.550689,4935.382538923314,1.3768095100269413
10608511,26.249724947047472,128663.530303,4901.5191802027575,1.3815644708972386
10608535,26.340776246305158,128220.112932,4867.742382876266,1.3863566445423743
10608578,25.754557868040724,131147.406832,5092.201834873783,1.3555030456863548
10608579,25.638053949144314,131745.15744,5138.656689830278,1.3493712604812806
10608581,25.71210195779674,131366.880931,5109.145924616455,1.3532685240945668
10608614,25.696599496264483,131446.371524,5115.321641803553,1.3524526050665528
10608617,25.106065879704726,134547.497473,5359.162925712136,1.3213718884055083
10608618,25.231035140319985,133883.073387,5306.285399803144,1.327949217911577
10608630,25.515854337089333,132393.045083,5188.658131291968,1.3429397019520692
10608631,25.790868247089332,130985.498035,5078.754882545785,1.357414118267858
10608639,25.789231982734975,130993.833755,5079.400342076723,1.3573279990913107
10608673,26.039231982734975,129739.912229,4982.478450786206,1.3704858938281568
10608710,26.139231982734973,129245.05386,4944.485513016093,1.3757490517228952
10608740,26.180178009142153,129043.518946,4929.054298291549,1.3779041057443244
10608750,26.240178009142156,128749.335109,4906.572473103778,1.3810620004811653
10608755,26.315178156913504,128383.487964,4878.68587468678,1.3850093766796547
10608785,25.81425806101665,130882.238038,5070.153003376516,1.3586451611061392
10608810,25.73425806101665,131290.335497,5101.772710357801,1.3544346347903478
10608818,25.875216033617924,130577.251526,5046.421693884595,1.3618534754535716
10608901,26.038316033617924,129761.774164,4983.493325623105,1.3704376859798906
10608916,26.262366033617923,128658.040862,4898.950867462111,1.3822297912430486
10608962,26.31521497304561,128400.430064,4879.322863047829,1.385011314370825
10608974,26.85064576119634,125847.515838,4686.945593683659,1.4131918821682312
10609000,26.508645282477797,127476.019236,4808.8469960500615,1.3951918569725201
10609002,26.390756756304796,128054.449243,4852.246202163475,1.3889871977002493
10609018,25.48209027458475,132634.486098,5205.008092695071,1.341162646030778
10609020,25.743708402528846,131290.602715,5099.910263981358,1.3549320211857285
10609021,25.771884504983657,131147.494368,5088.78170483184,1.3564149739465066
10609037,25.676711638902816,131635.066173,5126.632569785905,1.3514058757317287
10609050,25.516737569163404,132462.819403,5191.212984965576,1.342986187850702
10609055,25.60014874561917,132032.515629,5157.4901748019765,1.3473762497694253
10609061,25.49376116758098,132585.15618,5200.690290791665,1.3417769035568945
10609062,25.44877869693083,132820.214759,5219.119406111947,1.3394094051016232
10609082,25.9696081858116,130164.290809,5012.177691618574,1.3668214834637702
10609087,25.9811081858116,130106.849047,5007.748249863027,1.367426746621664
10609171,25.959341179071075,130216.272407,5016.162448374572,1.3662811146879505
10609193,26.032644002473322,129850.705808,4987.995295278615,1.3701391580249123
10609202,26.001427846707976,130007.067866,4999.997255245354,1.3684962024583172
10609205,26.271505156859924,128674.532758,4897.874407641275,1.382710797729473
10609261,25.839606539707024,130831.747397,5063.225215753746,1.3599792915635263
10609266,26.00878190451791,129983.282492,4997.66897846996,1.3688832581325165
10609271,26.14251522268586,129320.331272,4946.744036311352,1.3759218538255702
10609303,26.164282229426384,129213.067532,4938.529037371297,1.3770674857592837
10609322,26.412082229426385,128004.384347,4846.432902756414,1.390109591022437
10609441,26.1528439028468,129277.037256,4943.134969804483,1.3764654685708884
10609457,25.43394927330397,132942.06841,5226.953430686398,1.3386289091212618
10609493,25.283949273303968,133733.136055,5289.250291140317,1.3307341722791577
10609505,25.36394927330397,133312.592088,5255.987175006457,1.3349446985949456
10609512,25.60332959914704,132069.88001,5158.308785526076,1.347543663113001
10609571,25.452011001812473,132857.431268,5219.9188212883855,1.3395795264111854
10609582,25.68275311501554,131667.346206,5126.683483517196,1.3517238481587128
10609584,26.314568596471315,128515.256761,4883.8063329768365,1.384977294551124
10609588,25.829284862991322,130937.082453,5069.326663418741,1.359436045420594
10609591,26.324284862991323,128482.19868,4880.747923398672,1.3854886769995396
10609594,26.262608049696393,128784.842546,4903.733943799569,1.382242528931389
10609625,26.222476726972662,128982.530114,4918.777560829236,1.380130354051193
10609643,26.02141116536157,129982.167706,4995.200563104967,1.3695479560716635
10609669,25.950006915956966,130340.903901,5022.769524614339,1.3657898376819482
10609696,25.831968419171467,130938.28536,5068.846602600473,1.3595772852195545
10609699,25.6586841810085,131825.229301,5137.6457331577285,1.3504570621583412
10609719,25.49413412789821,132678.646002,5204.281319631478,1.3417965330472725
10609764,25.57367326789821,132267.22352,5172.007248799518,1.3459828035735875
10609769,25.382165611014994,133268.178508,5250.465249906264,1.3359034532113157
10609771,25.3596873723598,133386.659774,5259.79117232264,1.3347203880189369
10609778,25.399787372359803,133176.705895,5243.221289321645,1.3368309143347261
10609870,25.393163294014474,133211.550999,5245.961263534261,1.3364822786323423
10609948,25.469513294014472,132813.416929,5214.603647734884,1.34050069968497
10609957,25.625077021973244,132009.542562,5151.576420582195,1.3486882643143794
10609991,25.433764454195472,133005.505147,5229.485607076927,1.3386191817997641
10610012,25.09680175195769,134796.679701,5371.070028494173,1.3208843027346155
10610023,24.58711066408989,137599.424662,5596.404821285793,1.2940584560047306
10610025,24.748814108006002,136703.059096,5523.620586401265,1.3025691635792604
10610043,24.0654016844728,140596.85182,5842.281531943607,1.266600088656464
10610045,24.296854074348857,139261.502806,5731.668074387615,1.2787817933867842
10610046,24.389987496653657,138731.320543,5688.043938605305,1.2836835524554537
10610069,24.511042336894494,138048.201343,5632.0820406404,1.2900548598365553
10610076,24.76640333163746,136629.04264,5516.709100245708,1.3034949121914465
10610101,24.770027331707865,136609.112971,5515.097385303569,1.3036856490372521
10610115,24.815364651707867,136360.27744,5494.993902119238,1.3060718237740971
10610122,24.779435331123416,136558.590044,5510.964564736468,1.3041808069012326
10610133,25.029435331123416,135198.661302,5401.58655252938,1.317338701638075
10610188,25.353858331123416,133473.809455,5264.437771633075,1.3344135963749153
10610201,25.25951869907945,133973.809455,5303.89399145133,1.3294483525831282
10610245,25.51558278773951,132633.295549,5198.129184520591,1.3429254098810262
10610289,25.48910735966706,132771.475733,5208.94960578699,1.341531966298266
10610342,25.839982555066488,130973.937718,5068.654262396927,1.3599990818456043
10610343,25.768824813135968,131336.696541,5096.728216882035,1.3562539375334737
10610372,25.896406890624093,130691.580524,5046.707100177572,1.3629687837170579
10610435,26.062987539107002,129858.759946,4982.497104414813,1.371736186268791
10610454,26.021134432759485,130068.256828,4998.56211742443,1.3695333911978693
10610535,25.99300133827015,130209.457654,5009.404491596333,1.368052702014218
10610653,25.922157149530644,130566.385527,5036.864207474496,1.364324060501616
10610674,25.93715840986585,130491.096334,5031.048284933342,1.3651136005192583
10610756,25.956455234134065,130394.376072,5023.581798662736,1.366129222849164
10610840,26.056455234134063,129895.441399,4985.153975542938,1.3713923807438988
10610949,26.270075773881448,128842.312948,4904.527647997847,1.3826355670463926
10611163,26.308057518287896,128656.856612,4890.3974199754175,1.3846346062256778
10611298,26.212060674383018,129129.45645,4926.3374617546915,1.3795821407569981
10611335,25.779472052248174,131302.81429,5093.308894141972,1.356814318539378
10611340,25.79632577710539,131217.286335,5086.665731732122,1.357701356689759
10611355,25.788599404163477,131256.717881,5089.718748347732,1.3572947054822855
10611374,26.1459248002755,129468.195492,4951.754297504742,1.376101305277654
10611403,26.8011969214925,126312.045674,4712.925547467152,1.4105893116574997
10611439,26.59887751328573,127275.705706,4785.00288752515,1.399940921751881
10611524,26.57680974793961,127381.705706,4792.964502290399,1.3987794604178738
10611722,26.536007904319174,127578.157546,4807.737396145203,1.3966319949641708
10611800,26.486007904319173,127819.722912,4825.933880777705,1.394000416016798
10612032,26.48218989204293,127838.206494,4827.32761207227,1.3937994680022605
10612248,26.372056197249577,128373.684611,4867.792016323266,1.3880029577499826
10612397,26.428096773216534,128102.28412,4847.200508582398,1.3909524617482347
10612792,26.933096773216537,125707.416301,4667.395560172235,1.417531409116659
10612958,26.92102259625572,125763.966186,4671.589488710274,1.4168959261187233
10612994,27.515412998218995,123055.176536,4472.22713117063,1.448179631485207
10612999,27.485970780610973,123187.386494,4481.827746862712,1.4466300410847843
10613025,27.178019466021937,124587.410041,4584.12395343081,1.4304220771590508
10613118,27.069560851527427,125088.091883,4620.987114238382,1.4247137290277578
10613129,26.817866801392267,126265.615237,4708.2646868260545,1.4114666737574915
10613157,26.89293649784882,125914.208303,4682.055018910707,1.4154177104130987
10613237,26.764008547013056,126522.589105,4727.340782407586,1.4086320287901621
10613360,26.77219725077429,126484.006214,4724.453694600726,1.4090630131986472
10613369,27.146989138571108,124742.932046,4595.092715779747,1.4287889020300604
10613626,26.99860523422792,125430.580158,4645.817036466141,1.4209792228541005
10613689,26.99360523422792,125453.883456,4647.540866342831,1.420716064959361
10613690,26.94360523422792,125687.392255,4664.832013472811,1.4180844860119954
10614027,26.76351997714567,126535.657133,4727.915357959392,1.40860631458661
10614062,27.175981580460807,124620.845117,4585.698027062281,1.430314820024254
10614380,27.37598644800674,123713.095327,4519.036987469272,1.4408413920003582
10614429,27.298949464393797,124063.261226,4544.6166852617,1.4367868139154645
10614517,27.076212818841924,125086.911933,4619.8082711904935,1.4250638325706255
10614550,27.04798371806482,125217.8539,4629.470913810461,1.42357809042446
10614585,26.73186722990402,126703.067615,4739.776182685123,1.4069403805212666
10614607,0.10006722990402833,474.296273,4739.776183020997,0.005266696310738339
10615430,0.10965641101826112,432.933818,3948.0939963273404,0.005771390053592701
10615780,0.10686228182470357,444.287805,4157.573630411596,0.005624330622352833
10616388,0.10313996280439547,460.37039,4463.550087497032,0.005428419094968162
10617881,0.10678928546124293,444.683688,4164.1227027536315,0.005620488708486471
10620069,0.10327664504293878,459.853759,4452.640370035347,0.005435612896996775
10626553,0.10377664504293878,457.644781,4409.901484198533,0.005461928686470455
10629637,0.11313095852348014,419.90826,3711.7007181800614,0.005954260974920023
10629747,0.10340371011137363,459.528139,4444.019837441552,0.005442300532177563
10630493,0.10345916644969996,459.282561,4439.264076453729,0.005445219286826328
10631395,0.09242267175815502,514.292028,5564.5656873647,0.004864351145166049
10631451,0.0906735527098278,524.242722,5781.649735040977,0.004772292247885668
10631518,0.0843728513611161,563.509333,6678.79920980954,0.004440676387427178
10631776,0.08766170672974906,542.428877,6187.751724618433,0.0046137740384078335
10633078,0.08879453061554217,535.529169,6031.10535398521,0.0046733963481864205
10633724,0.08976576153290651,529.752146,5901.494478000975,0.004724513764889804
10634605,0.08874321539698779,535.874597,6038.485247607889,0.004670695547209891
10634974,0.08374321539698779,567.965977,6782.23273739295,0.004407537652473051
10637903,0.08394201214727165,566.624911,6750.194527215856,0.00441800063933008
10638964,0.0940331357554544,505.980712,5380.876729622946,0.004949112408181799
10640278,0.09061522043753283,525.123225,5795.088534403587,0.004769222128291201
10647495,0.08987523201660662,529.459841,5891.053954688757,0.004730275369295087
10650689,0.10071906767865779,472.608632,4692.3451824221465,0.005301003562034612
10651154,0.09912652654364479,480.224287,4844.558805241302,0.005217185607560251
10651171,0.09682061873275723,491.695862,5078.42098548421,0.005095822038566178
10651297,0.09530801262631079,499.522907,5241.142829811786,0.005016211190858447
10664217,0.09682061873275723,491.742024,5078.8977640940175,0.005095822038566164
10665028,0.10644061873275722,447.420169,4203.47207980205,0.005602137828039852
10665547,0.10302621867639197,462.292774,4487.137157310156,0.005422432561915366
10667449,0.09374159208768537,508.218292,5421.481336956763,0.004933768004615036
10668825,0.09248826722026765,515.125971,5569.635873631295,0.004867803537908805
