block,reserve BAT,reserve DAI,price,volume for slippage 5%
10418314,9544.026468709792,2520.2421334251653,0.26406487258682804,502.31718256367276
10418324,9545.171468709792,2519.940722260806,0.26400161909311654,502.3774457215659
10418334,9552.671468709792,2517.968195392874,0.2635878564065134,502.7721825636727
10418372,9599.671468709792,2505.677024272317,0.2610169558864167,505.2458667741994
10419674,9624.671468709792,2499.188024963823,0.259664761866292,506.56165624788264
10419701,9651.607368709792,2492.234106880378,0.2582195909626538,507.97933519525395
10420490,9596.607368709792,2506.5605585722874,0.26119236332884166,505.08459835314716
10420746,9657.139685048576,2490.895922615104,0.2579330944618696,508.2705097393973
10421916,9670.347185361292,2487.5041160011324,0.25723007336971815,508.9656413348039
10422602,9691.710085361292,2482.0374614418415,0.2560990206662084,510.0900044926984
10422877,9696.710085361292,2480.761464142105,0.25583537532871115,510.3531623874369
10423355,9684.022039981066,2484.021548235558,0.25650721755693306,509.68537052531974
10426272,9788.770776115809,2457.519155078537,0.251054929294573,515.1984619008326
10428651,9779.273784879586,2459.912918275131,0.25154351666466,514.6986202568205
10428845,9768.131343717268,2462.7273676023356,0.25211857631156126,514.1121759851194
10428856,9783.80756551513,2458.793252338997,0.25131251160391543,514.9372402902718
10429935,9893.70756551513,2431.5618337114083,0.24576851676783978,520.7214508165853
10430446,9943.863382998765,2419.3338961542904,0.24329918895413197,523.361230684146
10430951,9939.767235728736,2420.3338961542904,0.2435000577734196,523.1456439857229
10432972,9926.767235728736,2423.513079966471,0.24413920689544186,522.4614334594062
10434599,9898.966940241142,2430.339763142836,0.24551448427037906,520.9982600126914
10435341,9847.966940241142,2442.9637178678104,0.2480678227995748,518.3140494863765
10440919,9741.044956545644,2469.859446764686,0.2535517963198626,512.6865766602969
10441045,9754.794956545644,2466.3884533691153,0.25283857470670096,513.4102608708217
10441403,9759.889956545643,2465.1047739322335,0.25257505821353726,513.6784187655594
10442392,9748.364992856195,2468.0279031156138,0.25317352242393837,513.0718417292737
10442890,9736.364992856195,2471.0788827381684,0.253798916181887,512.4402627819054
10445193,9881.414992856195,2434.9129652230436,0.24641338988225603,520.0744733082211
10445236,9855.580976186378,2441.314704589573,0.24770885759940667,518.7147882203371
10446602,9885.149482339053,2448.639085469573,0.24770885759940664,520.271025386266
10447525,9842.436074581836,2459.297466404132,0.249866745160305,518.0229512937804
10447846,9839.742354963542,2459.972747460037,0.25000377639147564,517.8811765770279
10447849,9837.28930259237,2460.5880185570177,0.25012866277182594,517.7520685574927
10447857,9834.912149611499,2461.1845459522137,0.2502497743255832,517.6269552427093
10447909,9832.377793424334,2461.8208403740373,0.25037899194846297,517.4935680749641
10447913,9829.655709322005,2462.5046331653894,0.2505178925880446,517.3503004906324
10447920,9826.113125108079,2463.3951052745347,0.25069883420942596,517.1638486898992
10447927,9821.450521332175,2464.568088479398,0.25093728091653666,516.9184484911675
10450664,9807.237446409199,2468.150595232136,0.2516662422745581,516.1703919162737
10451102,9712.966542192838,2492.177746162821,0.25658255233731886,511.2087653785711
10451537,9703.606395597928,2494.5889467117713,0.2570785381240782,510.71612608410214
10452902,9405.907001538457,2573.7809092142093,0.27363452655796344,495.0477369230757
10453082,9541.268603014114,2537.3747738424217,0.2659368349656206,502.1720317375857
10453458,9561.268603014114,2532.0830523570785,0.26482710166293827,503.2246633165305
10453481,9581.731534899502,2526.69167478806,0.26369885918689134,504.3016597315527
10453596,9602.686842514388,2521.1943483679106,0.26255092868443014,505.4045706586512
10454013,9648.016842514387,2509.384202250446,0.2600932650938937,507.790360132336
10454059,9657.820342514387,2506.8446001866473,0.25956629045493274,508.3063338165466
10454582,9772.574710977315,2477.495276472655,0.25351510218588963,514.3460374198585
10458107,9744.935878831311,2484.543154498869,0.25495736302339167,512.8913620437543
10458804,9717.38891423916,2491.6075588986005,0.2564071049217325,511.4415218020604
10459833,9640.239375794861,2511.6075588986005,0.2605337337581944,507.381019778677
10459880,9651.814397597886,2508.604517231517,0.25991014889965675,507.9902314525207
10460281,9656.851397597886,2507.2999560836884,0.2596394883644344,508.2553367156779
10463905,9753.189487867128,2482.60742029039,0.2545431341592132,513.3257625193219
10464403,9715.99693700584,2492.1393643994215,0.25649857452172264,511.36825984241295
10465700,9766.327060539186,2479.3346195199697,0.25386561438616095,514.0172137125883
10466600,9766.326035163202,2479.3348806109743,0.2538656677735563,514.01715974543
10466648,9766.274755033179,2479.347938116298,0.2538683377547343,514.0144607912207
10466693,9766.269619181909,2479.34924587027,0.2538686051632842,514.0141904832599
10466734,9766.218299686456,2479.3623135505004,0.2538712772404545,514.0114894571816
10468394,9789.256299686456,2473.5448550371007,0.2526795477932605,515.224015772972
10469194,9825.844577418518,2464.36170083831,0.250804058767817,517.1497146009751
10469386,10103.210608186082,2396.9043558193907,0.23724184803960333,531.7479267466351
10470289,10102.210608186082,2397.142335089392,0.237288889339421,531.6952951676885
10472560,9616.39650322246,2518.608808201469,0.2619077538407949,506.1261317485496
10473523,9666.29050322246,2505.647433047726,0.2592149938192335,508.7521317485498
10474324,9658.088745474171,2507.7816597507926,0.2596561002740787,508.320460288116
10476397,9424.852357387072,2570.0283573103816,0.2726863254569742,496.0448609151099
10476731,9471.871630626132,2557.3085758468214,0.26998978402305185,498.51955950663796
10476947,9487.629630626132,2553.073864323657,0.2690950177989998,499.34892792768915
10477643,9488.914690656133,2552.72914503249,0.2690222463003275,499.41656266611244
10479168,9492.194704868807,2551.849698516007,0.2688366366112458,499.5891949930956
10479172,9493.194704868807,2551.5816965385357,0.2687800867741496,499.6418265720422
10479237,9641.865555212611,2512.354300467767,0.260567240445448,507.4666081690848
10479920,9630.93344344114,2515.2146651593034,0.26116000904068293,506.89123386532265
10486517,9230.676200668297,2410.683480018149,0.26116000904068293,485.82506319306776
10487736,9021.676200668297,2466.6984469450686,0.2734190844448999,474.8250631930696
10487760,9102.188700668297,2444.9443920177036,0.2686106026167302,479.06256319306704
10488924,9102.192374146296,2444.943408243166,0.26861038612936144,479.0627565340146
10491094,9102.353877879705,2444.9001575728253,0.26860086856371906,479.07125673051087
10492727,9102.719220763754,2444.8023244660594,0.2685793404337183,479.0904853033553
10493815,9103.719220763754,2444.534580189065,0.2685204278503639,479.14311688230373
10494348,9215.09456356703,2415.077048865013,0.26207837935958966,485.00497702984467
10496859,9206.133493784244,2417.434911084086,0.26258959993533426,484.5333417781185
10498413,9370.618423833403,2375.1261138459417,0.25346524705402607,493.1904433596519
10499043,9315.971371764621,2389.1004153757654,0.25645209930730223,490.31428272445373
10500094,512.4208817531015,131.41141085448174,0.2564520993073022,26.969520092268567
10506934,896.0769292219992,229.80080963982257,0.25645209930730223,47.16194364326316
10509273,896.0769849773667,229.80079538413815,0.25645206744144033,47.16194657775611
10510594,4795.441142875394,1229.8007953841382,0.25645206744144033,252.39163909870513
10517271,4848.814667365394,1216.3038786972306,0.25084561117245385,255.20077196659895
10517333,4839.10625215878,1218.7514204950517,0.2518546518691035,254.6898027451989
10522920,904.23625506527,227.73610722688545,0.2518546518691035,47.59138184554047
10528819,893.1626425995495,230.56812194008,0.25814796873838297,47.008560136818346
10543771,898.1626425995495,229.28839683325393,0.2552860539485646,47.27171803155534
10544422,900.1806425995495,228.7759230546142,0.2541444597097235,47.37792855787097
10545871,920.4547680445495,223.751642865375,0.24308814580940447,48.44498779181845
10554058,923.4547680445495,223.0269211903518,0.24151363868380882,48.60288252866053
10554107,925.4547680445495,222.5463806178107,0.24047245559936192,48.70814568655521
10556951,917.1904236520965,224.55766866395,0.24483211214722406,48.27318019221559
10566138,912.6426781768313,225.6800181422255,0.24728190291633317,48.0338251672016
10579533,947.6426781768313,234.33488474429717,0.2472819029163332,49.87593043035952
10580511,951.9983781768312,233.2659287758934,0.2450276535372047,50.10517779878069
10584204,961.9247936212338,230.8659287758934,0.24000413577737434,50.62762071690702
10585665,954.0960174122923,232.76598512889066,0.24396494784686412,50.21557986380492
10586794,952.5439011717667,233.14640535541747,0.2447618477936961,50.13388953535616
10596970,933.5307686624876,237.90916432863327,0.2548487659056987,49.13319835065715
10601423,938.5307686624876,236.64549117174172,0.25214462761725787,49.39635624539403
10612009,935.4578676092315,237.42519096715637,0.253806397046987,49.23462461101212
10614948,965.4578676092315,230.06904446580813,0.2383004501641582,50.81357197943328
10616582,924.4394724497597,240.3081781679325,0.2599501485274283,48.65470907630311
10619039,932.3317979597597,238.27998539435916,0.25557423431850335,49.07009462946121
10622072,935.9127979597597,237.37100054780842,0.2536251251882276,49.2585683136715
10624892,925.8218139583568,239.9660080063067,0.25919243248366614,48.727463892545074
10637798,911.3189348975374,243.79635748019757,0.26752034676817993,47.964154468291326
10640225,925.6505331796374,240.03287313158248,0.2593126288244683,48.718449114717714
10665473,923.5943687699369,240.56885750315527,0.2604702514844803,48.610229935259895
10666513,902.2284304627846,246.28298214286048,0.2729718703461088,47.485706866462465
10667754,903.1284304627846,246.03828784125582,0.2724289032902883,47.533075287514976
10673793,819.1852444026913,271.326077224044,0.33121455626545293,43.115012863299626
10677250,845.6136944026913,262.8708146042475,0.31086395164156994,44.50598391593121
10681592,809.9708637478043,274.4732725546864,0.33886808135872337,42.63004546041077
10684216,6805.470863747804,2306.1568543409126,0.3388680813587234,358.18267703935726
10686640,6731.192763989417,2331.6816598348983,0.34639947801063514,354.2733033678642
10687105,6683.387778100919,2348.4099145458495,0.3513801671422916,351.7572514789945
10688734,6717.356848100919,2336.569664090352,0.3478406338872602,353.54509726846936
10690579,6909.721889655896,2271.7098426661496,0.32877008350610776,363.669573139784
10691195,6860.3273110367545,2288.1154438426124,0.33352861169780323,361.0698584756192
10692698,7360.3273110367545,2133.1144497243195,0.2898124444174827,387.38564794930335
10693190,6916.210318838242,2270.502258736681,0.32828704652782614,364.01106941253965
10695989,6900.4206274257585,2275.7133041459388,0.32979341796949363,363.1800330224087
10696056,6888.281200553982,2279.7359306004355,0.33095860407340666,362.5411158186307
10696164,6828.036613900692,2299.910839091525,0.3368334074848555,359.3703481000366
10699061,6598.619571748239,2380.1134353206144,0.36069868999737276,347.29576693411764
10699101,6497.419385243552,2417.296305524503,0.37203944553963747,341.969441328607
10699178,6508.642115213552,2413.1406894779325,0.37075946822108474,342.5601113270286
10699427,6548.642115213552,2398.444846812485,0.36625071344798504,344.66537448492363
10699919,6552.077499975413,2399.7030589324854,0.3662507134479851,344.846184209232
10700131,6602.946745192554,2381.2707305016047,0.36063757931038143,347.5235129048715
10701316,6383.741524386916,2463.284961062978,0.38586853049310255,335.98639602036474
10701932,6280.33519844455,2503.9652267834995,0.39869929671964904,330.54395781287076
10702435,5923.734563841223,2655.1540395893117,0.4482229936156335,311.77550336006425
10702866,6032.654649801223,2607.356238692211,0.4322071111393926,317.5081394632225
10703065,6425.310203351223,2448.46761515884,0.3810660555939856,338.1742212290119
10703225,6142.789096758302,2561.4171637971504,0.41697950612513657,323.3046893030687
10703307,6270.040495547233,2509.5856210241823,0.400250305050885,330.00213134459227
10704417,6242.040495547233,2520.8767744458323,0.4038546011106629,328.52844713406466
10705494,6442.151605547227,2442.7989851207276,0.37918992515129185,339.06061081827556
10705826,6431.93765561887,2446.689834965656,0.3803970072421729,338.5230345062555
10711262,6456.236294579507,2437.5090141608534,0.37754333994982875,339.80191024102623
10712692,6356.236294579507,2475.972712354078,0.389534403317502,334.5387523462896
10713199,6283.164348520702,2504.8544254630665,0.3986612933422321,330.6928604484583
10713543,6383.164348520702,2465.7287332060246,0.3862862678410367,335.95601834319405
10714329,6483.164348520702,2427.8082799180056,0.37447890403580025,341.2191762379316
10715712,6442.052024946424,2443.3488528177545,0.3792811426166765,339.05536973402286
10716790,6313.2470990655065,2493.3488528177545,0.3949392149068302,332.27616310871053
10717432,6164.4388906532195,2553.718859559336,0.4142662300426713,324.44415213964294
10718814,6194.4388906532195,2541.387986300861,0.41026928042434285,326.02309950806375
10719219,6213.65889065322,2533.550511886641,0.4077389114001232,327.0346784554322
10720324,6185.579989359696,2545.0859499527187,0.41145469856193306,325.55684154524624
10720343,6060.3679893596955,2597.8276654954725,0.4286584032614073,318.9667362820892
10722077,6236.819098476621,2524.5446041194077,0.4047807967904733,328.25363676192774
10722434,6226.347134883468,2528.8033593855603,0.40614557855565003,327.70248078334043
10724176,6347.135903470034,2480.8207602171515,0.3908567262378714,334.05978439316004
10725595,6261.716624982963,2514.7647367349823,0.4016094766571818,329.5640328938398
10725905,6396.466624982963,2461.943495348775,0.38489116565277665,336.65613815699817
10730044,6409.7549249829635,2456.8548294233397,0.38329933955000156,337.3555223675239
10731219,6464.243225468573,2436.207151856495,0.3768743017369836,340.22332765624014
10731249,6701.269790218573,2350.286932415241,0.3507226251129016,352.69841001150326
10731255,6762.095910583617,2329.2085851745396,0.3444506874753145,355.89978476755914
10731691,6718.971184740863,2344.2032510362715,0.34889318417678,353.63006235478133
10735946,8180.674384107584,2854.1815345847135,0.34889318417678,430.56180968987246
10736462,8288.728280980094,2817.0838959492776,0.3398692538170854,436.24885689368966
10742743,8381.312588619347,2786.0572609477854,0.3324129999316411,441.121715190493
10743365,8466.062588619347,2758.250111483648,0.3258008173943191,445.5822415062812
10744087,8546.185997429346,2732.4674292983764,0.3197294594477923,449.7992630225981
10745639,8540.320793358724,2734.3496423425586,0.32016943022431804,449.4905680715128
10747277,8481.103506727546,2753.499036093396,0.32466282647172173,446.37386877513563
10748053,8196.949187372767,2849.2386759760116,0.34759745496107325,431.41837828277676
10748810,8204.148957372767,2846.7457452034773,0.3469885493296915,431.79731354593605
10751442,8294.148957372767,2815.9473097512646,0.33951009612000466,436.5341556511994
10752872,8269.148957372767,2824.486340146126,0.3415691692949631,435.2183661775125
10753286,7984.148957372767,2925.6144769771595,0.36642784254113553,420.2183661775143
10755269,8101.927446054253,2883.210281999868,0.3558672058219961,426.4172340028563
10756335,7991.927446054253,2923.0138782571366,0.36574579761735415,420.6277603186445
10756703,8066.098473964254,2896.2154826257097,0.3590602683532952,424.53149862969804
10758433,8074.208473964253,2893.315147158515,0.3583404065535557,424.958340734961
10763566,8176.376473964253,2857.2688057779123,0.34945416406353264,430.33560389285503
10767489,8237.454353964253,2836.146231209011,0.34429887066313436,433.5502291560133
10783518,8311.72706458444,2810.878082715694,0.33818219256652515,437.45931918865426
10783778,8758.69706458444,2667.8430136845227,0.30459359354622223,460.98405603076026
10784927,8498.780699962756,2749.678583956017,0.3235380086896544,447.3042473664609
10787115,8783.198341722928,2660.8969522542016,0.30295307571663416,462.27359693278595
10787196,8753.198341722928,2670.0441355775442,0.3050364028483774,460.69464956436605
10789564,8808.888778947405,2653.2142432885757,0.3011973825381429,463.62572520775757
10789874,9149.994578947406,2554.5898558102126,0.2791903135864029,481.57866204986203
10792275,9837.875852232395,2376.4670203956675,0.24156302194608437,517.7829395911795
10792587,9451.094941812307,2474.015283013097,0.2617702285549878,497.4260495690687
10794591,9380.224941812308,2492.763345808689,0.26574664906991813,493.69604956906915
10796172,9716.724389106163,2406.686607551406,0.2476849719283636,511.4065467950604
10796293,9714.51063754922,2407.23669575833,0.24779804002207861,511.2900335552222
10796822,9594.802489768317,2437.3606034951,0.25402926283206423,504.9896047246475
10796970,9517.012489768316,2457.3430086826074,0.2582052940798893,500.8953941983327
10797056,9513.402511907387,2458.278283605256,0.25840158455698353,500.7053953635477
10802310,9648.402511907387,2423.983916802871,0.2512316327818371,507.8106585214409
10803772,9996.944044817386,2339.7169047254415,0.23404321302952547,526.1549497272317
10807077,9861.754044817388,2371.887459904166,0.24051375131898117,519.0396865693365
10808055,9428.747985321925,2481.141842384166,0.2631464799193541,496.2498939643119
10808090,9861.13199447345,2372.662577162815,0.24060752644752598,519.0069470775506
10808122,9789.619223974381,2390.046933914378,0.24414094963583974,515.2431170512828
10810060,9691.560315454684,2414.3021206764142,0.24911387249238268,510.08212186603487
10810815,9295.973384920046,2315.7559285035554,0.2491138724923827,489.2617571010542
10811219,9240.77312541199,2329.6308469102755,0.2521034566365259,486.3564802848414
10812881,9340.77312541199,2304.7644196620618,0.24674236154947896,491.61963817957803
10814358,9439.355689137368,2280.7654242194294,0.24162299836249324,496.8081941651253
10818562,9300.413353023469,2314.9411548421795,0.24890734067100534,489.49543963281394
10820180,9233.999068252167,2331.6411548421797,0.25250610679166097,485.9999509606405
10820290,9265.070625956274,2323.8450883960895,0.25081784934113643,487.63529610296246
10820742,9412.44619384665,2287.5668894931746,0.24303638420676046,495.3919049392971
10822745,9332.240453564811,2307.2864928372887,0.24723821726602974,491.1705501876222
10823471,9359.94247779481,2300.4781900326907,0.24577909484916838,492.6285514628853
10824637,9403.69968920481,2289.805590173012,0.24350050148896676,494.93156258972704
10830026,9353.69968920481,2302.082527393133,0.24611465023299686,492.2999836423587
10831761,9203.69968920481,2339.7142890873397,0.2542145406842896,484.4052468002519
10835632,9161.953000697948,2350.4073401549526,0.2565399909796417,482.20805266831303
10838892,9261.953000697948,2325.1056351789844,0.2510383754920558,487.4712105630497
10843769,9211.95228908573,2337.763837582018,0.2537750700632468,484.8395941624076
10845248,9174.17968647939,2347.4180121073377,0.25587225150678994,482.8515624462834
10848951,9071.17968647939,2374.1523066973314,0.2617247578323258,477.4305098147033
10852814,9042.589569628562,2381.68129338365,0.2633848716724938,475.9257668225564
10853172,9057.111457967723,2377.8740181503613,0.2625422055569933,476.6900767351417
10853688,9179.556057967724,2346.249833461847,0.2555951310330891,483.13452936672184
10854041,9230.504895529493,2333.3380739854424,0.2527855301951599,485.8160471331321
10854946,9425.292948469492,2285.2577692112563,0.24246013165907415,496.06804991944773
10855936,9350.292948469492,2303.6432961489572,0.24637124300218105,492.12068149839433
10856499,9343.12126461618,2305.416869786951,0.24675018171046487,491.7432244534848
10857665,9333.12126461618,2307.8944481511667,0.24728002376877695,491.2169086640097
10857846,9318.12126461618,2311.620798505454,0.24807799049400664,490.4274349797997
10868202,9418.12126461618,2287.1492580997246,0.24284559455531002,495.6905928745364
10868533,9462.12126461618,2276.545498060647,0.24059567980531396,498.00638234821963
10869540,9564.63571538618,2252.217738622948,0.23547344673042916,503.401879757168
10872006,9649.570982091203,2272.217738622948,0.2354734467304292,507.87215695216764
10872358,9634.364848419282,2275.8148219855757,0.23621845942018382,507.0718341273314
10873980,9498.712834235155,2308.413744949139,0.24302384809752117,499.93225443342817
10874166,9340.469069629738,2347.6399607099775,0.2513406921225466,491.6036352436695
10876334,9372.489399629738,2339.643423759768,0.24962881514191912,493.28891576998467
10882428,9396.985458039739,2333.562691491089,0.24833098890182626,494.5781820020911
10882464,9567.609668039739,2292.0696690157215,0.23956554965576188,503.5584035810389
10882690,9551.853882164034,2295.8618150681036,0.2403577193904856,502.7291516928435
10882880,9471.473807078724,2315.4043740570855,0.2444608327298139,498.49862142519487
10884531,9566.040408057237,2292.583070062144,0.23965851828632864,503.47581095038186
10884777,9561.040408057237,2293.7855968879217,0.23990962269701455,503.2126530556434
10884842,9560.990408057238,2293.797628526704,0.2399121357337285,503.21002147669606
10885340,9460.990408057238,2318.1153757019943,0.2450182566222479,497.9468635819594
10885588,9456.990408057238,2319.0988135812013,0.24522588196825895,497.7363372661712
10886244,9493.503928524291,2310.205848308856,0.24334596221818425,499.658101501278
10886571,9492.503928524291,2310.449952218395,0.243397313250054,499.6054699223296
10886623,9484.811128491483,2312.3295164143424,0.24379289003112792,499.2005857100776
10886940,9484.795734735153,2312.333280601338,0.24379368257063538,499.1997755123757
10887464,9584.795734735153,2288.2798891182106,0.2387406004726339,504.46293340711236
10889655,9622.075829574524,2279.4405950295854,0.23689696853390727,506.42504366181674
10889743,9537.38257446944,2259.3770196399223,0.23689696853390724,501.9675039194444
10891386,9569.989396879962,2251.701896955864,0.235287815228925,503.6836524673672
10891769,9569.90742504216,2251.721242131221,0.23529185206525666,503.67933816011464
10891843,9559.90742504216,2254.0837092890224,0.23578509802139447,503.1530223706395
10891847,9558.90742504216,2254.3202286115434,0.23583450789634575,503.1003907916929
10891956,9557.331621358131,2254.6930371974804,0.23591239966591016,503.01745375569044
10891975,9537.679128853952,2259.352836339324,0.2368870671591578,501.9831120449453
10893059,9506.640271924338,2266.7517431734673,0.238438783664487,500.34948799601807
10893516,9495.563576656119,2269.403894266183,0.23899622975989362,499.7665040345328
10893930,9483.601779704431,2272.274937643299,0.23960041663770884,499.1369357739186
10894042,9482.01687128983,2272.6558886868015,0.2396806417385813,499.0535195415705
10894124,9466.204839346741,2276.463479842151,0.240483226221761,498.221307334039
10895730,9539.840274076741,2258.94438537851,0.23679058773309797,502.0968565303556
10895812,9539.830274076741,2258.9467604119695,0.23679108490539566,502.09633021456466
10895842,9519.942763165567,2263.679983025966,0.23778294043789483,501.0496191139773
10897162,9572.334869005568,2251.327186392747,0.23519101840893167,503.8070983687139
10897577,13522.793966570493,3180.4396847318712,0.2351910184089317,711.7259982405521
10897739,13507.597531101119,3184.0285373499582,0.2357213064735429,710.9261858474274
10899546,13608.317531101118,3160.532585919888,0.23225006167710677,716.2272384790049
10900581,13723.524073351118,3134.079407450793,0.22837278462145685,722.2907407026887
10901553,13684.345222493186,3143.079407450793,0.22968431125841965,720.228695920694
10901891,13723.524454400205,3152.078262346991,0.22968431125841968,722.2907607579054
10902354,13680.745737226693,3161.9642444355,0.23112513785205988,720.0392493277213
10902648,13570.745737226693,3187.671207163088,0.2348928547396481,714.2497756435096
10903489,13605.230938359568,3179.61558986621,0.23370537437195374,716.06478622945
10905149,13653.577045809569,3168.3905095521577,0.2320557095713296,718.6093182005043
