block,reserve TUSD,reserve USDC,price,volume for slippage 5%
10299203,4071.2296523139985,4146.728568,1.0185444993610444,214.2752448586316
10300742,4060.0402149152405,4158.191306,1.0241749061312704,213.68632710080237
10301022,4005.0473965599035,4215.458727,1.052536539422936,210.79196823999473
10301088,4060.0402149152405,4158.529762,1.0242582688523483,213.68632710080146
10301213,4050.0402149152405,4168.828532,1.0293301574259173,213.16001131132907
10302146,4253.853609072663,3969.659506,0.933191376763288,223.8870320564556
10302163,4151.938529038808,4067.393497,0.9796372148943205,218.5230804757266
10304506,4135.8300389290325,4083.283105,0.9872947066406434,217.67526520679075
10305549,4164.053991245725,4056.741049,0.9742287341923679,219.16073638135367
10306178,4091.3581173336725,4129.772623,1.0093891819206875,215.33463775440396
10306789,4192.470063524642,4030.464398,0.9613579433913853,220.65631913287598
10306792,4121.9874803365465,4099.589387,0.9945661908379407,216.9467094913971
10308387,4166.764703393524,4057.663591,0.9738163490958179,219.30340544176397
10309537,4216.764703393524,4009.692756,0.9508931700109141,221.9349843891332
10309646,4121.314025294585,4102.837692,0.9955168829210329,216.9112644891884
10309888,4271.314025294585,3959.171359,0.9269211618611776,224.80600133129428
10309890,4123.02762778603,4101.993063,0.9948982721715776,217.00145409400193
10310272,4222.02762778603,4006.089498,0.9488544015285695,222.21198040979107
10310620,4131.596833488519,4094.037079,0.9909091433645995,217.45246492044862
10311200,4146.996994726268,4078.87903,0.9835741465901968,218.26299972243487
10315301,4144.996994726268,4080.85305,0.9845249719582718,218.15773656454076
10318020,4095.2776945731243,4131.381887,1.008816054763446,215.54093129332205
10318200,4114.277694573125,4112.359873,0.9995338619034748,216.5409312933225
10318300,4181.620595020138,4048.551144,0.9681775407413552,220.08529447474393
10320187,4172.620595020138,4057.309813,0.9723649012906284,219.61161026421814
10324002,4122.06440072888,4107.221542,0.9963991686480552,216.95075793309843
10324496,4160.80850478786,4069.090093,0.977956589042173,218.98992130462466
10325182,4133.95070878164,4095.606045,0.990724450656805,217.5763530937702
10325303,4208.8119076579915,4022.973081,0.9558453001143018,221.51641619252587
10325451,4100.971698282905,4129.080541,1.00685419085649,215.84061569910045
10329699,4092.114212032822,4138.044935,1.0112242035747974,215.3744322122534
10331026,4192.39164913748,4039.357264,0.9634971162179076,220.65219205986796
10332277,4091.2800110442104,4139.486073,1.0117826357095236,215.33052689706346
10332415,4192.39164913748,4039.942711,0.9636367613295757,220.65219205986705
10333096,4171.800835206501,4059.942711,0.9731870890713401,219.56846501086875
10339399,4101.274071769262,4129.968806,1.0069965414962767,215.85653009311955
10344983,2601.7564164915175,2619.959714,1.0069965417950346,136.93454823639604
10350426,2645.6064164915174,2576.662921,0.97394038090407,139.24244297323776
10355871,2620.214073073304,2601.708349,0.9929373236089835,137.90600384596382
10358081,2629.187861317893,2592.854902,0.9861809192669554,138.3783084904153
10360497,2614.771061317893,2607.193883,0.9971021637687569,137.61952954304707
10370655,2622.5109358012755,2599.522231,0.991234086200578,138.02689135796209
10375192,2599.5071743834596,2622.595345,1.008881749142322,136.8161670728141
10375234,2553.8546989807232,2669.617689,1.045328729964739,134.4134052095119
10375759,2603.8546989807232,2618.505733,1.005626671113796,137.04498415687976
10380236,2622.829313560265,2599.618818,0.991150588625701,138.0436480821195
10380893,2601.829313560265,2620.664113,1.0072390603571,136.93838492422447
10382891,2621.829313560265,2600.732519,0.991953406558104,137.99101650317152
10389004,2569.829313560265,2653.516191,1.0325651501436859,135.25417439790863
10389100,2669.829313560265,2554.41424,0.9567706171424282,140.51733229264573
10389471,2668.6571440974226,2555.539606,0.9576125624276547,140.45563916302217
10390105,2606.34347227006,2616.822484,1.0040205797284318,137.17597222474024
10400602,2609.34347227006,2613.822901,1.0017166880395563,137.33386696158186
10403126,2596.755641266044,2626.531592,1.011466597110939,136.67134954031826
10406285,2607.3752225294506,2615.865952,1.0032564279192284,137.23027486997125
10407067,2332.2305239059856,2339.825265,1.0032564281344258,122.74897494242077
10411895,2334.965631276364,2337.092678,1.00091095418928,122.89292796191376
10412663,2366.690377266364,2305.857408,0.9742961859942875,124.56265143507198
10413961,2352.690377266364,2319.62001,0.985943595644409,123.82580932980864
10414085,2310.8126512038243,2361.783839,1.0220576894321667,121.62171848441221
10414112,2330.257785138689,2342.134265,1.0050966377784698,122.64514658624694
10419048,2354.3977851386894,2318.191312,0.9846217689435361,123.91567290203648
10420828,2302.6090985904684,2370.487351,1.029478843131074,121.18995255739264
10420900,2309.0590985904682,2363.885571,1.0237440749970408,121.52942624160369
10425761,2357.0290420226,2315.917485,0.9825578911885948,124.05416010645285
10432946,2322.2530496706063,2350.702958,1.012250994065194,122.2238447195059
10434112,2324.7771345821407,2348.158374,1.0100574111255882,122.35669129379676
10435357,2335.4076558529346,2337.501734,1.000896664932059,122.91619241331227
10437561,2337.0160261185347,2335.897853,0.9995215381041302,123.00084347992288
10442970,2351.6058937486546,2321.44865,0.9871758937886562,123.76873124992926
10445993,2351.1058937486546,2321.943829,0.9875964477711558,123.7424154604555
10449101,1185.5132376533684,1170.808663,0.9875964483682401,62.39543356070362
10454603,1175.3799410959116,1180.932922,1.0047244135363675,61.86210216294262
10455756,1215.660485081667,1141.916577,0.9393384016453302,63.98213079377206
10457437,1174.9763176260606,1181.575009,1.0056160207443767,61.84085882242425
10457692,1177.9763176260606,1178.574849,1.0005081013641648,61.99875355926633
10459883,1177.7126844831678,1178.839469,1.0009567567129727,61.98487813069278
10460872,1172.7126844831678,1183.880716,1.00952324611527,61.72172023595613
10467433,1191.1144844831679,1165.644698,0.9786168442958535,62.69023602542984
10473324,1169.263971905045,1187.493121,1.015590276903217,61.54020904763388
10478324,1189.263971905045,1167.581808,0.9817684177632042,62.59284062658139
10479687,1188.263971905045,1168.56736,0.9834240435031728,62.54020904763411
10481241,1174.339623967293,1182.464958,1.0069190665688834,61.807348629857415
10486412,1185.339623967293,1171.524251,0.9883447978216966,62.38629599827868
10488221,1172.3692751568965,1184.524251,1.0103678730760637,61.70364606088924
10492976,1172.5384096187845,1184.353901,1.0100768480454785,61.71254787467274
10498576,1177.4084096187846,1179.469809,1.0017507938319234,61.96886366414651
10501071,1227.4084096187846,1229.557348,1.001750793268463,64.60044261151484
10514597,1227.7932650564703,1229.173096,1.0011238300313254,64.62069816086705
10518973,1671.299509162411,1673.177765,1.0011238295872715,87.96313206117952
10519015,1227.7932656010648,1229.173097,1.001123830401741,64.62069818952978
10519279,1234.453265601065,1222.561372,0.9903666716817547,64.97122450531924
10527209,1219.453265601065,1237.644855,1.0149178241693162,64.18175082110861
10529394,1231.7867037489355,1225.289567,0.9947254368559415,64.8308791446807
10534180,1181.6083491857569,1175.375882,0.9947254374175236,62.18991311503987
10546079,1189.6943902656883,1167.410964,0.9812696214691641,62.61549422451003
10556112,1179.1187113903609,1177.913141,0.9989775665683913,62.058879546861135
10560438,1178.1187113903609,1178.915976,1.000676726888327,62.00624796791385
10563180,1177.1187113903609,1179.920517,1.002380223491928,61.95361638896634
10579811,1197.1187113903609,1160.265997,0.969215488790114,63.00624796791362
10591086,1193.0372996404337,1164.247241,0.9758682661060885,62.791436823180675
10591600,1210.907619442496,1181.686319,0.9758682661060885,63.731979970657676
10599992,1209.8868264058572,1182.686319,0.9775181390422605,63.67825402136077
10608441,1215.1662642438762,1177.563343,0.9690553281881356,63.95611917073029
10609563,1195.1882831447963,1197.305945,1.0017718228040453,62.904646481305235
10610135,1201.9048930045146,1190.634997,0.9906233046640304,63.25815226339546
10611570,3229.3226708258744,3199.042296,0.9906233046640303,169.96435109609865
10613647,3329.3226708258744,3103.235044,0.9320920051375522,175.22750899083576
10615122,3194.794829458207,3234.300642,1.0123656806307317,168.14709628727405
10615897,3228.1281294582072,3201.002765,0.9915971846932979,169.9014804978001
10617689,3127.9557652701233,3303.82291,1.0562243068404418,164.62925080369132
10618009,3217.9557652701233,3211.690847,0.9980531372314878,169.36609290895376
10619738,3233.6256023586943,3196.173769,0.9884180056802568,170.19082117677317
10620988,3333.6256023586943,3100.57599,0.9300912459414156,175.45397907151028
10621960,3240.017366501674,3190.425134,0.9846938374422295,170.52722981587794
10622540,3311.376001501674,3121.87476,0.9427726596388519,174.28294744745608
10623504,3401.376001501674,3039.511605,0.8936123509009547,179.01978955271943
10623630,3258.408541939968,3173.275933,0.9738729481450222,171.4951864178929
10623747,3292.169656456241,3140.830698,0.9540306319999483,173.27208718190786
10623866,3279.898045347054,3152.617354,0.961193704930061,172.62621291300275
10625598,3261.6473736086764,3171.479919,0.9723552412997621,171.66565124256203
10626593,3280.1520895986764,3153.641642,0.961431529958675,172.6395836630877
10626832,3229.6636817787385,3203.089964,0.991771986065093,169.98229904098616
10627359,3362.0763207460272,3077.302465,0.9152982179527569,176.95138530242275
10627704,3162.0763207460272,3272.526226,1.0349295507288434,166.42506951294854
10628057,3144.708220290993,3254.551466,1.0349295508563408,165.51095896268362
10631049,3244.708220290993,3154.539767,0.9722106127364185,170.77411685742072
10639627,3224.708220290993,3174.163446,0.9843257836560383,169.72148527847366
10640422,3223.5770702909927,3175.280609,0.9850177426387287,169.66195106794703
10644692,3254.4962457109928,3145.203661,0.9664179717967024,171.28927609005223
10647790,3215.5135687722473,3183.448684,0.9900280673408912,169.2375562511711
10653003,3205.5135687722473,3193.409733,0.9962240572337109,168.7112404616969
10656304,3372.405561094426,3035.826508,0.900196151679575,177.49502953128558
10656929,3365.3828519484177,3042.180578,0.903962702561078,177.1254132604431
10659199,3317.3639479957733,3086.348702,0.9303618024379434,174.5981025260935
10659534,3092.7662004231297,3311.154827,1.0706127176852203,162.77716844332326
10660608,3300.2162004231295,3103.602504,0.9404239951316156,173.6955894959542
10664969,3279.148354875273,3123.602504,0.9525651681345813,172.58675551975102
10665573,3177.72098633777,3223.602504,1.014438497860414,167.24847296514554
10666010,3227.72098633777,3173.813798,0.9832986839426496,169.88005191251432
10668593,3255.72098633777,3146.599405,0.9664831286846493,171.35373612304056
10669308,3203.7474949860048,3197.799399,0.9981433942608418,168.61828920978996
10670644,3183.898087447496,3177.986844,0.9981433942654129,167.57358354986854
10681702,1161.4281233941958,1159.27181,0.9981433948853466,61.127795968115606
10688595,1.009132369e-9,0.000001,990.9502764151249,5.311222994736861e-11
10721497,0.010091324699132369,10.000001,990.950276415125,0.0005311223525859138
10721567,0.11009132469913237,0.919137,8.34885948108901,0.005794280247322772
10743201,120.02377176224869,62.550689,0.5211525023884827,6.317040619065708
10743206,0.4437717622907023,0.231273,0.5211530332759199,0.023356408541615914
10766265,0.4387717622907023,0.233917,0.5331177165521911,0.023093250646879115
10870584,0.426786070202007,0.240506,0.563528232976684,0.022462424747474063
10904374,0.08536242052810585,1.215502,14.239310371942794,0.004492758975163463
10924377,0.09968952094043561,1.047083,10.503440984791482,0.005246816891601863
10988769,0.09978246710912278,1.046111,10.48391596547684,0.005251708795216997
11004155,0.10478246710912277,0.996336,9.508613678301673,0.005514866689953837
11005895,0.5047824671091228,0.207312,0.4106957224312304,0.026567498268901146
11006062,0.32502543062278577,0.322312,0.9916516359424967,0.017106601611725558
11006070,12561.187679745135,12456.322312,0.991651635942497,661.1151410392176
11006411,12543.76202923868,12473.678561,0.9944128828277099,660.1980015388799
11006716,12493.76202923868,12523.748397,1.002400107164771,657.5664225915098
11011489,12069.807340068264,12964.971537,1.0741655746202385,635.2530178983288
11011490,12399.246597554975,12621.5074,1.0179253473746424,652.591926187104
11011503,12464.84346215788,12555.284302,1.0072556739373977,656.0443927451506
11012370,12564.84346215788,12455.657774,0.9913102229656326,661.3075506398891
11014761,12563.839942873232,12456.655646,0.9914688266198399,661.2547338354325
11014793,12514.041425197862,12506.37496,0.9993873709589592,658.6337592209402
11015432,12549.902265359038,12470.745402,0.993692631091038,660.5211718610026
11021171,13064.299033541543,12981.897679,0.9936926310144935,687.5946859758697
11028207,13053.08046584867,12993.088641,0.995404010187049,687.0042350446656
11028396,13007.725158057825,13038.529236,1.0023681372083029,684.6171135819914
11028978,13018.9437257507,13027.327469,1.0006439649349368,685.2075645131972
11030956,13038.02999493755,13008.313996,0.9977208214010025,686.2121049967136
11034230,13093.859670021837,12953.014759,0.989243438178561,689.1505089485181
11035825,13018.94276379218,13027.776571,1.00067853491394,685.207513883799
11039439,12942.53558169991,13107.439083,1.012741205172598,681.1860832473649
11039446,13774.424831274473,13949.927604,1.0127412051592204,724.969727961814
11040364,13796.464831274472,13927.709195,1.0095128980742962,726.1297279618157
11040366,13855.479743458163,13868.563847,1.0009443269943803,729.2357759714814
11040804,13855.848985623184,13868.195375,1.0008910597531502,729.2552097696407
11040817,13856.218227064397,13867.826924,1.0008377969187097,729.2746435297067
11040851,13856.585449437793,13867.460507,1.000784829538409,729.2939710230421
11041242,13856.584453219726,13867.461507,1.0007849736576135,729.2939185905107
11042317,13909.584453219726,13814.779926,0.9931842300869181,732.0833922747224
11044626,13907.584453219726,13816.772559,0.9934703330743605,731.9781291168274
11045383,13903.739201609527,13820.605257,0.9940207491377641,731.7757474531336
11046775,15122.194289703923,15031.774896,0.994020749107457,795.9049626159958
11048176,15045.39326528053,15108.737291,1.0042101940841683,791.8628034358153
11048313,14991.184668468015,15163.535356,1.0114968023770998,789.0097193930542
11048329,15031.715536988015,15122.771384,1.0060575818367457,791.1429229993682
11049857,15051.89231471999,15102.560329,1.003366222214496,792.2048586694746
11050556,15049.89231471999,15104.573368,1.00363331857375,792.0995955115795
11052652,15057.982656030292,15096.482328,1.002556761609384,792.5254029489624
11053877,15056.055565665318,15098.420407,1.0028138074510893,792.4239771402772
11056109,15069.376211628398,15085.114091,1.0010443617008817,793.125063769914
11057169,15088.4701063284,15066.08164,0.9985161871170087,794.1300055962311
11059767,15108.622806328398,15046.045892,0.995858198650496,795.1906740172853
11066701,15108.990472655494,15045.680856,0.9958098049786932,795.2100248766055
11068435,15119.990472655494,15034.767732,0.9943635718018725,795.7889722450273
11069940,15095.487316066714,15059.245762,0.9975991795887146,794.4993324245643
11070554,15054.784467109992,15100.083185,1.0030089250356902,792.3570772163166
11071753,15054.790689109992,15100.076964,1.0030080972778164,792.3574046899994
11072193,15090.530667577232,15064.421411,0.9982698251537748,794.2384561882754
11073051,15272.772554003119,15246.347987,0.998269825147354,803.8301344212159
11073123,15269.776957751506,15249.347987,0.9986621303763618,803.6724714606062
11074396,15262.443700594897,15256.696999,0.9996234743460726,803.2865105576257
11075407,15269.257015950718,15249.909703,0.9987329237479919,803.6451061026692
11075434,15315.083802014544,15204.414422,0.9927738312473363,806.0570422112905
11077771,15043.777186272731,15479.443132,1.028959877584787,791.777746645932
11077779,15207.276931090082,15313.511142,1.0069857484276314,800.3829963731605
11078541,15211.886484700082,15308.884711,1.0063764758169527,800.6256044578986
11078836,15252.228632026863,15268.513864,1.0010677280262468,802.7488753698326
11082722,15285.228632026863,15235.64863,0.9967563454089932,804.4857174750978
11084543,15259.978632026863,15260.93423,1.000062621186843,803.1567701066779
11089222,15206.728632026863,15314.534846,1.0070893758007944,800.3541385277276
11092413,15207.646735568327,15313.613063,1.0069679635037705,800.402459766754
11092416,15209.092567358683,15312.161662,1.0067768076356194,800.4785561767712
11092428,15211.135162885319,15310.111668,1.0065068454165196,800.5860612044908
11092460,15213.26211203095,15307.977599,1.0062258499374797,800.6980058963654
11092467,15237.26211203095,15283.938437,1.0030633013087171,801.9611637911039
11092468,15240.02147785832,15281.17942,1.002700648565455,802.1063935714901
11096301,15268.409540024402,15252.852693,0.9989811088716464,803.6005021065466
11097500,15130.827531467181,15391.961582,1.017258411675749,796.3593437614327
11097552,15268.409540024402,15253.678607,0.9990352018665869,803.6005021065484
11100583,15428.409540024402,15095.960308,0.9784521384941226,812.0215547381285
11100952,15381.817394974842,15141.824172,0.9843976029091825,809.5693365776224
11101145,15329.789089288375,15193.369172,0.9911009918992495,806.8310046993884
11103292,15183.92701084605,15339.761131,1.0102630972898272,799.1540532024246
11103483,15184.052722739347,15339.634511,1.010246394101863,799.1606696178624
11104204,15173.474006548626,15350.361252,1.0116576629303897,798.6038950815073
11104592,15193.490615036111,15330.198566,1.008997797440214,799.657400791375
11105001,15208.837905155326,15314.775173,1.0069655070627563,800.4651529029106
11105165,15218.837905155326,15304.742304,1.005644609620001,800.9914686923839
11106707,15301.963838668673,15221.849349,0.9947644308591149,805.3665178246665
11106777,15241.963838668673,15281.950472,1.0026234567772614,802.2086230878231
11108231,15341.963838668673,15182.638528,0.9896150641245092,807.4717809825615
11109424,15321.841018162952,15202.638528,0.9922200935239018,806.4126851664714
11110566,15312.584946113508,15211.855792,0.9934218060198208,805.9255234796583
11115142,15311.584946113508,15212.852269,0.9935517663611586,805.8728919007099
11117788,15291.584946113508,15232.809165,0.9961563316477247,804.8202603217633
11121043,15230.720763754585,15293.86486,1.004145837693754,801.6168823028711
11121978,15276.569348715517,15248.101657,0.9981365127820461,804.0299657218693
11122318,15256.618211584992,15268.101657,1.0007526861625395,802.9799058728931
11130342,15305.618211584992,15219.367936,0.9943647963517275,805.5588532413149
11130945,15301.571792586827,15223.404727,0.9948915662621864,805.3458838203587
11131220,15270.705395749314,15254.268106,0.9989236063873062,803.7213366183842
11131931,15255.705395749314,15269.311824,1.0008918911251707,802.9318629341724
11134095,15254.709349208613,15270.311824,1.0010227972512762,802.8794394320321
11135435,15205.072323843335,15320.311824,1.007579016903192,800.2669644128091
11135450,15224.254487937555,15301.066467,1.0050453688305923,801.2765519967161
11135780,15279.373041840716,15246.034652,0.9978180786770883,804.1775285179319
11137148,15329.373041840716,15196.455178,0.9913292041704561,806.8091074653003
11137280,15309.373041840716,15216.3674,0.9939249215767013,805.7564758863537
11140333,15126.694421322338,15034.798567,0.9939249216145464,796.1418116485438
11140565,15005.87765177062,15156.212429,1.0100183928403308,789.7830343037185
11140720,15030.87765177062,15131.079467,1.006666398167214,791.0988237774
11141639,15091.966644950382,15070.015155,0.9985454851268355,794.3140339447582
11142310,15116.966644950382,15045.167446,0.9952504228767107,795.6298234184414
11144587,15116.572539614644,15045.56087,0.995302396133214,795.6090810323494
11144593,15113.025727383969,15049.102474,0.9957703206136846,795.4224067044197
11146106,15083.048260339263,15079.102474,0.9997383959614027,793.8446452810131
11146475,15183.261142956646,14979.873674,0.9866044937881481,799.1190075240338
11146690,15178.210140578562,14984.873674,0.9872622354817924,798.8531652936072
11147338,15055.276352131454,15107.600771,1.0034754871079559,792.3829659016556
11147340,15105.837360629068,15057.185055,0.9967792380873984,795.0440716120556
11147429,15066.646253368728,15096.469405,1.0019794154007302,792.9813817562499
11152459,15051.646253368728,15111.559345,1.0039805009115108,792.1919080720363
11153335,15039.243385380707,15124.059352,1.0056396431951984,791.539125546351
11153792,15058.786327391033,15104.490507,1.003035050675089,792.5677014416324
11153949,15049.140499584946,15114.200943,1.0043231999473223,792.0600262939461
11153951,15001.152455356229,15162.69611,1.0107687496093736,789.5343397555935
11154066,15026.152455356229,15137.54449,1.0074132107320704,790.8501292292749
11154162,15026.541839328733,15137.153407,1.0073610794056265,790.8706231225642
11154476,15089.712916709654,15073.973042,0.9989569135743978,794.1954166689302
11155087,15062.728075774463,15101.059287,1.0025447721709313,792.7751618828661
11155221,15065.132785189162,15098.656074,1.002225223586731,792.9017255362705
11155376,15118.682785189163,15045.336879,0.9951486576422508,795.7201465889029
11155573,15067.804404843258,15096.292261,1.0018906441437205,793.0423370970129
11156410,15133.804404843258,15030.652506,0.9931840073993393,796.5160213075396
11157324,14975.49639022008,15190.021691,1.0143250878094443,788.1840205379012
11157531,15161.577255785745,15004.144168,0.9896163120017301,797.9777503045134
11158133,15151.577255785745,15014.076661,0.990924997941502,797.4514345150401
11159487,15060.746843102075,15104.898073,1.0029315431935666,792.6708864790562
11159635,15085.746843102075,15079.941307,0.9996151641571043,793.9866759527413
11161511,15081.93588984931,15083.763222,1.0001211603181472,793.7860994657531
11162260,15067.431174342313,15098.327352,1.0020505272133116,793.022693386436
11163979,15037.641394083148,15128.327352,1.0060305971887675,791.454810214902
11164042,15030.87733188053,15135.155753,1.0069376137411683,791.0988069410796
11164123,15065.996082113204,15099.981386,1.0022557621614638,792.9471622164856
11165798,15066.011720874167,15099.965759,1.00225368456861,792.9479853091689
11166653,14958.25404563028,15209.071628,1.0167678381183125,787.2765287173825
11166863,15077.48117884021,15089.161885,1.0007747120371924,793.5516409915926
11167835,15110.48117884021,15056.30709,0.9964148005481075,795.2884830968524
11170076,15108.928473937769,15057.859043,0.9966199170890337,795.2067617861994
11172749,15096.4340476862,15070.359043,0.998272770602393,794.5491604045365
11173266,15080.748454444798,15086.080996,1.0003535992640757,793.7236028655152
11174351,15255.41241603391,14913.868024,0.9776115923503361,802.916442949152
11174740,15152.753286768855,15015.212752,0.99092306644437,797.5133308825698
11174890,15142.753286768855,15025.158364,0.9922342442921788,796.9870150930965
11176725,14728.253206070785,15449.286689,1.0489558043877203,775.1712213721476
11176728,14970.871964153042,15199.653696,1.0152817906929377,787.9406296922662
11176893,14992.943662341922,15177.344722,1.0122991897929452,789.102298017995
11176903,15018.478994345249,15151.616562,1.0088649168604145,790.446262860276
11178640,15112.210734988224,15057.920597,0.9964075317013328,795.379512367801
11178702,15108.363089818115,15061.766935,0.9969158700687094,795.1770047272676
11183779,15160.242218234182,15010.378893,0.9901147143246872,797.9074851702208
11184743,15074.181718762487,15096.332996,1.0014694845564944,793.3779851980253
11186594,15064.181718762487,15106.384494,1.0028015312099527,792.851669408552
