block,reserve LINK,reserve WBTC,price,volume for slippage 5%
11803047,41.252827105945414,0.02500069,0.0006060357981234422,2.1712014266287056
11804619,41.18350339482941,0.0250429,0.0006080808560629676,2.167552810254179
11805328,40.16367179773103,0.0256807,0.0006394012013973977,2.1138774630384773
11818508,44.200534817731025,0.02334167,0.0005280856916382038,2.32634393777532
11822155,43.50018496509678,0.0237186,0.0005452528539598413,2.289483419215621
11825387,43.29234867271506,0.02383281,0.000550508594028316,2.278544666984999
11825850,42.19917323467417,0.02445206,0.0005794440536552565,2.221009117614429
11848775,40.091874782488496,0.02574117,0.0006420545344824668,2.110098672762554
11858341,39.977587301322934,0.02581498,0.0006457363173376332,2.104083542174884
11863277,38.856302619634185,0.02656217,0.0006836000393557278,2.045068558928115
11871007,38.89864926722999,0.02653334,0.0006821146877805061,2.04729732985421
11871324,39.87046203722999,0.02588851,0.0006493155252584228,2.0984453703805244
11890320,39.94783186191533,0.02583852,0.0006468065673580001,2.102517466416593
11893135,1578.3964039977566,1.02091716,0.0006468065673580001,83.07349494725008
11893226,1608.3964039977566,1.00193096,0.0006229378264646987,84.65244231567158
11893365,1597.9208082818159,1.00851915,0.0006311446379401133,84.10109517272736
11893570,1586.6674718325905,1.01569353,0.0006401426562472354,83.50881430697837
11894816,1594.1274718325906,1.01095461,0.0006341742601285317,83.9014458859258
11895816,1602.5174718325907,1.00567755,0.0006275610517056874,84.34302483329452
11896179,1605.5174718325907,1.00380402,0.0006252214862876733,84.50091957013615
11896910,1620.5174718325907,0.99454013,0.0006137176224797544,85.29039325434678
11897069,1630.5174718325907,0.98845878,0.0006062239731102296,85.81670904382077
11897745,1627.6179984698622,0.99022494,0.0006083890328878884,85.66410518262455
11897926,1639.2179984698623,0.98323845,0.0005998216533236028,86.27463149841401
11902380,1636.417777587251,0.98492602,0.0006018793204826848,86.12725145196055
11902748,1697.1723275872512,0.94977012,0.0005596191409449979,89.3248593466974
11902764,1642.6918952068024,0.98136435,0.0005974123040744982,86.45746816877909
11903514,1646.6918952068024,0.97898764,0.0005945177982897963,86.66799448456845
11904135,1649.6918952068024,0.97721267,0.0005923607146518098,86.82588922141053
11904371,1656.5918952068023,0.97315457,0.0005874437589702896,87.18904711614755
11904780,1673.9712116313804,0.96308119,0.0005753272119067224,88.10374798059911
11907830,1701.142545095968,0.94774389,0.0005571219723662453,89.53381816294541
11908835,1700.6389347054655,0.94802539,0.0005574524789791367,89.50731235291914
11908991,1686.7236133647204,0.95587005,0.000566702240026868,88.77492701919596
11909356,1681.673766483236,0.95874904,0.0005701159518025682,88.50914560438105
11911196,1698.673766483236,0.94918257,0.0005587786123082907,89.4038824464858
11911844,1719.1946965832362,0.93788637,0.0005455381940532827,90.48393139911764
11912335,1746.9963072845499,0.92300496,0.0005283382432757836,91.94717406760788
11912438,1847.2862790844667,0.87303682,0.00047260504767711786,97.22559363602454
11912897,1778.2862790844667,0.90701381,0.0005100493776890452,93.59401468865599
11913502,1772.1776494570922,0.91014966,0.0005135769883334353,93.27250786616287
11913838,1748.8559764818124,0.92232338,0.0005273866987351613,92.04505139377966
11914135,1722.0167499294664,0.9367419,0.0005439795519052697,90.63246052260342
11915018,1740.9578501527526,0.92658068,0.000532224648585663,91.6293605343551
11915383,1757.7575141594725,0.91775126,0.0005221148267648577,92.51355337681434
11916921,1727.365314632682,0.93394726,0.0005406773263816522,90.91396392803608
11917152,1730.112743322831,0.93246859,0.0005389640609253669,91.05856543804384
11917342,1704.014751041087,0.94679287,0.0005556248086594005,89.68498689689932
11921243,1654.014751041087,0.97550005,0.0005897771161871383,87.05340794953099
11921742,1676.7455042430386,0.96231485,0.000573918252689417,88.24976338121246
11922236,1699.019846764597,0.94973615,0.0005589906155649446,89.4220971981365
11924201,1714.019846764597,0.94144939,0.0005492639958499258,90.21157088234713
11924270,1730.719671054597,0.93239228,0.0005387309658483606,91.09050900287366
11925879,1703.060033875176,0.94758096,0.0005563990353551166,89.63473862500928
11926372,1709.174029675176,0.94420145,0.0005524314280503332,89.95652787764107
11927642,1723.5480482172036,0.93635045,0.0005432691307727326,90.71305516932648
11928098,1721.5016239858783,0.93746688,0.000544563459562377,90.60534863083558
11929423,1751.5016239858783,0.92145715,0.0005260955156313514,92.18429599925662
11930654,1746.6938541289912,0.92400109,0.0005290000235678184,91.93125548047328
11931190,1733.9065423534648,0.93083597,0.0005368432192063583,91.25823907123504
11931228,1743.8915737002853,0.92552217,0.0005307223132205267,91.78376703685672
11932913,1731.0957737002852,0.93238397,0.0005386091192441609,91.11030387896267
11934426,1706.5347918418029,0.94584351,0.000554248008608828,89.81762062325265
11935150,1720.8089550380932,0.93802106,0.0005451047062799805,90.56889237042583
11936956,1724.3484010980933,0.93610142,0.0005428725537158705,90.75517900516274
11937237,1739.3484010980933,0.92805257,0.000533563355917709,91.54465268937315
11939254,1733.5315374226648,0.93117602,0.0005371555116813334,91.23850196961371
11939340,1723.4243377156297,0.93665343,0.0005434839287702752,90.70654409029612
11940817,1714.7347797316727,0.94141428,0.000549014512989184,90.2491989332459
11941388,1695.772454932086,0.95197296,0.0005613801292922437,89.25118183853101
11941909,1687.4954801221927,0.95665633,0.0005669089732499478,88.81555158537867
11942114,1683.8439618427085,0.95873714,0.0005693740998131498,88.6233664127742
11942511,1733.2107267450945,0.93150918,0.0005374471584014137,91.22161719711016
11942529,1678.3618610579733,0.9620425,0.0005732032658282442,88.33483479252482
11942580,1679.1248610579735,0.96160666,0.0005726832365486604,88.37499268726174
11942585,1681.8618610579733,0.96004647,0.0005708236165103856,88.51904531884043
11943328,1685.8618610579733,0.95777542,0.0005681221232438,88.72957163463002
11943648,1712.07275817514,0.94315572,0.0005508853029150984,90.10909253553405
11944320,1720.45414817514,0.93857475,0.0005455389502798039,90.55021832500734
11944653,1729.45414817514,0.93370503,0.0005398842351415984,91.02390253553358
11946833,1734.6963433419048,0.93089185,0.000536631009555615,91.2998075443104
11947486,1730.436771563072,0.93319019,0.0005392801432190246,91.07561955595156
11948242,1724.6979936945834,0.93630464,0.0005428803439344667,90.77357861550422
11951717,1699.0538633440806,0.95047898,0.0005594166262211757,89.42388754442527
11952369,1702.0506072740807,0.94881052,0.0005574514153369197,89.58161090916201
11953837,1713.9676072740806,0.94223322,0.0005497380557258849,90.20882143547783
11953937,1723.9676072740806,0.93678403,0.0005433884175360075,90.73513722495181
11955098,1721.9676072740806,0.93787535,0.0005446533059263995,90.62987406705679
11955109,1718.2632758395066,0.93990336,0.000547007768376347,90.43490925471087
11955576,1711.958749762601,0.9433751,0.0005510501349000487,90.10309209276852
11955651,1699.9853279807005,0.95003952,0.0005588515996949743,89.47291199898405
11956275,1644.3155731258184,0.98230073,0.0005973918547354395,86.5429249013589
11959119,1635.8714769430799,0.98738646,0.0006035843731716071,86.09849878647788
11959950,1612.9673197691827,1.00144955,0.0006208740485475605,84.89301682995688
11960030,1614.3277782009434,1.00060812,0.0006198295869721753,84.96461990531247
11960177,1622.3853787818546,0.99565342,0.0006136972343448833,85.38870414641315
11960462,1629.6853787818545,0.99120682,0.0006082197416171827,85.77291467272903
11960644,1643.0447593322524,0.98317143,0.0005983838385507947,86.47603996485532
11960690,1650.3447593322526,0.97883554,0.0005931097332632773,86.86025049117097
11961078,1659.5767593322525,0.97340666,0.0005865391007232832,87.34614522801326
11961217,1655.282642034844,0.97593946,0.0005895908258907824,87.12013905446565
11962263,1670.324342034844,0.96717701,0.0005790354517744459,87.91180747551834
11962357,1660.324342034844,0.97301977,0.0005860419831028291,87.38549168604459
11962614,1655.585094062933,0.9758135,0.0005894070341049512,87.13605758225981
11962745,1659.0544690629329,0.97377902,0.0005869481913695154,87.31865626647027
11963266,1649.0544690629329,0.97970187,0.0005940991570501069,86.79234047699651
11963354,1643.8270095510213,0.98282675,0.000597889403379763,86.51721102900115
11963825,1600.5921713064888,1.00945453,0.0006306756637301489,84.24169322665716
11963845,1619.6341586719811,0.9976216,0.0006159549023206573,85.24390308799889
11964394,1627.7096084606324,0.99268694,0.0006098673466324316,85.66892676108591
11964662,1630.7096084606324,0.99086618,0.000607628835237786,85.82682149792822
11964830,1631.2996084606323,0.99050889,0.0006071900494935377,85.85787412950685
11965132,1635.9996084606323,0.98767181,0.0006037115197902364,86.10524255055952
11965133,1638.4295084606324,0.98621142,0.0006019248401639101,86.23313202424356
11965207,1638.5924089502391,0.98611367,0.0006018053450105702,86.24170573422339
11965234,1638.7555584968354,0.98601579,0.0006016857028417542,86.250292552465
11965280,1644.7555584968354,0.9824296,0.0005973103996668391,86.56608202614939
11965638,1658.7555584968354,0.9741625,0.0005872851457889228,87.30292413141251
11966463,1645.7555584968354,0.98188067,0.0005966139168910411,86.61871360509667
11966478,1635.6570655418302,0.98796101,0.0006040147600699701,86.08721397588579
11966849,1632.6570655418302,0.98978185,0.000606239896234131,85.92931923904348
11967319,1645.1595278570107,0.98281258,0.0005973965219532323,86.58734357142157
11969351,1654.1918839570108,0.97746216,0.0005909001062572027,87.06273073457965
11969722,1660.486744956205,0.97376771,0.0005864350998030296,87.39403920822133
11971415,1657.9166543303663,0.97528178,0.0005882574238292558,87.25877128054549
11973394,1665.9202215513849,0.97061024,0.0005826270834842986,87.68001166059935
11974363,1673.3006147013848,0.96634198,0.0005775064991370079,88.06845340533619
11974854,1677.3006147013848,0.96404437,0.0005747594447591804,88.27897972112555
11974871,1685.3606147013847,0.95944773,0.0005692833460274001,88.70319024744117
11975468,1705.6657785736923,0.94805981,0.0005558297656606467,89.7718830828262
11975804,1703.7526878935792,0.94912756,0.0005570805943516639,89.67119409966222
11978746,1702.5000053202637,0.94982802,0.0005579019189614183,89.60526343790843
11978995,1691.510442104638,0.95601752,0.0005651857039738334,89.02686537392833
11979856,1687.740442104638,0.95815946,0.0005677173077663296,88.82844432129673
11980672,1677.0970888330373,0.96425852,0.0005749568861698718,88.26826783331762
11980883,1702.2098060309766,0.95007486,0.0005581420437327164,89.58998979110402
11980962,1666.642285544438,0.97041125,0.0005822552676221089,87.71801502865469
11981094,1671.642285544438,0.96751737,0.000578782541197137,87.98117292339157
11981315,1679.1650832517469,0.96319576,0.0005736158818492976,88.3771096448288
11982122,1682.8024691082805,0.96112004,0.000571142518295269,88.56855100569896
11982585,1687.8024691082805,0.95828131,0.0005677686385340403,88.83170890043607
11984617,1693.5416756558502,0.95504353,0.0005639327001682109,89.13377240293926
11984627,1691.7755778831659,0.95604353,0.0005651125022127636,89.04081988858798
11986672,1685.9432063589745,0.95936083,0.0005690350815979569,88.7338529662618
11986941,1680.7754877336338,0.96231936,0.0005725448562422791,88.4618677754545
11988991,1670.9600140231303,0.96798918,0.0005793012231749315,87.94526389595421
11990375,1688.9600140231303,0.95770351,0.0005670374088482619,88.8926323170067
11991644,1692.9600140231303,0.9554475,0.0005643650718775607,89.10315863279607
11992213,1697.9600140231303,0.9526424,0.0005610511390917965,89.3663165275334
11992353,1699.9600140231303,0.95152498,0.000559733742059096,89.47157968542797
11993418,1709.9600140231303,0.94597698,0.0005532158484655677,89.99789547490127
11993564,1709.2200140231305,0.94638777,0.0005536956987605182,89.95894810648042
11995226,1705.5200140231304,0.94844707,0.0005561043331076014,89.76421126437526
11995327,1701.2877231123175,0.95081362,0.0005588787875695663,89.54145911117485
11995328,1698.5790079929916,0.95233444,0.000560665377070249,89.39889515752589
11995784,1696.7615618545083,0.95335758,0.0005618689163125604,89.30324009760557
11995910,1678.7578610107767,0.96361255,0.0005740032987364901,88.35567689530421
11996792,1675.2631999439532,0.96562873,0.0005764041913129266,88.17174736547122
11998331,1669.2631999439532,0.96911004,0.0005805615555608838,87.85595789178683
11998639,1657.4398837632407,0.97604397,0.0005888864987271082,87.23367809280217
11998800,1653.1398837632407,0.97859041,0.0005919586234725141,87.00736230332859
11998899,1640.096029560881,0.98639666,0.0006014261617742576,86.32084366109893
11998902,1625.6370714251007,0.9951964,0.000612188549026856,85.55984586447903
11998955,1634.6370714251007,0.98973339,0.0006054759232501291,86.03353007500527
12001843,1637.6699489651007,0.98790595,0.0006032387360006767,86.1931552086894
12001927,1642.6699489651007,0.98490794,0.0005995774991930074,86.45631310342628
12002135,1645.6699489651007,0.98311787,0.0005973967444798062,86.61420784026836
12002525,1687.9495703393534,0.95856485,0.000567887137651444,88.83945107049203
12002609,1685.7775703393534,0.95980361,0.0005693536483622736,88.72513528101854
12002997,1682.22608030033,0.96183603,0.00057176383202208,88.53821475264886
12003200,1673.1636861817242,0.96706132,0.0005779836892150709,88.06124664114327
12004926,1683.1636861817242,0.96133296,0.0005711464475453333,88.58756243061703
12007701,1684.0075024517243,0.96085271,0.0005705750767743654,88.63197381324858
12007918,1692.0075024517243,0.95632326,0.0005652003662006726,89.05302644482731
12008498,1696.0075024517243,0.95407455,0.000562541467900822,89.26355276061713
12010468,1699.0075024517243,0.95239496,0.0005605595964853965,89.42144749745921
12010620,1719.0075024517243,0.94134707,0.0005476107978920448,90.47407907640672
12012282,1749.0075024517243,0.92524815,0.0005290132539185826,92.05302644482731
12014512,1754.0075024517243,0.92261852,0.0005260060283153739,92.31618433956442
12015870,1738.0413210130143,0.93111948,0.0005357291962755516,91.47585900068475
12017186,1757.7682868641461,0.92070078,0.0005237896182792828,92.51412036127113
12018862,1758.7682868641461,0.92017886,0.0005231950489854825,92.56675194021796
12019219,1766.3245788291736,0.91625412,0.0005187348525758207,92.96445151732496
12019687,1768.7345788291734,0.91500942,0.0005173243238144284,93.09129362258795
12021271,1755.5670233406247,0.92189306,0.000525125527959481,92.39826438634873
12021777,1757.5670233406247,0.92084715,0.0005239328786732336,92.5035275442433
12022338,1773.5670233406247,0.91256455,0.0005145362639192104,93.34563280740144
12024437,1819.3609352757305,0.88966218,0.000488997077352971,95.75583869872253
12024653,1801.8749142721965,0.89832175,0.000498548341444026,94.8355218037998
12025568,1811.9020479921965,0.89336524,0.0004930538276006449,95.36326568379968
12027219,1825.9020479921965,0.88653581,0.0004855330607547404,96.1001077890628
12027840,1795.9812408345579,0.90134982,0.0005018703979230652,94.52532846497661
12027936,1825.478308002006,0.88682832,0.0004858060027953098,96.07780568431599
12028127,1821.478308002006,0.88878168,0.0004879452454061403,95.86727936852662
12028717,1812.57721030254,0.89315939,0.0004927566036488573,95.39880054223886
12030047,1797.57721030254,0.90063485,0.0005010270740183779,94.60932685802845
12031626,1782.57721030254,0.90823631,0.0005095074169863609,93.81985317381782
12031910,1783.09721030254,0.90797224,0.0005092107344197703,93.84722159487046
12032242,1787.11189359254,0.90593862,0.0005069288740386802,94.05852071539698
12032276,1802.11189359254,0.89842042,0.0004985375343197941,94.84799439960739
12032414,1804.11189359254,0.89742744,0.0004974344679990701,94.95325755750196
12032587,1812.033430383085,0.89351594,0.0004931012447221243,95.37018054647797
12032782,1818.615547553085,0.89029171,0.0004895436592950455,95.71660776595172
12033504,1786.8788940004306,0.90615171,0.0005071142275184217,94.04625757896997
12033580,1826.8788940004306,0.8863695,0.00048518240749886903,96.15152073686477
12034943,1824.2268702381155,0.88508279,0.0004851824103898166,96.01194053884797
12036010,1825.2268702381155,0.88459933,0.0004846517133974677,96.06457211779548
12037351,1829.7733986611272,0.8824079,0.00048224982429281746,96.30386308742777
12043582,1814.1545593345838,0.89002779,0.0004906019641052273,95.4818189123464
12044795,1826.1545593345838,0.88419669,0.00048418502447141414,96.11339785971518
12046830,1815.6506910051542,0.88932732,0.0004898119029204145,95.56056268448197
12047578,1787.600300866466,0.90332432,0.0005053279077890905,94.08422636139312
12049303,1790.100300866466,0.90206655,0.0005039195566658309,94.21580530876145
12049576,1799.738326327734,0.89725019,0.0004985448033608247,94.72306980672306
12051952,1812.860955767734,0.89077468,0.0004913640382434974,95.41373451409117
12055168,1795.3476289376074,0.89949019,0.0005010117124404877,94.49198047040045
12056423,1758.2747929763386,0.91851281,0.0005223943456785714,92.54077857770176
12056477,1739.5579736555292,0.92842531,0.0005337133479081442,91.5556828239753
12057188,1727.1740982624988,0.93510217,0.0005414058553452679,90.90389990855238
12058657,1752.1740982624988,0.9217996,0.0005260890461250856,92.219689382237
12060222,1803.320584823892,0.89573138,0.0004967122249577576,94.91160972757325
12060547,1791.2418244437515,0.90178968,0.0005034438497884226,94.27588549703955
12060687,1778.2418244437515,0.90840214,0.0005108428603540216,93.59167497072372
12064202,1788.2418244437515,0.90333744,0.0005051539605282362,94.1179907601977
12064403,1777.5295896801674,0.90879776,0.000511270116276107,93.55418893053547
12071267,1767.7944787017373,0.9138175,0.0005169251918193028,93.04181466851219
12072338,1782.7944787017373,0.90615174,0.0005082760524700951,93.83128835272305
12072957,1781.5195515017988,0.90680217,0.0005090048937355624,93.76418692114748
12073355,1754.4652998916476,0.92082734,0.0005248478496878043,92.3402789416657
12077184,1756.2852998916476,0.91987597,0.000523762266903191,92.43606841534961
12077544,1761.2852998916476,0.91727241,0.0005207971758217875,92.69922631008671
12078694,1767.8361327016476,0.91388356,0.0005169503796731331,93.04400698429754
12079016,1772.8361327016476,0.91131381,0.0005140428904792443,93.30716487903396
12079202,1779.8361327016476,0.90774038,0.0005100134575996743,93.67558593166564
12083780,1776.8361327016476,0.90927762,0.0005117397171665232,93.51769119482356
12084063,1769.2883684604324,0.91316826,0.0005161217788339412,93.12044044528602
12085048,1780.2883684604324,0.90754283,0.000509772936833166,93.69938781370684
12087157,1846.5031421259648,0.8750929,0.000473918987753503,97.1843759013666
12087171,1826.409015755482,0.88474963,0.0004844203145997005,96.1267903029202
12087258,1782.5117654131386,0.90660359,0.0005086101576389166,93.8164087059547
12090956,1786.4131699741222,0.90462956,0.0005063943634120793,94.0217457881115
12094136,1804.2823657112724,0.91367842,0.0005063943634120791,94.9622297742776
12095280,1805.2823657112724,0.91317383,0.0005058343488777247,95.01486135322489
12095418,1826.0356053212724,0.90282622,0.0004944187382595734,96.10713712217239
12100647,1836.0356053212724,0.89792364,0.0004890556792022995,96.63345291164592
12103405,1841.0356053212724,0.8954923,0.00048640683396437135,96.8966108063828
12104160,1852.7092514184349,0.88986676,0.00048030567090800546,97.5110132325492
12104395,1865.299251418435,0.88387843,0.00047385342021011897,98.17364481149662
12105499,1874.634580629494,0.87949002,0.0004691527773400356,98.664977927868
12105527,1841.634580629494,0.89529691,0.0004861425384909835,96.92813582260487
12105645,1857.7901276605655,0.88753447,0.00047773667045891433,97.77842777160868
12107407,1847.4852780789365,0.89249983,0.0004830890078474913,97.23606726731259
12108884,1834.776089843942,0.89870063,0.000489814879850783,96.56716262336545
12109555,1831.3100687230317,0.90040667,0.0004916735212556612,96.38474045910698
12109574,1811.9084863393548,0.91007707,0.000502275405662817,95.3636045441765
12110228,1796.9084863393548,0.91769696,0.0005107087906683126,94.57413085996586
12110748,1811.9084863393548,0.91012236,0.0005023004014064439,95.36360454417627
12111803,1821.9084863393548,0.90514184,0.0004968097172754511,95.88992033365025
12112415,1822.8290292774498,0.90468611,0.0004963088120001073,95.93836996197092
12112525,1825.3290292774498,0.90345075,0.0004949522718967702,96.06994890933947
12112727,1829.1990292774499,0.90154506,0.0004928632945733185,96.27363311986574
12112823,1836.7990292774498,0.89782595,0.0004887992293599926,96.67363311986583
12113754,1843.6109926813906,0.89451849,0.0004851991518552358,97.032157509547
12115219,1831.6109926813906,0.90039667,0.0004915872822328187,96.40057856217845
12116389,1813.0799368972673,0.9096271,0.0005017027001890768,95.42525983669861
12118025,1818.0799368972673,0.90713297,0.0004989510920780039,95.68841773143504
12118554,1820.0121309526821,0.90617281,0.0004978938297107204,95.79011215540436
12119201,1830.0121309526821,0.90123586,0.0004924753474343515,96.31642794487789
12119973,1840.0121309526821,0.89635249,0.0004871448806894038,96.84274373435164
12121235,1845.0121309526821,0.89393064,0.0004845120663452841,97.10590162908852
12122500,1854.906370952682,0.88917657,0.0004793646643972213,97.62665110277248
12123090,1854.156370952682,0.88953733,0.0004797531340589941,97.5871774185623
12125240,1842.974696789387,0.89495056,0.0004856011108340647,96.998668252073
12128911,1862.974696789387,0.88537132,0.0004752460253624652,98.05129983102051
12130490,1848.9223027354037,0.89212067,0.00048250846922022873,97.31170014396844
12135532,1827.888285858091,0.90241744,0.0004936939784459342,96.20464662410996
12136247,1831.067166338091,0.90085547,0.0004919838477589001,96.37195612305754
12138634,1837.040058048091,0.89793522,0.000488794578031185,96.68631884463616
12140502,1840.551461678091,0.89622727,0.0004869341002738822,96.87112956200485
12140676,1841.481018768091,0.89577623,0.0004864433686094978,96.92005361937322
12140781,1848.481018768091,0.89239416,0.0004827716113605163,97.2884746720049
12142417,1870.0330965311068,0.88213985,0.00047172419121156776,98.42279455426865
12142558,1869.0330965311068,0.88261325,0.0004722298666824654,98.37016297532136
12145785,1873.3330965311068,0.88059339,0.00047006770532726655,98.59647876479494
12149556,1871.3330965311068,0.88153737,0.00047107453591993173,98.4912156069006
12149870,1849.120436180717,0.89215875,0.0004824773619628138,97.32212822003794
12150269,1835.445164528918,0.89882592,0.0004897045890394066,96.6023770804693
12150477,1818.3467885996415,0.90730324,0.0004989715084539726,95.70246255787606
12151370,61.022420029229245,0.03044845,0.0004989715253084922,3.2117063173278453
12161295,60.33786149724194,0.03079494,0.0005103750652715401,3.1756769209074633
12175010,58.438638095439345,0.03179877,0.0005441394775160174,3.0757177944968106
12189509,57.438638095439345,0.03235405,0.0005632802425823694,3.0230862155494407
12210707,58.906689700581936,0.0315501,0.000535594516690153,3.1003520895043124
