block,reserve TUSD,reserve WETH,price,volume for slippage 5%
10129668,9248.423828148962,45.8501287594098,0.004957615439277131,486.75914884994563
10129977,9380.589761307705,45.21091468111752,0.004819623907613979,493.7152505951417
10130416,9378.202596521238,45.222457474562525,0.004822081524591653,493.5896103432224
10130450,9376.171226202969,45.232284511158106,0.004824174326589772,493.48269611594515
10131269,9369.975298577176,45.26228451115811,0.004830566044078169,493.15659466195575
10131492,9296.491692093754,45.62113429515811,0.004907349547136886,489.2890364259856
10131776,9229.276751886637,45.954383458965175,0.0049791966038477764,485.751407994032
10131985,9156.395697543825,45.59149436069661,0.0049791966038477764,481.9155630286223
10132064,9229.879304027247,45.22959834683257,0.004900345590336991,485.7831212645924
10132270,9376.079304027247,44.52642191499254,0.004748938279123491,493.47785810669666
10132272,9253.704730786922,45.117028372847436,0.0048755638617627205,487.03709109404735
10134161,9405.635834623034,44.39039519275879,0.004719552826971416,495.0334649801589
10134162,9248.509835368253,45.146827628358785,0.004881524530114872,486.7636755456988
10134985,9328.509835368253,44.76080631516896,0.0047982804440492915,490.974201861487
10136209,9156.384043491125,45.60477181640817,0.004980653017587943,481.9149496574282
10137337,9131.100758464274,45.47884454654464,0.004980653017587943,480.5842504454886
10137775,9282.509841606852,44.74218942787369,0.00482005300197221,488.55314955825634
10137913,9308.153461064006,44.61929511983722,0.0047935710671810116,489.90281374021106
10139000,9102.603945181963,45.62989294233479,0.005012839536590718,479.0844181674711
10139126,9235.195827845566,44.97671104094015,0.0048701415627082105,486.062938307663
10140277,9169.03902982796,45.302205194024644,0.00494078005848282,482.5810015698935
10142136,9209.03902982796,45.106020176295,0.00489801596346776,484.6862647277867
10142252,9009.889128636469,46.106020176295,0.00511726831684915,474.20469098086687
10143409,9049.889128636469,45.90284282906165,0.005072199468589263,476.3099541387619
10143471,9068.86912863647,45.80706157006575,0.005051022450574603,477.3089015071819
10143939,9237.790576471829,44.971904619936595,0.0048682533174629105,486.1995040248348
10144011,9194.790576471829,45.182851320105385,0.004913961981442179,483.93634613009635
10144599,9207.241692031717,45.12193280979864,0.004900700374667997,484.59166800166895
10144644,9218.114861587832,45.068868999125606,0.004889163313307038,485.1639400835684
10144648,9108.082770046676,45.614971167518014,0.005008185840990579,479.37277737087607
10144660,9119.34134155289,45.55882449928658,0.004995845949059363,479.96533376594016
10144668,9132.057423083774,45.49557542805486,0.0049819633539592454,480.6346012149352
10144675,9145.72312317459,45.42779877738559,0.004967108468686843,481.3538485881345
10144959,9158.594063095792,45.36414852417976,0.004953178207447023,482.03126647872523
10145013,9169.135691259276,45.31215027590092,0.004941812598443268,482.5860890136464
10145083,9179.979123223933,45.258787743115555,0.00493016238224527,483.1567959591557
10146922,9194.979123223933,45.185177082981646,0.0049141141570247385,483.94626964336385
10147628,9121.588308912658,44.82452624337903,0.004914114157024738,480.08359520592967
10147989,9271.588308912658,44.101475019641704,0.004756625677312217,487.9783320480328
10148179,9149.426874100716,44.6920814774966,0.0048846864500339884,481.54878284740516
10148885,9155.108125927116,44.66443071505863,0.00487863497631117,481.84779610142687
10149005,9166.939394588955,44.606957485876556,0.004866068767969282,482.47049445205084
10149816,9277.501200051687,44.076943426004796,0.004750949902950078,488.2895368448244
10149987,9105.70298696882,44.91104986524375,0.0049321891928076275,479.24752562993854
10150018,9174.596976809438,44.57480745460167,0.004858503056567289,482.8735250952341
10150161,9199.596976809438,44.454037366915955,0.004832172265695632,484.1893145689173
10152595,9174.096976809438,44.577972062885415,0.004859112801572838,482.84720930575895
10154780,9071.380166817176,45.084255016216886,0.0049699443951355575,477.4410614114313
10154781,9245.793837304362,44.236284111989754,0.004784476583666392,486.62072827917655
10155754,9384.868267628102,43.585655589543975,0.0046442479901275865,493.94043513832
10155816,9404.868267628102,43.49324562777505,0.004624545968121678,494.99306671726845
10157500,9584.45585860107,42.680695332691656,0.004453116166672111,504.44504518953
10160251,9411.458825024774,43.467592600684696,0.004618581816997991,495.3399381591971
10160359,9426.217072620522,43.53575477468118,0.004618581816997992,496.11668803266
10160644,9424.929051433348,43.547923927406934,0.004620504163984571,496.0488974438613
10160701,9444.929051433348,43.45598558518284,0.004600985920438229,497.1015290228079
10160783,9328.527863352765,43.99986014638284,0.004716699225312583,490.9751507027777
10160785,9460.2526037343,43.3890176905426,0.004586454454019061,497.9080317754906
10161824,9560.2526037343,42.93651700951859,0.0044911488000586195,503.17118967022543
10164949,9616.412138023452,42.68651700951859,0.004438923415182612,506.12695463281307
10165658,9721.643686463247,42.22582970616504,0.004343486664190516,511.66545718227644
10166093,9885.663287219248,41.52729996102962,0.004200760106276176,520.2980677483811
10166315,9791.631108633414,41.92729996102962,0.004281952567030609,515.3490057175477
10166698,9796.134017255836,41.90808537338301,0.0042780228710185214,515.5860009082007
10168782,9846.680664328152,41.69359778531907,0.0042342794700719446,518.2463507541124
10169778,9943.671654204241,41.288124864188696,0.004152201148630228,523.3511396949598
10173042,9954.240773342613,41.24441772779308,0.004143401658340969,523.907409123296
10174220,9818.19827014463,41.817626508892424,0.004259195563003884,516.7472773760328
10174475,9767.260868473259,42.03636651587377,0.0043038029885695646,514.0663614985915
10174687,9603.49533804084,42.75535705878093,0.004452062041350793,505.4471230547806
10174688,9740.967860974353,42.153743138770885,0.0043274696868319616,512.6825189986484
10174806,9835.000039560186,41.751909868018004,0.004245237386891269,517.6315810294818
10176407,9713.752508488475,42.27462738943864,0.004352038756649037,511.2501320257088
10176658,9813.752508488475,41.84513732494999,0.004263928328002539,516.5132899204455
10180143,9828.704877941947,41.78166917161756,0.004250984202952923,517.300256733788
10181027,9908.704877941947,41.445339984989765,0.004182720193559547,521.5107830495763
10182777,9998.297429452046,41.07506157260286,0.00410820560824764,526.2261804974769
10183147,10098.297429452046,40.669517437005794,0.004027363792869844,531.4893383922135
10183166,10133.292978089064,40.52948427858788,0.003999636087323602,533.3312093731092
10186270,9944.503660926024,41.30122287868328,0.004153170865727988,523.3949295224229
10186271,10145.187128986057,40.48663981190668,0.00399072380796519,533.9572173150555
10186771,10165.187128986057,40.40722087423817,0.003975059225325707,535.0098488940039
10186801,10215.187128986057,40.21003118856733,0.0039362990301440035,537.6414278413722
10187029,9921.087139313768,41.40560115506162,0.004173494353354264,522.162481016514
10187165,9803.063800246142,41.90560115506162,0.004274745325436873,515.9507263287433
10187733,8261.305797719182,35.3149783408046,0.004274745325436872,434.80556830100977
10188103,8301.305797719182,35.145320490643215,0.0042337098942071905,436.910831458903
10189398,8172.288259967143,35.70183619208857,0.004368646217116198,430.1204347351122
10189403,8267.006715385693,35.29399887967082,0.004269259732665428,435.1056165992486
10190882,8300.436715385691,35.152277064178854,0.004234991274497712,436.8650902834579
10191345,8304.867865390686,35.1335774329806,0.004230480003106926,437.09830870477344
10191957,8374.187865390686,34.84361337331906,0.0041608349291186435,440.7467297574058
10192026,8689.385621473051,33.58335481973762,0.0038648710372281153,457.3360853406866
10192028,8447.777261296635,34.54673658742209,0.00408944690643034,444.6198558577162
10192032,8315.137532591734,35.09947043270221,0.004221153323697594,437.6388175048287
10192883,8267.471029265342,35.31455933453609,0.004271506874294326,435.13005417185923
10193313,8367.471029265342,34.89376459359694,0.004170168557686729,440.3932120665959
10193483,8397.471029265342,34.76947911752325,0.004140470267340128,441.9721594350176
10193574,8295.190772944881,35.199479117523246,0.004243359807025518,436.5889880497307
10194454,8307.787841690337,35.146266150740836,0.004230520424988348,437.2519916679121
10194671,8418.739079636218,34.68444201573857,0.0041199093697577,443.0915305071703
10196778,8427.096579636218,34.65014711290912,0.0041117538864619135,443.5313989282222
10199447,8430.971579636218,34.634269144940745,0.004107980772772947,443.7353462966421
10199517,8453.371579636218,34.542768807176564,0.0040862711974460585,444.9142936650642
10203343,8318.387252988623,33.99118624108985,0.0040862711974460585,437.80985542045346
10204226,8259.346969286542,34.23489654292824,0.004144988298740223,434.70247206771273
10204305,8285.29531928694,34.12799843636143,0.004119104645179817,436.0681746993123
10205309,1317.8584928805592,5.428397039713984,0.004119104645179817,69.36097330950292
10207824,1332.6719052754324,5.368236306993294,0.004028175491464123,70.14062659344381
10210656,1301.2545836556849,5.498236306993294,0.004225334823833474,68.48708335029914
10213679,1295.8653641350509,5.52117106885038,0.004260605477742348,68.20344021763435
10225338,1324.3653641350509,5.402705690357054,0.004079467673096077,69.70344021763412
10234064,1374.3653641350509,5.206721213910878,0.0037884549114694105,72.33501916500268
10234126,1362.3653641350509,5.25272110659632,0.003855589142881072,71.70344021763435
10234261,1322.1609634541037,5.412926984521521,0.004094000000106205,69.58741912916321
10238596,1312.1609634541037,5.4543031173254946,0.004156733258523182,69.06110333968945
10246558,1271.572879747675,5.628926100065897,0.0044267428078388045,66.92488840777241
10248857,1281.572879747675,5.585134827760824,0.004358031381610124,67.45120419724594
10251051,1342.7072334779773,5.331568172440075,0.003970759998536585,70.6688017619988
10254302,1304.9970890139246,5.486096627140075,0.0042039148388334354,68.68405731652228
10264204,1302.6297922069282,5.4960966271400755,0.004219231480825058,68.55946274773305
10266576,1288.119084375867,5.558196653469266,0.004314971124088563,67.7957412829403
10268229,1288.116284375867,5.558208771769577,0.004314989911382654,67.79559391451949
10272424,1290.1298434007967,5.549559829654892,0.00430155139658361,67.90157070530518
10273461,1294.1639390175903,5.532312786467611,0.004274816056663758,68.11389152724132
10279347,1284.1639390175903,5.575523466170306,0.004341753647463179,67.58757573776802
10283017,1304.1639390175903,5.490272640228328,0.0042098025224988804,68.6402073167153
10283944,1291.3374302234029,5.544970140228329,0.004293974611476291,67.96512790649467
10284895,1301.3374302234029,5.502487210357878,0.004228332392939206,68.49144369596866
10289849,1303.3374302234029,5.494068814819322,0.004215384817021324,68.59670685386322
10297071,1283.1979581627672,5.580556317741809,0.004348944200107544,67.5367346401456
10298483,1282.0527259538276,5.585556317741809,0.004356729021098755,67.47645926072778
10298855,1372.6927259538277,5.217771161777642,0.003801121010641349,72.24698557651709
10298856,1283.1561604941332,5.582954359909142,0.004350954725385249,67.53453476284903
10300043,1273.1561604941332,5.62693760245653,0.0044196759023438425,67.00821897337528
10300198,1271.2197947080053,5.635534538474429,0.004433170850497094,66.90630498463179
10303039,1276.897131806824,5.61191519900017,0.004394962647507278,67.20511220035928
10305652,1307.27164318789,5.481904231134477,0.00419339336219854,68.80377069409951
10306105,1271.6938098801222,5.635731462846777,0.0044316732684088755,66.93125315158545
10309003,1280.6938098801222,5.596244675162432,0.00436969760608608,67.4049373621117
10309318,1290.6938098801222,5.55301532373547,0.004302349078633317,67.93125315158522
10311440,1289.6938098801222,5.55733396468308,0.0043090336032547425,67.87862157263794
10312675,1290.5938098801223,5.553470157061645,0.0043030348623611355,67.92598999369056
10313441,1376.0884344199048,5.209411080482558,0.0037856659137452922,72.42570707473192
10313442,1291.7698851565704,5.550471593647406,0.004296795936665341,67.9878886924514
10314573,1301.771199033689,5.507955099003889,0.004231123797401932,68.51427363335233
10317092,2156.186692134034,9.123092824729664,0.0042311237974019325,113.48351011231762
10317575,2202.277165146635,8.932720545382134,0.004056129122506414,115.90932448140165
10322988,2193.8782233352836,8.969397785413477,0.004088375412094471,115.4672749123838
10324867,2200.038382671112,8.944358393410186,0.004065546521306895,115.79149382479545
10329034,2083.895675868804,9.444358393410186,0.004532068712831656,109.6787197825688
10329595,2132.645675868804,9.229103360421515,0.0043275371360794535,112.24450925625251
10332247,2117.362714040925,9.162965775562082,0.0043275371360794535,111.44014284425884
10333177,2137.953527971904,9.074978671404946,0.0042447034290841726,112.52386989325805
10333304,6897.357427291558,29.277236723243668,0.004244703429084173,363.0188119627119
10333910,6948.151379691559,29.06384503316419,0.004182960825826795,365.69217787850175
10334409,6906.924917074619,29.237845033164188,0.004233120438429158,363.5223640565582
10336162,6479.680430534749,27.429267664986092,0.004233120438429158,341.0358121334075
10336177,6052.435943994879,25.620690296808,0.004233120438429158,318.54926021025676
10336706,6167.895943994879,25.14249545194094,0.004076348836011072,324.62610231552026
10336708,6011.332767164174,25.799293838475307,0.004291776023346989,316.38593511390354
10338265,6036.491507338692,25.692089415546018,0.004256129472610306,317.7100793336158
10341086,6005.773947315212,25.82389141554602,0.004299844057082799,316.0933656481693
10345002,6042.170218419405,25.672998833107354,0.004248969808040803,318.00895886417857
10345716,5941.751001381128,26.10819376149611,0.004394023538756067,312.72373691479606
10346456,5952.607698039136,26.060718780053154,0.0043780339814158895,313.29514200206086
10346936,5972.525671096908,25.974067893866394,0.004348925282910676,314.3434563735218
10347813,5867.509936707081,26.4403463535476,0.0045062294974801955,308.816312458267
10348373,5886.703010338451,26.357553058755105,0.004477472876152401,309.82647422834
10348465,5909.569114970733,26.255871625493455,0.004442941797394223,311.0299534195119
10349407,5970.3512920535895,25.992903870637903,0.004353664064162171,314.2290153712429
10349413,5994.201042639041,25.894225075439216,0.0043198793118955645,315.4842654020549
10349509,6034.201042639041,26.06702024791504,0.0043198793118955645,317.58952855994994
10349758,5862.117417726085,26.83452533680752,0.004577616486436164,308.5324956697941
10350252,5955.935028079831,26.413077319854104,0.0044347490688409295,313.47026463578004
10350811,6203.976119678165,27.513077319854105,0.0044347490688409295,326.52505893043053
10350989,6118.896686130158,27.896780571540507,0.004559119397255844,322.0471940068501
10355016,6252.040128066885,27.304435178844823,0.004367284057610054,329.0547435824674
10358344,6285.132061768567,27.16110324730177,0.004321484891704716,330.79642430360855
10358618,6254.361019393539,27.295136176863362,0.004364176626873078,329.17689575755503
10360426,6189.123162735604,27.583712480364852,0.004456804583635528,325.7433243545047
10361350,6196.7154418637365,27.55001789744873,0.004445906570330222,326.1429179928282
10362262,6200.315441863737,27.53406988683488,0.004440753078614091,326.3323916770387
10363129,6387.385440747659,26.730016754605938,0.004184813489426297,336.17818109198197
10363131,6290.720889711006,27.14199178481444,0.0043146075403229876,331.09057314268466
10363304,6280.720889711006,27.18533659069131,0.004328378392873017,330.56425735321045
10363801,6260.720889711006,27.27244201667993,0.004356118488128101,329.51162577426385
10363817,6510.720889711006,26.228250531369117,0.004028471036566478,342.6695205111055
10363818,6319.689098693911,27.023464681044555,0.004276075018726711,332.6152157207325
10364038,6204.607418151401,27.52619810314808,0.0044364125315359965,326.5582851658637
10364179,6206.802797872003,27.51649113619213,0.004433279424573652,326.6738314669483
10364319,6476.959524273315,28.71417139275724,0.004433279424573652,340.8926065407022
10365108,6577.426147953315,28.276873711139906,0.004299078860800097,346.180323576491
10366780,6561.232405524104,28.346873711139907,0.004320358121634862,345.32802134337453
10366842,6452.262008270392,28.82705645633593,0.004467744245256305,339.59273727738946
10368119,6462.262008270392,28.78258176825574,0.004453948436541236,340.11905306686276
10368688,6511.262008270392,28.56662559710248,0.0043872640297407915,342.6980004352854
10374815,6661.262008270392,27.925241505682067,0.004192184824889196,350.59273727738946
10375067,6597.731985919824,28.194944717227333,0.004273429835797813,347.24905189051606
10375147,6542.556694256778,28.4334363967215,0.004345921285127126,344.3450891714092
10375187,6463.364255267624,28.7828656651072,0.004453232794616092,340.1770660667171
10375629,6504.087555267623,28.603188067783428,0.004397724942158546,342.32039764566343
10375943,6507.892585267624,28.586514517992025,0.004392591632920515,342.5206623825061
10376004,6653.109449071718,27.972806172424544,0.004204471065229128,350.1636552143018
10376014,6594.088604126978,28.223932081503367,0.004280186963796503,347.05729495405194
10376363,6539.518527761806,28.46218442101636,0.004352336383815971,344.18518567167393
10376494,6598.539427761805,28.208360205762432,0.004274940009766764,347.29154882956846
10379226,6564.042862119326,28.35705204535451,0.004320058939438262,345.4759401115434
10379286,6538.677249491247,28.467389097490035,0.004353692346522378,344.1409078679617
10379695,6635.28093492741,28.054155004742906,0.004228028214610904,349.22531236460054
10380311,6551.744050726949,28.41293100474291,0.00433669734115916,344.82863424878724
10380484,6471.744050726949,28.76521225765052,0.004444738857436647,340.6181079329981
10381055,6458.165824831909,28.825872796266466,0.004463476717403232,339.90346446483636
10381645,6588.165824831909,28.258743392888594,0.004289318779192931,346.74556972799564
10382305,6374.779380475459,29.207509921975635,0.004581728743653746,335.5147042355511
10382307,6450.954946149834,28.863637968611375,0.0044743201912824165,339.5239445342022
10382496,6468.679149919833,28.784788109663634,0.004449871054436262,340.45679736420243
10382563,6513.621601919834,28.586771590138078,0.004388767622256776,342.8221895747283
10385740,6610.621601919834,28.16854771296804,0.004261104236368245,347.92745273262244
10385867,6415.113994440674,29.029598129850665,0.004525188196968543,337.63757865477237
10385902,6483.324666000674,28.725086106618914,0.004430610463988744,341.2276140000349
10386322,6533.53460188758,28.508816766252693,0.004363459980454731,343.8702422046108
10386526,6534.552884627932,28.50438754821829,0.004362102205228581,343.92383603304916
10386947,6734.552884627932,27.66034022943032,0.004107227414097066,354.45015182252337
10386948,6505.636319835125,28.636564943348546,0.004401808452777806,342.40191157026857
10387017,6427.316448746293,28.986564943348544,0.0045099016322749505,338.2798130919109
10387769,6506.132550131031,28.636458796309622,0.004401456406806974,342.42802895426394
10388099,6477.940748500659,28.761458796309622,0.004439907667103402,340.94424992108634
10390028,6507.362368196787,28.63180849065086,0.004399909958999999,342.49275622088317
10393240,6480.2840512909725,28.75180849065086,0.004436812995091327,341.0675816468929
10394240,6470.2840512909725,28.796378903993503,0.004450558688879811,340.5412658574187
10394734,6378.466857214291,29.2121463047903,0.0045798068656185366,335.7087819586477
10394735,6500.8027946059665,28.66403317324402,0.004409306677788776,342.14751550557776
10394854,6510.8027946059665,28.620139703182527,0.004395792747231352,342.67383129505106
10395261,6576.8027946059665,28.33378184961446,0.004308139187760458,346.14751550557685
10399643,6474.793577214174,28.781518737196947,0.004445163910473329,340.7786093270606
10399806,6443.421520345945,28.925131798366426,0.004489095072708117,339.12744843925975
10400122,6490.043943409032,28.71796170203071,0.004424925617213309,341.5812601794223
10402274,6426.934919627326,29.00080507895553,0.004512385054715503,338.25973261196486
10402434,6476.934919627326,28.77759400260731,0.004443088337262949,340.8913115593341
10403710,7484.778872843953,24.91268358874504,0.0033284461721551297,393.93573014968115
10403711,6556.146570586521,28.452008933864978,0.004339745706954142,345.0603458203441
10404523,6528.693574173169,28.57200893386498,0.004376374631349351,343.61545127227146
10404783,6558.693574173169,28.44170851586485,0.004336489911323597,345.1943986406932
10404865,6508.693574173169,28.66085610717429,0.0044034729520686065,342.56281969332485
10405808,6645.047305370023,28.080847771750015,0.00422583113126331,349.73933186158047
10405816,6726.809136509418,27.749479184232868,0.0041252068582745965,354.0425861320755
10405862,6455.427207209079,28.91955934431298,0.004479883114787066,339.75932669521535
10405863,6576.128136860952,28.390321256027153,0.00431717884219619,346.11200720320903
10405920,6708.669897899071,27.831069288646635,0.0041485226896262085,353.08788936310975
10407709,6658.669897899071,28.040681825068088,0.004211153617018231,350.4563104157396
10407802,6678.669897899071,27.95696212828392,0.004186007476889736,351.5089419946871
10407881,6696.669897899071,27.882041354865873,0.004163568128632596,352.4563104157396
10408486,6713.938304613444,27.815902247069662,0.00414300831867283,353.36517392702353
10408768,6666.151588406235,28.015902247069665,0.0042027100457473696,350.8500836003268
10409821,6716.151588406235,27.80795221778031,0.004140459287098853,353.48166254769694
10410872,6631.2883243192955,28.164892589026557,0.00424727311067683,349.01517496417364
10410945,6644.976634319296,28.107048056522235,0.004229818944939223,349.73561233259534
10411865,6674.976634319296,27.981101077430758,0.004191939928833059,351.31455970101433
10412083,6708.096387890093,27.843362943847254,0.00415071002767819,353.05770462579403
10412292,6808.096387890093,27.435597621952557,0.004029848588917403,358.3208625205307
10412293,6673.910490129923,27.988878632654355,0.004193774950090691,351.2584468489422
10414494,8857.742552899923,37.147378832704064,0.004193774950090691,466.1969764684163
10414587,8855.36585768278,37.15737883270406,0.004196029777862525,466.0718872464622
10414714,8852.99043946292,37.16737883270406,0.004198285210726928,465.94686523489145
10415931,8931.91799184859,36.845715835906034,0.004125173996171037,470.1009469394012
10417623,9111.55857781018,36.12141391646018,0.003964350731874611,479.55571462158696
10417625,8947.056243811845,36.78754773123527,0.004111692910914589,470.8976970427284
10418651,8905.064905447245,36.96153934169404,0.004150619870169009,468.68762660248467
10418695,8976.236665387245,36.669346918862175,0.004085158211153317,472.4335087045911
10421475,9025.87304999621,36.468291205515975,0.0040404170326250365,475.04594999980145
10421599,9130.675754273068,36.0609616766673,0.003949429664041143,480.5618818038456
10421627,9118.566254220666,36.10899490773695,0.003959942155492192,479.92453969582493
10422187,9055.404530483876,36.36161410992486,0.004015459937490156,476.60023844651914
10422482,8882.49579059258,37.08547030658949,0.004175118252897635,467.499778452242
10422749,8870.572036831865,37.13547030658949,0.004186367029363809,466.8722124648357
10423285,8882.81056395847,37.084459212751156,0.004174856476532256,467.5163454714966
10423430,8982.81056395847,36.67284593857963,0.00408255808997256,472.7795033662369
10424151,9054.77377720005,36.38646081609368,0.004018483698368579,476.56704090526546
10424559,9065.051851007469,36.356623085849044,0.004010635976870717,477.10799215828774
10424973,9078.795861478895,36.30174917733339,0.003998520258767004,477.8313611304675
10425529,8801.621630610985,37.44837719530948,0.004254713366122047,463.24324371636794
10425530,8965.06727520801,36.76765217399852,0.004101213191748796,471.8456460635789
10427025,8970.06727520801,36.74721898805222,0.004096649206814346,472.10880395831737
10427224,8827.611208444097,37.3420136619406,0.004230138004517111,464.61111623390025
10427467,8951.98469111548,36.82474108105656,0.004113584009767552,471.15708900607933
10427584,8972.51217291966,36.74074491554101,0.004094811375840748,472.23748278524545
10428837,8898.361220373945,37.04783055094973,0.004163444215562293,468.3348010723148
