block,reserve FEI,reserve USDC,price,volume for slippage 5%
12172185,44056.41541392338,40436.985215,0.9178455585885112,2318.7587059959624
12172302,44021.41541392338,40469.232092,0.9193078348680294,2316.9166007328095
12172326,43805.55200866929,40669.25497,0.9284041201432959,2305.555368877329
12172374,46116.989883647926,38636.673536,0.8377969514809924,2427.2099938762112
12172392,46115.989883647926,38637.513873,0.8378333408972387,2427.1573622972574
12172395,45531.06696409146,39135.371113,0.8595311667935327,2396.371945478495
12172407,43278.0751000604,41178.830381,0.9514940367794346,2277.7934263189672
12172408,45363.032655443065,39291.603172,0.8661590919293497,2387.528034497009
12172443,44643.651910067376,39926.646982,0.8943409706363277,2349.66589000354
12172454,44549.09568261044,40011.646982,0.8981472321472597,2344.6892464531775
12172484,44049.09568261044,40467.184633,0.9186836643499018,2318.373456979498
12173302,45067.97957360839,39554.996932,0.8776740671810199,2371.998924926753
12173499,44740.99467574825,39844.950366,0.8905691671534933,2354.7891934604413
12173506,44240.99467574825,40296.622455,0.9108435004760314,2328.473403986747
12174081,48543.65246126479,36734.706593,0.7567355304035334,2554.92907690868
12174083,44898.328907899966,39726.194983,0.88480342028966,2363.069942521048
12174104,44731.33573629341,39887.589361,0.8917146940603571,2354.280828225972
12174126,44631.33573629341,39977.229547,0.8957211091150746,2349.017670331239
12174145,44321.33573629341,40257.686615,0.9083139293122474,2332.701880857552
12174228,44321.42658443533,40257.604345,0.9083102112768534,2332.7066623387
12174553,44830.868529934305,39801.488207,0.8878143456092958,2359.5193963123384
12174572,45340.31047543328,39355.606845,0.8680047937987551,2386.3321302859695
12174599,45340.070475433284,39355.815795,0.8680139969417175,2386.319498707009
12174618,44776.8019883461,39852.380838,0.8900229375106385,2356.673788860324
12174965,46998.92021291542,37973.538595,0.8079661920523181,2473.627379627127
12175078,46289.685140951275,38557.107157,0.8329524609984771,2436.2992179448047
12175160,46173.25570272217,38654.624439,0.8371648013705278,2430.171352774858
12175232,45588.85759854589,39151.624439,0.8587981033384962,2399.4135578182104
12175515,27706.060593831287,23793.912289,0.8587981033398042,1458.2137154648044
12176043,27675.881893831287,23819.936032,0.8606748693095578,1456.625362833227
12176105,27386.445398132455,24082.101805,0.879343830676259,1441.3918630596054
12177265,27504.46412457809,23979.076746,0.8718249022191349,1447.6033749777962
12177300,28103.915743401354,23469.109,0.8350832394418354,1479.153460179019
12179135,27803.915743401354,23723.099069,0.8532287066302937,1463.363986494809
12179216,27688.568441987965,23822.224069,0.860363153801592,1457.2930758941038
12179626,25662.26095264714,25708.901176,1.00181746352899,1350.6453132972201
12179652,27117.129956107507,24333.502035,0.8973479890529286,1427.2173661109227
12181074,28858.616070262615,22869.226116,0.7924574782214042,1518.8745300138216
12181358,28709.50812569011,22988.358914,0.8007228411353151,1511.0267434573725
12181995,27232.351325486612,24239.062133,0.890083336664168,1433.2816487098207
12182527,1361.617566275344,1211.953107,0.8900833369205527,71.66408243554451
12186048,2380.5014572733003,2118.84468,0.8900833366541981,125.28955038280492
12187089,2680.5014572733003,1882.336956,0.7022331403299362,141.07902406701578
12187705,2580.5014572733003,1955.501068,0.7577988621119749,135.81586617227913
12188885,2330.5989792597447,2165.813967,0.9292949950951731,122.66310417156592
12189201,21700.12113853549,20165.813966,0.9292949950490904,1142.1116388702903
12189589,23215.840299456195,18852.917985,0.8120713160419875,1221.8863315503258
12191506,23089.784206816545,18956.153086,0.8209757577727288,1215.2518003587647
12192522,24860.639105252434,17609.645299,0.7083343764593534,1308.4546897501314
12192688,24788.848676381094,17660.797655,0.7124492906291074,1304.6762461253165
12192735,23466.31753631599,18659.132248,0.7951453064215769,1235.0693440166324
12192888,24405.810944771998,17942.927407,0.7351907890953969,1284.516365514315
12192933,23405.810944771998,18711.835531,0.799452562235599,1231.8847865669486
12194745,23393.34655212926,18721.835531,0.8003059968047171,1231.228765901542
12194780,23387.119342744234,18726.835531,0.800732884480274,1230.9010180391706
12195297,1276958.7982622553,1022502.901894,0.800732884479491,67208.3578032765
12195298,1303540.997222147,1001712.997756,0.7684553074208298,68607.42090642895
12195557,1251283.2552584237,1044037.250223,0.8343732291114038,65857.0134346541
12195558,1214931.4401724495,1075384.850768,0.8851403587146925,63943.76000907621
12195568,1261555.4580457858,1035756.082288,0.8210151013832079,66397.65568662016
12195569,1217155.644653379,1073652.430416,0.8820995368441595,64060.823402809445
12195584,1194763.857523355,1093834.943079,0.9155239641634524,62882.30829070276
12195587,1154611.964516953,1131987.759827,0.9804053609478938,60769.0507640501
12195596,1140039.7382776847,1146669.19533,1.0058151104998592,60002.09148829919
12195600,1154304.112751656,1132541.156067,0.98114625388211,60752.84803956095
12195616,1154540.8501387439,1132396.759897,0.9808200028270261,60765.30790203926
12195617,1178175.8971503654,1109746.861896,0.9419195084368357,62009.25774475606
12195621,1163527.74388198,1123759.98378,0.9658213907566146,61238.30230957782
12195630,1175907.709687541,1111964.149954,0.9456219572278067,61889.87945723906
12195640,1177945.477469537,1110046.286426,0.9423579509049961,61997.13039313373
12195643,1187564.9564547332,1101081.478753,0.9271757917479189,62503.418760775356
12195646,2251397.603966492,2087441.355996,0.9271757917474748,118494.61073507834
12195649,2255885.1655664924,2083301.307121,0.923496168563991,118730.79818770988
12195664,2256292.7191228913,2082926.129673,0.9231630772104403,118752.24837488867
12195670,2272514.912824112,2068101.591662,0.9100497338835579,119606.04804337444
12195676,2281219.4443060732,2060233.8456,0.9031283030408785,120064.18127926718
12195680,2288647.950802133,2053566.723338,0.8972837970200961,120455.15530537535
12195685,2320144.3185462146,2025771.972936,0.8731232608001445,122112.8588708532
12195704,2325238.738001204,2021346.948007,0.8693072736886225,122380.98621058976
12195707,2347498.221416191,2002237.058097,0.8529237806574766,123552.53796927352
12195708,2363650.6027510506,1988595.221693,0.8413236793028869,124402.663302687
12195724,2373835.3922225493,1980088.766957,0.8341306113492155,124938.70485381829
12195776,2373715.809777172,1980188.819518,0.8342147831521105,124932.411040904
12195799,2374771.022343385,1979311.575219,0.8334747041278312,124987.94854438864
12195801,2388374.7054796587,1968071.459347,0.8240212286755696,125703.93186735036
12195822,2389176.220841267,1967413.195316,0.8234692686767334,125746.11688638246
12195826,2408490.4783091983,1951682.994422,0.8103345277877598,126762.65675311536
12195903,2411520.3842800534,1949238.189074,0.8083025968930114,126922.12548842374
12195934,2403791.1647755196,1955524.685307,0.8135168786551467,126515.32446186943
12196052,2392170.1724361866,1965053.07012,0.821452040813129,125903.69328611484
12196093,2385611.204328246,1970472.018062,0.825982043715651,125558.48443832854
12196097,2378858.454926241,1976082.331757,0.8306851244826462,125203.07657506503
12196163,2380488.669151838,1974733.121465,0.829549473204841,125288.87732378067
12196195,2392793.0356743126,1964608.835768,0.821052555100886,125936.475561806
12196210,2393220.0356743126,1964259.360273,0.8207600350126398,125958.9492460168
12196213,2394513.28212762,1963201.669444,0.8198750385295911,126027.01484882226
12196221,2425491.1778649855,1938202.307297,0.7990968282981278,127657.43041394651
12196266,2455206.952837879,1914906.824547,0.7799370323278179,129221.41857041465
12196281,2442495.1406652057,1924902.824547,0.7880887017948207,128552.37582448451
12196479,2429918.5388465035,1934895.579744,0.7962800187789448,127890.44941297406
12196502,2431986.2524632844,1933255.431624,0.7949286019466042,127999.27644543629
12196508,2449975.7967852782,1919102.306932,0.7833148023136143,128946.09456764627
12196712,2472475.7967852782,1901690.028161,0.7691440420300915,130130.30509396223
12196916,2469612.721259642,1903901.332519,0.7709311326951307,129979.61690840218
12197187,2463355.6880268925,1908751.878393,0.7748584127215015,129650.29936983623
12197674,2463865.1299723913,1908358.398383,0.7745384985437023,129677.11210381007
12197863,2461865.1299723913,1909913.39884,0.7757993626813419,129571.84894591523
12198066,2469646.8062303243,1903913.39884,0.7709253784941574,129981.41085422784
12198656,2471307.5514870794,1902637.784337,0.7698911384753025,130068.81849932019
12198737,2472810.67954345,1901484.710334,0.7689568498163665,130147.93050228711
12198866,2473860.924909539,1900679.880546,0.7683050657407112,130203.20657418622
12199090,2477936.460473531,1897563.138929,0.7657836143895221,130417.70844597556
12199374,2459565.5839013415,1911778.979653,0.7772831886111176,129450.82020533364
12199439,2461633.552029201,1910177.747239,0.7759797333215503,129559.66063311556
12199518,2448851.990532685,1920177.747239,0.784113435463821,128886.9468701412
12199586,2450889.7583146812,1918586.02022,0.7828120435491509,128994.19780603563
12199591,2458134.825836203,1912948.124853,0.7782112294032763,129375.51714927377
12199668,2467304.7808551844,1905859.734943,0.7724460106150388,129858.14636079967
12199743,2466834.7808551844,1906223.946374,0.772740826085306,129833.40951869357
12199746,2453797.012508643,1916382.76928,0.7809866747375258,129147.2111846651
12200256,2453531.1350734965,1916591.063398,0.7811562021773927,129133.21763544763
12200311,2451724.729110505,1918007.437415,0.7823094553159157,129038.143637395
12200331,2448452.5367282964,1920578.438549,0.7844050108136222,128865.92298569996
12200333,2434661.5498777064,1931490.169219,0.7933300500498803,128140.08157251077
12200671,2435598.2445001192,1930749.574628,0.7927208762725422,128189.38128947979
12200698,2433991.4061877932,1932028.025157,0.7937694522032077,128104.81085198931
12201437,2437323.6731412536,1929394.503217,0.7916037268576528,128280.19332322385
12202475,2420202.1731412536,1943084.900218,0.8028605716422489,127379.0617442769
12202512,2429092.1422574916,1935994.871953,0.7970034723152871,127846.95485565718
12202609,2434692.1422574916,1931555.246521,0.7933468108744238,128141.69169776281
12202672,2443796.6986555364,1924380.594149,0.7874552720394888,128620.87887660693
12203584,2444054.9710311927,1924177.847702,0.7872891037676428,128634.47215953656
12203594,2448323.347641063,1920833.306138,0.7845504998303043,128859.12356005609
12205094,2447366.347641063,1921586.674665,0.7851651129047987,128808.75513900304
12205134,2447773.901141063,1921267.690826,0.7849040672957478,128830.20532321418
12205900,2442267.216075154,1925612.690826,0.7884529089001802,128540.37979342928
12206039,2443266.389472461,1924827.5733,0.7878091319037873,128592.96786697162
12206163,2443215.7691227607,1924867.5733,0.7878418261810441,128590.30363803962
12206326,2445305.1459150207,1923227.811245,0.7864980836677289,128700.27083763247
12206460,2445712.69947142,1922908.285869,0.7862363744869088,128721.72102481173
12206702,2463072.3717360594,1909396.048653,0.7752090724428008,129635.38798610866
12207330,2462723.182117651,1909667.596639,0.7754292526685486,129617.00958513981
12207359,2460318.182117651,1911539.944011,0.7769482654335768,129490.43063777126
12207531,2453028.4250202766,1917237.63243,0.7815798679194483,129106.75921159331
12207907,2437201.6377301603,1929725.321907,0.7917791010940776,128273.77040685015
12208532,2439350.738915844,1928030.30351,0.7903866683668879,128386.88099557068
12208624,2440369.6228068415,1927227.741417,0.789727803282668,128440.5064635179
12208660,2443997.9662237978,1924375.162445,0.7873882012342003,128631.47190651577
12208795,2444148.4546072506,1924257.032398,0.7872913892651452,128639.39234774979
12209189,2445167.3384982487,1923457.612612,0.7866363918443848,128693.017815697
12209262,2455356.177408228,1915499.806007,0.7801311368312038,129229.27249516966
12209285,2447500.2825121246,1921666.606065,0.7851548045962198,128815.80434274347
12209286,2444869.6199762607,1923740.527598,0.786847900550492,128677.34841980273
12209509,2443402.4915286703,1924899.103422,0.7877945242732899,128600.13113308791
12209582,2427936.6305746413,1937197.530371,0.7978781266266024,127786.1384512973
12209789,2425284.0512264175,1939322.655573,0.799627018778408,127646.52901191683
12209860,2423200.0794548583,1940995.507381,0.8010050527142857,127536.84628709778
12209890,2398559.488572365,1960995.507381,0.817572178936531,126239.97308275616
12209937,2386426.5324087422,1970995.507381,0.8259192062332519,125601.3964425656
12210085,2374448.1556227463,1980968.505898,0.8342858534127277,124970.95555909211
12210094,2367946.609605082,1986423.912783,0.838880363571326,124628.76892658323
12210097,2353183.122078486,1998923.912783,0.8494553160900709,123851.7432672889
12210115,2348739.4127850016,2003014.287545,0.8528039665200404,123617.86383078992
12210148,2360253.055474251,1993272.475635,0.8445164263263658,124223.84502496012
12210361,2366030.1438467097,1988420.107446,0.8404035394972659,124527.90230772132
12210933,2366838.901024076,1987742.694958,0.8398301608520757,124570.4684749511
12211173,2364478.5620130124,1989732.928363,0.8415102426088522,124446.24010594795
12211180,2360929.5729742795,1992732.928363,0.8440459008917287,124259.4512091726
12211491,2365929.5729742795,1988534.224927,0.8404874970251778,124522.6091039097
12211586,2370158.777580022,1984996.599806,0.8374952001455025,124745.19882000098
12211769,2373826.7595876143,1981938.616473,0.8349129137028122,124938.25050461106
12211782,2374770.7595876143,1981153.134582,0.8342502646133444,124987.93471513782
12211949,2372975.7595876143,1982656.255916,0.8355147531134303,124893.46103092702
12212458,2370610.658900783,1984640.255916,0.837185241053564,124768.98204740975
12212694,2372648.426682779,1982940.8412,0.8357499656922907,124876.23298330372
12213046,2375997.502989018,1980154.169448,0.8333990953092144,125052.50015731668
12214193,2376712.3723046198,1979560.363445,0.8328985814659119,125090.12485813815
12214268,2386095.160124579,1971799.444162,0.8263708326113245,125583.95579603035
12214308,2389030.3669510693,1969384.113818,0.8243445295052358,125738.4403658458
12214459,2401588.316381809,1959116.900879,0.8157588407286106,126399.38507272676
12214733,2389450.2261685743,1969098.900879,0.8240803174362006,125760.53821939882
12214984,2405916.470907395,1955662.417294,0.8128554922592218,126627.18267933652
12215011,2400071.8427492003,1960439.154793,0.8168251965938587,126319.5706710103
12215089,2382844.5134397442,1974713.855236,0.8287212380405848,125412.86912840744
12215157,2399112.2998600956,1961363.708141,0.8175372650356455,126269.06841368927
12215180,2393973.3137377244,1965586.708485,0.8210562319995615,125998.59545988031
12215202,2379055.3620025855,1977949.077347,0.8314010295590802,125213.44010539912
12215424,2362211.2227801615,1992095.61116,0.8433181554422722,124326.90646211384
12215682,2369998.3785959245,1985569.710872,0.8377937001156625,124736.7567682066
12215775,2377465.891179998,1979351.777587,0.8325468663630738,125129.78374631563
12215805,2381290.463260898,1976182.277895,0.8298787184444733,125331.07701373147
12215806,2383328.2310428936,1974497.688328,0.828462342118946,125438.3279496259
12215960,2383735.2310428936,1974161.572934,0.828179886434072,125459.74900225783
12216357,2382406.1570997387,1975266.213217,0.8291055693130104,125389.79774209158
12216655,2382903.200897157,1974855.433187,0.8287602418946233,125415.95794195542
12216717,2397836.4381170287,1962593.103453,0.8184849776468422,126201.91779563343
12216765,2422477.0289995223,1942689.572441,0.8019434443278608,127498.79099997506
12216858,2413894.2806741195,1949617.708097,0.8076649104750923,127047.0674039009
12216958,2419033.2667964906,1945488.345773,0.80424207987408,127317.54035771033
12217207,2422033.2667964906,1943085.828292,0.8022539801288643,127475.43509455211
12217549,2421973.2667964906,1943134.109568,0.802293789203609,127472.2771998155
12217793,2405625.1000730055,1956379.010941,0.8132518283425078,126611.8473722632
12217799,2406303.6767444103,1955828.967474,0.8127939072595042,126647.56193391606
12217831,2422651.843467895,1942670.270802,0.801877610288886,127507.99176146835
12218078,2404056.3539911746,1957742.132713,0.8143495178317217,126529.281789009
12218135,2404310.3397276867,1957535.941769,0.8141777329754825,126542.64945935179
12218313,2422905.829204407,1942556.832725,0.8017467329148588,127521.35943181068
12218349,2404422.477505247,1957534.64984,0.8141392239316763,126548.55144764436
12218384,2406359.8158639707,1955963.380718,0.8128308027017722,126650.51662441948
12218403,2406767.3694203696,1955633.158211,0.8125559549537944,126671.96681159828
12218721,2415167.3694203696,1948851.761745,0.806922032162399,127114.07207475603
12219056,2421317.038733757,1943916.872862,0.802834507734924,127437.73888072418
12219140,2425297.21649645,1940736.247729,0.8002055313173368,127647.22192086605
12219890,2424039.263656188,1941746.421456,0.8010375287928532,127581.01387664163
12220352,2422792.978291118,1942748.261863,0.8018630891167967,127515.41991005884
12221346,2423042.978291118,1942548.418048,0.8016978796711262,127528.57780479593
12221379,2424034.228291118,1941756.442094,0.8010433266294629,127580.74885742739
12221470,2424520.4135777177,1941368.232611,0.8007225766130963,127606.33755672164
12221580,2427573.8147334675,1938933.696968,0.798712560335012,127767.04288070882
12222670,2447573.8147334675,1923137.120996,0.7857320214080747,128819.67445965623
12222948,2435972.7755768667,1932323.398377,0.7932450714353337,128209.09345141426
12223031,2422194.42417358,1943348.254009,0.8023089453985693,127483.91706176754
12223289,2426023.1579846516,1940290.461022,0.7997823329245711,127685.42936761351
12223312,2426033.190846057,1940282.461022,0.7997757278602377,127685.95741295023
12223339,2441628.526649282,1927926.299457,0.7896067228960294,128506.76456048852
12224076,2434592.1337837363,1933515.112668,0.7941844080729101,128136.42809388135
12224349,2420784.148556107,1944576.934507,0.8032839010726569,127409.69202926895
12224387,2423427.242602197,1942462.450815,0.8015352871618491,127548.80224222131
12224517,2440343.9382154616,1929037.233697,0.790477605836019,128439.15464291908
12224533,2441362.8221064596,1928234.57913,0.7898189329623191,128492.7801108663
12224710,2443400.5898884553,1926631.274197,0.7885040554422366,128600.03104676073
12225589,2442154.1146557652,1927617.585554,0.7893103772550849,128534.42708714586
12225833,2443669.2349821525,1926426.010098,0.7883333728314789,128614.17026221845
12226098,2443913.767115992,1926233.834748,0.7881758598304004,128627.04037452582
12226392,2445197.4316084716,1925225.644606,0.7873497737724885,128694.60166360391
12226485,2446089.489645028,1924525.644606,0.7867764661730686,128741.55208658054
12226549,2447598.4906165022,1923342.687475,0.7858080869262783,128820.97319034208
12226737,2451719.522981934,1920119.472598,0.7831725670898241,129037.86963062827
12226960,2459013.943753602,1914440.665777,0.7785399796695218,129421.78651334718
12227104,2478604.7570461347,1899354.024849,0.7662996770459466,130452.8819497968
12227193,2478504.9872385794,1899430.711558,0.7663614644061081,130447.63090729387
12227502,2464527.1494254,1910235.958277,0.7750922763104348,129711.95523291547
12228078,2467137.2268500333,1908221.104024,0.7734555999790734,129849.32772894949
12229272,2467031.0841920464,1908303.451231,0.7735222565531517,129843.7412732658
12229333,2480066.1679450157,1898303.451231,0.7654245180095075,130529.79831289547
12229347,2472369.795190716,1904230.56336,0.7702045895659025,130124.72606266942
12230101,2457478.669040666,1915803.99522,0.7795811289657617,129340.98258108785
12230167,2454678.669040666,1917995.887965,0.7813633255364493,129193.61416003527
12230217,2466150.399709335,1909100.635596,0.7741217388124463,129797.38945838576
12230400,2468188.1674913308,1907529.182287,0.7728459310401017,129904.64039428066
12231280,2468463.5645283395,1907317.00493,0.7726737523445844,129919.13497517537
12231350,2469661.3940017396,1906394.696341,0.771925536420179,129982.17863167077
12231381,2471361.5546258492,1905087.133582,0.7708654081860635,130071.66076978156
12231446,2474907.09715178,1902366.088944,0.7686616160797782,130258.26827114634
12231578,2466653.1340549593,1908750.978331,0.7738222095269562,129823.84916078718
12231683,2467637.840543455,1907991.578793,0.7732056736383964,129875.67581807682
12231696,2468656.724434453,1907206.458611,0.7725685145827328,129929.30128602358
12231716,2482972.8226217255,1896359.188803,0.7637454472017414,130682.78013798594
12232145,2482394.2263893792,1896802.522039,0.7641020519121504,130652.3277047039
12232680,2461214.5561169903,1913174.331435,0.7773293582552906,129537.60821668385
12232832,2456214.5561169903,1917080.608923,0.7805020958566817,129274.45032194676
12233299,2433209.5983603015,1935260.326628,0.7953529066842984,128063.66307159513
12233587,2459256.5983603015,1914824.029132,0.7786190470765436,129434.55780843645
12234331,2459055.5983603015,1914981.015312,0.7787465304114757,129423.97886106838
12235756,2441462.529937497,1928821.80415,0.790027199065545,128498.0278914473
12235849,2438312.365928256,1931321.232967,0.7920729353442595,128332.229785698
12236126,2422206.9215727192,1944201.380207,0.8026570161663339,127484.57481961697
12236470,2422196.9215727192,1944209.430963,0.8026636536638959,127484.0485038273
12236652,2441196.9215727192,1929122.561536,0.7902363568004093,128484.0485038273
12236654,2426500.369980116,1940841.809505,0.7998522619309983,127710.54578842688
12236714,2436165.2850598465,1933164.98242,0.793527842415056,128219.22552946582
12236874,2426360.4460703344,1941000.349473,0.7999637286441056,127703.18137212284
12237411,2444050.4194555343,1926993.281996,0.788442524203441,128634.23260292271
12237469,2445068.303346532,1926193.478779,0.7877871862077003,128687.80543929106
12237503,2450404.2190475953,1922011.622222,0.7843651293454894,128968.64310776815
12237922,2449022.889065469,1923098.962424,0.78525152664369,128895.941529762
12237925,2448291.291039813,1923675.351727,0.785721600516741,128857.43637051666
12237951,2448152.8598840553,1923784.453532,0.7858105942057517,128850.15052021341
12237964,2440202.3794161673,1930071.241035,0.7909472006566852,128431.70417979825
12238818,2441309.97628863,1929198.213616,0.7902307500290637,128489.99875203334
12238826,2457611.97628863,1916439.460733,0.7797974127824346,129347.99875203334
12239272,2442389.989338682,1928419.445902,0.7895624590338874,128546.84154414106
12239876,2442887.779273627,1928027.668376,0.7892411942677463,128573.04101440171
12240082,2452836.180002324,1920231.190842,0.7828615732666585,129096.64105275366
12240183,2459920.5766297667,1914717.604085,0.7783656197178015,129469.50403314596
12240519,2446877.1811428275,1924954.966161,0.7866986463382437,128783.00953383325
12240646,2427569.669750685,1940311.033661,0.7992812967795371,127766.82472372008
12240857,2419122.1158588487,1947106.971131,0.8048816379985548,127322.21662415005
12242297,2417876.845534026,1948112.800045,0.805712170015313,127256.6760807382
12242316,2400921.4183104006,1961911.867345,0.817149554492981,126364.28517423198
12242336,2401929.150029568,1961091.21364,0.8164650541902365,126417.32368576666
12242565,2407493.201268568,1956572.425141,0.8127011216937324,126710.16848781938
12242816,2409530.969050564,1954922.68946,0.8113291402227983,126817.41942371381
12244132,2426884.129871254,1940985.872006,0.799785143474884,127730.74367743451
12244214,2427128.662005093,1940790.905144,0.7996242372831933,127743.61378974188
12244499,2437979.692659777,1932178.57614,0.7925326785770064,128314.72066630423
12245075,2424659.213496882,1942825.428814,0.8012777292574763,127613.6428156253
