block,reserve USDT,reserve WBTC,price,volume for slippage 5%
10866246,113666.830098,10.43412805,0.00009179571596220304,5982.4647419999965
10866296,113341.929246,10.46412805,0.00009232353921988047,5965.3646971579
10866751,114498.78298,10.35871632,0.00009047009977223426,6026.251735789483
10866830,114002.290534,10.40396541,0.00009126102082042926,6000.120554421053
10866867,113893.148045,10.41396541,0.00009143627679766448,5994.376212894742
10866931,113393.148045,10.46002332,0.00009224563829772982,5968.060423421048
10867393,112855.306317,10.51002332,0.00009312830440137504,5939.752964052648
10867842,112925.227135,10.50353526,0.00009301318692450554,5943.433007105268
10867896,112522.339736,10.54125644,0.00009368145440924801,5922.228407157891
10867923,113486.580899,10.45195885,0.00009209863198982057,5972.977942052632
10868054,113491.289437,10.4523925,0.00009209863199062704,5973.225759842098
10868185,113350.734166,10.4653925,0.00009232752286080152,5965.828114000004
10869660,112752.795366,10.52105847,0.00009331084374314828,5934.35765084211
10869877,112941.401574,10.50354148,0.00009299992149573251,5944.284293368415
10869901,112440.801934,10.55044519,0.0000938311094240759,5917.936943894747
10870304,113284.773155,10.47207846,0.0000924403003894597,5962.3564818421
10870429,113266.441046,10.47377846,0.00009247027065807045,5961.391634
10870479,113083.445833,10.49077846,0.0000927702404425545,5951.760307000004
10870480,111995.49113,10.59299539,0.00009458412372783887,5894.4995331578975
10870615,112084.332692,10.58462422,0.00009443446702837422,5899.1754048421135
10870775,113177.723176,10.48267181,0.00009262133497506965,5956.722272421059
10871096,113213.708006,10.4793499,0.00009256255346255972,5958.616210842112
10871457,113752.677416,10.42984615,0.00009168879701932166,5986.983021894746
10871906,115134.218413,10.30506527,0.00008950480067562988,6059.695705947364
10872124,114292.780402,10.38116076,0.0000908295407941475,6015.409494842097
10872360,114029.705025,10.40518297,0.00009124975783914161,6001.563422368417
10872566,114429.705025,10.3689194,0.0000906138786055129,6022.616053947364
10872645,114356.616155,10.37556644,0.0000907299182929378,6018.769271315774
10872846,113849.120378,10.42195591,0.00009154182197804594,5992.058967263161
10872880,113523.319491,10.45195591,0.00009206880099051912,5974.911552157908
10873084,113621.253907,10.44297399,0.0000919103920341142,5980.065995105266
10873261,114132.79351,10.3963087,0.00009108958416135765,6006.989132105256
10873510,114221.188374,10.3882872,0.00009094886288509909,6011.641493368428
10873521,114325.157336,10.37886826,0.00009078376537455055,6017.113544000007
10873954,113824.308224,10.42467472,0.00009158566287514625,5990.753064421049
10874005,114623.889039,10.35217206,0.00009031426299344758,6032.836265210528
10874241,114613.889039,10.353078,0.00009033004714181828,6032.309949421062
10875963,114492.800267,10.36406047,0.0000905215039358873,6025.936856157903
10876099,114436.333467,10.36918984,0.00009061099325582782,6022.964919315797
10876534,114803.659658,10.33611176,0.00009003294660458792,6042.297876736848
10876586,114693.029131,10.34611176,0.00009020697978237967,6036.475217421044
10876758,115142.043731,10.30588604,0.00008950584604939854,6060.107564789476
10877028,115672.864149,10.25873378,0.00008868747095935627,6088.045481526322
10877163,114295.024952,10.38277608,0.00009084188996293067,6015.5276290526235
10877324,114495.024952,10.36469376,0.00009052527622353209,6026.053944842104
10877374,115062.422893,10.31373577,0.00008963600375068629,6055.91699436841
10877382,115516.582548,10.27330794,0.00008893362072697386,6079.820134105277
10878428,116072.282406,10.22427099,0.00008808537902474716,6109.06749505263
10878548,114512.283211,10.3639752,0.00009050535810995376,6026.962274263147
10878621,115651.299183,10.26220664,0.00008873403682012835,6086.910483315791
10878667,116159.119239,10.21747672,0.00008796103815988232,6113.637854684217
10879132,113175.639702,10.4876352,0.00009266689569959343,5956.61261589473
10879479,114131.180305,10.40009078,0.00009112400968961485,6006.904226578947
10879481,114660.23158,10.35224725,0.00009028629287894902,6034.74903052632
10879595,113632.903707,10.44612106,0.0000919286643148282,5980.679142473673
10879604,113671.110291,10.4426205,0.00009186697018500753,5982.690015315791
10879607,114053.159335,10.40774498,0.00009125345620133233,6002.797859736835
10879693,114110.417204,10.40253829,0.00009116203888206757,6005.81143178948
10879772,116354.050608,10.20253829,0.00008768528673206772,6123.897400421076
10879956,111452.978223,10.65253829,0.00009557876747524804,5865.94622226317
10879997,111828.833845,10.61684227,0.00009493832587680776,5885.728097105268
10880017,113326.953657,10.47690897,0.00009244851848493026,5964.576508263155
10880028,113627.823204,10.44925069,0.00009196031742366563,5980.4117475789535
10880273,113966.945559,10.41825069,0.00009141466974392619,5998.260292578954
10880351,114346.588456,10.38376441,0.00009080956896230989,6018.241497684212
10880519,114944.650101,10.32989851,0.00008986845843563215,6049.718426368418
10880693,113737.130867,10.43989851,0.00009178971221111628,5986.1647824736865
10881069,114504.376438,10.37015361,0.00009056556554949726,6026.546128315778
10881077,114830.611728,10.34078001,0.0000900524681910976,6043.716406736858
10881156,113301.988456,10.48071331,0.00009250246578037868,5963.262550315776
10881247,113486.981177,10.4636801,0.0000922015899222865,5972.999009315783
10881280,113626.937528,10.45083042,0.00009197493699436107,5980.365133052634
10881410,114257.53494,10.39332346,0.00009096400920480072,6013.554470526316
10881648,114490.529119,10.37223584,0.00009059470612821808,6025.817322052637
10882305,114549.499944,10.36691216,0.00009050159245625768,6028.921049684213
10882327,114682.647398,10.35491216,0.00009029188281696907,6035.928810421057
10882368,114741.47759,10.34961892,0.00009019945652941455,6039.025136315788
10882504,114644.039732,10.3584417,0.00009035307656825967,6033.896827999997
10882709,114644.040242,10.35844174,0.00009035307651522534,6033.896854842111
10882883,114236.117354,10.39554174,0.00009100048199104868,6012.427229157896
10883143,113467.679082,10.46615541,0.00009223908953347319,5971.983109578941
10883339,113494.613016,10.46367909,0.00009219538101358937,5973.400685052635
10883382,113553.619054,10.45825814,0.00009209973426762043,5976.506265999997
10883417,113754.766972,10.43982061,0.00009177479667792467,5987.0929985263065
10883620,113947.564591,10.42220949,0.00009146496046149971,5997.240241631589
10883693,114102.347065,10.40811388,0.00009121735133170287,6005.386687631573
10883734,114125.544884,10.40600462,0.00009118032803766165,6006.607625473698
10883736,114217.893072,10.39761632,0.00009103316512278519,6011.468056421043
10884328,114663.580888,10.35732243,0.000090327917110113,6034.925309894737
10884364,114056.220841,10.4126421,0.0000912939427873534,6002.958991631589
10884484,114294.581349,10.39099163,0.00009091412302627866,6015.5042815263005
10885024,114424.49024,10.37922984,0.00009070811517910242,6022.341591578937
10885415,114626.48225,10.36099459,0.00009038918744276479,6032.972750000001
10885549,114630.362421,10.36064493,0.00009038307749519908,6033.176969526321
10885815,114634.228795,10.36029654,0.00009037698991744676,6033.38046289474
10886388,115019.228795,10.32572156,0.00008977387231837247,6053.643620789473
10886476,114436.454114,10.37846416,0.00009069194113320848,6022.97126915789
10886985,114235.614305,10.39676564,0.00009101159654327646,6012.400752894726
10887056,114043.041061,10.41437446,0.00009131968389399139,6002.265318999998
10887057,113018.009959,10.50911316,0.0000929861812627247,5948.316313631585
10887064,113970.149043,10.42157824,0.00009144129693177838,5998.428897000005
10887182,114033.729982,10.41578499,0.00009133950973667275,6001.775262210518
10887687,113331.212106,10.48054467,0.00009247712501475255,5964.800637157896
10887976,113491.093234,10.46582439,0.00009221714314110261,5973.215433368416
10888088,113221.449438,10.49082439,0.00009265757011655967,5959.023654631586
10888247,113669.387835,10.44960661,0.00009192982217136966,5982.599359736836
10888469,113893.454985,10.42911024,0.00009156900404306406,5994.392367631575
10888476,113784.679335,10.43911024,0.00009174442729029993,5988.66733342105
10888706,113910.307723,10.42763175,0.00009154247722126486,5995.27935384211
10888941,114099.677908,10.41037694,0.00009123931925902559,6005.24620568422
10889116,115031.928517,10.49543485,0.00009123931925081942,6054.312027210515
10889443,116051.76223,10.40347788,0.00008964515212945769,6107.987485789476
10889491,115437.777529,10.45897788,0.0000906027307860507,6075.672501526336
10889560,115443.223318,10.45848598,0.0000905941958255189,6075.959122
10889562,115827.166755,10.4239219,0.00008999548371971227,6096.166671315776
10889648,115804.20116,10.42599533,0.00009003123570270997,6094.957955789476
10889653,115692.579501,10.43608473,0.00009020530767843925,6089.083131631574
10889717,115647.756067,10.44014178,0.00009027535107513501,6086.724003526309
10889907,115519.516581,10.45176637,0.00009047619553247894,6079.9745568947255
10890061,115444.106473,10.45861419,0.0000905946133546978,6076.005603842103
10890220,115329.437722,10.46904418,0.00009077512547347612,6069.970406421038
10890302,114946.825793,10.50399629,0.00009138135148608575,6049.832936473686
10890483,114647.022872,10.53154698,0.00009186062329554043,6034.053835368424
10890536,114837.665303,10.51411589,0.00009155633617470739,6044.087647526336
10890566,114917.788208,10.50680723,0.00009142890229476735,6048.3046425263165
10891089,115020.43263,10.49745905,0.0000912660369116193,6053.706980526302
10891156,115150.82626,10.48560764,0.00009105976900525628,6060.569803157894
10891506,115064.45789,10.49350191,0.00009119672662110519,6056.024099473681
10891872,115086.458685,10.49150191,0.00009116191452824178,6057.182036052633
10892360,115103.613786,10.48994295,0.0000911347837393085,6058.084936105268
10892446,115446.539267,10.45887655,0.00009059497683002122,6076.133645631591
10892630,115561.645253,10.44849014,0.00009041486141119782,6082.191855421057
10892641,116521.929656,10.3626379,0.00008893294104030831,6132.733139789474
10892643,117225.561303,10.30062296,0.00008787010994449715,6169.766384368428
10892695,116357.712837,10.37768084,0.00008918773484777585,6124.090149315802
10892939,116134.568252,10.39768084,0.00008953131695842799,6112.345697473691
10892952,115635.329772,10.44270637,0.00009030723041643111,6086.069988000003
10892990,115671.993239,10.43940637,0.00009025007763487079,6087.999644157899
10893174,116054.528466,10.40509923,0.00008965698596628512,6108.133077157894
10893294,115945.202286,10.41493985,0.00008982639768318874,6102.379067684204
10893622,116195.202286,10.39259865,0.00008944085853407196,6115.536962421043
10894235,115738.377867,10.43374212,0.00009014937233689128,6091.493571947372
10894265,114738.119763,10.52497456,0.00009173040818291347,6038.848408578939
10894292,114837.386995,10.51590388,0.00009157212781633442,6044.072999736847
10894310,115104.844497,10.49154228,0.00009114770386813253,6058.149710368423
10894388,115214.991645,10.48154228,0.0000909737711242968,6063.946928684207
10894693,115224.991645,10.48063535,0.00009095800485965832,6064.473244473687
10894708,115595.163986,10.44717341,0.00009037725324967125,6083.955999263155
10895220,115942.618153,10.41595921,0.0000898371916723056,6102.243060684195
10895858,115756.879865,10.43272248,0.00009012615485288678,6092.467361315794
10896298,115701.594924,10.43772248,0.00009021243386364851,6089.55762757895
10896590,115462.653282,10.45938759,0.00009058675937798289,6076.981751684216
10896621,114760.150776,10.52360723,0.00009170088361543719,6040.007935578949
10897039,114949.982665,10.50628028,0.00009139871130401618,6049.9990876315715
10897100,114969.107343,10.50453785,0.00009136835183612112,6051.005649631581
10897327,122417.585796,11.18509304,0.00009136835175494429,6443.030831368436
10897353,114969.107452,10.50453786,0.00009136835183647643,6051.005655368412
10897429,115370.820684,10.46807114,0.0000907341308481456,6072.148457052637
10897528,115250.934386,10.478993,0.0000909232801957476,6065.838651894737
10897536,115275.934386,10.47672723,0.00009088390639210794,6067.154441368417
10897544,115300.864762,10.47899299,0.00009088390630573648,6068.466566421062
10897565,115275.934499,10.47672724,0.00009088390638976677,6067.154447315785
10898307,115077.059433,10.4948875,0.0000911987806406395,6056.687338578951
10898611,115127.059433,10.49034321,0.00009111970080417993,6059.318917526325
10898653,114962.75218,10.50538135,0.00009138073985521386,6050.671167368433
10898875,114832.75218,10.51731009,0.00009158806952143886,6043.829062105273
10899231,114785.644826,10.52163932,0.00009166337250576435,6041.34972768421
10899271,114250.027886,10.57111437,0.00009252614258044628,6013.159362421051
10899588,114294.736554,10.56699167,0.00009245387835517247,6015.512450210517
10899605,114974.736554,10.50468125,0.00009136512563406731,6051.301923894731
10899615,114579.372589,10.54103744,0.0000919976886050079,6030.493294157888
10899687,114364.515068,10.56090056,0.00009234420793653166,6019.185003578954
10899805,114194.436306,10.57667707,0.00009261989823793439,6010.233489789476
10900124,114294.436306,10.56745093,0.00009245813944703142,6015.496647684224
10900230,114352.503358,10.56210098,0.0000923644054116904,6018.552808315799
10900378,114261.006501,10.57058425,0.00009251261277754881,6013.737184263155
10900974,114281.006501,10.56873988,0.0000924802835010691,6014.789815842101
10900996,114291.006501,10.56781794,0.00009246412524950103,6015.316131631567
10901159,114365.155002,10.56098686,0.00009234444582194035,6019.218684315783
10901569,114517.480942,10.54698121,0.00009209931202854314,6027.235839052635
10901769,114404.878185,10.55739329,0.00009228097138417491,6021.309378157894
10902312,114774.297597,10.52351425,0.00009168877065970445,6040.752505105251
10902474,115209.297597,10.48389899,0.00009099872326860707,6063.647241947372
10902551,115110.77986,10.49289865,0.00009115478726459565,6058.462097894735
10902809,115610.77986,10.44765393,0.00009036920209907492,6084.777887368415
10902868,115480.969757,10.45943329,0.0000905727871181649,6077.94577668421
10902885,115277.522501,10.47794815,0.00009089324547124186,6067.238026368432
10902930,115165.002006,10.4882163,0.00009107121188999391,6061.315895052627
10903026,115168.741697,10.48787676,0.000091065306483879,6061.512720894738
10903613,115450.446898,10.46236238,0.00009062210377793908,6076.339310421041
10903616,115472.958964,10.46032881,0.00009058682572827397,6077.524156000014
10903618,115805.391643,10.43039106,0.00009006826808335809,6095.020612789478
10903732,115652.061943,10.44426112,0.00009030760839480349,6086.950628578954
10903757,115470.877607,10.46069843,0.00009059165953170048,6077.414610894732
10904003,115417.792029,10.46552423,0.00009067513808763922,6074.620633105253
10904340,115511.988324,10.47406549,0.00009067513806983613,6079.578332842095
10904431,114948.926813,10.52552564,0.0000915669761503996,6049.943516473679
10904610,114855.189708,10.51694242,0.00009156697617876525,6045.009984631572
10904820,114551.12707,10.54494242,0.00009205446240224408,6029.00668789474
10905162,114185.171533,10.57883992,0.00009264635484602018,6009.745870157887
10905219,113875.937129,10.6076536,0.00009315096645908193,5993.470375210512
10905349,113503.275535,10.64258616,0.00009376457295911466,5973.856607105248
10905701,112859.878092,10.70344053,0.00009483831376527693,5939.993583789474
10905868,112891.310226,10.70046933,0.00009478558897561254,5941.647906631581
10905925,113012.296093,10.68904822,0.00009458305502618738,5948.015583842105
10905973,113118.440715,10.67904822,0.00009440590015650659,5953.602142894742
10906041,113160.020868,10.67513602,0.00009433663884219706,5955.790571999998
10906377,111200.973692,10.86376767,0.00009769489698975144,5852.682825894721
10906386,111368.708402,10.84745454,0.00009740127811166388,5861.510968526301
10906435,111704.451537,10.81494854,0.00009681752509583516,5879.181659842114
10906469,112041.379034,10.78252343,0.00009623697532969441,5896.914686000018
10906926,112193.857353,10.76791323,0.00009597596057438765,5904.9398606842005
10907090,112118.815195,10.77514198,0.00009610467218423232,5900.990273421048
10907199,111900.816832,10.79619662,0.00009648005193928699,5889.516675368417
10907276,111974.711122,10.78909336,0.00009635294658849302,5893.405848526323
10907277,112043.080323,10.78252955,0.00009623556866623009,5897.004227526311
10907291,112248.172182,10.76288748,0.00009588474601215757,5907.7985358947335
10907622,112352.875157,10.75288748,0.00009570638459384415,5913.309218789465
10907624,112455.662448,10.74308853,0.00009553177044301928,5918.7190762105165
10907627,112465.941632,10.74210958,0.00009551433459872922,5919.260085894741
10907748,113495.28318,10.64497403,0.00009379221525107261,5973.435956842106
10907771,113215.060602,10.67140107,0.00009425778702282904,5958.687400105278
10907784,113189.42907,10.67382486,0.00009430054509241285,5957.338372105252
10907786,112918.905103,10.69947348,0.00009475360631809509,5943.100268578943
10908270,112656.465796,10.72447348,0.00009519625353257607,5929.287673473693
10908443,112659.936108,10.72414413,0.00009519039776233708,5929.47032147368
10908465,112661.672377,10.72397936,0.0000951874682288962,5929.561704052612
10908555,113009.084298,10.69111036,0.00009460399070049988,5947.846541999999
10908592,112975.145863,10.6943317,0.00009466092403163211,5946.060308578948
10908725,112550.008836,10.73484913,0.00009537848322732761,5923.684675578945
10909305,112207.798388,10.7676867,0.00009596201738819203,5905.673599368412
10909855,112242.072389,10.76440857,0.00009590350873684455,5907.477494157909
10910074,112293.039543,10.75953752,0.00009581660238059444,5910.159975947376
10910195,113065.096216,10.68628573,0.00009451445306856572,5950.794537684211
10910719,112886.383508,10.70325431,0.00009481439636376946,5941.388605684217
10910803,112834.753025,10.7081666,0.00009490131642001705,5938.671211842098
10910873,112680.750125,10.72284569,0.00009516129133063844,5930.565796052644
10910914,112317.953513,10.75758562,0.00009577797033806253,5911.471237526319
10910924,112210.874571,10.7678821,0.00009596112802050002,5905.835503736846
10910925,111672.874571,10.81991401,0.00009688936594106258,5877.519714263166
10911059,111872.874571,10.80062871,0.00009654376676578014,5888.046030052632
10911365,112381.972993,10.75184721,0.00009567234782992914,5914.840683842107
10911679,112457.75415,10.74462366,0.0000955436442885784,5918.829165789459
10911760,112287.33643,10.76097977,0.00009583431321935757,5909.859812105278
10912254,112304.432536,10.75934654,0.0000958051814789324,5910.759607157903
10912394,112597.860377,10.73139179,0.00009530724433012464,5926.203177736839
10913345,112997.860377,10.69351741,0.00009463468931467129,5947.255809315771
10913819,113097.669895,10.68410859,0.00009446798152357283,5952.508941842112
10914694,112956.425052,10.69750859,0.00009470473755764981,5945.075002736834
10915228,112906.765301,10.70222783,0.00009478818918838702,5942.461331631595
10915302,112816.880638,10.71078028,0.00009493951808832674,5937.730559894728
10915390,112801.817099,10.7122149,0.00009496491435593162,5936.937742052629
10915409,112722.666302,10.71975936,0.00009509852553771434,5932.771910631593
10915963,112864.331911,10.7063444,0.00009486030013842253,5940.2279953157995
10915968,112802.856826,10.71219668,0.00009496387752416337,5936.992464526324
10916786,160189.398817,15.21220645,0.0000949638775246194,8431.020990368415
10916851,159990.171058,15.23120645,0.00009520088858757673,8420.5353188421
10917467,159693.468703,15.25959041,0.00009555550727237309,8404.919405421067
10917592,159568.362077,15.27159041,0.0000957056286798925,8398.3348461579
10917846,158533.382887,15.37159041,0.00009696122122718227,8343.862257210538
10917866,158498.895613,15.37494513,0.00009700348428635332,8342.0471375263
10917873,158634.479628,15.36184364,0.00009683798677326475,8349.18313831577
10918040,158784.429981,15.34737995,0.00009665544632957057,8357.075262157916
10918100,159152.921719,15.31195204,0.00009620905400049609,8376.469564157916
10918307,159660.130301,15.26345448,0.00009559966192702275,8403.164752684213
10918406,159761.631387,15.25378625,0.00009547840816077957,8408.506915105274
10918515,159765.029889,15.25346275,0.00009547435230724555,8408.685783631576
10918632,159678.478349,15.26175556,0.00009557803730220465,8404.130439421046
10919030,160079.56592,15.22363088,0.0000951004008069839,8425.240311578964
10920245,160090.113457,15.22263088,0.00009508788863522655,8425.795445105265
10920277,159999.136197,15.23131268,0.00009519621819236789,8421.007168263168
10920474,157931.582455,15.43131268,0.00009770884607198119,8312.188550263178
10920495,157954.967519,15.42903495,0.0000976799602592054,8313.419343105255
10920497,158054.681207,15.41933025,0.00009755693493067576,8318.667431947368
10920509,158442.208968,15.38172957,0.00009708100934837757,8339.063629894721
10920510,158909.881188,15.33659651,0.00009651128296959632,8363.677957263164
10920711,158863.684213,15.34106976,0.00009656750588404535,8361.246537526313
10920728,158713.10233,15.35566867,0.00009675110904247927,8353.321175263147
10920744,158508.335615,15.37556536,0.00009700162013779278,8342.54397973686
10921044,158431.074604,15.38308602,0.00009709639386370491,8338.477610736853
10921083,157087.784364,15.5150258,0.0000987665964149635,8267.77812442105
10921157,157248.983761,15.49916868,0.00009856450775896215,8276.262303210533
10921160,157609.666083,15.46380573,0.00009811457707077745,8295.245583315787
10921178,158276.033654,15.39889512,0.00009729138874975109,8330.317560736847
10921263,158178.018924,15.40846573,0.00009741218049647799,8325.158890736842
10921274,157738.861659,15.45149318,0.00009795616005777354,8302.045350473694
10921446,157787.080319,15.44678547,0.00009789638948113529,8304.583174684201
10921457,158108.514167,15.41547625,0.00009749934297477244,8321.50074563158
10921838,157939.942162,15.43197896,0.00009770789294180773,8312.628534842108
10921918,157638.645007,15.46156309,0.00009808231407541864,8296.770789842121
10921931,157541.781738,15.47109811,0.00009820314293340432,8291.672723052645
10921936,157836.781738,15.44226892,0.0000978369474463391,8307.19903884211
10922089,157936.186695,15.43257871,0.0000977140136972078,8312.430878684187
10922111,158321.828224,15.39510042,0.00009723927895917424,8332.727801263129
10922175,158528.393669,15.37510042,0.00009698641400544625,8343.599666789465
10922430,158759.206473,15.35281423,0.00009670503255262262,8355.747709105257
10922670,158793.05244,15.34955167,0.00009666387435810413,8357.529075789469
10923205,158392.760332,15.38845997,0.00009715380890985759,8336.461070105259
10923309,158218.496936,15.40545997,0.00009736826141277002,8327.289312421053
10923526,158445.741732,15.38343147,0.00009708958601121645,8339.249564842088
10924051,158497.412317,15.37843147,0.00009702638828729036,8341.96906931579
10924098,158824.096514,15.34689439,0.0000966282492823575,8359.162974421051
10924359,157587.113613,15.4677226,0.00009815347362719895,8294.058611210523
10924408,157908.91723,15.4362952,0.0000977544236942394,8310.995643684233
10924418,158234.136686,15.40466389,0.00009735360657712584,8328.112457157898
10924665,158479.721006,15.38086396,0.00009705256838139993,8341.037947684206
10924943,158506.33719,15.37828898,0.00009702002615558642,8342.43879947369
10924971,158609.923411,15.36827572,0.00009689353219203542,8347.890705842088
10925000,160551.927295,15.1829351,0.00009456713074582217,8450.10143657893
10925015,160295.353508,15.20731051,0.00009487056347669513,8436.59755305262
10925078,159583.040657,15.27539392,0.00009572065964598448,8399.107403000002
10925366,159408.119798,15.29220627,0.00009593116266209083,8389.901041999983
10925482,159172.297639,15.31493066,0.00009621605572807648,8377.489349421056
10925676,158675.440664,15.36303027,0.00009682046702193616,8351.338982315763
10925685,158539.863418,15.37620768,0.00009698638152260604,8344.203337789484
10925725,158707.184703,15.36004549,0.00009678229450509339,8353.009721210517
