block,reserve MKR,reserve USDC,price,volume for slippage 5%
10234245,70.62311181221067,49279.288564,697.778493463094,3.717005884853208
10234398,70.58818710115696,49303.743699,698.4701792715667,3.715167742166159
10234483,70.56318710115697,49321.264202,698.9659371719523,3.7138519526924654
10234865,71.59974143456675,48609.348064,678.9039609650391,3.7684074439245734
10234942,72.18867572701181,48213.960185,667.8881375705738,3.799403985632196
10234977,72.54863372701182,47975.455443,661.2868220719839,3.8183491435269445
10235231,72.18384450613613,48218.634369,667.9975927979436,3.799149710849278
10235247,71.7487113784729,48511.944991,676.136812201414,3.7762479672880573
10235264,71.31348132411821,48808.906915,684.4274884459024,3.753341122322013
10237132,71.295827546187,48821.029004,684.76698685309,3.7524119761150985
10237476,70.92257218048142,49078.740239,692.004516053169,3.732766956867451
10238243,71.02257218048142,49009.84424,690.0601137826573,3.738030114762182
10239367,71.05766807219526,48985.71051,689.3796523160605,3.7398772669576488
10240191,71.39052229186403,48757.999436,682.9758050608444,3.7573959100981114
10240881,71.61089635990893,48608.401217,678.784985076841,3.7689945452583657
10240887,71.8423264283311,48452.284256,674.4253236890278,3.7811750751753124
10240975,72.23827557062084,48187.502175,667.0632956609192,3.802014503716876
10241127,72.45146504154927,48046.133891,663.1492387827718,3.8132350021867865
10241138,72.56375940229562,47972.003927,661.1014137379763,3.819145231699764
10242044,72.0061878496504,48344.587318,671.3949003791723,3.7897993605079137
10242966,72.12618784965039,48264.394874,669.1660312702072,3.7961151499816026
10243001,71.97203831956311,48368.078484,672.0398589969184,3.7880020168191066
10243141,71.3395417280356,48798.200379,684.0273878549865,3.754712722528197
10243412,70.34167981101301,49492.531067,703.6017792007752,3.702193674263839
10243752,71.34167981101301,48800.843842,684.0439413716555,3.754825253211223
10244096,70.63453057707068,49290.87781,697.8297641012533,3.717606872477404
10245168,4.414080699494046,3080.276894,697.8297642707506,0.23232003681547564
10245429,4.443750203524711,3059.772155,688.5562902642542,0.23388158965919548
10245440,4.461647702935327,3047.534829,683.0514267173136,0.23482356331238563
10245565,4.557361733936087,2983.718282,654.7029742629255,0.23986114389137292
10245828,4.453554824145781,3053.47437,685.6263121417113,0.2343976223234625
10245943,4.45002207606145,3055.905732,686.7169824704936,0.23421168821375993
10245947,4.444277266387656,3059.867776,688.4961474258074,0.2339093298098769
10246211,4.539466158410533,2995.893317,659.9659987440009,0.23891927149529124
10246318,4.606458440679527,2952.452492,640.9376161797013,0.24244518108839586
10246691,4.706666064144164,2889.777658,613.9755016857059,0.24771926653390341
10246721,117.95761458358712,72423.085591,613.9755016805597,6.2082955043993024
10246722,119.66618132705814,71392.103073,596.5938102251224,6.298220069845158
10246774,120.26856132705814,71035.594246,590.6414233460888,6.3299242803715
10246909,119.49199401972142,71498.637066,598.3550417126656,6.289052316827437
10246943,118.74959641028747,71946.976591,605.8713357005323,6.2499787584361854
10246983,117.44959641028746,72745.723543,619.3782334413213,6.181557705804607
10246984,115.90535258956207,73717.854312,636.0176874060836,6.100281715240115
10246985,117.10095393133771,72967.429634,623.1155868874009,6.163208101649374
10247264,118.02095393133771,72400.325166,613.4531433131873,6.211629154280956
10247459,118.52095393133771,72095.805015,608.2958550668347,6.237944943754627
10247475,118.556191900472,72074.440543,607.934848341844,6.239799573709064
10247577,118.581191900472,72059.290952,607.678922745869,6.241115363182743
10247591,118.881191900472,71877.991482,604.6203805070919,6.256904836866951
10248358,118.89643480983368,71868.804132,604.4655943380388,6.257707095254418
10248520,118.85871873931438,71891.678055,604.8498487744567,6.255722038911287
10248523,118.81318454331243,71919.312866,605.3142430483576,6.253325502279608
10248692,118.42953743523682,72152.993255,609.2482907353822,6.233133549222984
10249006,118.75748243523684,71954.341165,605.8931167073162,6.250393812380892
10249382,118.16377674102473,72316.95861,612.0061545467903,6.219146144264457
10249543,118.29349752596195,72237.893399,610.6666461793126,6.225973553998003
10249582,118.45362375383733,72140.534397,609.0192271949214,6.234401250201955
10250574,119.60156775383734,71450.186843,597.4017580610482,6.294819355465123
10251013,120.24945775383733,71066.370294,590.9911913239556,6.32891882914933
10251248,119.75546156584785,71360.404086,595.8843392437872,6.302919029781464
10251531,119.92372115678094,71260.581454,594.2158962932635,6.311774797725306
10251775,120.31924415678094,71027.028454,590.3214315529514,6.332591797725314
10252164,120.06924415678094,71175.361092,592.7859510722202,6.3194339029884645
10252171,119.88013936795313,71287.974424,594.6604233182682,6.309481019365975
10253074,119.78013936795314,71347.669197,595.6552528113762,6.3042178614712014
10253710,119.91752130379153,71266.175611,594.2932678741644,6.311448489673239
10254345,120.56448750635309,70884.892304,587.9417212325043,6.345499342439652
10256522,120.59448750635309,70867.311329,587.6496744950022,6.347078289808081
10256866,121.14512150635309,70546.164136,582.3277343636196,6.376059026650168
10257381,121.72793750635309,70209.407624,576.7731636818024,6.406733552965946
10257406,122.13723750635309,69974.828973,572.9196959228768,6.428275658229111
10257423,122.9458020485995,69516.004515,565.4199115112598,6.470831686768392
10257671,123.4583020485995,69228.291877,560.7422970206426,6.497805370978938
10257849,124.0603498485995,68893.339496,555.3211769922937,6.529492097294721
10258222,125.0153498485995,68368.625826,546.8818501791835,6.57975525518944
10258248,125.5966998485995,68053.112659,541.8383822268786,6.610352623610524
10258273,126.04429984859951,67812.169475,538.002666970691,6.633910518347335
10258294,127.0512498485995,67276.320891,529.5211260902176,6.686907886768381
10258327,127.4778098485995,67051.877261,525.9886198283053,6.709358413084189
10258335,128.1669048485995,66692.445619,520.3562159652853,6.745626570978914
10258403,127.76442114631693,66903.172458,523.6447819959353,6.724443218227222
10258436,126.76442114631693,67432.536181,531.9515962855735,6.671811639279852
10258497,127.85447681955608,66859.333121,522.9330625267045,6.72918299050292
10258518,127.53869882604336,67025.370841,525.5296741926102,6.71256309610753
10258613,126.52643918780542,67563.212827,533.9849383314639,6.659286273042383
10258687,125.87631409803238,67913.212827,539.5233671531662,6.625069163054334
10258840,125.19509893536463,68283.856078,545.4195624163642,6.589215733440227
10259384,124.78613324091151,68508.31839,549.0058599519081,6.5676912232058555
10259402,124.13646130886399,68867.937608,554.7760656448039,6.533497963624413
10259901,124.826461308864,68488.393836,548.6688729125785,6.569813753098117
10260007,125.08837218182398,68345.421684,546.3770971825866,6.583598535885471
10260969,125.987352181824,67859.197044,538.6191222279688,6.630913272727568
10261653,126.15666275133134,67768.398371,537.1765303000998,6.639824355333218
10262792,126.66432526091057,67497.598546,532.8856282695581,6.666543434784785
10263909,127.1032681631676,67265.196851,529.2168944440433,6.689645692798308
10264315,128.0643721631676,66761.884702,521.3150509724771,6.740230113850913
10264504,128.4932621631676,66539.710484,517.8459116362407,6.762803271745668
10264529,129.0073373631676,66275.351851,513.7331969299447,6.789859861219355
10264649,129.6416200231676,65952.06208,508.72599453951625,6.823243159114071
10264709,129.63965584770892,65953.064329,508.7414333039944,6.823139781458366
10265004,129.5417745521931,66003.048177,509.5116876788423,6.817988134325958
10265770,129.5454178134821,66001.197514,509.4830726396492,6.818179884920113
10266401,130.0573105596884,65742.199576,505.48638360339095,6.845121608404639
10266417,130.42715023147238,65556.338447,502.62800598384234,6.864586854288007
10266418,131.3471502314724,65098.527529,495.6219256700827,6.913007906919603
10266659,131.16386973371013,65189.766009,497.01008472339794,6.903361564932112
10266706,130.85386973371013,65344.668852,499.3713138555056,6.887045775458404
10266767,129.85386973371013,65849.4,507.10387095152896,6.834414196511062
10266912,130.20736973371012,65671.16033,504.3582438098972,6.853019459668957
10267709,131.12946973371012,65210.737631,497.3003990897398,6.901551038616304
10267845,131.62946973371012,64963.772243,493.5351663607201,6.9278668280900035
10267949,132.32996973371013,64620.907194,488.33161017143556,6.96473524914262
10267971,133.72636773371013,63948.125783,478.20132159979227,7.0382298807215875
10268272,134.04610789371011,63796.046847,475.9261410080338,7.055058310195278
10268363,134.15925858364164,63742.402177,475.12488403668226,7.061013609665366
10268398,134.98720658364164,63352.602005,469.32300925677026,7.104589820191649
10268436,135.87030358364166,62942.065343,463.25108344409426,7.151068609665344
10268544,137.1387059570493,62361.641563,454.73406743776,7.217826629318381
10268639,137.5390371131705,62180.670183,452.09470335201064,7.238896690166882
10268734,139.078799525818,61494.301023,442.15438465576096,7.319936817148317
10268903,138.89745252353677,61574.830673,443.31144707327064,7.310392238080908
10268994,138.84262723182243,61599.218112,443.66214713835086,7.307506696411707
10269020,138.09421063527287,61934.06632,448.4914033331707,7.268116349224897
10269037,137.1100541521591,62379.957921,454.96268167010777,7.216318639587314
10269079,136.13985671066303,62825.844864,461.4801747406219,7.165255616350663
10269137,136.0884397063219,62849.653182,461.8294788126692,7.16254945822746
10269187,135.6580441094347,63049.653182,464.76899763598345,7.139897058391313
10269387,134.70756771343434,63495.860702,471.36075411201693,7.0898719849176075
10270304,133.91517084608705,63872.706109,476.9639295193143,7.048166886636153
10270871,133.70646518897556,63972.706563,478.4563444451504,7.037182378367135
10271016,133.49476302222402,64074.462707,479.97735084433964,7.026040159064422
10271042,132.66405106313147,64476.889625,486.0162878210095,6.982318477006942
10271344,131.45059350771126,65073.88499,495.04443649531777,6.9184522898795535
10271507,131.22635399288234,65185.417804,496.74029507468924,6.906650210151696
10271621,130.3202603045536,65640.004228,503.68226762747213,6.8589610686607045
10271667,130.20740927750808,65697.065738,504.5570455824165,6.853021540921475
10271765,129.6513141567836,65979.698808,508.9011186436001,6.823753376672812
10271830,129.12292978915778,66250.506976,513.0808841170125,6.795943673113555
10271913,127.95464499463868,66857.224747,522.5072114404392,6.734454999717812
10271993,126.55025998836201,67601.401894,534.1861952730626,6.660539999387495
10272122,126.450259988362,67655.023624,535.0326968898814,6.655276841492736
10272591,127.0153324989367,67354.935344,530.2898005999697,6.685017499944038
10272607,127.19769292416821,67258.659395,528.7726361129661,6.694615417061485
10272616,127.66991569224457,67010.628069,524.8740684573869,6.719469246960259
10272967,127.56991569224458,67063.31468,525.6985106252367,6.714206089065513
10273153,127.13507238118764,67293.383241,529.3062093773386,6.691319599009873
10273173,125.91335285722484,67948.286167,539.6432119796511,6.627018571432885
10273272,5.0241106266245,2711.227196,539.6432120009996,0.26442687508549945
10276215,4.8769308870903885,2793.294881,572.7567081981962,0.25668057300475766
10277573,4.921436286192763,2768.10973,562.4597310679435,0.2590229624311977
10277740,5.051436286192763,2697.079951,533.9233830132644,0.2658650676943557
10285126,5.026814428347501,2710.330279,539.1745244693636,0.2645691804393415
10292149,5.180769428347502,2630.022868,507.6510167793536,0.2726720751761844
10292689,5.048407572211128,2699.185706,534.6608147998234,0.26570566169532306
10295448,5.093941768212636,2675.129715,525.1590686987084,0.26810219832698134
10298474,5.1043314084708005,2669.70091,523.026562415118,0.26864902149846337
10303098,5.132971891269251,2654.8492,517.2148330902947,0.2701564153299607
10305614,5.1285879043713765,2657.12543,518.1007871065614,0.26992567917744026
10311354,5.157749791728727,2642.146875,512.2673610955504,0.2714605153541436
10324215,5.255433892899714,2593.181212,493.42856647925566,0.2766017838368269
10329530,5.501195358623922,2477.664996,450.3866586224575,0.28953659782231256
10329901,5.459545358623922,2496.623583,457.2951443761379,0.2873444925591544
10330046,5.359803389643344,2543.223698,474.49943834026215,0.2820949152443868
10330228,5.301438495060604,2571.306949,485.0206130648707,0.27902307868740106
10333578,4.5534712e-11,0.000001,21961.26770275828,2.396563789473687e-12
10514511,5.216385942999571,2620.748868,502.4070106463393,0.27454662857892576
10514742,5.258027529421415,2600.055304,494.49252394578195,0.2767382910221805
10515400,5.223815912073686,2617.134726,501.00056549678106,0.274937679582826
10515448,5.035202714751902,2715.464726,539.2960084892627,0.2650106691974683
10515514,5.039196755450285,2713.318915,538.4427413089861,0.2652208818658046
10516001,5.041430846839573,2712.120124,537.9663445547812,0.26533846562313546
10516134,4.806881539156315,2844.854832,591.8296111160912,0.2529937652187533
10516284,4.811402192121219,2842.189901,590.7196670555106,0.2532316943221691
10516311,4.823771382606006,2834.923721,587.698606783569,0.253882704347685
10516390,4.842149736511901,2824.195941,583.2525003727874,0.25484998613220533
10516423,4.893613771743339,2794.583253,571.0673917783331,0.25755861956543935
10516494,4.940836357702773,2767.953082,560.2195421195757,0.2600440188264619
10516558,4.969857523449893,2751.838005,553.7056126892295,0.26157144860262616
10516728,4.951916566142546,2761.838005,557.7311265467105,0.26062718769171234
10516732,5.002783739052811,2733.839653,546.4636881380774,0.26330440731856974
10516954,4.994202588234904,2738.551132,548.3460239381045,0.26285276780183686
10517211,5.067009073295224,2699.317988,532.7241275778009,0.26668468806817014
10519026,5.031112795948145,2718.635192,540.3645877686303,0.2647954103130612
10519279,5.018943336210563,2725.246917,542.9921667650535,0.26415491243213385
10519466,5.049222307081074,2708.953002,536.5089586570472,0.2657485424779509
10519587,5.058587143581554,2703.953002,534.5273146931619,0.2662414286095558
10520292,5.097175863205046,2683.543383,526.4765146464102,0.26827241385289735
10520873,5.126333609511836,2668.325359,520.5134043654439,0.26980703207957024
10520998,5.126862016641874,2668.05117,520.4062760689608,0.2698348429811519
10521034,5.132217536716681,2665.275376,519.3223702877375,0.27011671245877267
10521188,5.185397369936143,2638.0223,508.7406252208761,0.27291565104927074
10522959,5.168413592472755,2646.717136,512.094686047313,0.2720217680248824
10523662,5.168343833840593,2646.752967,512.1085307192496,0.2720180965179262
10523901,5.157374785997705,2652.399196,514.2925046287648,0.2714407782104056
10523905,5.124323235410095,2669.558476,520.958252116654,0.2697012229163205
10523913,5.135274593084108,2663.882486,518.7419752757844,0.27027761016232077
10524271,5.157218607492994,2652.581538,514.3434358485459,0.2714325582891046
10525149,5.155279971826145,2653.582039,514.7309270305307,0.2713305248329556
10525428,5.150776703267058,2655.909019,515.6327233745928,0.2710935106982655
10526180,5.1469125108293,2657.909019,516.4084319303385,0.270890132148911
10526404,5.157220293209928,2652.612538,514.3492787175426,0.2714326470110482
10527209,5.186802114578704,2637.529055,508.5077465335753,0.272989584977827
10527228,5.214814926126929,2623.40312,503.0673489209358,0.27446394348036485
10527798,5.1778870294159915,2642.169127,510.2794077950379,0.27252036996926243
10528339,5.200353464103374,2630.788592,505.8864960160147,0.2737028139001776
10528722,5.192482204855886,2634.788592,507.42371144498253,0.2732885370976783
10528757,5.186912255565356,2637.626465,508.51572863410763,0.2729953818718611
10529278,5.1925260062137495,2634.783417,507.4184344665831,0.27329084243230284
10529523,5.220878496530144,2620.517662,501.9304057241758,0.2747830787647443
10529958,5.154818156060528,2654.201331,514.8971798121436,0.2713062187400279
10530012,5.157097085705016,2653.031953,514.4428946963114,0.2714261624055272
10530117,5.179930034508748,2641.372411,509.92434133340595,0.27262789655309216
10530199,5.150663682254052,2656.425994,515.7444084637817,0.2710875622238982
10530227,5.130800099956858,2666.741132,519.751516341949,0.27004211052404425
10530485,5.148060922474365,2657.826608,516.2772251581167,0.2709505748670713
10531076,5.109352219428187,2678.023022,524.1413993376465,0.26891327470674664
10531513,5.101769900582607,2682.015112,525.7028765044307,0.26851420529382164
10531522,5.082872057002955,2692.016704,529.6251162354282,0.267519581947524
10532366,5.070371640854587,2698.673531,532.2437332315844,0.26686166530813704
10532768,5.089321635648636,2688.655104,528.2934144242447,0.267859033455192
10533237,5.075149176864128,2696.185821,531.252526189967,0.26711311457179576
10533500,5.073908088562969,2696.847298,531.5128399899338,0.26704779413489277
10533875,4.982670453293867,2746.377837,551.1859278561092,0.26224581333125574
10533935,4.982987468807454,2746.203638,551.1159028977512,0.26226249835828774
10534022,4.9858394424010335,2744.637479,550.4865350574272,0.26241260223163376
10534035,4.997247219694364,2738.390741,547.9798418232914,0.2630130115628617
10534622,5.055726455383278,2706.809895,535.3948475827486,0.26609086607280386
10534960,5.061411481106668,2703.778691,534.1946018601167,0.2663900779529822
10535104,5.063302027968394,2702.772176,533.7963568182528,0.26648958041938897
10535137,5.105853567213397,2680.314626,524.9493724636575,0.2687291351164953
10535333,5.1058534190734015,2680.314704,524.9494029709958,0.26872912731965215
10535529,5.117433044857881,2674.267895,522.5799481025293,0.26933858130830934
10535983,5.113603308313527,2676.276764,523.3641725100181,0.26913701622702835
10536507,5.101813253671213,2682.480126,525.7895561092351,0.2685164870353267
10536650,5.119478557950958,2673.251617,522.172636673754,0.2694462398921553
10536690,5.129858114835618,2667.858857,520.0648433695499,0.26999253235976983
10537585,5.1349120646023785,2665.240932,519.0431498083274,0.2702585297159148
10538231,5.12713211560259,2669.297358,520.6219184165255,0.2698490587159261
10538433,5.109024973904308,2678.78621,524.3243522360151,0.2688960512581211
10539164,5.090195932081583,2688.725071,528.216419736219,0.26790504905692547
10539186,5.052724150142801,2708.725071,536.0920150219255,0.2659328500075153
10539390,5.057386079403441,2706.235636,535.1056046563923,0.26617821470544456
10539478,5.059261185521213,2705.235636,534.7096219783922,0.2662769045011162
10539500,5.06113768051739,2704.235636,534.3137860899984,0.26637566739565255
10539554,5.0987419063772155,2684.350759,526.4731591223646,0.2683548371777471
10540420,5.146111961750222,2659.714709,516.8396507439018,0.2708479979868539
10540507,5.152354901109721,2656.501677,515.5898085413021,0.2711765737426166
10541600,5.105933514693745,2680.726348,525.0217889217445,0.26873334287861805
10541884,5.130871522666048,2667.735887,519.938157721365,0.2700458696140027
10542331,5.186824991291106,2639.042788,508.7973456654239,0.2729907890153216
10543585,5.185655047822196,2639.639978,509.02729812476866,0.2729292130432732
10543710,5.12100631772355,2673.063655,521.9801517816252,0.2695266483012393
10543876,5.1837414697313635,2640.809339,509.4407879752642,0.2728284984069145
10544040,5.174714276705541,2645.430044,511.2224371321621,0.2723533829845026
10544103,5.167097887132329,2649.341186,512.7329196912794,0.2719525203753852
10544627,5.192438764603636,2636.450096,507.7479418673998,0.2732862507686127
10545514,5.177811663349554,2643.920368,510.62505550648666,0.2725164033341869
10545633,5.165487175445307,2650.247557,513.0682677131083,0.2718677460760688
10545667,5.181685748204468,2641.987342,509.8702372901499,0.2727203025370777
10545885,5.175453444355563,2645.178408,511.1008023625208,0.27239228654502945
10546884,5.185445896131768,2640.096362,509.1358419088811,0.27291820505956643
10546973,5.197956216266803,2633.761257,506.6916971631554,0.2735766429614106
10547298,5.204142233847999,2630.63996,505.48963533129194,0.2739022228341055
10547314,5.208250170850075,2628.571298,504.69374776038694,0.2741184300447399
10547320,5.211961734384033,2626.705041,503.9762712898031,0.274313775493896
10547355,5.224350727891703,2620.494732,501.5924214294675,0.274965827783773
10547357,5.255322273938868,2605.097252,495.70646978562513,0.27659590915467724
10547646,5.213760116332748,2625.926607,503.65313102418355,0.27440842717540814
10549079,5.253674783316193,2646.029754,503.6531310241836,0.27650919912190464
10550030,5.244248945598547,2650.79995,505.46798550148804,0.27601310239992305
10550478,5.1888959896534805,2679.162655,516.3261434305444,0.2730997889291311
10553407,5.149284545613782,2699.834427,524.3125337285446,0.27101497608493563
10554735,5.14168961387461,2703.834427,525.8649646419395,0.27061524283550575
10554972,5.1320833788054285,2708.910694,527.838402857465,0.27010965151607547
10555789,5.1195154938016945,2715.580802,530.4370707126116,0.2694481838842995
10556102,5.116182866924934,2717.355025,531.1293782259307,0.2692727824697334
10556243,5.097064911800618,2727.577887,535.1271632199874,0.26826657430529544
10557109,5.050209965469964,2752.960014,545.1179322885467,0.2658005244984194
10557745,5.0502284242705855,2752.949982,545.1139534144169,0.26580149601424097
10557784,5.050394320316571,2752.859824,545.0781957610478,0.2658102273850824
10557803,5.052229983747127,2751.862607,544.6827669865901,0.26590684124984865
10560098,5.05808681566751,2748.685734,543.423992938575,0.2662150955614475
10560102,5.058110751089203,2748.672766,543.4188576056993,0.26621635532048415
10560318,5.073515404452535,2740.351966,540.1288352441105,0.2670271265501336
10560582,5.042044234143452,2757.508021,546.9027824720083,0.2653707491654451
10560584,4.984669799100884,2789.342933,559.5842945310301,0.2623510420579418
10560784,5.004731416220565,2778.195177,555.113740568723,0.26340691664318694
10562002,4.986909147858546,2788.153796,559.094564054225,0.26246890251887134
10562214,4.973243131587954,2795.838441,562.1761026003348,0.26174963850462873
10562485,4.881142238636149,2848.751064,583.6238578443836,0.2569022230861133
10562491,4.895013202683555,2840.702728,580.3258562086542,0.2576322738254495
10563138,4.860504928503102,2860.931638,588.607908043226,0.2558160488685832
10563172,4.868648735779193,2856.16048,586.6433655421419,0.2562446703041683
10563180,4.870366846381754,2855.155939,586.2301606954156,0.2563350971779874
10563332,4.903092626743101,2836.155939,578.4422516373974,0.2580575066706894
10563595,4.903093190287638,2836.155614,578.4421188685621,0.2580575363309281
10563892,4.911182810897624,2831.497937,576.5409364760509,0.25848330583671775
10564107,4.912352247396382,2830.825892,576.2668777468837,0.25854485512612513
10564174,4.912363941751157,2830.819174,576.2641383184796,0.25854547061848177
10564178,4.929905246942502,2820.776827,572.1766820466639,0.25946869720749977
10564248,4.9413753785467485,2814.248717,569.5274091537783,0.2600723883445655
10564776,4.953079354956166,2807.618636,566.843055561109,0.26068838710295683
10564833,4.951321115041242,2808.618636,567.2463107811592,0.2605958481600652
10564931,4.939649912982497,2815.274693,569.93405253292,0.25998157436749914
10564989,4.9455271190073224,2811.939079,568.5822787610998,0.26029090100038577
10565251,4.9455388731475125,2811.932416,568.579580127815,0.2602915196393427
10566371,4.963242441246523,2801.932416,564.5366812458776,0.26122328638139614
10566914,4.945644559165815,2811.932416,568.5674298587868,0.26029708206135993
10567115,4.928171213533695,2821.932416,572.612495331014,0.259377432291247
10567940,4.9282336389337225,2821.896779,572.5980109194962,0.25938071783861627
10567984,4.942286927211546,2813.896779,569.3511567503447,0.26012036459008137
