block,reserve COMP,reserve DAI,price,volume for slippage 5%
10310910,1.350090475390297,476.79252831600644,353.1559825115948,0.07105739344159478
10311166,1.3492724213511582,477.0824739893423,353.5849887983281,0.07101433796585055
10311304,1.3560680563232894,474.6988172915031,350.0553051729241,0.07137200296438362
10311480,1.1276485477701452,571.1444172915031,506.49151140300376,0.05934992356684976
10311481,1.3557375190768242,475.2951012794306,350.5804734260641,0.07135460626720125
10311487,1.3743489490768244,468.87770483947776,341.16350520326847,0.07233415521456976
10311602,1.3528776552560724,476.3415756777713,352.0950869630628,0.07120408711874071
10311704,1.3779284498015196,467.70717551106543,339.42776606320535,0.07252254998955365
10311769,0.4677476662291296,158.76654542943126,339.42776606320535,0.024618298222585766
10312047,0.47274302679478686,157.09387788347715,332.30289814865966,0.024881211936567726
10312163,0.47370065008899565,156.77725100916754,330.9627102680001,0.024931613162578636
10312442,0.48226165084267697,154.00237782923867,319.33365956041405,0.025382192149614513
10312646,0.4766058438456561,155.83539902107103,326.96913190081807,0.02508451809713974
10312859,0.4866576719277506,152.62610383045364,313.6210782948729,0.025613561680407904
10313054,0.54301202097257,136.8290097183766,251.98154816776784,0.02857958005118788
10313543,0.4621869816128936,160.8290097183766,347.973906917784,0.024325630611204963
10313631,0.49291728911583976,150.83053771008838,305.99563261543847,0.025943015216623122
10313692,0.4988602063912273,149.0390213352814,298.75909007341966,0.02625580033638042
10314471,0.5126013573677063,145.05544232596736,282.9790445168763,0.026979018808826583
10314877,0.4973525168168338,149.5162281574036,300.62425161601783,0.026176448253517615
10315011,0.5083316661352245,146.29639655226447,287.79713383692143,0.026754298217643413
10315236,0.5201505980694908,142.98197669630935,274.8857296847851,0.02737634726681526
10315657,0.540597494241831,137.58961394690104,254.51396910351136,0.028452499696938527
10316268,0.5367084050548652,138.58961394690104,258.22143391388414,0.028247810792361383
10316409,0.5328749552367955,139.58961394690104,261.9556662873584,0.028046050275620793
10317134,0.48939780855275167,152.0277975147455,310.64257922266233,0.02575777939751328
10317180,0.5008011896209004,148.57623204393366,296.67707490152696,0.026357957348468353
10317586,0.5096903521950253,145.99265356668394,286.4340141773412,0.026825808010264574
10318486,0.5152156102802892,144.43165074180288,280.332443078013,0.02711661106738361
10318739,0.5193042882193891,143.297870757844,275.9420132061481,0.02733180464312579
10320341,1.522700015547184,420.176907799123,275.94201320614815,0.08014210608143069
10320365,1.440924475874192,444.09459725674094,308.201161610024,0.07583813030916797
10320714,1.4549873186999744,439.8150566099374,302.28102400432635,0.07657827993157751
10320980,1.46728991698696,436.13836600214364,297.2407572306787,0.077225785104577
10321970,0.5004071308678519,148.74139450279162,297.24075723067864,0.026337217414097447
10322441,0.48528063478965183,153.39170625551313,316.0886614031112,0.025541086041560634
10322451,0.8016475666375138,253.39170625551313,316.0886614031112,0.04219197719144807
10322917,0.8008084863517141,253.65800682074988,316.7523960395989,0.042147815071142736
10323150,0.8448386006738752,240.4758126151318,284.6411284040753,0.04446518950915135
10323416,0.8978484677553389,226.31796742918414,252.06699744667284,0.047255182513438854
10324041,0.8575919252456145,236.9736105012442,276.3244423428718,0.045136417118190164
10324319,0.860015407352096,236.30782796236738,274.7716214642436,0.045263968808004984
10324364,0.8729801306276023,232.80876700269687,266.6827787195181,0.04594632266461063
10324561,1.1112404116816994,296.3486808126969,266.6827787195181,0.05848633745693177
10324746,1.1741538060935162,280.514846335979,238.90809268784776,0.06179756874176401
10324834,1.1883757233469356,277.16772868177827,233.23240557385708,0.06254609070247019
10325009,0.565144605041709,131.81003573096515,233.23240557385708,0.02974445289693206
10325377,1.5503877327186635,365.1684968214576,235.53365981625825,0.08159935435361376
10325396,0.562381125762236,132.45968476236683,235.53365981625825,0.029599006619065005
10327698,0.5701644453411164,130.6568272978292,229.15639227496936,0.030008655017953467
10328194,0.6137097707109426,121.4120123209393,197.83294663907898,0.032300514247944334
10329693,0.5937097707109426,125.51426397188243,211.40676836358,0.03124788266899703
10330451,0.5891097707109425,126.49727758298059,214.72615779283822,0.031005777405839097
10330501,0.5937097707109426,125.52010771309524,211.4166111209357,0.03124788266899703
10331079,0.5970336213935752,124.8233874650287,209.0726267202009,0.031422822178609255
10331967,0.6031014233922791,123.57126940881312,204.89301569503652,0.031742180178541024
10332366,0.6012012587015478,123.96300561430208,206.19219241495398,0.031642171510607775
10332801,0.5313264515408285,140.31445010214875,264.0833139310901,0.027964550081096218
10332880,0.5521000965469085,135.05013998370214,244.6116941988757,0.029057899818258348
10333270,0.5878301052861274,126.86453665108859,215.81837253697142,0.030938426594006696
10335228,0.5962051302745618,125.08771392243877,209.8065037864299,0.03137921738287175
10337193,2.3835663094195465,500.08771392243875,209.80650378642986,0.12545085839050252
10337305,2.3600785651027745,505.0796139224388,214.00966111500787,0.12421466132119852
10337455,2.2563591190228136,528.3667803892343,234.1678573834736,0.11875574310646364
10338020,2.296659119022814,519.1227357963382,226.0338643626031,0.120876795738043
10338178,2.2470666634940955,530.6141782712476,236.13637587687967,0.11826666649968942
10338599,2.217066663494095,537.8157318302813,242.57986495664687,0.11668771913126808
10338769,2.227460767231938,535.3135911526622,240.32458799168683,0.11723477722273357
10338864,2.243397252588502,531.5221960220498,236.9273633587466,0.11807353960992106
10339194,2.186924366503386,545.2889790111217,249.3405749934413,0.1151012824475468
10339376,2.187889366503386,545.0491926876608,249.12100265779927,0.11515207192123089
10339401,2.194889366503386,543.3161054675707,247.53689810485145,0.11552049297386224
10339505,2.223336257914706,536.3851346212298,241.2523668931266,0.11701769778498461
10340446,2.2298680784628253,534.8186332394895,239.84317207149329,0.11736147781383277
10341959,2.1895559747628255,544.6948538369725,248.76954967820555,0.11523978814541191
10342919,2.2076119810417425,540.2530636369486,244.72283547854747,0.11619010426535503
10343008,2.2117233416587996,539.2517973612065,243.81521287231428,0.11640649166625261
10343049,2.1767233416588,547.9486328108513,251.73094913994908,0.11456438640309496
10343373,2.1548708985986056,553.5220740993917,256.87017930371985,0.11341425782097936
10343455,2.1771019674280643,547.8866710761995,251.65870927187186,0.11458431407516168
10343512,2.1502083006413417,554.7599673146503,258.00289541677535,0.11316885792849174
10343734,2.138483278556665,557.8107956142175,260.84412312576177,0.11255175150298236
10344045,2.1518863340338688,554.3468211942336,257.60971312786296,0.11325717547546654
10344428,2.1563498436493647,553.2027931525753,256.5459379338677,0.11349209703417706
10344466,2.166349843649365,550.6568016804943,254.1864617548914,0.11401841282365055
10344590,2.200154433649365,542.2211489659503,246.44685876280775,0.11579760177101939
10344645,2.103461809783902,567.2211489659503,269.6607784023535,0.11070851630441592
10344655,2.1052152366961936,566.7501284518718,269.21243898144,0.11080080193137842
10344658,2.149049939506895,555.223961115662,258.35786824156327,0.11310789155299483
10345019,2.1926756165335735,544.209656729349,248.19433053654168,0.11540397981755657
10345093,2.172675616533574,549.2343110695602,252.79167625853137,0.11435134823860915
10345315,2.1778639882269184,547.9297745246112,251.59044710165833,0.11462442043299603
10345729,2.188811211807365,545.1975130492352,249.08384519789163,0.11520059009512451
10346216,2.151862879086635,554.5869372393797,257.7241062287277,0.11325594100455971
10346386,2.2521479273693332,529.96273956245,235.31435618506802,0.11853410144049148
10346424,2.207394767780659,540.7396400190228,244.9673469882729,0.11617867198845566
10346465,2.153698964867616,554.2618722648339,257.35345621940405,0.11335257709829571
10346500,2.164975240073006,551.3836145221911,254.68356603634768,0.11394606526700057
10346542,2.177975240073006,548.102304951998,251.6568117338311,0.1146302757933162
10346599,2.1573490284543797,553.3584280257597,256.4992593814132,0.11354468570812548
10346699,2.174137258320647,549.098230887457,252.559137554909,0.11442827675371836
10347256,2.1933412156904657,544.3048587843467,248.1624176350505,0.11543901135212975
10347478,2.2027307575075583,541.9915910110112,246.05439823443854,0.11593319776355582
10347976,2.20339720027536,541.8281510812357,245.90579992273885,0.11596827369870333
10348367,2.2092669224801287,540.392894513191,244.602808748227,0.11627720644632289
10348404,2.269201039229154,526.1617333443234,231.8709203143412,0.11943163364363985
10348534,2.2594489401704108,528.4395547708743,233.87983918371648,0.11891836527212707
10348950,2.269027917983914,526.2153472520869,231.91224007487835,0.11942252199915337
10349095,2.2721432489956435,525.4960159736742,231.27767855568058,0.11958648678924444
10349259,2.2606720945292715,528.1705234968578,233.63429166706996,0.11898274181733015
10349477,2.266617889512342,526.7891715177434,232.41198878522968,0.11929567839538624
10349602,2.2732963845222813,525.2461983643926,231.0504701193064,0.11964717813275172
10349992,2.282946074324256,523.0326894116018,229.10426807449565,0.12015505654338199
10350095,2.286538933599943,522.2133050987624,228.38592311943978,0.12034415439999702
10350555,2.276249070997847,524.5810917542951,230.45856380045998,0.11980258268409738
10351031,2.2708678903799164,525.8279100718746,231.55372106824916,0.11951936265157492
10351551,2.239855726795855,533.1302239473625,238.01989457151902,0.1178871435155715
10351642,2.2483101775341585,531.131455278255,236.2358452963884,0.11833211460706083
10351847,2.252547914880229,530.1352252458753,235.34914473686712,0.11855515341474909
10351959,2.2867844848802292,522.221766578456,228.36509956722375,0.1203570781515908
10352290,2.2717120309749506,525.6970521523263,231.41007530197956,0.11956379110394488
10352782,2.2806281014648033,523.6479914908864,229.60691888105623,0.12003305797183161
10352920,2.2811079445060414,523.5381697716048,229.51047583369555,0.12005831286873914
10353218,2.289273943247634,521.6762554187301,227.87847516346787,0.12048810227619144
10353249,2.2887306235513245,521.8004683126824,227.98684255075293,0.12045950650270099
10353322,2.2746311304489653,525.0446250397454,230.82627244977184,0.11971742791836659
10353523,2.275984995819511,524.7332396472018,230.55215241358027,0.11978868399050091
10354056,2.2551182434569954,529.6032396472018,234.8449981209605,0.11869043386615763
10354319,2.2340894148934414,534.6032396472018,239.29357351737895,0.11758365341544419
10354445,2.2467350028996314,531.6032396472018,236.61145571734798,0.11824921067892769
10355152,2.230771317771915,535.4189074881514,240.01514777540064,0.11740901672483783
10355528,2.230666287835773,535.4441933081996,240.0377843284196,0.11740348883346163
10355913,2.22973338595975,535.6688927971404,240.23898828898373,0.1173543887347237
10356118,2.21693338595975,538.7710128029025,243.0253503398159,0.11668070452419732
10356624,2.2303734463998883,535.5341009955712,240.1096111774432,0.11738807612631019
10356933,2.234754041175222,534.4874830132281,239.17060811405875,0.1176186337460643
10357626,2.2343051980242543,534.5951777520604,239.26685496000763,0.11759501042232934
10358231,2.2497281007638206,530.941205760961,236.00238872452965,0.11840674214546443
10358960,2.2405651400350846,533.1190635823688,237.93955107862686,0.11792448105447839
10359049,2.1996288609867314,543.0705512535475,246.8919011227792,0.11576994005193297
10359140,2.2181233770567252,538.5559484384156,242.79801295500383,0.11674333563456418
10359159,2.2228450504275425,537.4153953530508,241.76916661360818,0.11699184475934477
10359371,2.2460413162301394,531.881651488807,236.80848951680997,0.11821270085421798
10359442,2.2502983864309476,530.8784611644082,235.91469663114327,0.118436757180576
10361231,2.2545464899057364,529.8811547545799,235.0278236119826,0.1186603415739862
10361439,2.2784859933808437,524.330348140974,230.12226086277872,0.11992031544109683
10361709,2.274202550720957,525.3208918687536,230.99125084624447,0.11969487109057697
10362107,2.2846584977065274,522.9238927514723,228.88492668659828,0.12024518408981733
10363819,2.372464539090771,543.0213720963454,228.88492668659833,0.124866554688988
10364330,2.311910565028217,557.2870819018557,241.0504499316798,0.12167950342253775
10364441,2.3871403832140845,539.7754246396403,226.11800647973536,0.1256389675375833
10364769,2.3321366223774476,552.5444087218168,236.92626041716932,0.12274403275670798
10365155,2.336965405743965,551.4061251248991,235.9496309913757,0.1229981792496826
10365784,2.3454982461719993,549.4061251248991,234.23855721127245,0.12344727611431594
10366185,2.3865732461719995,539.9782486472316,226.25672583623503,0.12560911821957887
10367185,2.3967112924526175,537.700973624398,224.3494972955856,0.1261426996027697
10367329,2.4422659376359817,527.700973624398,216.07023440501814,0.1285403125071567
10367570,2.4353044811212814,529.2139759093066,217.309161959757,0.12817392005901462
10367774,2.4471496512867152,526.660019120171,215.21365431952734,0.12879735006772197
10368182,2.4460019454742508,526.9078805640183,215.41596953303207,0.1287369444986446
10368638,2.455761215794206,524.8201894559128,213.7097801205331,0.1292505903049581
10369345,2.4449792396640455,527.1415284432395,215.60163779373107,0.1286831178770549
10369411,2.47152403528763,521.496697614865,211.0020740923826,0.13008021238355916
10370395,2.441464604139925,527.9367104001599,216.23770809740677,0.12849813705999624
10371086,2.4714646041399253,521.547316019552,211.02762918227248,0.13007708442841714
10373109,2.4661912509197403,522.6658744258586,211.9324177437317,0.12979953952209167
10373358,2.5071611909197404,514.1501094661932,205.07261811817514,0.13195585215367078
10373752,2.473775009395546,521.1099826563702,210.6537501095141,0.1301986847050287
10373888,2.9066472910972427,443.7019431320762,152.6507686333629,0.15298143637353911
10373889,2.4799625993614516,520.2718471990745,209.79019898648298,0.13052434733481322
10373977,2.475936667251479,521.1203671990745,210.47402952255916,0.13031245617113063
10375487,2.517259062908129,512.5910911150693,203.63064678884703,0.13248731910042766
10375734,2.506181568751251,514.8635963556931,205.43746820875108,0.131904293092171
10376704,2.5240671998595143,511.22612206399975,202.54061464467102,0.1328456420978692
10376739,2.5711341970006476,501.89521652375925,195.20381981976837,0.13532285247371867
10376878,2.5711133197272376,501.89930414322606,195.20699468682741,0.13532175366985433
10376895,2.532044240251997,509.6668410332261,201.28670460453822,0.13326548632905233
10377262,2.565801830251997,502.98113921451466,196.0327306981128,0.13504220159221036
10377571,2.5362339465949435,508.86263068377633,200.63710264857744,0.1334859971892075
10377727,2.6447031750032703,488.05231009135787,184.53954103592528,0.13919490394754064
10377764,2.643476903974278,488.2793918046076,184.71104894864584,0.1391303633670673
10377850,2.6366931731309076,489.5394257642054,185.6641609849917,0.13877332490162697
10377859,2.616339906448193,493.3591540733875,188.5684474167373,0.13770210033937857
10379003,2.6351998384359607,489.83873600857225,185.88295614775862,0.13869472833873475
10379144,2.6793037134603352,481.79931941093304,179.82258487175633,0.14101598491896494
10379310,2.6730767459842304,482.9250544745312,180.6626222760086,0.14068824978864392
10379711,2.64307674598423,488.42294464867314,184.79332671318025,0.13910930242022257
10380366,2.6613237434662884,485.0841181428969,182.27174327580698,0.1400696707087521
10380537,2.634252666407907,490.0841181428969,186.04294280213463,0.13864487717936358
10381065,2.688964266836247,480.14182222053955,178.56013489738922,0.14152443509664492
10381149,2.676332308730747,482.4148514358301,180.2522242331767,0.14085959519635471
10381159,2.685786891348411,480.7217178465852,178.98729024075203,0.14135720480781133
10382926,2.698544997316788,478.4557611715027,177.3013833926208,0.14202868406930413
10382996,2.711292399664988,476.21297221257737,175.6405809537249,0.1426995999823677
10383778,2.677656729304564,482.21297221257737,180.0876740230316,0.14092930154234562
10384156,2.683178731282573,481.22354537965,179.3483004949218,0.14121993322539872
10384259,2.63406340604675,490.22354537965,186.1092425695957,0.1386349161077236
10384319,2.643756714101487,488.431518048135,184.74904118177696,0.13914509021586774
10384333,2.643871934059342,488.4102960538467,184.73296295556662,0.1391511544241757
10384564,2.683665274493576,481.18956217676924,179.30312202127095,0.14124554076281992
10384833,2.6576703398194317,485.91028672847875,182.83316762360099,0.13987738630628588
10385295,2.658940893582265,485.67879459504024,182.65874046591094,0.13994425755696138
10385796,2.6918712206798303,479.75497254020155,178.2235973454331,0.14167743266735933
10386492,2.7366995008134913,471.91957655710604,172.44113809968053,0.1440368158322891
10387136,2.738272938599305,471.6492201032,172.24331930346588,0.14411962834733183
10387142,3.381807697528696,582.493783068354,172.2433193034659,0.17798987881729955
10388092,3.3876705558462668,581.4887116167243,171.64854197915471,0.17829845030769853
10388735,3.402871317712095,578.898936248946,170.12072517575132,0.1790984904058992
10389579,3.443424177712095,572.1015144821231,166.143200766582,0.18123285145853085
10389654,3.4485128089677644,571.2598493886117,165.6539734760636,0.18150067415619775
10389731,3.434740358727183,573.5573510892984,166.98710562851466,0.18077580835406248
10389846,3.4139829470465592,577.0551395712322,169.02695429994554,0.17968331300245044
10390178,3.4471380480685667,571.5214259137233,165.79592054166415,0.18142831831939832
10390227,3.4660339828953175,568.4149331687884,163.99577614468987,0.18242284120501662
10390399,3.4792772510684253,566.2578259481677,162.75156737632213,0.18311985531939046
10390949,3.4792772508131327,566.257825989842,162.75156740024192,0.18311985530595454
10391077,3.4190781548548292,576.257825989842,168.54187002762717,0.1799514818344652
10391098,3.4233393828135723,575.5426738736822,168.12317141651775,0.18017575699018762
10391766,3.429315684418072,574.5426738736822,167.53857817297379,0.1804902991798989
10391891,3.4491080825770624,571.2555464373942,165.62413608406567,0.18153200434616146
10392074,3.4783883183586664,566.4611597226435,162.85161628818295,0.1830730693872984
10392075,3.496493881806006,563.5366618207128,161.17192847185402,0.184025993779263
10392474,3.465835380694575,568.5366618207128,164.0402960243237,0.18241238845760943
10392688,3.4719605606293165,567.5366618207128,163.46287692791157,0.1827347663489114
10392780,3.443445191820588,572.2506075819077,166.1854845087145,0.18123395746424142
10392988,3.315088809385876,594.4741560845995,179.32374975942997,0.17447835838873038
10393082,3.368629599385876,585.0535171177502,173.67701014810575,0.17729629470451957
10393142,3.374414627295221,584.0535171177502,173.0829141129883,0.1776007698576434
10393153,3.3873915836485784,581.8227191869642,171.76128145193053,0.1782837675604516
10393271,3.3908989320964276,581.2227191869642,171.4066773519618,0.17846836484718054
10393507,3.251464016799099,606.2227191869642,186.4460796905142,0.1711296850946895
10393558,3.2527832671162904,605.9775872059114,186.29510097767206,0.17119911932191023
10393707,3.2903899880450007,599.0722529857865,182.06724891651152,0.17317842042342102
10393739,3.274358890770605,602.014106317746,183.85709276238342,0.1723346784616111
10393829,3.279228806666907,601.1227455781205,183.31223010605268,0.17259098982457344
10394009,3.330045886080856,591.976608925818,177.7683038543705,0.17526557295162437
10394033,3.32817968269797,592.3095455682819,177.96801916900398,0.17516735172094577
10394044,3.3170130148616646,594.3095455682819,179.1700975864478,0.17457963236114038
10394047,3.2947677102575836,598.3342232300814,181.60133758968516,0.1734088268556624
10394497,3.311420616943818,595.3342232300814,179.78212136020593,0.17428529562862183
10394909,3.3157389262416794,594.5612025336336,179.31484225977835,0.17451257506535178
10394979,3.354814806636125,587.6564658518223,175.16807923030058,0.17656920034926982
10395798,3.332411001153706,591.6191694974794,177.534874687623,0.1753900526923
10397011,3.31018663643827,595.6032119143891,179.93040191693018,0.17422034928622443
10397190,3.2664441613976014,603.6032119143891,184.78908014032226,0.17191811375776878
10397444,3.2664441613976076,603.603211914388,184.78908014032157,0.17191811375776922
10397535,3.2525751387687247,606.1847283976896,186.3707070660213,0.17118816519835356
10397792,3.136868725588925,628.6117147774308,200.39465140812146,0.16509835397836436
10397845,3.147078575776902,626.5784513987604,199.0984452125033,0.16563571451457326
10397960,3.1585284827073616,624.3138462239126,197.65971706190734,0.16623834119512404
10397984,3.1837134136962533,619.3898781333456,194.5495079641108,0.16756386387875022
10398637,3.1633459134380795,623.3898781333456,197.06661718060892,0.16649189018095178
10398913,3.1139459134380796,633.3091654978273,203.37834474414373,0.16389189018095118
10398983,3.1352440455874935,629.0198306772415,200.62866607226854,0.16501284450460485
10399124,3.148728259615082,626.3341428514594,198.916543826499,0.16572253997974107
10399207,3.2012744208401345,616.0837450317584,192.44952604534134,0.16848812741263863
10399600,3.0892314388039286,638.495651698172,206.6843046066439,0.1625911283581014
10399618,3.1063425282072554,634.9890325733938,204.41693947378727,0.16349171201090806
10399666,3.143736460825554,627.4583925271102,199.59001027787738,0.1654598137276606
10399669,3.0945653650885565,637.4583925271102,205.99286727584382,0.1628718613204505
10399778,3.1004511049656536,636.2518971769958,205.21268539212915,0.16318163710345557
10399885,3.075462029642494,641.4371955138948,208.56612415678512,0.16186642261276285
10399920,3.0522070708024382,646.3390516701627,211.7612064571482,0.16064247741065474
10399970,3.0828287169126525,639.9380545180071,207.5814497922814,0.16225414299540297
10400167,3.0929369271770746,637.852888893953,206.22887045941857,0.1627861540619513
10400266,3.1209855554859707,632.1374805681152,202.54418654933013,0.16426239765715644
10400324,3.0985003477503095,636.7385812634034,205.49895426854235,0.1630789656710685
10400342,3.1097452581902716,634.443002377335,204.01767659469047,0.16367080306264548
10400902,3.1076854612935545,634.8647812258552,204.28862223450267,0.163562392699661
10400904,3.079187932569997,640.7580613005406,208.09319708061525,0.16206252276684197
10401061,3.129407741417318,630.5057201622998,201.4776508083737,0.16470567060091135
10401077,3.1294058475629267,630.5061028800176,201.47789503590081,0.16470557092436477
10401426,3.107295228838532,635.0061028800176,204.35975860503444,0.16354185414939604
10401432,3.090313268975185,638.5061028800176,206.6153322675148,0.16264806678816734
10401556,5.558668324734931,1148.5061028800176,206.6153322675148,0.2925614907755225
10401624,5.534645632639935,1153.5061028800176,208.41552999840644,0.2912971385599965
10401663,5.570191204237219,1146.1670710985477,205.76799414473666,0.2931679581177482
10401725,5.580820464260151,1143.9906118153322,204.9860982164727,0.2937273928557973
10401807,5.599820464260151,1140.120695827286,203.59950878852308,0.29472739285579763
10401825,5.644820464260151,1131.0588064904643,200.37108596308715,0.2970958139084292
10401990,5.615375642226579,1137.0074801869416,202.48110769952007,0.295546086432978
10402323,5.633503363624308,1133.3597111497575,201.1820421494542,0.2965001770328586
10402351,5.6347201111408305,1133.1157103050712,201.0952962978059,0.29656421637583374
10402509,5.736267058762323,1113.1157103050712,194.04879495712336,0.3019087925664383
10402561,5.674189423449039,1125.3302326790313,198.3244034872214,0.2986415486025811
10402603,5.70831803757906,1118.622226932181,195.96354295049002,0.3004377914515297
10403048,5.783034634514726,1104.2124676404087,190.939971386332,0.3043702439218281
