block,reserve SUSHI,reserve USDC,price,volume for slippage 5%
11477080,31419.750623529097,85643.691612,2.7257915773483123,1653.6710854488956
11477124,31418.00981756402,85648.451228,2.726094100973857,1653.5794640823187
11477205,31299.839379866127,85972.784192,2.746748414539874,1647.359967361379
11477408,31224.93786360368,86179.633875,2.759961741203413,1643.4177822949314
11477617,31272.787976977655,86048.166447,2.7515348650829208,1645.936209314612
11477702,31422.787976977655,85638.632844,2.7253671095876135,1653.8309461567187
11477761,31538.107476977657,85326.430062,2.7055025455882857,1659.9003935251421
11477842,31692.219816186956,84912.745016,2.6792930728263595,1668.0115692729996
11478006,31718.219816186956,84843.349142,2.674908920919369,1669.3799903256331
11478168,31621.408301037623,85103.88557,2.691337614055836,1664.2846474230355
11478303,31597.636249548872,85168.104978,2.695394817047936,1663.0334868183563
11478594,31244.950553108563,86132.355385,2.756680803145988,1644.4710817425548
11478992,31256.76509486004,86099.896409,2.754600360840237,1645.0928997294723
11479210,31266.867555761466,86072.160589,2.7528232700477124,1645.6246081979734
11479230,31331.726956771276,85894.517155,2.741454924380951,1649.0382608827022
11479622,30972.32558423968,86894.232135,2.8055443204825496,1630.122399170512
11479676,31033.807056066205,86722.600283,2.7944557406806543,1633.3582661087457
11479777,31053.807056066205,86666.914615,2.790862790463241,1634.4108976876923
11479809,31059.80579355999,86650.226401,2.789786484079249,1634.7266207136818
11479906,30944.512734806438,86974.039234,2.810644975390789,1628.6585649898152
11479919,30811.533997501243,87350.537834,2.8349947730964633,1621.6596840790116
11480150,30873.125427342635,87176.796549,2.8237114105652643,1624.9013382811972
11480261,30973.125427342635,86896.178734,2.805534718730364,1630.1644961759266
11480477,31081.79768627159,86593.26919,2.785980079532114,1635.8840887511324
11480681,31161.42476596451,86372.658728,2.771781437360301,1640.0749876823393
11480975,31111.42476596451,86511.888219,2.78071122971015,1637.4434087349764
11481064,30849.927627768637,87247.406419,2.8281235363569173,1623.6804014615118
11481250,30620.846605447157,87902.086739,2.8706615421718307,1611.623505549851
11481261,30741.373913294075,87558.480031,2.84822923913415,1617.9670480681125
11481414,25288.51225924648,72027.480031,2.8482292391346156,1330.974329434026
11481420,25201.30353137634,72277.480031,2.86800561490847,1326.3843963882282
11481435,25040.257623915644,72743.729923,2.9050711464535155,1317.908295995563
11481623,25006.284775162647,72842.854923,2.9129818994683596,1316.1202513243516
11481656,25035.630323984784,72757.727919,2.906167209590733,1317.664753893936
11481717,25116.143878107836,72525.189616,2.887592536815162,1321.902309374098
11481790,25155.70373197418,72411.478143,2.8785312036793202,1323.9844069460087
11481843,25225.345292554444,72212.164264,2.862682886061991,1327.6497522397076
11481932,25299.878299917033,72000.0648,2.845866053048805,1331.5725421008974
11482124,25222.342786112586,72222.0648,2.8634161946195356,1327.491725584874
11482248,25305.342786112586,71985.889107,2.8446913252842956,1331.860146637504
11482347,25315.400810830095,71957.374267,2.8424347220375106,1332.3895163594752
11482853,25096.12419272805,72587.991477,2.8923984803212512,1320.8486417225286
11482963,24444.514034335774,74528.770367,3.04889556251001,1286.5533702281973
11482964,24756.70412260051,73591.722388,2.9725977264000085,1302.9844275052928
11483046,24791.86805867559,73487.655108,2.964183857951921,1304.835160982926
11483054,24837.68184296056,73352.511018,2.9532752485429477,1307.2464127873973
11483379,24803.968536779263,73452.511018,2.9613209236693234,1305.4720282515373
11483398,24647.662441585973,73919.720518,2.9990560237988872,1297.2453916624218
11483471,24548.660056566467,74218.728666,3.0233311510681573,1292.0347398192898
11483787,24579.126091480128,74127.009567,3.015852121475331,1293.638215341056
11483914,24639.126091480128,73947.0393,3.0012038180838676,1296.7961100778994
11484076,24527.83314185909,74283.577294,3.0285421816258196,1290.9385864136348
11484086,24607.574820288683,74043.578672,3.0089750498676473,1295.135516857299
11484221,24647.891711903176,73922.827334,2.999154175052649,1297.2574585212205
11484285,24700.08575123575,73767.08778,2.98651140416828,1300.0045132229316
11484493,24656.345082634427,73898.345301,2.9971329916633476,1297.7023727702363
11484682,24791.567808314197,73496.477998,2.9645756398412177,1304.8193583323264
11484812,24821.54006754081,73407.996185,2.9574311660458097,1306.3968456600414
11484882,24672.21471000461,73853.625383,2.99339261801464,1298.537616316029
11484940,24651.21471000461,73916.729491,2.998502522514688,1297.4323531581358
11484999,24597.24822476627,74079.391149,3.011694254254489,1294.5920118298054
11485031,24475.890102309637,74454.642306,3.0419585148804935,1288.2047422268224
11485056,24526.604305344616,74301.151696,3.029410462654586,1290.8739108076152
11485061,24587.604305344616,74117.367757,3.0144200645399635,1294.0844371234016
11485287,24608.604305344616,74054.308541,3.0092851923713746,1295.1897002812948
11485306,24683.604305344616,73829.970907,2.9910530890747573,1299.1370687023482
11485690,24732.19679013054,73685.348086,2.97932887689962,1301.6945679016062
11485734,24742.009186701158,73656.212958,2.976969752221669,1302.2110098263802
11486150,24739.779891413324,73662.870072,2.977507091628042,1302.0936784954356
11486456,24908.292391413324,73166.002361,2.9374154282138845,1310.962757442805
11486717,24928.752476844445,73106.131921,2.932602904573987,1312.039604044443
11486799,24948.817273337623,73047.513407,2.927894841935639,1313.0956459651388
11486804,25025.817273337623,72823.431362,2.9099321938862595,1317.1482775440854
11486880,25379.06460370787,71812.81178,2.829608297285637,1335.7402423004132
11486890,25309.77881874806,72009.991645,2.8451450390257484,1332.093622039367
11487382,25291.22009751169,72062.991645,2.849328398043162,1331.1168472374557
11487792,25391.22009751169,71780.029065,2.8269625795585283,1336.380005132196
11487964,25537.238416869644,71370.825271,2.7947745995844695,1344.0651798352483
11488074,25582.35578571072,71245.331722,2.7849402267243426,1346.4397781952975
11488339,30634.36611003706,85314.8785,2.7849402267229353,1612.335058423003
11488421,30385.80160042533,86014.8785,2.8307589061200216,1599.2527158118573
11488938,30351.30098823146,86112.946634,2.8372077581580375,1597.4368941174398
11488976,29967.30098823146,87219.71538,2.910496190973364,1577.2263678016534
11489083,30207.464998081978,86528.340133,2.8644687708317833,1589.8665788464205
11489097,30202.209132623735,86543.443325,2.865467322107831,1589.5899543486157
11489104,30189.141095356874,86581.018293,2.8679523547728976,1588.9021629135204
11489282,30164.717860646128,86651.330616,2.8726053734799937,1587.616729507692
11489311,30134.065494552644,86739.737555,2.878461174469804,1586.0034470817154
11489430,30051.572756261234,86978.557976,2.8943096816081963,1581.6617240137457
11489481,29865.764058046276,87521.320003,2.9304899025149993,1571.8823188445422
11489655,30072.60369155467,86921.141125,2.890376304510347,1582.7686153449831
11489656,30214.60369155467,86513.856381,2.86331263067937,1590.2422995555062
11489888,30616.759972826516,85380.846832,2.7886963515335585,1611.4084196224467
11489956,30415.59884748311,85947.233451,2.825761671896594,1600.820991972796
11490307,30608.709554183166,85406.607844,2.7902714321495408,1610.9847133780604
11490440,30708.709554183166,85129.320973,2.7721555939299836,1616.2478712728007
11490483,30665.66950321766,85249.161673,2.779954361148223,1613.9826054325094
11490666,30765.419002412542,84973.588213,2.7619837781613374,1619.2325790743453
11491051,30731.931290606124,85066.460132,2.768015434096795,1617.4700679266425
11491290,30660.093878327723,85266.37284,2.7810212577421707,1613.6891514909366
11491291,30610.093878327723,85406.070128,2.7901276770819847,1611.0575725435592
11491320,30681.12743325151,85208.928133,2.7772424047446345,1614.796180697449
11491326,30618.590905048524,85383.485632,2.788615775846223,1611.5047844762375
11491358,30583.7493497865,85481.048718,2.7949826471683643,1609.671018409812
11491407,30406.428123073936,85981.048718,2.827726044308152,1600.338322267049
11491500,30644.428123073936,85315.26457,2.784038397693618,1612.8646380565224
11491501,30701.428123073936,85157.343312,2.7737258009831542,1615.864638056526
11491718,30705.428123073936,85146.283131,2.77300426457874,1616.0751643723124
11492100,30710.560615840786,85132.095769,2.772078856974304,1616.3452955705689
11492129,30775.560615840786,84952.829484,2.7603990888885095,1619.766348202149
11492284,30875.060615840786,84679.873596,2.7426625861441734,1625.0031903074123
11492363,30825.060615840786,84817.64247,2.751580719565976,1622.3716113600385
11492418,30754.21423646285,85013.619,2.7642916949965852,1618.642854550675
11492534,30567.045119665963,85535.743508,2.7982993833109746,1608.7918484034708
11492604,30667.045119665963,85257.66008,2.780106780660342,1614.055006298211
11492672,30842.045119665963,84775.345001,2.748694020518901,1623.2655326140011
11492855,31195.995153295276,83816.336139,2.6867659046339596,1641.8944817523807
11492922,31352.47462926033,83399.259475,2.660053487362237,1650.1302436452825
11492994,31416.355132805038,83242.422262,2.6496524472719,1653.492375410795
11493039,31316.355132805038,83509.033433,2.6666268497358177,1648.2292175160546
11493135,31132.48322932586,84003.731152,2.6982663263067628,1638.5517489118865
11493184,30360.413188286027,81920.480559,2.698266326316251,1597.9164835940028
11493489,30215.413188286027,82314.789657,2.724264902288742,1590.284904646629
11493597,30165.413188286027,82451.639229,2.7333170845151225,1587.6533256992661
11493677,30157.413188286027,82473.577381,2.734769619200463,1587.232273067686
11493728,30000.636111624834,82905.863981,2.7634702035159555,1578.9808479802523
11493750,30118.050134820278,82583.624608,2.7419977136077236,1585.160533411592
11493901,30143.380199452044,82514.436009,2.737398243429248,1586.4936947079987
11493926,29911.050999956526,83157.281941,2.78015245740181,1574.2658421029737
11493952,29961.050999956526,83018.921933,2.770894850555158,1576.8974210503438
11494070,30133.194548678508,82546.069894,2.7393733432627396,1585.9576078251848
11494081,30231.250346337925,82279.130327,2.7216581975401795,1591.1184392809446
11494195,30218.179128253916,82314.828197,2.7240168193998113,1590.4304804344174
11494411,30241.075011258974,82252.693471,2.71989978664372,1591.6355269083688
11494539,30161.075011258974,82471.519078,2.7343693501380106,1587.4250005925787
11494668,35459.114287427314,96958.31529,2.7343693501215953,1866.2691730224906
11494814,35482.70629944162,96894.042178,2.7307399091913345,1867.5108578653526
11494970,35548.97392653527,96713.960715,2.7205837477859967,1870.9986277123826
11494985,36053.10065170808,95365.620009,2.645143365900261,1897.5316132477965
11495050,36014.71068585191,95467.5811,2.6507940583708107,1895.5110887290502
11495082,35965.92024716014,95597.479651,2.6580017692873676,1892.9431709031633
11495168,35764.50391601211,96137.479651,2.6880697094741004,1882.3423113690587
11495245,35768.87305476519,96125.771762,2.6874140433449853,1882.5722660402753
11495330,35618.87305476519,96531.799558,2.710130649265045,1874.6775291981612
11495366,35581.17311661641,96634.387335,2.7158853649451973,1872.6933219271814
11495552,35695.445412651985,96325.955517,2.698550316530242,1878.7076532974752
11495667,35735.608262833826,96218.020269,2.6924970623508266,1880.8214875175618
11495857,36371.09643882617,94546.27191,2.5994891869432837,1914.2682336224243
11495880,36347.00951610574,94609.11563,2.602940844090013,1913.0005008476728
11495950,36041.29935538002,95414.02551,2.6473525432361305,1896.9104923884224
11496052,36111.29935538002,95229.62385,2.637114298015762,1900.5947029147355
11496069,36501.06619264687,94215.758048,2.5811782469789812,1921.1087469814156
11496275,36569.359947148056,94040.335762,2.5715608886212937,1924.7031551130567
11496309,36493.91397783594,94235.335762,2.582220581196977,1920.7323146229392
11496385,36593.91397783594,93978.589791,2.568148076423872,1925.9954725176794
11496664,36974.6747134653,93013.683152,2.5156051776738586,1946.0355112350153
11496680,36669.34371704061,93790.50144,2.5577360250495733,1929.9654587916084
11496754,36707.39647350462,93693.564813,2.552443752872203,1931.9682354476172
11496810,36807.39647350462,93439.775482,2.5386140948399203,1937.2313933423502
11496889,37457.39647350462,91823.090802,2.451400776531567,1971.441919658144
11496898,37193.93207631649,92475.479744,2.486305549901363,1957.5753724377064
11496900,36925.71061096082,93149.225595,2.5226115910508735,1943.4584532084627
11497041,36342.24016533877,94649.225595,2.604386112809612,1912.7494823862507
11497078,36542.63943284172,94131.719362,2.5759419905887158,1923.2968122548264
11497446,36324.56191290032,94698.54743,2.6070114116467495,1911.8190480473786
11497702,36084.76299197976,95329.754023,2.6418284649448327,1899.19805220946
11497773,36358.77398985535,94613.458539,2.602218066137175,1913.6196836765957
11497887,36282.30820614949,94813.458539,2.6132146279196773,1909.5951687447086
11498145,36532.30820614949,94166.558826,2.5776241209458783,1922.7530634815485
11498190,36592.30820614949,94012.617424,2.5691906860415212,1925.9109582183955
11498238,36710.03884832878,93712.016612,2.552762665252974,1932.1073078067784
11498554,36744.86119560241,93623.473842,2.5479338006916943,1933.940062926442
11498570,36766.69562439086,93568.040902,2.544912979341211,1935.0892433889894
11498625,36669.01534822565,93818.040902,2.5585099575502968,1929.9481762224023
11498687,36727.405577202015,93669.333182,2.5503934108578536,1933.021346168527
11498763,36788.135955202015,93515.165644,2.541992498828322,1936.2176818527369
11498958,36916.20613673435,93191.711524,2.5244119392666238,1942.9582177228658
11499082,37123.79105258825,92672.166483,2.4963012627596113,1953.8837396099043
11499142,36983.11414710725,93025.734918,2.515356996384154,1946.4796919530127
11499155,36618.67378839058,93954.341602,2.565749435518521,1927.2986204416156
11499291,36752.01315620091,93614.486342,2.5471934270410186,1934.3164819053127
11499863,36764.9352154424,93581.681603,2.545405861716107,1934.996590286435
11499931,37293.900646442395,92258.272966,2.4738166661791885,1962.8368761285456
11499972,37108.4959969474,92720.608667,2.498635586703038,1953.0787366814402
11500469,37123.0959969474,92684.252289,2.4966735612951396,1953.8471577340679
11500823,36809.94652605443,93475.10806,2.539398094312292,1937.3656066344483
11500866,36941.909527211654,93142.196688,2.52131516426867,1944.311027747979
11501060,36741.909527211654,93650.730215,2.5488803227725754,1933.7847119585058
11501066,28517.513970883327,72687.730215,2.548880322780412,1500.9217879412245
11501149,28631.903112742766,72398.198558,2.528584924059024,1506.9422690917272
11501225,28570.53031430617,72554.186212,2.5394763560153386,1503.7121218055909
11501310,28719.332224184982,72179.387102,2.51326829393396,1511.5438012728991
11501342,28756.414202860404,72086.589192,2.506800350122566,1513.4954843610722
11501384,28831.83250777337,71898.589316,2.4937224956691657,1517.4648688301786
11501445,28860.669019829085,71826.966208,2.4887491748251014,1518.9825799910031
11501465,29162.674145399902,71085.343289,2.437545436834123,1534.877586599996
11501638,29157.674145399902,71097.569786,2.438382754106496,1534.6144287052557
11501994,29563.47421527784,70124.543783,2.371999423084076,1555.972327119889
11503002,29149.045868748093,71124.543783,2.440029910524639,1534.160308881481
11503084,29294.26887990152,70773.004482,2.4159334637143512,1541.8036252579768
11503315,28890.232493469888,71765.7591,2.484083820239984,1520.5385522878896
11503367,28976.57991840645,71552.543691,2.469323291171037,1525.0831536003388
11503374,29032.779913829687,71414.451088,2.459786878830088,1528.0410480962964
11503546,29176.80758551817,71062.974938,2.4355980252367266,1535.6214518693778
11503600,29153.80758551817,71119.206582,2.439448307854226,1534.410925553584
11503655,28956.078920453183,71606.310505,2.47292842037465,1524.0041537080651
11503696,28665.864450525834,72333.437316,2.5233300548406503,1508.7297079224081
11503710,28304.663461448865,73259.275057,2.58824045573902,1489.7191295499397
11503874,28174.61681697903,73598.438153,2.6122249907103243,1482.8745693146884
11504091,28012.441637676846,74025.810937,2.6426047359411537,1474.339033561937
11504242,27912.441637676846,74291.816175,2.661602203754158,1469.0758756672003
11504255,27509.110456732946,75384.340381,2.740340895412321,1447.8479187754165
11504260,27819.74801975486,74545.089851,2.679574588456566,1464.1972641976245
11504590,27801.037322585722,74595.411267,2.6831880552312435,1463.2124906624085
11504604,27434.403097700255,75595.306372,2.7554930246810048,1443.9159525105388
11504621,27505.484064650132,75400.533983,2.741290929684247,1447.6570560342152
11504640,27705.7614653442,74857.107432,2.7018606770882347,1458.1979718602197
11504693,27699.331456083237,74874.536742,2.703117108104654,1457.8595503201723
11504850,27909.462330273236,74312.483428,2.662626837758665,1468.9190700143772
11505541,27954.98152426987,74191.842573,2.6539757326825044,1471.3148170668355
11506207,27898.44662254093,74342.64128,2.6647591633268157,1468.3392959232042
11506219,27821.116193589995,74549.902809,2.6796158101728627,1464.269273346843
11506258,27760.686933637528,74712.670948,2.6913120387331237,1461.0887859809227
11506291,27724.5063942768,74810.464522,2.698351539901291,1459.1845470672015
11506323,27580.5063942768,75202.23116,2.726644322078333,1451.6055996987743
11506604,27649.458080075226,75015.2545,2.7130822702835373,1455.2346357934366
11507089,27851.20789142129,74473.474105,2.6739764535648476,1465.853046916909
11507320,27869.893689608078,74423.691917,2.6703974096876646,1466.8365099793773
11507532,27905.76016979687,74328.323858,2.6635477193861745,1468.7242194629944
11507607,28187.758647119692,73586.930397,2.610598853148593,1483.5662445852467
11507672,28224.479240980676,73491.479218,2.603820555572684,1485.4989074200348
11507774,20866.96552952764,53932.470455,2.5845861670056087,1098.2613436593492
11507849,20946.96552952764,53727.108819,2.564911311056689,1102.4718699751393
11507958,21456.2834462681,52455.498588,2.444761634481652,1129.2780761193717
11508264,21327.127221380153,52774.122851,2.474506871140838,1122.4803800726404
11508283,21258.127221380153,52945.933451,2.490620782330729,1118.8488011252703
11509320,21311.649886908737,52813.361484,2.4781451349030488,1121.665783521512
11509457,21822.9590406245,51579.576653,2.3635464171921923,1148.5767916118166
11509634,21780.858044688368,51679.576653,2.3727061875600874,1146.360949720438
11509782,21709.285428416984,51850.469999,2.3884005841633487,1142.5939699166847
11509890,21378.798340977646,52654.419452,2.4629269901982775,1125.1999126830306
11509967,21178.624921776365,53153.589271,2.509775278958088,1114.6644695671785
11510182,21234.104635688564,53015.127011,2.4966970786183498,1117.5844545099244
11510370,21946.66825290124,51298.830524,2.337431355541566,1155.0878027842773
11510490,21615.93500845456,52086.0868,2.4096152574305836,1137.6807899186606
11510900,22111.56000845456,50922.01461,2.3029589314607155,1163.7663162344506
11510921,21815.38692157498,51615.429384,2.366010264661104,1148.178259030261
11511057,21874.261971707554,51476.920992,2.353310070921748,1151.276945879341
11511271,21714.038582848494,51857.901461,2.3882200108993805,1142.8441359393946
11511574,21593.434275751824,52148.411322,2.4150123901578566,1136.496540829041
11511864,21385.567222411468,52656.817489,2.462259566995125,1125.5561696006043
11511947,21426.567222411468,52556.359723,2.4528595354288867,1127.7140643374478
11512117,21557.314251992702,52238.551219,2.423240233377922,1134.5954869469824
11512206,21609.122690600394,52113.682754,2.411651944420149,1137.322246873704
11512219,21670.907838447438,51965.547775,2.397940509109883,1140.5740967603888
11512334,22010.54114669998,51166.062761,2.324616301797345,1158.4495340368412
11512428,21942.593135028194,51324.981695,2.33905725632159,1154.8733228962192
11512494,22406.42559982459,50265.631637,2.2433578891491512,1179.2855578855088
11512507,22584.929910790903,49869.530069,2.208088768306194,1188.6805216205757
11512625,23189.79771796099,48572.566046,2.0945661810745126,1220.5156693663666
11512630,23490.33420240417,47952.966799,2.0413914244818256,1236.3333790739052
11512632,23131.811091305684,48698.432803,2.1052581058516333,1217.4637416476653
11512647,23102.38333636113,48760.651394,2.1106329457037014,1215.914912440061
11512659,22965.447274722166,49052.271367,2.135916221452884,1208.7077513011645
11512674,22800.619694575536,49407.941335,2.166956073862965,1200.0326155039766
11512742,22765.316514483184,49484.790957,2.173692200831823,1198.174553393852
11512805,22315.70844522366,50484.790957,2.2622983751970245,1174.5109708012424
11512885,22376.95875042239,50347.017206,2.2499490555234476,1177.7346710748607
11512967,21944.408686582683,51342.402191,2.33965758313606,1154.968878241194
11513041,22702.148300122757,49633.694133,2.1862994407772245,1194.8499105327755
11513196,22749.333263180593,49531.055844,2.177253076869957,1197.333329641082
11513337,22670.524366485937,49703.757344,2.19243968690365,1193.1854929729416
11513424,22410.018854139213,50283.277783,2.243785608137161,1179.4746765336422
11513582,22519.928272860514,50038.600863,2.2219698152104295,1185.2593827821293
11513797,22812.54659599538,49398.65273,2.165415970642737,1200.660347157649
11513940,22738.137596270426,49560.792862,2.1796329031859276,1196.7440840142335
11513956,22776.076440871664,49478.485106,2.1723884372468505,1198.7408653090315
11514144,16459.526525117497,35756.485106,2.172388437263675,866.2908697430212
11514359,16652.124250523928,35344.153563,2.1225011915154286,876.4275921328372
11514453,16420.526332576934,35844.153563,2.182887005996162,864.2382280303646
11514457,16289.487665956505,36133.364832,2.218201429840874,857.3414561029749
11514460,16543.992610825873,35579.148264,2.1505781041462817,870.7364532013635
11514668,16842.147242022827,34951.150828,2.075219407938283,886.4288022117289
11514677,17089.959742022827,34445.841052,2.015560104995477,899.4715653696221
11514707,17039.572478185568,34548.006423,2.0275160346440093,896.8196041150295
11515150,16679.684217413353,35295.672523,2.116087574736686,877.8781167059678
11515314,16884.177502888044,34869.454763,2.065214888734472,888.640921204631
11515576,16197.61615328454,36351.937273,2.2442769929221087,852.5061133307681
11515584,16472.61375866328,35746.859965,2.17007819698316,866.9796715085904
11515728,16477.632338456584,35736.005224,2.1687585018265616,867.2438072871846
11515779,16341.299305343737,36035.04252,2.2051516128963047,860.0683844917749
11515827,16401.131591221583,35903.97752,2.1891158741276713,863.217452169556
11515845,16341.730717083592,36034.878287,2.205083348321806,860.0910903728218
11515949,16452.855300625495,35792.219577,2.17544121813551,865.9397526645007
11516041,16321.070989168908,36082.093088,2.2107674865175837,859.0037362720504
11516085,16272.30546616479,36190.550781,2.2240579772947027,856.437129798147
11516225,16092.148992787237,36596.934089,2.2742104926696456,846.9552101466961
11516399,16315.434609351656,36097.567141,2.2124796553264754,858.7070847027189
11516604,16049.466794976426,36697.567141,2.286528743278035,844.7087786829688
11516673,15763.958747813747,37364.21299,2.370230320171443,829.6820393586204
11516759,15665.043109949174,37600.856197,2.4003033973854158,824.4759531552172
11516763,15647.854828499816,37642.282886,2.4055874302617637,823.5713067631496
11516771,15694.100951175447,37531.693401,2.391452273549252,826.005313219759
11516952,15547.774097333842,37885.983336,2.436746449930524,818.3038998596767
11517139,15680.293878784365,37566.747788,2.3957936042785706,825.2786251991765
11517308,15639.17425296715,37665.818156,2.408427551656305,823.1144343666929
11517337,15574.608137498697,37822.435472,2.428467871428214,819.7162177630889
11517377,15577.812410817209,37814.678933,2.4274704262545588,819.8848637272204
11517462,15662.812410817209,37610.076014,2.4012338925814722,824.3585479377471
11517605,15633.67497182353,37680.383141,2.4102063787888075,822.824998517026
11517931,15535.870144402534,37918.310761,2.4406943678440634,817.6773760211872
11517936,15518.933061216934,37959.818644,2.446032758454552,816.7859505903652
11518046,15633.67497182353,37682.04576,2.4103127273602722,822.8249985170296
11518549,15833.67497182353,37207.482232,2.3498955421411494,833.3513143065029
11518588,15707.844159115337,37506.43704,2.3877520466890316,826.7286399534405
11518655,15700.462933498495,37524.12292,2.390001051493747,826.3401543946584
11518667,15590.79456639932,37788.868379,2.423793618603706,820.5681350736486
11519012,15407.961022015428,38238.626937,2.481744786501168,810.9453169481803
11519119,15263.18169046666,38602.431904,2.5291209059059403,803.3253521298229
11519178,15068.590520839849,39102.431904,2.5949628035828143,793.0837116231505
11519188,15146.450572274396,38902.026496,2.568392265261818,797.1816090670745
11519349,15170.950572274396,38839.390675,2.560115827282488,798.4710827512845
11519420,14970.442061970754,39361.156266,2.6292581142936786,787.9180032616205
11519712,15070.058497446425,39101.745691,2.594664493016113,793.1609735498132
11519754,15137.69087457072,38927.568154,2.5715658006594033,796.7205723458283
11519797,15237.69087457072,38672.860601,2.53797382551833,801.9837302405649
11520072,14565.436211736487,40463.142691,2.7780247774794242,766.6019058808652
11520075,14941.401176841493,39447.961405,2.6401781826287207,786.3895356232351
11520346,15041.401176841493,39186.480434,2.6052413583871092,791.6526935179754
11520797,15082.932164969978,39078.902924,2.5909354027833214,793.8385349984201
11521098,8812.609877906114,22832.902924,2.5909354028304183,463.82157252137404
11521260,8807.609877906114,22845.903959,2.593882367145818,463.5584146266374
11521824,8824.189577906112,22803.107505,2.5841588401607005,464.43103041611175
11523103,8874.189577906112,22675.010837,2.5551641237700746,467.0626093634801
11523143,8903.189577906112,22601.373296,2.538570373935077,468.5889251529534
11523378,8967.752081571283,22439.14144,2.5022035885796177,471.98695166164543
11524084,9098.725487891139,22117.091881,2.430790104661812,478.8802888363771
11524095,9297.443148729037,21645.763097,2.32814148478649,489.3391130910022
11524193,9239.821868325063,21781.156358,2.3573134491550918,486.3064141223713
11524391,9216.423621643235,21836.61978,2.3693159816048754,485.0749274549071
11524599,9116.423621643235,22076.871086,2.421659194685453,479.81176956017225
11525113,9113.88377032556,22083.041967,2.423011146894533,479.67809317502724
11525328,9105.803840670811,22102.696061,2.4273195917398245,479.2528337195163
11525813,9080.317448897962,22164.919988,2.440985143167,477.91144467883896
11525845,8764.155841055199,22966.912013,2.620550390650607,461.2713600555362
11525893,8978.042150468797,22421.367551,2.4973560131736794,472.5285342351981
11526341,9129.442150468798,22050.63519,2.415332155740501,480.49695528783195
11526359,9047.706017780254,22250.437981,2.4592352953637278,476.19505356738046
11527102,9047.301958644248,22251.434692,2.4594552932700404,476.17378729706616
11527109,7555.0347853837775,18581.270294,2.459455293302944,397.6334097570407
11527147,7667.175477333465,18310.302645,2.388141852124149,403.53555143860376
11527501,7602.063976570063,18467.601858,2.429287876939482,400.10863034579233
11527763,7621.002491706729,18421.84642,2.4172471325192304,401.1053943003535
11528010,7620.590061371682,18422.84642,2.4175091786375327,401.0836874406159
11528856,7699.369961371682,18234.903722,2.3683631015895954,405.22999796692966
11529105,7701.315385872175,18230.31123,2.3671685051936637,405.33238873011396
11529257,7688.268132456638,18261.341782,2.3752217622208422,404.64569118192776
11529331,7662.351349376688,18323.293957,2.3913408719492555,403.2816499671944
11529631,7708.1423715537285,18214.767142,2.3630553593846573,405.69170376598595
11529919,7629.138453273325,18403.958633,2.4123246347828013,401.53360280385823
11529950,7645.684773650671,18364.249147,2.4019103181298718,402.4044617710879
11530048,7765.707178377428,18081.259997,2.328346869341771,408.7214304409181
11530209,7715.707178377428,18198.784332,2.358667055561731,406.08985149354885
11530462,7455.36591981974,18836.19783,2.5265289500981907,392.3876799905138
11530621,7498.124458201544,18729.103609,2.4978384545903167,394.6381293790282
11530766,7547.277953792268,18607.489294,2.465457004223665,397.225155462751
11530851,7597.002117566707,18486.061892,2.4333364142750855,399.8422167140361
11531075,7563.405754924192,18568.423365,2.455034671769518,398.0739871012738
11531089,7498.8341273266715,18728.795111,2.497560926537896,394.67548038561563
11531315,7521.096259988626,18673.524474,2.4828195024362367,395.84717157834893
11532031,7621.096259988626,18429.225805,2.4181856751705038,401.1103294730865
11532084,7631.096259988626,18405.147993,2.4118615944476933,401.6366452625598
11533218,7454.14910098816,18843.36545,2.5279029430068722,392.3236368941134
11533427,7466.003570960873,18813.535698,2.5198937449180328,392.9475563663609
11533499,7494.069247991163,18743.288618,2.5010829227424427,394.42469726269246
11533639,7566.35525910561,18564.754621,2.453592778195095,398.2292241634523
11533776,4411.797555316663,10824.754621,2.4535927782894467,232.1998713324556
11533925,4407.749512570353,10834.725905,2.4581083553184477,231.98681645107172
11534022,4377.749512570353,10909.197923,2.4919648535566328,230.4078690826509
11534707,4383.749512570353,10894.311332,2.4851582648052046,230.72365855633507
11534711,4411.889138064707,10825.033072,2.453604959971511,232.204691477089
11534735,4429.909772100531,10781.128993,2.433712998151633,233.1531459000289
11535146,4534.201718565287,10533.877283,2.3232043779325133,238.64219571396188
11535163,4445.214798720488,10745.385147,2.4172926694325225,233.9586736168676
11535431,4435.910384551516,10767.991635,2.4274592364400704,233.46896760797426
11535718,4460.72948089955,10708.258241,2.4005621248389564,234.77523583681796
11536042,4510.72948089955,10589.912766,2.347716219924612,237.4068147841872
11536575,4490.72948089955,10637.218124,2.3687060574998675,236.35418320523968
11536703,4316.436095902884,11068.030822,2.564159546461411,227.18084715278383
11537466,4320.961256297608,11056.474478,2.5587997258447253,227.4190134893479
11537537,4336.671256297608,11016.541084,2.5403219273312563,228.24585559461138
11537796,4148.147774709292,11518.723304,2.776835332200104,218.32356708996213
11537827,4202.79993972044,11369.380226,2.7051918694840995,221.19999682739217
11537929,4218.394245373827,11327.476211,2.685257837961083,222.02074975651794
11538054,4221.763480274977,11318.463266,2.680979955149641,222.19807790920913
11538361,4257.507152729207,11223.722401,2.636219270660582,224.07932382785293
11539093,4178.658713351649,11436.14365,2.7367977225465285,219.92940596587596
11539590,4200.61390153864,11376.54918,2.7083063206149207,221.084942186244
