,blocknumber, WBTC , USDP , USDT , FEI , ZRX , TUSD , AAVE , SUSHI , USDC , YFI , MKR , DAI , COMP , WETH , LINK , BAT , UNI ,block_timestamp, WBTC _price, USDP _price, USDT _price, FEI _price, ZRX _price, TUSD _price, AAVE _price, SUSHI _price, USDC _price, YFI _price, MKR _price, DAI _price, COMP _price, WETH _price, LINK _price, BAT _price, WBTC _price_eth, WBTC liquidity USDT, WBTC 30_day_price_volatiliy, WBTC 30_day_price_volatiliy_eth, USDP _price_eth, USDP liquidity USDT, USDP 30_day_price_volatiliy, USDP 30_day_price_volatiliy_eth, USDT _price_eth, USDT liquidity USDT, USDT 30_day_price_volatiliy, USDT 30_day_price_volatiliy_eth, FEI _price_eth, FEI liquidity USDT, FEI 30_day_price_volatiliy, FEI 30_day_price_volatiliy_eth, ZRX _price_eth, ZRX liquidity USDT, ZRX 30_day_price_volatiliy, ZRX 30_day_price_volatiliy_eth, TUSD _price_eth, TUSD liquidity USDT, TUSD 30_day_price_volatiliy, TUSD 30_day_price_volatiliy_eth, AAVE _price_eth, AAVE liquidity USDT, AAVE 30_day_price_volatiliy, AAVE 30_day_price_volatiliy_eth, SUSHI _price_eth, SUSHI liquidity USDT, SUSHI 30_day_price_volatiliy, SUSHI 30_day_price_volatiliy_eth, USDC _price_eth, USDC liquidity USDT, USDC 30_day_price_volatiliy, USDC 30_day_price_volatiliy_eth, YFI _price_eth, YFI liquidity USDT, YFI 30_day_price_volatiliy, YFI 30_day_price_volatiliy_eth, MKR _price_eth, MKR liquidity USDT, MKR 30_day_price_volatiliy, MKR 30_day_price_volatiliy_eth, DAI _price_eth, DAI liquidity USDT, DAI 30_day_price_volatiliy, DAI 30_day_price_volatiliy_eth, COMP _price_eth, COMP liquidity USDT, COMP 30_day_price_volatiliy, COMP 30_day_price_volatiliy_eth, WETH _price_eth, WETH liquidity USDT, WETH 30_day_price_volatiliy, WETH 30_day_price_volatiliy_eth, LINK _price_eth, LINK liquidity USDT, LINK 30_day_price_volatiliy, LINK 30_day_price_volatiliy_eth, BAT _price_eth, BAT liquidity USDT, BAT 30_day_price_volatiliy, BAT 30_day_price_volatiliy_eth, UNI _price, UNI _price_eth, UNI liquidity USDT, UNI 30_day_price_volatiliy, UNI 30_day_price_volatiliy_eth,LINK_Liq_div_max_supply,AAVE_Liq_div_max_supply,UNI_Liq_div_max_supply,YFI_Liq_div_max_supply,COMP_Liq_div_max_supply,SUSHI_Liq_div_max_supply,MKR_Liq_div_max_supply,BAT_Liq_div_max_supply,ZRX_Liq_div_max_supply,T_LTV_A_LINK,T_LTV_A_AAVE,T_LTV_A_UNI,T_LTV_A_YFI,T_LTV_A_COMP,T_LTV_A_SUSHI,T_LTV_A_MKR,T_LTV_A_BAT,T_LTV_A_ZRX,T_LTV_B_LINK,T_LTV_B_AAVE,T_LTV_B_UNI,T_LTV_B_YFI,T_LTV_B_COMP,T_LTV_B_SUSHI,T_LTV_B_MKR,T_LTV_B_BAT,T_LTV_B_ZRX,T_LTV_C_LINK,T_LTV_C_AAVE,T_LTV_C_UNI,T_LTV_C_YFI,T_LTV_C_COMP,T_LTV_C_SUSHI,T_LTV_C_MKR,T_LTV_C_BAT,T_LTV_C_ZRX,T_LTV_A_ETH_LINK,T_LTV_A_ETH_AAVE,T_LTV_A_ETH_UNI,T_LTV_A_ETH_YFI,T_LTV_A_ETH_COMP,T_LTV_A_ETH_SUSHI,T_LTV_A_ETH_MKR,T_LTV_A_ETH_BAT,T_LTV_A_ETH_ZRX
89,10575500,7.547591782913095,205.041265362142,234809.42132022642,0.0,14713.687787442143,818.1883407394365,0.0,0.0,373627.6182515007,25.889498046331507,87.84955497435588,282587.50977222127,274.6374825795674,1914.7451998791048,9703.962575046746,85331.30336368794,0.0,2020-08-01,11505.12,0.9991,0.9995,0.9995,0.3974,0.9989,127.765,1.428,0.999,14281.47,548.82,0.9995,107.02,377.64,10.7483,0.2132,30.465840482999685,86835.94917342911,1.3931855110291806,0.2549678808871847,0.0026456413515517424,204.85672822331608,0.001139215640826063,0.36682032293963945,0.00264670056138121,234692.01660956632,0.000736434859883279,0.27687181104293296,0.00264670056138121,0.0,0.000736434859883279,0.2768718114334319,0.0010523249655756805,5847.219526729507,1.139674999448346,0.32231732158768733,0.002645111746637009,817.2883335646231,0.0009275942123101914,0.2771357254385659,0.3383248596546976,0.0,1.3914174821906211,0.7363593056121853,0.0037813790911979664,0.0,5.042014887759424,1.5666010810715782,0.0026453765490943755,373253.9906332492,0.0016254516821607337,0.27715750226753744,37.81768350810295,369740.089663742,1.0258240715088798,0.49095469895194854,1.4532888465204958,48213.592761026,2.0084065244659866,0.27291421851992803,0.00264670056138121,282446.2160173352,0.000736434859883279,0.2768717938600031,0.283391589873954,29391.703385665303,1.3169016564000156,0.35523545386047833,1.0,723084.3772823451,3.1043780056252173,1.2659554773343277e-06,0.028461762525156236,104301.10094537494,0.9653158442119503,0.31985715780554125,0.0005645588391060269,18192.63387713827,1.5151824531500537,0.27478834453393863,3.3292,0.008815803410655652,0.0,2.7357816766468206,0.795929545501714,0.07216065328567856,0.0,0.0,2.579131071195409,0.2062947655702289,0.0,0.7073133009865668,0.8853368038098177,0.11417228082640261,1.5499068018252896e-06,0.0,0.0,0.6718365576533212,0.0016890446596621686,0.0,0.058455678963555746,0.1806092800183263,4.622157532604533e-05,0.0747534122829901,0.0,0.0,2.5142040851135197,0.15665161067089267,0.0,0.3521763608961755,0.5843103594350691,0.10017968357792102,0.007475341228299009,0.0,0.0,0.251420408511352,0.015665161067089265,0.0,0.035217636089617546,0.05843103594350692,0.010017968357792104,0.01188390695733429,0.0,0.0,0.8266642681181123,0.1787119533920923,0.0,0.679875015984078,0.7331703635398309,0.059422722616331865
90,10582000,7.976899922679426,209.5634076854409,239953.85720897967,0.0,15578.867298977486,487.82874562906505,0.0,0.0,377889.5110738193,24.010441191292546,95.82526884513891,283295.9240731044,280.6410008993261,1910.632551111008,10189.151277934756,74094.95527987333,0.0,2020-08-02,11319.32,0.9997,0.9995,0.9995,0.3898,0.9987,146.811,1.578,0.9984,15108.29,567.61,0.9995,103.41,365.5,10.5877,0.207,30.96941176470588,90293.08283278368,1.3916271406464809,0.25469611861684477,0.00273515731874145,209.50053866313527,0.0011392080411153124,0.36683076074946247,0.002734610123119015,239833.8802803752,0.000736449590446348,0.27688695140705694,0.002734610123119015,0.0,0.000736449590446348,0.2768869517975773,0.001066484268125855,6072.642473141424,1.1434149192825425,0.3233717359458341,0.002732421340629275,487.19456825974726,0.0009275756395005797,0.2771399642057911,0.401671682626539,0.0,1.3622314890403322,0.7211427663543463,0.004317373461012312,0.0,4.889126462524604,1.5198893053227958,0.0027316005471956224,377284.88785610115,0.0016254137082469026,0.2771608284235787,41.335950752393984,362756.7085459933,1.0334385091680771,0.4945602304138135,1.55296853625171,54391.3808491893,1.9941550525528506,0.2710194532023335,0.002734610123119015,283154.27611106785,0.000736449590446348,0.2768869342231875,0.28292749658002736,29021.08590299931,1.334231317570724,0.3598503451338933,1.0,698336.1974310734,3.104265944175323,1.2659554773343277e-06,0.028967715458276335,107879.67698538981,0.9657970296742473,0.3200265539090314,0.0005663474692202462,15337.655742933779,1.5250023743491856,0.2765515216201225,3.5357,0.00967359781121751,0.0,2.7364867107298636,0.7961584977582805,0.07342135583512031,0.0,0.0,2.8459137510986596,0.21074984298913066,0.0,0.7163620939244283,0.8672777439375013,0.11662807268270244,1.9373868939229695e-06,0.0,0.0,0.6954955613397618,0.0017804717471401118,0.0,0.06180784531253806,0.17232409347726071,5.523341150001592e-05,0.07602151754378922,0.0,0.0,2.753829788469595,0.15795600074269683,0.0,0.35923088979834616,0.5687058318893591,0.1019997821577166,0.007602151754378923,0.0,0.0,0.27538297884695956,0.01579560007426968,0.0,0.035923088979834615,0.05687058318893591,0.01019997821577166,0.012794158172424228,0.0,0.0,0.8404825692587462,0.1813228347007078,0.0,0.6850061501305111,0.7269678133949602,0.06249461080885986
91,10588500,7.442710555177479,223.04340301219668,256465.76701380295,0.0,15140.514285430017,494.1144527556329,0.0,0.0,399355.53101284214,25.715735424103904,144.16822472182488,322049.2887138515,283.2489939049647,2012.7670127334352,10500.827329825715,71776.441737333,0.0,2020-08-03,11360.2,0.9999,0.9998,0.9998,0.3841,0.9995,147.53,1.921,0.9992,15010.12,595.52,0.9998,103.09,368.32,10.6267,0.2145,30.843288444830584,84550.6804489272,1.3898388791919762,0.2539279326329889,0.0027147589052997395,223.02109867189546,0.0011391890422820326,0.36618121146157256,0.0027144874022589052,256414.4738604002,0.000736449590446348,0.2764012171796753,0.0027144874022589052,0.0,0.000736449590446348,0.2764012175695106,0.0010428431798436143,5815.47153703367,1.1489578707738057,0.32425761330075636,0.0027136728931364032,493.86739552925513,0.0009275601627273698,0.2766491869513685,0.4005484361424848,0.0,1.334269196490633,0.7055390410755512,0.005215573414422242,0.0,4.696603097372596,1.4599920513072024,0.002712858384013901,399036.04658803187,0.0016253920096641838,0.27667096024805093,40.75293223284101,385996.2746040505,1.0360211147634657,0.49470747482071126,1.6168549087749782,85855.06118634115,1.9778768244778266,0.26846547646929503,0.0027144874022589052,321984.8788561087,0.000736449590446348,0.276401200025951,0.27989248479582973,29200.138781662816,1.3538476475672347,0.3642029565928464,1.0,741342.3461299789,3.110323093395149,1.2659554773343277e-06,0.028851813640312772,111589.14178585893,0.9670497119812385,0.3198087355222372,0.000582374022589053,15396.04675265793,1.5329641157095186,0.2774178290805824,3.6914,0.010022263249348393,0.0,2.739519695959719,0.7955321253557647,0.07464750868403194,0.0,0.0,3.131644144699814,0.2151939446741647,0.0,0.7419227885359783,0.8471180894077959,0.11847372536755478,2.364645106400426e-06,0.0,0.0,0.7183320264618344,0.0018523676837922684,0.0,0.0695381610697722,0.1637158967941674,6.140634943250874e-05,0.07719097349307744,0.0,0.0,3.0227609264650948,0.15894989739861237,0.0,0.3751107143549503,0.5526013823328897,0.10311407265765499,0.007719097349307743,0.0,0.0,0.30227609264650945,0.01589498973986124,0.0,0.037511071435495036,0.05526013823328897,0.010311407265765498,0.013783928571047014,0.0,0.0,0.8538749481522465,0.184069745220233,0.0,0.6963861465037107,0.7207346453862459,0.06476706738406186
92,10595000,7.287056109669525,388.9849295090557,312080.55631981767,0.0,12228.214487658715,493.7538803856072,0.0,0.0,424636.3503954479,24.775278860989978,164.22770617142666,323080.7423422848,279.09716960904973,2072.7706579183573,10826.228575251664,66309.57326042764,0.0,2020-08-04,11503.14,0.9997,0.9996,0.9996,0.3887,0.9992,166.513,2.172,0.999,18274.93,594.36,0.9996,104.89,378.11,10.9409,0.214,30.42273412499008,83824.02661738389,1.3874215571394903,0.25337709435759487,0.0026439395942979556,388.868234030203,0.0011391776432862358,0.3659886279891419,0.0026436751209965356,311955.7240972897,0.0007364545007649933,0.27626023491071827,0.0026436751209965356,0.0,0.0007364545007649933,0.2762602353003547,0.0010280077226204015,4753.106971352942,1.1517198835817375,0.3248178977580833,0.002642617227790854,493.3588772812987,0.0009275477816806523,0.27650283057862174,0.44038242839385366,0.0,1.2994306447267074,0.6876568244473703,0.005744360106847214,0.0,4.483121138401115,1.3963684613916876,0.002642088281188014,424211.7140450525,0.0016253594628763343,0.27652288368737293,48.332310703234505,452766.4869150716,1.0324192913398194,0.4927504244382825,1.5719235143212293,97610.37944004915,1.958927568372184,0.2659165854045529,0.0026436751209965356,322951.5100453479,0.0007364545007649933,0.27626021776574344,0.27740604585967044,29274.502120293226,1.3719099963945094,0.3685713443192283,1.0,783735.3134655101,3.112135609079678,1.2659554773343277e-06,0.028935759435085025,118448.68421897091,0.9643140002401218,0.31878043048622884,0.0005659728650392742,14190.248677731515,1.5397201873919364,0.27842109551592603,3.7652,0.009957948745074184,0.0,2.7317721927028646,0.7930072971053848,0.07590190998019519,0.0,0.0,3.4069250209330364,0.21872944649554069,0.0,0.7736365588215154,0.8228306137772612,0.11932853155937742,3.036698707259113e-06,0.0,0.0,0.7385728626592364,0.0018881120174549485,0.0,0.07949166138464425,0.15393142666263163,6.431791769277466e-05,0.0787107829620798,0.0,0.0,3.2999432008982597,0.15943425375598938,0.0,0.3949286187566325,0.5344026924599965,0.1036089879670022,0.00787107829620798,0.0,0.0,0.329994320089826,0.015943425375598938,0.0,0.03949286187566325,0.05344026924599965,0.01036089879670022,0.014997076698065073,0.0,0.0,0.8653406685125049,0.18543406590349876,0.0,0.7091254142691,0.7129315404633997,0.06574003217339862
93,10601500,7.177692717404309,392.6171323422881,352520.4041646997,0.0,12357.882854456455,520.936325255452,0.0,0.0,429860.66784093063,24.027451648614427,166.3127129528341,327372.40353081987,277.6812233558661,2067.601688306202,12329.70631554238,67730.59920204665,0.0,2020-08-05,11751.47,0.9995,0.9996,0.9996,0.3895,0.9986,181.417,2.128,0.9983,16679.56,599.95,0.9996,102.78,379.3,10.9147,0.2141,30.981993145267595,84348.44063779521,1.384586174233954,0.2527621572179576,0.0026351173213814924,392.42082377611695,0.0011391966417393005,0.3658162550429893,0.0026353809649354073,352379.39600303385,0.0007364643215987258,0.2761293166213015,0.0026353809649354073,0.0,0.0007364643215987258,0.27612931701075333,0.0010268916424993409,4813.39537181079,1.1556389517670116,0.3256881347213629,0.0026327445293962562,520.2070144000943,0.0009275849258124158,0.2763786676070245,0.47829422620616924,0.0,1.2592997759353004,0.6671739821956736,0.005610334827313473,0.0,4.286560782151094,1.3377953807933345,0.0026319535987345106,429129.90470560105,0.001625446257207268,0.27640217224759545,43.97458476140259,400767.32142016327,1.0320058179044334,0.49226410418275796,1.5817295017136832,99779.31213605282,1.9455312560036417,0.26408430507533004,0.0026353809649354073,327241.45456940756,0.0007364643215987258,0.27612929948445164,0.2709728447139467,28540.07613651592,1.390430291888951,0.3730404235570128,1.0,784241.3203745425,3.113854831049118,1.2659554773343277e-06,0.02877590297917216,134575.0455222504,0.9617638313885799,0.3178238339264061,0.0005644608489322436,14501.121289158189,1.5463040383980233,0.27939801752733556,3.9621,0.010445821249670445,0.0,2.7261917579588415,0.7910788216852782,0.07764237837524059,0.0,0.0,3.6738967059176413,0.22199958809750098,0.0,0.8052265794583773,0.7983854918302644,0.12030294371749134,4.172066632058542e-06,0.0,0.0,0.7551021499012261,0.0019051183737556258,0.0,0.08926650392130979,0.14416616088860884,6.731861466264089e-05,0.0807291518367266,0.0,0.0,3.5599573589398643,0.1596625083562487,0.0,0.4138851930410056,0.5163185712541983,0.1041008037445813,0.00807291518367266,0.0,0.0,0.3559957358939864,0.015966250835624873,0.0,0.041388519304100556,0.05163185712541983,0.010410080374458132,0.016681874872599128,0.0,0.0,0.8745991236989248,0.18630589002756326,0.0,0.7203898700967784,0.7047206640111451,0.0667211493224727
94,10608000,7.149595842741743,303.28046852973495,420035.6418972092,0.0,11985.76704744067,568.2237037126667,0.0,0.0,439298.7476609009,23.238992030467106,165.27320148089865,321733.9502505231,275.3308939567715,2107.7410487430066,12615.094106531524,66082.50821224811,0.0,2020-08-06,11909.99,0.9999,0.9991,0.9991,0.364,0.9997,186.323,1.903,0.9994,15462.62,584.45,0.9991,94.85,368.52,9.8589,0.2083,32.31843590578531,85151.61499109573,1.380424024082111,0.25196685688412906,0.002713285574731358,303.250140482882,0.0011391928419979926,0.36573451225976494,0.0027111147291870186,419657.60981950175,0.0007364913302421025,0.27607835947970116,0.0027111147291870186,0.0,0.0007364913302421025,0.2760783598690811,0.0009877347226744818,4362.8192052684035,1.158763433419135,0.32647175507450704,0.002712742863345273,568.053236601553,0.0009275570674347035,0.27630976746977176,0.5055980679474655,0.0,1.221757205447562,0.6475616330000238,0.005163898838597634,0.0,4.127059270980833,1.288877186146274,0.0027119287962661456,439035.1684123043,0.0016254082835469098,0.2763350579245303,41.95869966351894,359335.7029501413,1.0324532293958757,0.4923430250863606,1.585938347986541,96593.92260551122,1.9362442492673522,0.26280514121093546,0.0027111147291870186,321444.38969529764,0.0007364913302421025,0.2760783423460137,0.2573808748507544,26115.135291799776,1.409684921268036,0.37795316123508815,1.0,776744.7312827727,3.1145835448578936,1.2659554773343277e-06,0.02675268642136112,124370.95128688365,0.9613692466323583,0.3176283528814543,0.0005652339086074027,13764.986460611282,1.5531316565186812,0.2805311867009297,3.7617,0.010207587105177466,0.0,2.7285563515176317,0.7915582502788997,0.07965652560282037,0.0,0.0,3.9321077284783863,0.22499045205187557,0.0,0.8361982607043507,0.7766788094013222,0.12133137649716044,5.7349432649631994e-06,0.0,0.0,0.7690725854716857,0.0019007016022254079,0.0,0.09871360499031266,0.13537466260198314,7.11726384864947e-05,0.08285736815677669,0.0,0.0,3.8085093024302896,0.15960336147278412,0.0,0.4318661041966975,0.5000727440854787,0.10470763315265387,0.00828573681567767,0.0,0.0,0.38085093024302896,0.01596033614727841,0.0,0.04318661041966975,0.050007274408547873,0.010470763315265388,0.018546496922906306,0.0,0.0,0.882310741344005,0.18639948991373925,0.0,0.7303103613423857,0.6968442814155607,0.06783040903136521
95,10614500,7.1209153863157875,284.89286217409074,602734.2610462717,0.0,11986.59773477257,454.6421245692533,0.0,0.0,434846.44542059995,22.8795548943869,162.43335796466607,310896.97272137,272.04261408294116,2118.1232811605046,12450.851241599845,64176.36444867578,0.0,2020-08-07,12780.96,0.9997,0.9977,0.9977,0.3752,1.0003,200.054,2.316,1.0,17881.06,568.24,0.9977,95.35,390.38,10.7863,0.2152,32.739791997540856,91012.13471588663,1.3705840225999608,0.25138236477302484,0.002560838157692505,284.8073943154385,0.001139200441505956,0.36738950864085185,0.002555714944413136,601347.9722458653,0.0007365502650680259,0.2773460809324632,0.002555714944413136,0.0,0.0007365502650680259,0.27734608132363114,0.0009611148112095906,4497.371470086668,1.1579832291150876,0.3276732034354376,0.0025623751216763153,454.7785172066241,0.0009275137355063793,0.2775457894126332,0.512459654695425,0.0,1.18097940409435,0.6298160504511096,0.005932680977509094,0.0,3.940187272312412,1.236867771483655,0.00256160663968441,434846.44542059995,0.0016253486142367005,0.277573903430429,45.80424202059532,409110.69383982586,1.0239038563263567,0.49102279448380526,1.4556073569342691,92301.13132984185,1.931177126177488,0.26327901019387706,0.002555714944413136,310181.90968411084,0.0007365502650680259,0.2773460637200998,0.2442491930939085,25939.263252808436,1.42273246456401,0.3830103642150091,1.0,826872.9664994378,3.1001826636648486,1.2659554773343277e-06,0.027630257697627954,134298.61674726842,0.9547720712132439,0.31685615082466856,0.000551257748860085,13810.753629355027,1.5526402998428217,0.28166924456116577,3.5094,0.008989702341308468,0.0,2.7368635566075312,0.7975982162876804,0.08168116450621568,0.0,0.0,4.1863250050826855,0.22771733960721033,0.0,0.8661127810705785,0.7547535276119782,0.12179182988187459,8.385458362594493e-06,0.0,0.0,0.783031007636148,0.0019347052143173379,0.0,0.10756001566102043,0.1278178875385557,7.426362895727556e-05,0.08555043341645105,0.0,0.0,4.088591891921096,0.160056331937989,0.0,0.4484895607607653,0.4861097111084803,0.10517581500290464,0.008555043341645105,0.0,0.0,0.4088591891921097,0.0160056331937989,0.0,0.04484895607607653,0.04861097111084802,0.010517581500290465,0.020667712389704957,0.0,0.0,0.8893253953089657,0.18600993304693822,0.0,0.7378772876516202,0.6885318668119184,0.06785130526734437
96,10621000,7.187821219808617,289.497925260677,725980.4854171397,0.0,11748.663094690522,443.05140407327633,0.0,0.0,441940.2720132561,23.644919226790627,162.0489334502078,296957.37306599884,281.05588443663936,2057.839162275642,11309.987070267172,64033.57870392283,0.0,2020-08-08,12968.52,0.9996,0.9987,0.9987,0.381,0.9996,186.079,2.185,0.9995,17217.05,584.05,0.9987,102.43,413.98,11.9539,0.2232,31.326440890864294,93215.40324551245,1.3605770693227526,0.25118140100026987,0.0024146094014203586,289.38212609057274,0.0011392118409580133,0.36956482123654794,0.0024124353833518525,725036.7107860975,0.0007365846480724606,0.2789968781725273,0.0024124353833518525,0.0,0.0007365846480724606,0.27899687856602345,0.0009203343156674235,4476.240639077089,1.157923256914567,0.3295673813729511,0.0024146094014203586,442.87418351164706,0.0009274858814045891,0.27917808596935384,0.4494878979660853,0.0,1.1463762771252453,0.6163113546520729,0.005278032755205565,0.0,3.7907493107956887,1.1987194757851019,0.0024143678438571913,441719.3018772495,0.0016252943732107728,0.2792054321303047,41.589086429296096,407095.75657361554,1.0172642216428651,0.49140805110138275,1.4108169476786316,94644.67958159387,1.9218299670842218,0.26354862244950056,0.0024124353833518525,296571.3284810131,0.0007365846480724606,0.27899686085771375,0.24742741195226822,28788.55424284497,1.4394918464218933,0.38971259671899827,1.0,851904.2563988704,3.080316706732246,1.2659554773343277e-06,0.028875549543456207,135198.45443926676,0.9447305973129732,0.31554325376361175,0.0005391564809894198,14292.294766715577,1.5539278460778398,0.2835947679318348,3.7331,0.00901758539059858,0.0,2.735417848148739,0.8020567616791296,0.08326075144198095,0.0,0.0,4.449046329824803,0.23063307125041746,0.0,0.8960486579346362,0.7325651511616207,0.12190966814952914,1.1808984670314301e-05,0.0,0.0,0.7956087751182268,0.0019469706480958356,0.0,0.11709343855015722,0.1198859344563057,7.498616358956428e-05,0.08813174007361813,0.0,0.0,4.373540556296835,0.16021839361139556,0.0,0.4662476250664937,0.47142803509869324,0.10528302926946374,0.008813174007361813,0.0,0.0,0.4373540556296835,0.016021839361139555,0.0,0.04662476250664937,0.047142803509869324,0.010528302926946374,0.02259967139781821,0.0,0.0,0.8954289100804443,0.1845653678884648,0.0,0.7451847423874837,0.6790057654272,0.06697916863087036
97,10627500,7.190694402386781,285.30427018429384,753961.8976663235,0.0,11323.012497222744,756.2121040915212,0.0,0.0,492292.2750342178,20.830513893568686,144.8031115854709,293677.23736311187,267.41064020020576,2160.4158204146697,10246.142290594498,63595.00786979741,0.0,2020-08-09,12923.07,0.9999,0.9991,0.9991,0.3757,0.9996,196.733,2.403,0.9991,17606.9,542.17,0.9991,103.0,409.11,12.1586,0.2216,31.588252548214413,92925.84711065254,1.3497416258444026,0.2512754432814747,0.002444085942656009,285.2757397572754,0.0011391966417393007,0.37258999265041565,0.0024421304783554545,753283.3319584237,0.000736614121774179,0.28129508495824895,0.0024421304783554545,0.0,0.000736614121774179,0.28129508535498654,0.0009183349221480774,4254.055795206585,1.154435596289792,0.33105818206886994,0.0024433526435433013,755.9096192498846,0.0009274549343646592,0.2814571608387329,0.48088044780132483,0.0,1.1088643289036337,0.6015891124746773,0.005873725892791669,0.0,3.6326769448849423,1.157835404962909,0.0024421304783554545,491849.211986687,0.001625261830332904,0.28148814077413176,43.03708049179927,366760.7750726745,1.0067210546392118,0.49085568939886864,1.3252425997897874,78507.90300829476,1.9184549367409236,0.26509355377633276,0.0024421304783554545,293412.9278494851,0.000736614121774179,0.2812950675008065,0.2517660286964386,27543.295940621192,1.4494745613726043,0.3955948248124322,1.0,883847.7162898455,3.0555116309367345,1.2659554773343277e-06,0.029719635305907946,124578.74565442227,0.9309535331539899,0.31334092455757556,0.000541663611253697,14092.653743947105,1.5519155317462228,0.2855029280796651,3.3111,0.008093422306959008,0.0,2.757810610241911,0.8156373222024498,0.08445334710892566,0.0,0.0,4.680496484197788,0.2330820273302955,0.0,0.9214342669084327,0.7103991485154352,0.12183614851827425,1.63172522374831e-05,0.0,0.0,0.8064700494971085,0.0019917700398135382,0.0,0.12467670550149186,0.11252628944055851,7.672272375813205e-05,0.09071703807042339,0.0,0.0,4.649248630123448,0.16080449670643035,0.0,0.4803001880637174,0.4577563237066715,0.10553741491499397,0.00907170380704234,0.0,0.0,0.46492486301234476,0.016080449670643034,0.0,0.04803001880637174,0.045775632370667146,0.010553741491499395,0.024472015063253673,0.0,0.0,0.9004392593613917,0.18318946073772321,0.0,0.7499890652975123,0.6690537590882039,0.06605675164002896
98,10634000,7.235179031113833,287.6089621467005,760196.7536096878,0.0,11285.247327662573,1714.9385186199513,0.0,0.0,530699.7297883414,17.019518781273472,78.04000854723238,293302.7820988112,270.82547619206423,2278.4472012858237,10275.428484693819,62725.24384976271,0.0,2020-08-10,13111.73,0.9995,0.9991,0.9991,0.3789,0.9994,160.321,2.121,0.9993,18565.47,533.99,0.9991,105.23,412.14,12.7001,0.219,31.81377687193672,94865.71395762617,1.3402865683708844,0.2509895343647284,0.0024251467947784735,287.46515766562715,0.0011392080411153122,0.3745960545061565,0.002424176250788567,759512.5765314391,0.0007366313158561444,0.2828124931833589,0.002424176250788567,0.0,0.0007366313158561444,0.2828124935822366,0.000919347794438783,4275.980212451349,1.1547933574373435,0.33290690375852583,0.002424904158780997,1713.9095555087792,0.0009274363671319746,0.2829640238005336,0.38899645751443684,0.0,1.0855886814576226,0.5924859983911898,0.005146309506478381,0.0,3.5122688589728193,1.1260125286736948,0.0024246615227835203,530328.2399774896,0.001625234712263494,0.28299621943732706,45.046513320716265,315975.36534816923,0.9956099097733527,0.4887313807888482,1.2956519629252197,41672.58416413661,1.9175980587176098,0.2663134349173703,0.002424176250788567,293038.80959492223,0.0007366313158561444,0.28281247563174466,0.25532586014461106,28498.96485969092,1.463479773531728,0.4015344938721327,1.0,939039.2295379393,3.0380274767591726,1.2659554773343277e-06,0.030815014315523855,130498.96929845998,0.9225340944234282,0.31240676254766836,0.0005313728344737226,13736.828403098034,1.5535296492857606,0.2873335325111308,3.5227,0.008547338283107681,0.0,2.7718446482171455,0.8243586661707728,0.08564164350205815,0.0,0.0,4.869602248434161,0.23574101899919134,0.0,0.9254483421047072,0.6876012563841497,0.12168824128966653,2.097819527115551e-05,0.0,0.0,0.8150921931721795,0.002013263994647186,0.0,0.12592426050191288,0.10441867619925094,7.562153406613229e-05,0.09283303893021218,0.0,0.0,4.891074506824374,0.16108252622466498,0.0,0.48260809291995166,0.4426058148940229,0.10537663773864327,0.00928330389302122,0.0,0.0,0.4891074506824374,0.0161082526224665,0.0,0.048260809291995166,0.04426058148940229,0.010537663773864326,0.02604740641527658,0.0,0.0,0.9045083733463803,0.1820841211537546,0.0,0.7499363541613328,0.6584424628363078,0.06484626200160756
